InstanceID	N1	N2	N3	N4	N5	X	Z	Class
494	7006.273159405734	7573.605523270199	8223.948697801805	5986.627777028268	2724.5968571214667	15278.697457211934	21367.04499229053	5.3
84	4554.623305629592	4733.360266769136	4058.0271153208546	3653.4145440022694	986.8511945120403	7593.257285740656	12999.159726228092	3.0
567	8322.459749626318	8893.822957452057	9762.585337049399	6651.4003222915335	3102.5995914447835	16688.50298035294	23767.419223512454	5.1
79	8169.978602355481	9087.295125874905	9750.060380610226	6388.456863259283	3281.51231289939	16819.828606541887	23611.970522099695	5.2
412	9851.478736070845	9187.932167625422	10615.96659137211	7501.359383239524	3881.934987273719	18740.028457551434	26610.0045802988	4.5
121	9238.253672623992	9451.58154366581	10707.60725060767	6962.612345195195	3734.7994011163555	18161.90941879939	25089.259323216374	3.4
431	5488.969935772071	4505.792207605711	5077.998050599099	3486.7650205187733	2218.727211444538	8676.465911147321	14070.901061637323	4.9
330	7247.230615506959	7717.073023344362	8598.009284421594	5591.193261892561	2989.5954704629635	14181.437801025155	19897.146265158324	1.1
14	8147.722325905611	8579.488521927251	9691.061027141928	6048.003351497013	2791.3630871748433	15752.642317693091	22062.72027009556	2.2
486	7215.586329141422	7406.114714352495	8839.378064297416	5828.398513490036	2733.3803886114674	14346.72604211115	21080.828158275013	4.1
269	7795.903340735533	8582.312575941294	9353.16859996564	6247.635040294706	3001.441925596046	16166.99741070597	22925.44358938606	5.3
0	8248.754834004221	6806.690184960865	9254.889571313633	6208.66579530828	3125.6498939666276	15676.233108836033	22121.256246426343	3.4
358	6324.551392545409	7520.4517736406	9098.53034451162	5786.624087536855	2900.2919634604846	14330.673161673216	19565.27939079111	2.2
220	4392.576528327273	3466.9597158630986	3826.073401685653	2971.4922492917876	1099.103797765287	6677.025870102489	11674.472796948257	2.0
117	6839.289174361299	6862.5342923926755	7190.071677979032	5356.814914997351	2687.6817692354825	12531.797932127123	18314.353491323545	1.9
184	9573.897572859034	9544.272118253028	9901.594148326063	7365.562221028834	3707.130989317053	19427.521625586658	25695.265045725926	2.5
586	9503.126228780297	9525.917746603367	10349.548792912201	7216.323546093447	3817.2217553471073	18911.041099712067	25880.90798941193	3.4
536	6197.961756821973	4528.217241926555	5374.627148164874	3776.4659947002447	2099.7236161986784	9337.446179357306	15240.46193329927	5.9
348	7607.378800301831	6418.220904664001	7063.496715828836	5506.78740416666	2619.4871242209174	11720.00105343694	17734.04804790328	0.9
103	9438.059004978706	9153.561461518557	10177.194522784353	7356.996712809898	3800.9550971507197	17600.711672612935	24645.588180550803	0.6
155	7196.851814193903	6261.166067169423	7075.293452091273	4873.414066982027	2653.31555969911	11909.312305869566	18666.020662788007	5.7
452	6706.4025689722675	8034.022014473601	8820.58448383696	6157.283298631812	2991.471063578894	15810.462771568928	22001.342753200865	5.3
589	7082.7342452600005	8939.191218358275	9548.452280493644	6305.536140596603	3373.8252034093443	15713.06252203678	21117.861216030593	1.3
276	8236.061405697634	6735.86936150416	8964.149875985051	5924.9629270476025	3098.2452368989093	15161.873696208131	21197.43319951002	2.3
614	7144.383733554543	5822.726631425123	6864.984872850563	4878.9845233896685	2673.368821385599	11375.630305974775	18231.12960000975	4.7
444	7329.633102254065	6873.900387174397	6853.911179598002	5032.154034474134	2793.1953368253294	12505.251188633925	18190.180776299952	1.7
560	8875.797660932212	9270.29051606635	10094.380715857362	6697.95771453405	3689.7042763141358	17176.074743528152	23862.914905563637	0.4
527	4851.739647920133	4513.854776235809	4951.207461552097	3568.381117997286	1556.2627814759044	7927.36266987197	13241.700289769182	1.0
239	6837.172819876447	6967.058270736619	6647.705005131574	5215.170112316048	2768.492816448797	12812.859743305617	19122.5911467221	4.8
274	9896.003617216862	9281.237812793923	10819.77603116431	7146.5984382677425	3854.1458549948866	18969.024630664557	26484.66793638423	4.4
478	9897.727272864555	9246.93667263297	10721.092505228202	7197.168654009618	3863.849503940786	18913.46330730302	26472.06362194761	4.5
118	7564.323434906493	8149.698246148199	9465.596235542671	6045.977578212894	3156.5371278894954	15903.017117735351	22184.58301199463	4.2
425	9359.46200504213	8689.321172631277	9924.913792609876	7014.1359953586	3612.0669139164715	16470.042149601977	23617.57661307569	0.6
604	7038.154761304257	7288.931923986362	8951.056447017072	5366.5188061914705	2794.284315649419	14232.444212972425	19985.39963678626	3.1
146	7514.223811546771	6219.753465087149	8746.610359551752	5227.4563586577715	3026.708151132308	14704.933836237858	20409.563432350285	2.3
60	7743.213072226381	7402.042680614871	8372.0438007493	6044.257400752607	3085.8535313142306	14492.581756917374	20932.325427256703	5.6
506	7549.82789877818	8465.618897983308	8828.361188820312	5462.389665335615	3180.197586012612	14899.716529017038	20787.576724183284	0.3
113	6750.775813738386	5816.099519355924	5958.875103633111	5009.22784561391	2437.8983679357084	11346.250849345171	17222.51194241533	5.7
42	8621.063597548886	9130.569551521941	9864.840512949078	6512.369716943669	3573.587529453709	16641.538544959494	23123.854320651204	0.4
334	8753.64168013525	8629.092154493901	8756.514020728211	6761.911314837317	3422.177528731484	16446.740047583862	23551.434682259696	4.5
298	7378.878937483717	5784.145593065844	6152.66466228831	4900.09304191982	2192.4403167690193	11034.826090504856	16496.395812673072	0.9
253	6347.529819936459	4940.272242744978	5766.539730085989	4003.464142896869	2346.179278231874	10117.298499891469	16145.72985071962	5.7
488	6825.0213472899195	7687.74740918709	7243.025788967087	5343.976033213763	2967.50460516066	14114.705951133483	19293.955247409853	0.3
67	6064.418307768326	5499.068834277713	5408.906477311433	4143.339583229138	2070.423648886209	9984.800671189158	14723.52632247625	2.9
241	5706.711606144797	4433.656230662355	5496.376751937056	3981.4239039878585	2244.252937655308	9498.900390811918	14500.535828301216	3.8
462	5844.737947860014	4675.646148252874	5114.805226057405	3903.394053643025	2320.475674794959	9872.353997235354	14498.157740957962	3.8
34	7767.6723112864975	8790.724195745164	9507.40469795781	6292.939319836664	2896.6161857848106	16128.239755822324	23011.18427362265	4.2
165	5601.3779702697875	7923.735419395775	8264.028455777652	5314.407679851466	3077.927426863273	13775.083188958108	18465.17819165484	0.2
409	6223.41584281073	7660.152672040238	8640.898878004999	5394.034565358798	2646.833276801465	13925.19370733928	19961.150419144735	4.1
11	8868.264846532838	8804.880820897793	9690.221269012685	6687.868293233009	3603.02912221206	16375.182983665052	23163.056647900663	0.5
207	7707.9060646833905	6643.5108332853315	7673.695426417591	5217.950978942573	2902.2912438047188	12831.035974613074	19130.050852361743	2.6
602	6370.2589304570365	6175.223754438839	6924.801893353629	4905.419844185009	2470.9024552246774	11335.772551191483	16353.955179931918	0.8
363	5349.971909353272	4250.699058684453	4424.257269108185	3322.2711265844173	2011.1680505456013	8296.113513139977	12649.202343903811	3.9
367	5609.022403320032	5011.197279004432	4878.34851696963	4173.862092311244	2098.578598541683	9469.96235950735	14434.225929128866	5.8
135	5537.039672276294	4634.0094081426605	5340.372702925963	3769.812796473578	2230.416856091277	9419.42179929553	14510.068038407295	5.8
397	8566.145591909659	8241.774991897786	8725.536015055088	6273.460949348902	3183.739917708912	15408.539335785219	22163.7757846679	3.6
271	7949.2868342340635	8631.337787742012	9626.397921518877	6019.125710610596	3109.575872122368	15651.280874607775	21996.097809974744	2.2
396	5093.250362353495	5107.353469775601	7223.76357611257	4127.962585318501	2468.757427178903	11721.76073877147	15862.1807145031	3.0
552	7648.980817771789	6193.596820219397	7102.11712139103	5267.548319103997	2479.1562027168534	11820.05823975029	17856.022390048962	0.8
518	6366.278809482591	5234.578695569878	5221.676987801189	4387.9377895716125	2254.113056196896	9816.161031784535	15519.35481416821	5.8
54	7132.6531144811925	5703.380049330835	8104.191234816689	5186.47468224002	2752.8983218742164	13047.2831139118	18654.376185907342	2.1
344	7725.119463083385	7403.943292754656	7860.683773172889	5596.861999560225	3027.4604423245955	13930.418490555961	20825.093953214342	4.6
329	5701.709982419713	4832.777479283367	6942.414364400537	4564.4384141146	2322.4137587309965	12180.11576723959	17501.115813196357	5.0
134	6581.477812303458	4386.977714761029	5972.649278774794	4220.1528903805765	2241.0719456740267	9894.437361209579	15254.65214874445	1.8
48	6648.385191412974	4255.984161818916	6051.2615420813145	4146.071687005541	2374.4532584112067	9871.756572174245	15191.214550688257	2.8
73	7416.293654639793	8427.399605376693	9020.030033563185	5402.778867957093	3129.927572998896	14732.292956089024	20721.118375042464	0.3
98	8021.418916396567	7415.533953696202	7419.9274986949495	5838.831060684844	2908.5896749536187	13713.560804102635	19757.104832725196	2.6
229	7904.446632566347	8877.8670543218	9519.793619530086	6485.166769575829	2869.884497992089	16254.852027791198	23129.71448329433	5.3
570	7477.659752552909	7214.377048718262	7886.262215157803	5663.604892876539	2931.007201352016	13793.65139399058	20266.9059830345	5.6
548	6771.817406200669	5550.035280778887	5918.177606285058	4971.3400782566005	2369.8039693929823	10488.41915134168	16572.42918233685	4.8
169	6606.605290172469	8453.890393456975	9278.435434775933	6185.010854189271	3131.079469719594	15318.105973511905	20646.642999650223	2.2
133	9273.67203297773	9188.7104075579	10044.118463351308	7114.846446090666	3482.6711364597813	17391.88667003827	25084.547807311636	5.5
89	8321.190114699792	6884.260057267577	8423.90088838784	5938.327067090238	3261.8241139377433	13639.99299794461	20292.89685459689	0.6
21	8154.669782105018	7343.5826878955295	8236.615817355212	6084.9605177832545	3169.0977314301576	15682.27032672584	21664.715632097726	3.5
100	8260.567079072456	7877.547431158817	8166.954704529452	6115.636923135098	3257.013086665875	14012.278597276663	20550.198247209235	1.6
256	7462.521015487036	5754.3090965276915	6648.268814223768	4956.766300219186	2542.1366125552377	11202.299114598842	17127.8203555014	0.8
95	6732.585884262263	4531.06225022326	5916.588790782961	4206.17661950381	2317.0300930469466	10119.089294796428	15511.253268578967	1.7
568	6500.635870006462	6080.779865305381	6026.02026184391	4580.783074450391	2596.2343992462906	11059.011365403338	16977.01358960064	5.7
189	9474.343789876777	9343.653384438136	10399.281660034123	7188.690195382535	3872.154179854207	17814.259345850875	24943.210987366492	0.5
198	8028.027773392295	8715.699683890889	9788.084985680542	6373.458853723336	2980.6505467260354	16073.305906741822	22590.79354011194	2.3
612	8101.185936952271	8416.815734095215	9037.517130291875	5871.037598265033	3025.989368324328	14804.963566897244	21689.100322928243	3.5
556	7239.289975187892	7693.595279250551	8653.21243325528	6054.680641716395	3059.5543012877597	15813.962356239728	21785.30523558022	4.4
609	7667.98983102125	8406.634593550903	9437.750002964745	6057.330663362639	2902.8875318464447	15192.56371589916	21514.97478096194	2.2
475	5948.57982068726	4799.936291676225	5438.140152161899	4047.461712974959	2372.896185801818	9336.416043158695	14475.65107620647	3.8
467	5796.459041685524	4338.354844171864	5591.285536556843	3567.0203963820595	2394.277561307568	9293.092916831163	13934.179764493774	1.8
65	6976.284782122103	8186.498580178423	8246.630694157906	5801.7080211858	3194.7851110791553	15358.406402935621	20182.49861664397	0.4
97	7212.719453683751	7980.47711946529	9221.862727795156	5524.698529181961	2709.7763640301546	14146.255085636232	20522.534664308096	3.1
378	5981.0531037341925	7616.956360471565	7663.297569116715	5340.831519025567	2907.8603999280267	14319.151900856012	18914.181445535934	1.3
335	6150.106926824733	5466.173264187946	5255.61769136338	4181.031623056361	2202.5332600715874	10195.015885804243	14919.155089530643	1.8
562	5607.015093705367	4611.9480589783325	5297.580482539823	3609.903912231087	2155.4911511315345	9070.95172894718	14105.730822113066	3.8
295	5921.815361765267	6838.268385322932	7971.134102109685	5478.5726491700425	2665.8320333137085	14222.29969718052	19987.314750042577	4.2
326	9065.97614345936	8531.666344610625	9955.815999232595	6737.064485394921	3802.2601678331694	17307.629015723152	23968.498339666843	1.5
195	6231.375011354382	5877.054359122261	6619.481030257838	4546.573936424147	2728.5007396938204	12593.957803798121	17252.37892780148	0.2
446	7514.582134296365	8016.443451499322	8924.9796602319	5977.534614167622	2700.263698781678	15021.124891721953	21776.70746987669	4.2
251	6341.733485824218	5836.068501003656	8416.664047180155	4906.524117801681	2577.5731985996163	13263.605379821645	18495.15794510074	2.2
338	6281.016499641616	7162.90915268986	7799.9130917592365	5105.835364628802	2636.0148631128686	12454.027600039319	17906.284808861234	0.0
285	7502.854555454688	8011.058161622546	8636.9998249493	5835.304093383214	3192.6773862353175	14603.612312716543	20477.22714487799	1.5
171	5551.326434282105	8111.164077814107	8320.57189818596	5371.6102892779845	3050.478161882388	13795.525703330177	18391.940035380343	0.3
201	4442.533131504054	7114.17415847826	7490.12201388289	4772.419145487885	2754.9675685950333	11773.634642580266	15896.281336852633	0.0
297	7706.836582434462	6203.183009222391	7398.401554314795	5154.030777469619	2716.730492609178	11843.13254589474	17688.212122315806	0.6
61	7363.297611010069	7730.931964274484	8799.670129762007	6096.746672645241	2714.3576977536904	15126.889274823834	21585.622065028467	5.3
125	6842.432292731026	6840.393581852506	6861.66792196576	5309.82708857236	2585.374770688564	12342.168699318505	17876.327160802226	2.6
243	7177.307762624304	5183.949469927956	6742.179307081525	4912.559362982197	2453.8291836616663	10710.361903745357	16325.395548924711	0.7
245	6606.588422437549	7100.724435588564	8275.795425343988	5248.21612164565	2714.3632327358355	12953.617446201808	18412.99432130793	2.0
430	5185.480284739203	5538.34829868461	7880.964671695986	4598.853654866867	2488.871704895421	12071.41535508463	17352.99688547973	4.1
521	6856.484963303594	7947.05375005102	9309.086766972141	6237.560193444024	2857.217975863432	15201.762463039644	20982.00892367922	3.3
385	5739.819907317673	3802.08638407627	4378.147122119767	3067.623738949188	1839.1391567589994	7979.842744853518	13102.350800244823	5.9
283	8216.792696343802	8773.1248441377	9659.881204752657	6359.939382047831	2984.838483970836	16340.154651973136	22676.638959284122	2.3
406	8205.887331896	8903.641930707887	9619.974142979252	6556.197723194462	3290.385896092995	16065.510211723815	22409.835656310424	1.4
119	7980.642687091325	7912.092213303495	8134.266404753237	5897.271077570156	3010.3987764444314	14660.053665734573	20667.73570523141	2.5
597	5788.076342906069	4923.678552885779	5297.169643956665	4231.048691298448	2072.2654759267643	9821.98981454027	14243.235111795859	2.8
196	5175.827322207243	4314.581632327996	4946.704805503646	3574.378054400627	2105.2055608571764	8751.695990604454	13682.178313702261	5.8
187	6301.704791017527	8111.152125607363	8841.399411170793	5804.195240795218	2804.404003014966	15078.002325182739	20984.665325067945	5.2
543	9018.296947502335	8767.116361850643	9748.643073460147	6725.312584119759	3615.951265900329	16423.101133579417	23146.966427888958	0.5
539	7022.818225432912	5090.985672530702	6320.373615625843	4585.173624420849	2361.2666485361624	10755.603320547638	16452.44806236517	2.7
223	5550.037596112962	5170.0872439454715	5351.4363890950835	4178.763541305822	2171.93351788641	9597.92487345095	14639.60952094443	5.8
535	7965.202425934314	7181.3032623281215	8099.253968557084	6045.991450630954	3027.889712844732	14034.962923877885	21066.063864990323	4.6
249	7117.408968832424	7710.832644529041	8210.209690671323	5826.3457655472575	2881.079303593515	15121.658529296761	21015.340967279226	5.2
191	6952.124521848225	6790.055425493712	7324.09411212987	5718.256836114144	2934.1775960952314	12906.552812240625	18711.494814033293	1.7
628	10009.767039173494	9950.139805391036	11013.159753495407	7531.251287862435	4035.838761045391	18736.848001567712	26148.77228499274	0.5
393	4914.689452690772	4315.798586109491	4582.200717381601	2872.5047158084312	935.0347275827306	6767.996608774635	13331.688281531184	6.0
70	6862.533017590618	6280.870757852051	6379.343199456589	5587.297157636455	1636.1968011383758	11188.977284366152	18534.485342263673	2.0
341	10947.674608785459	10732.384392504255	12194.851522405883	8315.874865498978	4365.565799646142	20417.83075796205	28782.478044696483	0.5
142	10668.259882861994	10523.609751628366	11565.698129062537	8051.888671034447	4164.665079435273	20259.524913412675	27955.062430946116	0.4
180	10262.503694133668	10070.581878806417	11327.958000514154	7523.944971948431	3957.4129623880076	19934.95108006446	27196.589954421208	2.4
498	8612.636664992826	9145.788796832896	10114.180559362776	6807.623806286822	3314.201731051872	16971.63671650304	23904.623794396495	3.2
90	5476.050897470543	7805.684643590477	8283.975585259375	5295.569570539298	3039.969118830578	13416.95296429093	18078.320799323054	0.1
439	5631.975649551456	4987.1582252141725	5316.3803188211095	4281.092956456232	1205.2078924607501	8059.97333085573	15225.504090207216	6.0
574	9910.749847220584	9977.750210767666	10938.627100461903	7831.705024037576	3903.2608340886554	19465.314941099397	27337.80310944648	5.6
257	10082.44408271685	9858.4386837356	10928.873517778162	7561.996159235771	4077.5132046955982	19111.916508182065	26321.00567365689	1.7
304	10859.789531929426	10686.851463163506	11941.207874835143	8176.603410803187	4309.598182953899	20365.37022088866	28407.36759882643	0.5
124	9362.393211045935	9025.754059857252	9358.77693211994	6894.171300733619	3715.8810682515914	18630.487083034423	24962.753393407715	2.6
547	8413.939405066456	7717.525113257304	8118.233416681776	6271.3160312345435	3092.5554425481846	14750.67660083877	21891.044654600653	5.7
356	9961.52275775866	10127.368645677807	10999.098910147875	7894.711511328403	4080.6591762696467	19667.941752452694	27408.175180052956	5.5
482	7577.398819828349	8426.533536930478	9803.324733413434	6684.669736256049	3288.2721813671433	16410.78038102533	23016.411143707544	4.3
384	7538.7894645431825	5897.784938127148	7271.081222376898	5368.010655278024	3006.1949523724616	12350.856344283466	18233.04805893639	1.7
419	9278.955761005345	8674.40383536082	9518.169924544085	6982.178038071005	3511.3481968362794	16024.676002951455	23037.229480815833	0.6
116	6811.576210405124	7899.992264243651	9142.821309096546	6160.607759266653	2934.258408145502	15148.28318576124	20921.836066054926	3.2
571	7171.086536951913	5251.319814929998	7042.084701130437	4934.549998253608	2578.0078656965993	11436.309724525498	17186.83076237789	0.7
603	6940.767960993309	8111.722901209044	8547.07515064759	5534.105258321979	2783.967233458939	15444.2817055091	21867.822121094512	4.3
138	7143.014293044847	5048.050911685705	6464.216518647463	4779.83831748181	2607.3344824630276	11023.40330568983	16558.618852522166	0.7
311	5641.175822437314	3858.2062601836233	4777.597555099094	3543.5281090293897	2183.9147307730173	8780.040307089008	12850.266917676357	1.9
140	6128.710822103701	4489.353112949926	5020.944091496348	3616.599421375483	2029.2218486542781	9158.687116167148	14855.502487540003	4.8
168	8651.312677422693	8434.766584084504	9797.737260559023	6806.973885353997	3241.1274731433455	17027.935036596515	23995.242204914222	5.4
247	9100.830224567468	9307.571840710742	10107.219248844493	6982.065170645888	3879.7424027048114	17558.3403647692	24140.457714578013	1.5
16	4674.4192585019455	3758.9586725549757	4461.053191805562	2912.6652396772856	1229.9605567628382	6984.8465625764975	12378.536958486124	3.0
327	9513.19929138073	9633.995556893007	10064.462803188431	7414.757433284858	3812.4929862781214	18942.659597042468	25484.799301613093	1.3
630	10163.177787583849	10159.10347382277	11040.205983409383	7543.83826032837	4059.2512450849204	19610.410612172866	26839.538511657895	1.6
558	6294.990720473792	5566.822460448883	5771.912547165051	4165.092600132695	1207.1928232324576	8779.692757403538	15379.09010887867	4.0
40	8563.682641883073	9258.961320757273	10106.341888949893	7115.666434323228	3606.7774607998167	18171.176340886075	24999.550609420185	5.2
350	10616.175232413047	10322.662612654995	11384.266374517018	7743.629761080298	4231.672173439205	19899.971343846122	27354.423970992288	1.5
262	8724.268118788368	8634.781941697242	9400.327474391073	6903.516635832681	3350.9017550380536	16037.241474030436	23722.106748075694	5.7
76	7149.510232172072	5735.0800897160325	6385.769951531508	4822.392709645812	2581.9669472118067	11598.809159818336	18269.563463683873	4.8
590	5287.496458274751	5947.794813246074	6962.26936028338	4280.777577261781	2882.959573497316	12390.408667528549	16297.191909912635	0.1
179	6404.03147247199	5156.827422303897	5374.735441899943	4311.70812137551	2311.1642412587726	10479.122759530606	15188.609962177312	2.9
301	5617.830624719968	4456.8741641595825	4990.244312200778	3491.6684390765668	2046.0204869608579	8778.513013324908	14196.114649952928	5.9
553	6696.276698061255	6784.769813578258	6804.141461057517	5060.135687703803	2647.9808875483573	12093.823531293032	17842.042274220123	3.8
479	6629.1649345167425	6353.293380483536	8399.979320654484	5233.084144738465	2876.8078094409825	13914.603694040841	19038.415156879586	2.1
429	8666.560506483109	7931.462747340754	8386.862027580577	6436.614535258177	2975.690168128552	13927.930558246057	20434.52086981309	0.7
592	6197.724324337623	3727.019443989052	4820.962634804869	3890.5660584855805	2025.6856562798316	9295.652181950965	13870.622954618557	1.9
225	6704.514729040323	8261.44401870774	8948.275268843945	5599.636993348795	3098.4086980860216	15090.873752987613	20347.170637150342	1.2
457	7604.16219093406	8148.689146557201	8295.919677082642	6029.748839970107	2920.96177918069	15862.745061091999	21597.226240405125	2.3
317	9355.89868187547	9670.59967562611	10851.777595186586	7443.797864018612	3836.155698466545	18442.73251576117	25517.92359386046	2.5
267	6836.230636567679	5404.805824196808	5883.793787911566	4291.366276993667	2595.2891944300777	10822.619978979052	16389.414392738963	3.7
328	5794.881137975875	4442.861923326516	5107.463319288514	3808.7287932655545	2128.5578640864064	8978.557329373962	13402.215645185408	3.9
154	5607.973684567286	5301.268635788744	5369.523474522062	3830.7276950509004	2268.017304864348	9725.401971551977	14266.385960887339	2.9
131	7678.807278390386	8045.231440339711	9189.920487175928	6075.068465678725	2854.1427721843493	15436.72318337511	22292.110950058042	4.2
584	8237.093060374933	6795.3748504587375	9230.941991587579	6084.693494465807	3284.5312495327603	16311.634291379953	23109.592669404665	5.4
27	7024.784650183513	4847.96427498724	6530.197506961957	4650.4553463146585	2440.4072643534378	10412.045343982945	15782.772655440947	0.9
600	6449.625783829211	4702.722994254301	5800.640217400998	4278.981555187881	2451.7684418560084	9887.10652148616	14985.110515138596	1.8
523	8988.897794744478	9342.893859648644	9823.810878061975	6733.37155848335	3597.81913246884	17661.455940596363	24022.418385575907	1.4
529	6235.557395450501	4551.971257337427	5964.186418021711	4037.93630582869	2418.021268503202	9875.332786409199	15422.937069149368	3.8
38	7066.402764826698	7856.805248639736	8742.479640000074	5779.538452087785	2505.957954801586	14212.788817110972	20687.93955013861	4.0
45	6804.863836966177	6948.462291376309	8504.136859641485	5790.710126564072	2609.5450711219273	14161.64188832791	20267.79303747891	5.1
557	6415.506577653058	7231.7380498521425	7820.51822464973	4837.581083595315	2846.383936819082	12632.319621978535	17904.330890499474	0.0
349	6662.778509404225	4567.964461375824	5331.048741895936	4194.073523488066	2398.657811356531	9792.696246448893	14932.444027710582	1.8
346	5848.578457679026	5082.392347569315	5815.217097075318	4269.22774490934	2450.01007826016	10157.696038328633	15697.094823722904	5.7
489	8110.392678387692	8710.511884478741	9600.510639443752	6245.165307791057	2772.403994912811	16204.759958172423	23304.419718408302	4.3
598	6436.232381109928	7280.275064307016	8025.367231617174	5097.603906777674	2795.5388377482614	12794.379041991702	18321.056188476257	0.0
263	7663.90597812891	6098.600618874118	7252.960119999669	5258.51355103563	2959.1763471318873	12398.163543842644	18843.51230382449	3.6
226	7369.127226654302	7914.467399726568	9075.757204288027	5813.335760498099	2886.610437819865	14853.032530039605	20876.367622872105	2.2
321	5281.783795753251	4452.363361494451	4950.386415353354	3580.7319426535305	2190.3512276292477	8705.325667629082	13614.381578048697	5.8
629	7970.900916381788	7141.86479789819	7881.882421359524	5770.684168280889	3102.1171314358708	13353.25498537851	19669.683574399533	1.6
126	8624.762147532727	8656.13531249152	9396.888742212037	6574.827456041374	3371.773163390811	15983.696566105576	22504.822034572386	1.5
91	6488.373523256282	4559.425753776012	5808.112776457693	4285.9990764503955	2261.1140621936174	9783.974115291194	14722.976688734449	0.9
265	7857.282359194372	7328.700821654473	7678.390839534237	5756.395439486337	2846.4493177564545	13519.152464342726	20490.817063941944	5.6
544	7976.565054186273	8801.689146956543	9599.281802612508	6171.877679509355	3082.4782142804893	15762.203531156973	21985.00581089887	1.3
459	6315.928529374512	6885.8040120161695	8054.436077299628	5607.294412448401	2827.982516221529	14400.988015378494	20084.652484107115	4.2
621	8732.98198913482	8670.79199237319	9433.047757326389	6737.999216665124	3240.4993605078957	15934.406633565706	22975.774796464466	3.5
266	6682.541926211992	4822.571831243908	6321.656139746003	4517.440965006316	2641.862443385153	10319.875322346532	15515.88726135892	0.9
217	7109.654062659827	6178.582374560092	6947.345213378529	5243.349621986989	2716.356848270525	11967.501463211041	17581.299347947566	0.7
401	6322.917201563634	7950.215790605496	8471.611532724492	5359.0592202756325	2691.7158746156183	14024.479137474978	18853.883123794145	1.2
324	6449.341487247165	8403.261807738296	9010.812177644651	5757.467535129435	3370.773590740194	15089.908791582067	20230.77257226422	0.4
417	7007.494919447242	8551.480810780213	9325.00126096871	6070.8549410453725	3194.136399505153	15763.638753517582	21164.223501446762	2.4
308	4842.892614278511	4499.620975458977	4380.1779859682465	3540.8194535269427	1708.904301603748	8340.748589900959	12710.976410417752	4.9
445	9073.433903951975	9089.6091271273	9112.930592189045	6959.152978764766	3376.15810403623	18138.478747397137	24539.716365060038	3.5
458	8173.2272459785845	7259.376973455663	8751.89892503878	5943.580005528364	3097.850171835499	16156.807868264706	21834.470738081094	1.4
376	8704.260793228477	8407.707425114073	9165.822704062899	6966.605268803202	3540.313544669468	16721.65942819359	23049.67677065307	0.6
371	5712.381388251597	8078.453266032051	9021.106818093942	5828.904964129212	2768.551988282056	14279.816548473504	20345.880815166856	4.1
312	6883.7864551726025	4920.480119551496	5995.276071492282	4508.009807057975	2471.6645545375623	10659.522008230284	15973.397312813588	1.7
545	8453.430764871322	8053.007069082483	8217.239301984837	5973.0832191054305	3276.920625089426	14717.12845299285	21164.907712281718	1.6
504	8557.642841670622	9046.579870514319	10089.00984749553	6734.5618203107015	3373.166948288751	17272.581167267737	24069.26932642016	3.4
404	6487.145532102408	6945.456929964293	7410.308372668451	5397.62667163211	2669.7389108972807	13817.651321634783	19009.634077877057	2.1
246	8903.595671582869	8908.863798816024	9496.97556054107	6585.100368231069	3493.637942832972	16512.01232129486	22993.731541725505	1.5
