Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	993	1000	0.6410628911292399	505	488	0.6872307692307666	0.0	1.0290006637573241
2	200	985	1000	0.7668574014525888	510	475	0.6862307692307663	0.0	2.083519450823466
3	300	971	1000	0.8073914741123435	500	471	0.6858461538461512	0.0	3.131415545940399
4	400	964	1000	0.7973052390750673	499	465	0.6843846153846127	0.0	4.149222298463186
5	500	954	1000	0.6686595571749127	503	451	0.6862307692307665	0.0	4.953579517205556
6	600	948	1000	0.7704195357124738	512	436	0.6883846153846125	0.0	5.754667099316915
7	700	939	1000	0.8159573460979612	506	433	0.6877692307692279	0.0	6.5665143171946205
8	800	932	1000	0.6881192469592294	512	420	0.6894615384615352	0.0	7.371555761496226
9	900	928	1000	0.8495805807575336	515	413	0.6893846153846119	0.0	8.228122250239055
10	1000	919	1000	0.8344911961087973	513	406	0.6923846153846117	0.0	9.072082380453745
11	1100	912	1000	0.804450997212511	515	397	0.6939230769230735	0.0	9.877511715888977
12	1200	907	1000	0.7982662255407732	518	389	0.694461538461535	0.0	10.778928017616272
13	1300	895	1000	0.8294184602830302	514	381	0.6970769230769198	0.0	11.72026223341624
14	1400	886	1000	0.8490540943732567	517	369	0.6991538461538429	0.0	12.504245177904766
15	1500	874	1000	0.8438573135862437	513	361	0.7013846153846123	0.0	13.300220616658528
16	1600	872	1000	0.8354660448488783	518	354	0.7042307692307662	0.7350917431192661	13.453663615385691
17	1700	862	1000	0.8247116896586775	514	348	0.7114615384615354	0.7424593967517401	13.629210881392162
18	1800	859	1000	0.8355043149589656	518	341	0.713307692307689	0.7462165308498254	13.800521298249562
19	1900	851	1000	0.7123348380290602	521	330	0.7160769230769197	0.7461809635722679	13.937164715925853
20	2000	850	1000	0.8118530030588174	521	329	0.7201538461538431	0.7494117647058823	14.077609864870707
21	2100	836	1000	0.8290958878017538	514	322	0.7240769230769202	0.7595693779904307	14.226690284411113
22	2200	822	1000	0.8179658112955126	507	315	0.726692307692305	0.7627737226277372	14.368584982554118
23	2300	814	1000	0.8282270804138835	506	308	0.7294615384615362	0.769041769041769	14.497722081343333
24	2400	808	1000	0.8401731255520695	501	307	0.7334615384615362	0.7772277227722773	14.623783179124196
25	2500	810	1000	0.8434723940698398	504	306	0.7361538461538436	0.7802469135802469	14.750999915599824
26	2600	800	1000	0.8231594566055571	496	304	0.7399999999999977	0.79125	14.872416214148204
27	2700	788	1000	0.7984885053183605	490	298	0.7433076923076901	0.7880710659898477	15.004998715718587
28	2800	789	1000	0.829498521724902	487	302	0.7453846153846128	0.7845373891001267	15.133752898375194
29	2900	792	1000	0.8526148442061324	489	303	0.7493076923076895	0.7676767676767676	15.302977879842123
30	3000	786	1000	0.8451685576964449	482	304	0.750846153846151	0.767175572519084	15.472959399223328
31	3100	778	1000	0.844935729228654	481	297	0.753999999999997	0.7802056555269923	15.61978594859441
32	3200	775	1000	0.8387727455579116	482	293	0.7556923076923047	0.7909677419354839	15.759778348604838
33	3300	772	1000	0.8430952070115822	480	292	0.7567692307692275	0.7901554404145078	15.90219608147939
34	3400	766	1000	0.804887187233492	480	286	0.7592307692307659	0.7911227154046997	16.041563431421917
35	3500	758	1000	0.8552017139979117	471	287	0.7619230769230741	0.7968337730870713	16.179013895988465
36	3600	755	1000	0.843198151108086	471	284	0.7646153846153816	0.7920529801324503	16.31692839860916
37	3700	746	1000	0.8175204689155484	467	279	0.7659230769230736	0.7962466487935657	16.461153864860535
38	3800	737	1000	0.8194472400186587	462	275	0.7706923076923047	0.7896879240162822	16.607614914576214
39	3900	732	1000	0.836858111041536	464	268	0.7714615384615352	0.7923497267759563	16.752493929862975
40	4000	732	1000	0.8477107209322798	462	270	0.7761538461538428	0.7937158469945356	16.88762983083725
41	4100	728	1000	0.8347493368989872	459	269	0.7793076923076888	0.7939560439560439	17.031157966454824
42	4200	723	1000	0.676935427123611	462	261	0.7814615384615353	0.7939142461964038	17.161418815453846
43	4300	722	1000	0.817474918310931	460	262	0.7843076923076889	0.7908587257617729	17.291372346878052
44	4400	722	1000	0.8512327861060084	464	258	0.7857692307692272	0.7991689750692521	17.4131888628006
45	4500	724	1000	0.8431175546460029	469	255	0.7861538461538425	0.7955801104972375	17.530422683556875
46	4600	710	1000	0.8082540967924757	464	246	0.7887692307692274	0.8084507042253521	17.64535139799118
47	4700	707	1000	0.8406291466137038	464	243	0.7902307692307659	0.8132956152758133	17.753576195240022
48	4800	707	1000	0.8367840899600393	462	245	0.7916153846153812	0.8118811881188119	17.8639621814092
49	4900	694	1000	0.8022377482349395	452	242	0.7942307692307656	0.8141210374639769	17.974793966611227
50	5000	692	1000	0.8383046626374842	454	238	0.7960769230769192	0.8164739884393064	18.077105180422464
51	5100	689	1000	0.8405029641503842	455	234	0.7981538461538425	0.8156748911465893	18.17705004612605
52	5200	690	1000	0.8158773632216628	458	232	0.798538461538458	0.8057971014492754	18.27897173166275
53	5300	697	1000	0.8180004984073119	467	230	0.7993846153846116	0.7977044476327116	18.377426997820535
54	5400	695	1000	0.841953463068118	464	231	0.8020769230769195	0.7985611510791367	18.476831984519958
55	5500	684	1000	0.848355834551974	461	223	0.8033076923076887	0.8070175438596491	18.574708064397175
56	5600	681	1000	0.8291183477275077	461	220	0.8042307692307656	0.7988252569750367	18.67487011353175
57	5700	675	1000	0.8295272831735362	461	214	0.8070769230769191	0.7955555555555556	18.7754487156868
