MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):6.2905449867248535
=== SCORES ===
X2	7366.540965010487	1
N1	-180.83688100624857	2
N7	-194.0839993345461	3
X1	-202.15922340866337	4
N9	-206.93128237888513	5
N3	-268.38447864759826	6
N4	-279.27064708908074	7
N6	-301.9311302619858	8
N8	-307.65352815456436	9
N2	-335.16155810052396	10
N5	-341.5204420152186	11
