InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
1304	5618.743664872889	116.18172822514866	6454.342726536294	1539.54958199181	7428.0209612444505	9873.234266797263	554.8079028841092	3613.148536025172	2325.3042227492197	1830.8799537774253	3315.127859301669	14444.41852496265	16529.703983366908	182.44
715	10628.608611644224	357.468911378057	10185.81939862488	2744.6102818446234	9225.773020876806	13994.342893458335	1522.9686141028085	5693.149801145825	3386.4850198251197	2434.751829181409	5265.56397374132	20043.87484956469	27810.78667487773	14.51
1320	10633.315823170187	350.79325348569125	9793.214847741776	2620.999404497684	8921.802296747937	13025.366491519424	2051.1349584182603	6351.778211954787	3384.9136063656542	2357.470726106189	4893.158657087428	19396.531748602276	27445.296898265908	164.72
298	9746.109591795599	245.87790315460407	9424.928706588184	2624.515856179887	9404.682155649	13672.205336797591	1767.6905123166616	5684.054920788827	3055.6050406008994	2238.6282025166547	4737.0975152826395	19950.732580417935	26232.72253097496	113.78
381	7390.233626565237	95.18056403390494	8441.501826130389	2174.567634399078	8685.936933887298	12951.240870920907	1309.634778474979	4549.652173814939	2765.8983799797734	1901.7432673458088	4139.782781343861	17983.362661042294	22947.121386636176	159.12
1107	9207.498934789706	336.2785239476537	6983.5835411127	2460.8222541971304	6118.951714093735	9749.182726632009	1686.518407367393	5435.117126049888	2557.088890760434	1955.1041179420324	3858.4278956616654	14505.755019529845	22126.53627927767	200.66
1268	6085.401208783391	105.25474600473042	6310.031668322852	1705.6056209474275	6703.562794576841	9864.452140027473	754.1809786618131	3827.9408820265735	2324.0468034771543	1802.4000719397757	3605.5342596888704	14182.772636354197	17500.794448233795	192.44
1125	7843.837855221731	207.9614794254023	8293.066981387436	2171.4687618752455	8615.039025759095	13001.734868625144	1202.9379870076923	5172.160262028034	2792.1527264459824	2079.9463601825764	4609.737711067494	18201.677774382155	22801.732551559784	49.3
419	9559.551573122822	270.59095311353644	9779.468026070066	2636.8206511692542	9417.930469776215	14185.418346494616	1817.908112777314	5843.142234393523	3145.076287431632	2152.562147904454	5210.119895643007	20114.121065720257	26443.587587624042	107.2
749	8775.874025904877	311.9239514357347	6815.612373387234	2508.624953323808	5758.891240730392	9333.721502225675	1279.507810986918	4066.63859215339	2601.1196601363386	1760.8260980586317	4759.924006423573	14133.659782845794	21466.68929602046	105.5
184	10081.13929968446	248.1002879095311	10064.91415394671	2619.0308297659612	8954.576643133	13621.176843971978	1854.5678891584762	5837.786270627472	3144.319568073667	2297.019123314829	5127.703374745381	19564.078719463756	26914.02279275067	41.97
1345	10977.993919236249	334.9983003877067	10575.56508179574	2805.901047696175	9825.88803789604	14933.190822287399	1673.307678245259	6282.538387639499	3387.0776229984986	2518.682017347822	5406.511806809046	21302.06828172658	28891.024869485813	112.67
1043	6857.5681201773805	216.05578486813124	8250.301242717635	2065.4583399073867	8206.500009211812	12498.919222973738	1339.4072512862629	4675.41809860921	3028.6555512802524	1766.5922753700013	3712.664985115651	17080.250990668734	22095.983389956014	119.05
307	7279.921744698861	166.27190359575704	8885.51995990217	2038.4500131382517	7993.917491205391	12918.656349898734	1187.4991346294134	4849.346178421056	2871.165752776707	1748.325375114401	3878.402607987418	17769.517120243778	22635.103789247245	204.2
1191	9229.907996296919	204.18716330894068	8886.612270695816	2432.0249875990544	8866.181661647457	13484.553776715102	1849.3399777626164	5623.280205133911	2865.8104147854015	2229.134723094725	4757.556693778059	19260.180249820038	25793.042619933072	154.12
982	7213.24132959054	137.5388457324643	8180.171115195208	2058.226112422538	7775.30195770112	11175.352715682957	1448.5077954161407	4181.555502170252	2839.2061464911662	1956.2194576856164	4309.216873724589	16221.643849861677	20844.714815856154	166.62
271	8907.431995834251	269.11444050372364	9154.828221452635	2500.672565402336	8641.412066697361	12906.241093010705	1782.8239672414268	5433.271895885228	2984.760325057608	2179.610314318585	4529.097171943593	18086.93799114344	24282.551762333598	81.46
1190	8724.179003320214	335.3108711417336	7026.220096247718	2384.236197441934	6105.36813716903	10338.937868950537	1219.8459527756152	4145.374441048884	2859.83479453763	1791.2690258495013	3711.7658620179855	14750.744783044078	22357.107188775262	151.01
600	9958.942590080751	265.1110067610636	9854.872888447682	2730.9516883669185	9492.902101175085	13920.48759059799	1973.9239286015115	5919.376986249479	3563.4235535904672	2362.739731671651	4860.107313272812	19486.882703174706	27066.101134193643	129.9
119	5571.643835031958	109.94202589974611	7660.3620977667	1535.4755319870221	7172.287994533168	11074.23467423733	1044.702992271981	3479.61342122766	2407.150678939014	1601.7123991906878	3132.758518681417	15192.71356068934	18149.364256845398	202.24
469	10994.849782618752	392.794206292451	10068.169933270286	2823.2075010196518	9164.745379720931	14061.19400843601	2168.6655388867307	6327.335593184555	3552.6191727300015	2398.529497519892	5102.3515060869995	20027.581139611844	28514.238410662005	92.89
