InstanceID	N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
1304	23.558251574047308	16.34074815656533	10.375467315966711	91.07461193767936	60.67576871526867	5824.004407180403	63.505846646603764	10.131453072029666	79.1198872430659	25.1654556163282	387.9833694305994	7.013029027617989	137.22945951956	149.3461364
715	68.66645171548448	17.845173139963705	19.072258951657915	380.3679161863818	47.516560074218994	7266.678334986553	155.62163268917456	124.02432735795917	205.592404584323	43.091887750682226	463.51819368427147	11.848052676163631	167.38508491078443	127.6287115
1320	132.20784357151254	51.59169269745117	48.70492216404884	306.78146204369887	29.671046774781697	4813.044939566252	113.58256784435348	130.6495595532009	211.73275142355965	43.49463149085688	227.4064506080471	25.331647007944458	131.05601320052094	23.41496193
298	72.74392544639089	32.42559768515603	30.075958778363436	245.75257376282448	50.59645873233212	6612.675847315032	83.15151220485751	196.3981260186517	170.55036220723417	30.051782111052066	454.81811518461967	19.58240244610203	161.65348195138333	112.6810334
381	169.27022807711128	35.66168647550972	56.26508178993142	666.4135357358406	62.05753911860392	5393.570808544687	145.5925820844108	154.5810600688158	228.61928405958182	69.28234146206032	524.2623258358029	31.751646071455628	143.3621128174565	26.63661475
1107	20.948216856369672	10.742081546438841	2.0945038565536613	168.8840798971598	21.042380481463557	5341.101054425605	60.70739899079573	73.78037037026343	149.5976825550291	69.14161157214777	359.0005172543527	32.698524174092704	102.88347695219105	154.9569583
1268	85.11868134971232	18.68879174396805	22.0534306823722	456.1556843209828	25.543049518643794	7225.0924289034865	119.07933496318483	220.06148941912934	268.8326129501211	81.95684995184965	449.8902377585612	19.67714469400202	142.36267737717282	103.9571985
1125	81.3879964902964	13.83980160122721	29.740687256037724	419.3247877845582	55.7246958518429	7080.34619421446	135.84940784463674	74.71950094119867	242.05630295562779	55.94510123545262	506.28726713010366	55.93507702452334	170.3830266258615	100.2621156
419	100.53966295192176	36.06640037953573	31.575272823803104	405.72490080813384	60.37301545581352	4933.220446776444	144.1070110479933	97.01759515189745	238.94991735671073	64.0967468387815	389.0173283802331	40.38674203381356	192.0125510281902	80.49311449
749	97.6651851139528	21.53208862371496	37.16010006624304	284.41772199965175	59.683269328614536	3900.2981378813797	90.6962513298003	67.18636929121979	198.6631011137351	63.59394753966352	296.7596825492295	36.10866999793677	137.23663906587524	75.49488944
184	28.458887902656674	21.8541198236151	0.9943212616597098	173.61319279230483	60.48506877391846	5202.196504925839	30.50362195201628	138.0293437995833	84.0785099288187	77.69809997310918	443.9208140012655	6.304096880831273	96.90730150464162	161.1323219
1345	124.52388177643607	33.004454768293265	53.83571965077101	572.706432893646	32.39127040132143	5293.157680320394	177.4708088645471	150.67494581455085	227.94254466484017	68.4841741480112	441.7683936219824	27.003139345319344	131.14461319660825	25.25423125
1043	152.2441129738184	49.74053940248821	50.65946499779922	359.5109803258538	42.389130730070605	4656.510241635637	118.92506551306714	140.5803928952353	220.95918614156628	72.84451669132726	149.98064171079443	32.31045105785339	126.9999614311679	11.99257777
307	47.89639452587532	6.380044778793043	6.933897342674503	185.51245268961188	59.550925009609166	7046.464647717338	77.2221146875164	18.969412011290434	128.59910094457027	16.62843870086844	451.8943038641856	5.3447936312482955	155.6440383271629	125.9154043
1191	23.57653361227273	13.48815122344355	0.1615520962943432	57.40680174092155	40.5325757194072	5252.336155236606	59.959258639618966	16.291785093257065	60.86478310404041	23.531978118236967	367.2168550650534	29.66563901200602	93.69415959772462	151.8031081
982	118.17317243439483	42.16019971987217	50.01240642812546	632.7210863400394	67.21042783447005	4286.277021483704	185.4791776199177	155.0930492033063	212.72362075495707	71.43687223270275	359.10922023527615	32.373800657933685	154.61034453411372	61.66933954
271	45.94855126642553	2.523745949455618	7.004047606231698	255.62371912808285	28.411574886068134	7072.845023406293	42.05335248418256	108.27772990726051	189.59051081045953	69.77665137678414	497.4272517129404	4.694404708951564	40.88650484021195	127.7835325
1190	48.93200503306399	9.624066008522053	11.034784024296108	138.1327108460838	41.71434903664678	6327.079794374652	24.898459959516085	187.90788436422096	111.03277883093807	18.022267365182806	196.81964368055327	6.343874016519689	94.09530375678554	135.5391366
600	33.877872744390984	16.4956723316965	6.552336301358635	167.32661545865938	37.09570571067164	5189.141862329091	56.7579441907698	140.11157026891632	119.06729263196713	73.70128797820054	391.77660429959036	9.332814558377304	93.37748705339438	161.9717724
119	42.21742956977461	17.988859607643256	15.14886972373214	63.69759223952993	7.71412006799675	6821.7895651550425	104.79512165949217	180.24426156488008	84.23649569625964	18.95487171823354	565.3584708997387	4.315249132343828	175.71037915930197	137.9985649
469	123.31789793105528	37.32001360730771	55.68274592182018	299.2072413002364	54.49818508205639	3855.406784667001	155.8791536761489	186.9937855246777	240.7182637612855	83.95490383930816	297.79790324448294	26.70755869476152	182.87623705336014	73.88290512
287	99.683757343693	20.825780431450994	48.30635810630021	250.0576925420908	33.33976635005131	5130.941850022144	166.02216083657103	119.49074400660899	162.08125361396742	58.24691275311924	200.0774166610769	25.816592722019454	96.23444397196779	53.04866777
1158	113.78738207798351	15.799355100975978	51.05387854002164	333.88170243750426	55.51428210865201	3986.8592087294396	88.0202127122661	72.86832321060425	211.00707724397947	61.27460220066696	274.55049684142625	36.93604655187039	81.32478316347962	76.59435773
1092	137.84559005961	18.426228106322988	42.72039173932626	417.79293514780977	52.78925216663684	4900.594799531506	118.10905583285349	132.74498474235415	199.82188271519223	52.32594819853026	286.8171759906468	29.31279203063419	88.66183285146028	15.22157667
989	23.84146050624951	16.183076876407128	0.778331021626911	128.80803945234405	40.433252438121954	5939.889498256387	115.55166052587961	61.315835352338844	118.83299732047786	72.27367645521215	380.9735036363987	29.501857569058995	103.47867798533716	149.4869587
158	122.2288512235058	14.706540110036336	47.213751837797794	472.5265684932391	57.615047064925356	6023.3277661109805	131.82484875420718	172.64372334867247	234.8730667898718	64.03680624428206	276.68711892895857	53.66473195317823	165.16920523671752	89.12065487
1237	141.85558319834195	64.34672727146533	48.45217259890243	507.91593656153265	29.712413905124855	5166.829239786303	108.19237598869256	154.33846159192842	193.97522918339706	66.48969155765423	440.84067537385937	25.16952371904679	148.98335792905755	21.48576145
752	72.31145963749587	15.164906877966455	27.93128023682892	321.04454907585796	41.41178361824263	3990.3378001153606	119.08082823147612	160.76053605548992	147.4689832581298	49.434156526272666	221.4357882404272	26.17406673899779	79.90650138587394	75.79281689
