MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):84.26982712745667
=== SCORES ===
X	417.43706055528673	1
N2	215.52873917209217	2
N7	212.09979210285746	3
N1	180.8742107989783	4
N3	106.49217104101263	5
N4	61.36557042851564	6
N0	40.378722655648744	7
N!!	32.27440273344473	8
N8	-33.354747241675796	9
N6	-135.16275563897216	10
N5	-201.4384345189428	11
N9	-242.88020707293254	12
N10	-342.5450691272272	13
