InstanceID	N1	N2	N3	N4	N5	X	Z	Class
103	297.88404529842114	205.31780465819358	371.15587140654577	262.5656450729569	249.06204330330408	475.8154883720607	988.9554092330995	0.6
155	122.04818176502033	44.02089254364086	126.39279494055226	101.75188794608627	40.97028582528681	298.7994806171799	820.1977263194316	5.7
452	98.28716227032855	44.84307877914831	162.3910794666243	128.41736337508436	48.726452801427314	270.50353114324895	844.9886198843583	5.3
589	331.35160169944174	233.18164023118595	312.78696167546286	321.7328591228592	262.8642080600149	509.69211502126393	935.2764132729917	1.3
276	289.7317268930706	182.2133725945927	243.0059760260381	250.47863954963663	214.66316574741757	451.3387186753159	840.2833502007056	2.3
614	115.13270992505403	52.45677706985401	166.9790980503547	141.17112401716986	51.42953383783801	299.0113904824079	830.4348589678482	4.7
444	282.3083132801496	219.26702254605368	299.7053892867875	269.2749083150715	259.2373273262267	469.6814836920692	879.4073784084899	1.7
560	270.3743639145983	212.18429745053228	382.79164890221057	269.62993460422274	247.70280957732288	489.65012992290167	1016.1230481081278	0.4
527	284.7731500401282	214.27964429100615	332.60023155542973	283.13359979516883	247.13413983298418	454.8690813089527	921.6052153812527	1.0
239	108.42555430646598	52.01878774067551	123.19836847032136	130.0644352814958	42.90338582683093	295.49564308403967	770.2940031737202	4.8
274	120.99131216452339	53.68182396405786	155.7032900785136	109.7560543208416	55.22750534234378	316.88417199148233	847.4013351265321	4.4
478	123.45649100891495	57.66279766382877	139.84865262481566	111.43230150914697	51.38718442661186	304.07326319094284	832.3003892365194	4.5
118	141.16871930020997	73.74913286174798	156.51812258202662	125.99001492353	83.95496518081224	318.40886273594083	829.4232545398546	4.2
425	270.86684695284606	204.00713224043244	391.8757627690143	339.2541820807765	270.2567318991739	478.47050890149114	1016.9560916419521	0.6
604	226.86787163990047	127.33992888569163	184.96586284698412	188.32410581640468	153.3298088887553	387.4160320635071	815.7262045903973	3.1
146	276.764451537095	182.7797784175121	263.43684758826873	230.91587907701833	200.1289628272025	435.8391271846823	855.0580391446705	2.3
60	115.98010860411615	40.96729859354157	124.68937162654662	91.84281648521613	56.55479063881339	290.10776426157975	830.9357391695538	5.6
506	274.2945430688342	219.99513820945083	299.3755219438594	294.60579443405527	254.08594706191832	481.4679930035237	949.5107340075093	0.3
113	124.3602353853049	52.5401799411439	89.95366353310027	110.44267099245995	48.55042332947365	302.3480570396162	803.7143509192908	5.7
42	265.8777610706776	202.341275974605	375.6743980501815	311.57084148617196	256.87229234918476	492.2678185018607	1003.0265256119577	0.4
334	140.64075003203277	53.651502880518485	115.0209189166022	110.35196180647397	57.72356657532501	308.226680461954	797.9919199061285	4.5
298	341.69002895984465	241.64528435912734	340.6043251829177	311.20087647696096	269.7045917249378	494.59256513941835	1017.6924192664043	0.9
253	95.34519770190434	43.13638671659227	130.41213822675545	103.13591069256375	48.7458653094308	295.49525567529605	817.3503080747535	5.7
488	256.4276896754054	212.9111233943937	358.49889503901136	293.05485629806424	251.080220909946	473.55688867449277	983.4140241667463	0.3
67	239.18308079276176	155.02116892253792	236.88011010028777	221.21290136529288	170.70444944573032	404.1922906182101	821.4253700892174	2.9
241	126.73598210414484	45.01635188422072	109.04921798764201	131.01712732577485	88.634831694894	286.7532438626633	681.4676840885875	3.8
462	154.81658872534803	74.15651568914004	157.5366382956098	155.72392186226054	117.66989619948063	313.52130221328747	732.7618144256263	3.8
34	155.86286519420406	74.49311359103811	192.50991873192842	137.8947760016078	91.6058691073345	321.2685766840838	862.5125562400341	4.2
165	324.85730983495324	229.14897349038114	348.41159739310666	296.8544414625322	257.0678970101438	501.80517720694854	1023.8983691948806	0.2
409	117.65270925862616	48.155799353857695	148.7717751492852	148.078783166347	80.98052882324902	304.9575801299331	795.1623302325506	4.1
11	274.31542010925534	216.13342254805104	392.91805776694576	280.1617053689986	250.55769125994232	485.0841474916124	1031.8941846250557	0.5
207	244.01221057165912	148.56708270130483	237.47459372505952	224.13351533983325	170.10938733915248	405.47239704808544	843.9897971900458	2.6
602	274.48475955520126	217.67876268094716	360.7373082726703	259.65263519402873	250.49775160541284	471.85059355880895	986.4967141982731	0.8
363	140.24662736710238	57.771432698484915	92.00217537258627	112.05870891777649	48.79589136725021	276.8609787431228	691.0663789798413	3.9
367	127.31672999031302	55.49467270523763	95.3893885768498	113.36178425876246	47.61438482440963	293.40582185244267	799.6318057298874	5.8
135	120.50644563670856	51.736962280073854	153.74819762813485	126.36758071299401	56.101106866754435	287.2792351934451	847.4022121002755	5.8
397	237.35770717860808	143.61401701330485	175.78010779930267	204.4231438509034	158.44774587068346	390.29129273633896	790.6421297248462	3.6
271	274.88722370115835	209.45119052500388	287.617699854424	269.41577852495425	254.8291339247194	452.58851019463305	870.9543077373771	2.2
396	218.1250275354245	141.21313284703777	190.33053127603077	191.07279856291814	154.79021390574897	382.2420527241775	784.8058787067265	3.0
552	337.0190700225721	240.74723679253384	413.4850074216682	314.1545558061497	266.4692720749279	515.0947811033782	1092.9096635219453	0.8
518	97.00513071026408	41.98255353480202	129.1408827967728	122.66893169574605	46.96607811754863	286.5913079062156	819.2658846402121	5.8
54	283.1061894782366	203.3476056621898	267.3159011611361	278.89667092559756	243.75258062625014	468.7934868106567	850.1193203295389	2.1
344	116.25399221035467	46.643648070371874	97.48738988507189	89.12130591346282	46.43822791445014	299.3107045758795	780.0032251584796	4.6
329	134.8022539341096	56.133028090525656	155.18660179811417	119.161133268265	57.98842429366986	290.1657007532841	842.4103143503925	5.0
134	311.3622405586982	205.1164256068203	341.3469795000359	284.3085382618124	253.4573395188441	479.2291421905828	949.0228628730981	1.8
48	253.01524205012947	141.9775020159011	259.2957376574315	236.42434269325148	189.6418098208752	424.3181881798653	842.6640884847466	2.8
73	275.01534038768256	215.807086627963	390.5037438751427	283.05454662470584	263.21544472626914	476.02830738113045	1040.3843564859283	0.3
98	201.9719757107807	135.18257089606362	181.5054690740776	213.02108143606895	162.66341555019935	365.99586446466816	746.3688905706615	2.6
229	133.0591769200699	47.29936814410095	138.42306557434597	112.31685560944842	52.58020397659084	291.2141904972823	843.5074850982978	5.3
570	90.39408705977434	33.10150238169769	145.57274445116676	100.59219635247555	48.82581740164188	285.45507840641017	837.4377959809833	5.6
548	152.16456985825505	59.09044968692084	107.3057830313144	111.93189461823393	62.14457760139575	303.31084520236976	803.0999353897981	4.8
169	301.10660187545807	213.4226750660509	268.7314746840422	273.5229775562664	235.56921031176475	466.54799425369515	866.1513680595785	2.2
133	131.52595497093404	49.88022456703332	143.46358922255033	117.3888680466344	53.12368618243889	306.22922293876724	850.3515674386474	5.5
89	278.356439163009	204.82717980276092	402.59395032169056	280.42581439034103	262.4771247925473	467.8150903262367	1026.0676755102984	0.6
21	199.1458603442199	100.39365316004512	185.58926834692645	167.6191766898912	120.67597722176968	368.4588525080716	802.8935562270627	3.5
100	294.48974612057947	226.18639284377443	322.16429644969605	308.6956763465829	270.69606524577154	490.835166570327	920.1707324380762	1.6
256	330.60119743313254	224.2707137545719	386.2444753286344	267.9778019458483	257.29155253808943	493.78493400403624	1056.9778877072022	0.8
95	294.78684134461673	210.51881103410435	319.05805763960905	272.2582869900878	239.26392051080148	473.482477703556	927.74591463043	1.7
568	109.76460205739657	61.063090784627626	182.53273226240057	125.73824350937976	50.84171039382937	306.8821260662531	882.107605035556	5.7
189	273.7097382290036	200.28304351219882	400.7566585003406	281.95163382658063	245.91926193674206	484.5042450579224	1025.959601492153	0.5
198	234.6708294176225	163.40591309736791	256.3795067761443	235.52753009285593	192.39060424526957	417.3549434677622	835.7612702488791	2.3
612	145.50379334172194	76.06922243408036	162.07079356866936	179.23035551039126	83.57431110281387	330.6626289186692	757.1304946586484	3.5
556	107.9009657383782	54.28727191289126	102.78113963938848	110.83948059985894	49.87563420955485	297.5911419844472	788.7821821175544	4.4
609	253.76549929683713	202.21632678114366	279.0466510434382	266.33834676762984	238.19730640492386	457.6287754246156	857.6295178288078	2.2
475	171.7645745683412	74.34038151565328	138.2173833200409	148.9566124038246	79.54352587088438	327.2813944313332	741.9437468820477	3.8
467	288.8550757092977	216.24019554559217	326.8315046058856	278.08302323662724	265.29848529999623	470.33271318374454	934.7577245801248	1.8
65	293.9652418310042	212.4404304897601	394.7930784187721	281.7044821289413	238.67195689598026	502.39727410553706	1049.1295523147492	0.4
97	189.80939788939932	106.64106207214788	159.41034474417262	175.28961064856244	119.9442770152801	353.7792211463684	787.4533589766459	3.1
378	303.24715597105967	195.48245259006964	285.56377252565983	272.65325732750046	243.15330819325754	475.74086614004113	890.3891609410082	1.3
335	311.89741761142244	210.5242263650739	279.9096215192732	270.8084212592908	238.43801200941485	487.3510550061099	899.9161017109872	1.8
562	119.00414916685146	54.197667706105	109.58221333176428	117.9673368978926	52.45107725266353	278.63286663481847	679.3286229440746	3.8
295	121.44464772529554	51.00952419053278	114.21602082327068	125.87378483745194	59.71958418804982	306.6012859934267	800.8751650518947	4.2
326	327.5561640041321	218.44121346370721	335.3398201738551	296.8252309942019	249.59791875374273	494.21794329191914	965.6284325686157	1.5
195	265.60581001470166	211.42364997911278	373.7303140336838	265.8788458517867	234.88382728020557	470.99448361345804	1012.7701897344267	0.2
446	124.52701922880793	50.419205390976465	201.81190696267018	148.38652765588145	63.138611141861055	312.3877271633982	877.4841756391027	4.2
251	259.84816528113697	160.6277679851727	254.87478958813776	241.04285735690206	197.1688626246064	411.83005111426127	863.0057024785734	2.2
338	193.7067585032165	171.6416164814507	373.0918579040641	244.70146990322903	206.99369997398676	335.96391228858965	827.769730140348	0.0
285	305.918607376126	203.1947898293477	334.3170684886172	282.41045530765007	249.65263781284668	488.09293918251893	942.6868561067356	1.5
171	316.4700373097469	220.4157336034087	337.5438420987493	280.06442109335836	239.51367504609868	501.0584375239956	1010.8626009565282	0.3
201	209.796727549319	158.6075098082597	294.85584200499073	195.5852902737317	181.8831995792163	266.1091165210366	684.7111918378308	0.0
297	252.99044510592117	200.46958075729194	371.8872796885587	306.1175311335495	251.1558858039559	473.5832703559468	989.041358272988	0.6
61	120.6465788446548	56.548076942958815	140.8904553149276	117.90850434093406	53.19962525280703	304.00499211635145	844.8393383655057	5.3
125	184.64605335053972	107.58379568380427	162.1342056901026	175.60166159986377	142.61640207426072	352.89856930387526	734.3974665273955	2.6
243	250.72693699561367	201.70264103071617	377.8175412498152	286.8043909734524	250.21540418009153	466.5142344737219	1000.2051356074242	0.7
245	230.56460599664837	167.7848257367317	268.7295690289752	233.02438056441179	205.6587135251779	419.0592233561987	835.8798213361603	2.0
430	108.65097866890864	49.20754223458682	185.56550529536761	141.75687204635673	58.11819763443953	294.61847429964314	846.232753769867	4.1
521	144.4700805042017	77.29473235133992	131.46493040683484	160.5642326785726	86.85356049791146	335.8341835195803	752.4220378998892	3.3
385	97.02416482457193	41.321113160327144	141.32512860890856	126.44512678274683	46.44988006104927	286.4855137069874	829.2949017451849	5.9
283	297.32978435705724	185.80588045064079	267.8887536844703	236.7247186889833	211.06959765267672	444.88332974750506	877.8667891056042	2.3
406	280.6904934697296	222.5895573027434	313.97118852912746	316.94913576588647	264.6455103737641	492.53912217875524	915.0332145914196	1.4
119	256.1950068021317	141.93203115377244	229.38307245647835	222.7770619454452	168.83358195565341	419.85667221912263	846.6591419474308	2.5
597	211.67960857787924	124.10727609440116	215.3520992781331	202.85037049169054	148.08813003725137	380.8492302600732	814.9257131396736	2.8
196	115.01383952442194	47.0783654500166	142.6621927470577	128.2204910985743	49.71598397324995	289.0251389748141	844.6966534345428	5.8
187	101.29814851589975	41.07964184134779	181.65791447635397	124.70473508501524	51.92833391496082	293.61489579642137	880.5156391347414	5.2
543	263.8481059780706	204.38701153608594	395.1693370825943	337.53827937902065	269.67001466480383	493.7128374321409	1044.0617244157243	0.5
539	259.4245939345519	164.73204025550453	222.77804954822068	207.94053906075615	170.40528908283886	418.66003255195665	825.7231054034855	2.7
223	114.63351252302705	43.86689616443441	136.8368734107202	121.08496108107613	55.49753561562233	287.45755391215704	839.217682844003	5.8
535	117.38509574755331	57.022589852122664	184.70201873968222	153.3874453309528	64.23243165903253	312.7178929028238	874.4375894921734	4.6
249	125.48368843161835	55.781795796692144	171.27652633444688	114.16740888033664	62.691416329870194	306.15127877467063	881.439583624776	5.2
191	288.45012196651044	227.3621127925504	352.1235105148729	300.25242384226516	268.4532471451569	484.0944547206461	955.9431309435416	1.7
628	267.0814367439346	203.2461156264554	331.6880849070868	287.69024055804977	266.9540877939539	485.78863781486774	980.0733174117348	0.5
393	113.54603640934587	48.53073301860062	138.32402927790127	111.70598297848125	53.74628539168546	282.59303178041654	813.3374006896446	6.0
70	313.74247247912405	206.6933589022075	315.72096632994777	293.40131639441785	269.5427372065009	470.730251392394	934.9339404639236	2.0
341	280.82531606148115	217.27289648657083	419.5831618899835	306.314178406968	252.00577174010627	487.94830938128536	1072.683547851529	0.5
142	269.3085507516684	195.7544128007544	361.3776617699019	295.0750832023049	249.8275196134573	479.0733085528935	1006.6821117886662	0.4
180	263.42158688063563	168.30147499666666	253.0276277316771	244.86532041843347	190.20386753169757	440.50937845837115	877.3821262205252	2.4
498	190.96603555124912	108.33260781794122	176.05796583557117	199.51761492920824	126.84033177923158	381.5178619444775	820.7945121156723	3.2
90	320.6043820221568	225.0446283498395	372.6535948445415	304.396991828227	242.49488545636012	505.1085216970339	1053.308119106265	0.1
439	121.5858883804836	42.67657196718316	135.8051316086985	124.06704547175542	46.08876848755483	296.1346431675447	829.5156576394714	6.0
574	106.78118961603894	43.790310418901825	186.04463010969778	144.35392217469263	47.26513931256119	322.5808839804468	907.8864533713189	5.6
257	304.96908263969584	191.5549361706735	291.5167775135673	282.7550595486739	249.35265550651138	485.495386878765	914.3577197002934	1.7
304	271.40029973166867	214.2066240565355	284.9922461860774	267.25339052550567	246.31497688127766	480.02077743844814	937.261426273393	0.5
124	257.4198945353897	147.47529817263595	226.16071350694435	236.27045652163886	175.84700306069757	425.2668103625651	848.0288101367375	2.6
547	128.0324212512972	51.333183916275715	189.70907035789864	145.3533746670948	45.966088773872976	331.6666368199282	915.0572284810701	5.7
356	115.89276055774482	46.13986514065899	87.41774815219547	109.73188299311904	49.60251962189636	293.92905263341027	805.1153875702566	5.5
482	144.37394753408793	86.9546593710487	211.09633569770787	164.77195226867477	91.61511098352432	334.4276534592697	898.928475906321	4.3
384	317.7339265009088	209.03347892017015	340.2844910031895	293.360118492955	273.42618719827067	506.75568202767795	970.0386521262302	1.7
419	292.4417830099673	210.5699808575404	425.16207433685514	323.2780062837179	251.6792032908779	508.88105217938056	1072.581616564836	0.6
116	177.48957394548856	111.18875167810738	184.8152417188358	205.3166776429384	128.9687910253346	375.99707866773286	822.5077519947844	3.2
571	297.6706380935852	200.44558118050494	380.01925145129593	292.7984791602999	247.74382099800354	498.13868810208123	1040.4654636686314	0.7
603	148.45947083266526	49.4721504834914	115.63639166955477	119.68730642699308	54.43685305260956	323.6025538895908	818.7366959710089	4.3
138	299.3585359503363	198.40750844026283	287.2282512595765	268.55288761402477	251.55647229187	479.6824973080548	939.8546202019531	0.7
311	297.6235629091704	206.14927306776787	277.68268033843344	285.0451940510187	258.5852132288916	483.46262066022007	917.1588189592363	1.9
140	105.07415579765605	45.64975691731433	96.76928028735631	94.52478449217351	45.8722668742842	299.37816616200985	772.7634229050775	4.8
168	130.54159062579325	48.46374960108507	131.91820466252295	116.1594004062658	52.88577337324437	320.20411591259216	862.8690055079891	5.4
247	318.69081878779537	216.99295965826644	307.9480299746461	296.42474034532836	253.14896751680428	499.0469013909105	942.472799437221	1.5
16	198.95336845987836	122.14709070030763	226.30405975341847	189.6100631874356	154.13458531471875	370.2722584508953	806.8082052476196	3.0
327	304.55153319026374	215.43892640812686	310.5589271269829	280.25331599962254	273.0287737926457	487.79567157961003	940.2017653328298	1.3
630	280.9623924864912	216.17468285332265	278.2827337378222	292.6124682766144	256.4325076302887	485.19713879273644	890.0748244766895	1.6
558	112.43448524054915	49.78868797651722	107.29668205455428	95.37473970359625	51.32355783194356	285.5587401587294	678.63776443838	4.0
40	100.96141005265156	21.690689864216196	168.03731206669076	117.38962260554815	52.70057595664798	290.0254506530508	872.340860586127	5.2
350	317.5833629434979	219.13671818234377	326.21184788907993	280.48036216714803	250.4256778854207	499.134028749635	963.8255290986021	1.5
262	109.54877809193036	42.129195664704476	156.58347367635503	142.47857978476972	54.05946687371889	321.5143217159515	876.6777218560521	5.7
76	108.05884821228932	43.94537170823249	137.538680435862	103.65804657659211	50.94795528456482	293.85869187461327	820.3882303373233	4.8
590	335.14463443228374	225.79145146624535	397.58219668377774	302.3300121694804	261.0613555873836	510.50479032367775	1105.0479989406874	0.1
179	251.21765939618888	143.67835523561425	218.6085564124103	227.12830064528336	175.96965730592225	421.82034337440564	846.703369415544	2.9
301	131.95308661496045	49.55844849453149	129.40092108690655	121.29598031386197	46.60670246018507	308.87882429762624	842.2843911818134	5.9
553	180.57715598303903	99.79848971079284	143.8309993887321	158.66563069646068	124.24732164214035	347.9971707809698	764.8240136108582	3.8
479	323.4215852101592	220.0183220730347	262.92985762487626	279.0855199145559	250.24502721121434	494.2055172072513	899.698735717523	2.1
429	283.22592566574303	217.61852165881953	379.22798287548756	309.38005881303803	250.61342312743895	496.12827204294985	1028.482613502506	0.7
592	290.57291425709406	199.72538934000934	303.0032241982166	277.44336122028926	245.46145894131334	489.54031608575696	920.7898737395166	1.9
225	304.9286375893417	194.87785578337443	352.77586561716345	301.0867978249414	260.43958241821014	505.5028243226232	976.1899037502551	1.2
457	252.74991980662327	142.0302838710037	187.81032343514602	208.501261823391	158.7122881854833	402.5061595599321	804.3581946712376	2.3
317	187.76663774657226	117.2158225829257	201.47681831328634	186.02925502186517	146.55946571841545	375.20459178878883	805.1323937664229	2.5
267	150.79212450862417	64.32393951772139	151.01371785846615	138.48097371434298	60.369582716981014	323.76003731803365	765.8909450049891	3.7
328	99.9769421932024	28.321685502464316	99.7153995950478	113.04701475675873	57.47126714076456	277.11174994341764	695.8009140714423	3.9
154	224.04151985198797	120.690912642059	196.02934948490815	183.26962833377613	147.86816970419397	379.53976932739477	816.8370020565754	2.9
131	125.24793660119818	49.104095196456946	173.56326979774062	135.03552881640763	57.846709264620124	316.86809968062903	874.2119137241085	4.2
584	134.12110667201543	49.20728948495554	142.92442086232828	119.33326617852437	54.20363813399814	328.23197928332866	873.6488825471912	5.4
27	305.9587942259857	201.14786487115745	413.06764776139073	303.8144719627202	257.8284449001354	490.94903333929005	1076.1172870734704	0.9
600	271.30815289430217	206.95959628955012	294.5109878836833	293.11756918076173	259.8774852433491	480.4590556498592	909.2866973265081	1.8
523	276.3652143758881	206.7590277579184	324.89046343117457	278.67980024605873	258.70130846826333	477.68336438709395	938.3285007267759	1.4
529	130.7912587090852	54.55639215196148	120.35465853783992	124.10706206985019	55.99370630789188	295.204073260959	723.3903542784002	3.8
38	150.246344402353	54.66706930114039	201.05376278316282	143.4871146742414	62.86192845266928	305.2572059585673	881.0774764093611	4.0
45	135.29215254689356	51.907476149920896	125.40688045888773	123.07595677481439	53.45564652632365	312.2983525216516	854.0970798027269	5.1
557	272.63593576929526	212.50569272479504	310.1529047563364	293.79751647346313	249.35796137859202	486.70884493846876	967.5553061020669	0.0
349	306.2974207480252	214.1902658918776	286.7577723316071	278.7773689579588	254.00640347633893	489.8417103557197	931.7661696953651	1.8
346	97.2307617073358	31.48976460098567	134.6413488053849	110.49698828692698	45.3583659025375	302.22397247136564	836.7898904131763	5.7
489	149.9987455770027	73.8907319159225	173.67503874845158	140.99527754696788	79.30587425543408	338.27202193988506	875.5443904802204	4.3
598	251.68198292128392	198.08752641909734	411.34963776670884	301.46816878077635	242.3317740689835	474.30840149680887	1050.4089440149962	0.0
263	197.1302133050848	101.23978581562132	158.66177064876265	172.92954860829946	108.5290428355034	369.9061975839208	792.2943171606095	3.6
226	300.6124134686321	190.24297369497535	283.96714509336886	264.26842208272933	228.3158011515174	476.95588562257893	922.4235276859107	2.2
321	131.72053558010407	48.112251644062674	152.11394625630825	132.87597513740764	49.12375583385496	313.80409328908206	878.6913447839889	5.8
629	274.14258451452093	208.826029870486	301.16417843503297	300.44644883278784	267.93250918957887	486.6098371559636	924.395591812979	1.6
126	281.19337379781564	205.71640838072287	305.66546909234523	300.2951509366511	256.50797279953593	493.23880815414145	923.6809580672673	1.5
91	295.52279304434524	201.81546040738957	400.68391894930426	305.0894643029369	245.53630881903186	499.1622982792775	1063.027799350137	0.9
265	98.5492750103209	41.69729413589129	164.40315855109515	128.9062761328887	50.039947675060965	311.9705840936176	898.9961310700158	5.6
544	320.53644628520937	215.81916871154522	341.2542126193903	303.28185379043214	249.46022107717522	520.956209106476	993.082938329312	1.3
459	122.55544436284242	50.99311061401411	132.27951788565767	142.1629656318248	61.88093576096951	330.1763817097365	841.0677282336069	4.2
621	170.35147402276837	97.20160237702011	172.8148500658567	173.56113851826186	117.71624387446076	350.83436209383586	788.0815174274221	3.5
266	304.0301417011823	199.5624825469612	393.32150387246395	297.72136951297455	260.8030384444813	483.7680330773222	1053.144856835856	0.9
217	291.4279841095431	192.56586984063136	332.07616822294364	263.41621126773674	246.85196795281936	480.81608201307023	1000.570357471071	0.7
401	302.48766382063076	200.62278759113946	270.1974883372701	276.75256135604405	260.86209503235614	488.99406092925557	911.0700402460443	1.2
324	315.1113642932821	218.35910583137328	371.7605908577482	308.8209891970886	243.06007604953854	515.3179158007955	1072.5103305029072	0.4
417	161.28480892083934	100.25453313662031	169.98326916454502	160.46249387314396	114.95631023831865	352.9359874194922	755.9017505951831	2.4
308	112.94300144492104	40.09622344756353	84.09368555998726	63.31725883916886	34.37143058767074	224.26215525155618	651.8207856532379	4.9
445	170.80460930516324	85.99377274513192	147.55014215358926	144.73595733168338	90.54598693565087	344.94420707287264	780.8572914881967	3.5
458	269.9488243254634	205.1473066583959	316.4553338760945	276.99183883130803	275.08856365691526	486.5977195070019	959.2063806234775	1.4
376	267.5636241884323	203.74521257259002	397.99456185970047	301.7492837976919	253.04621827386825	493.6600316022708	1065.2182084488293	0.6
371	111.30834079025014	42.67698424473164	174.42815188217676	129.8806582865369	50.494028370647804	306.184921254581	859.2665381791272	4.1
312	264.9717871624504	183.5270756392665	301.6049865852456	292.0014855827626	246.0405833163391	481.6485000583668	912.2603587828753	1.7
545	287.4485299083166	207.36695559056767	266.1366193458267	259.1074365521329	243.2917614518091	479.43883636242305	894.3768126664672	1.6
504	157.0333312388356	83.6711432769483	133.52359796317887	143.30432409185633	78.49610179508366	342.2251224842696	758.6322082666247	3.4
404	226.22769514190375	148.33007587340768	201.52103366189343	225.86177250691452	189.40729911184425	400.4106102276636	802.4872218089919	2.1
246	260.4603561481669	206.9181260937275	308.2487438638141	298.13037848147604	251.1408190382903	467.7584640380644	923.4256252353018	1.5
420	303.3855050172832	203.9570039480791	282.3075444338424	288.3431906750482	236.84964078558963	486.37637203271777	932.3440596155472	1.3
206	102.83535945403102	42.95656401111047	135.59720564599922	114.79884716413292	45.59135196647112	304.5697079755544	821.0359791474352	4.8
231	101.71900025522795	41.63481225801906	138.7385658511549	112.99909710884641	51.707162137039965	305.4211296884695	837.9788454907523	5.0
