InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N!!	X	Class
600	219.64230572879904	312.51883643397747	1897.5228735361484	762.4071975849902	782.4396898138463	1412.1001114753951	841.0752718791861	880.5775279571171	1051.249384231444	363.1343292651847	925.6242907438844	1071.7691463739657	4651.501568169826	1.33
119	102.2565834882014	164.85271209307012	489.96689878125727	249.71830981934332	251.49493586439482	510.29764308770257	356.5555500563716	301.0937581683048	259.69867465247654	172.52946493206153	240.60537610478474	334.87652500910906	1520.7730077062763	-1.41
469	220.28319284901147	289.4350178157596	840.1648662329457	480.95183571200045	519.1565593741273	798.0027773475399	493.70273461747064	548.5477410845438	575.0502773209872	287.31864142620054	606.8895090363307	690.6759365126522	2367.3469253072853	-0.66
287	254.9751965530001	430.7350811300651	2057.068548541564	827.2872621402363	835.6025851847977	1518.7364107357002	959.7345444272813	986.3610893790981	1095.576116199735	433.40002303476933	1040.3012452130604	1262.7464621786155	5220.069454412262	-0.86
1158	181.9052755424206	261.9976514360939	908.2827174891518	299.64121257901655	218.61552100901747	572.0771265652509	503.2313481395683	372.5163750352152	277.1386601462555	286.8419760698438	265.4929807957871	352.79341233036007	2142.030924043874	1.41
1092	313.6328138631691	451.734272557934	2099.4368577181876	858.9544271915214	924.4122800802572	1574.4850923920671	995.7893931751227	1063.6034847958792	1127.5864806616098	493.5193290092167	1071.7006432846238	1276.3656973820634	5246.530917605932	-0.37
989	173.46546087988352	190.52443244460946	974.5963174691007	418.61053472240724	435.52361666983427	793.9543448519742	543.3702718848376	457.68500620375795	532.3157252725136	276.3722539768203	528.9755906958355	558.2959802584701	2613.9012846905503	1.41
158	233.4490343951358	372.47725440537874	1973.3369193734686	813.0649326793604	804.5999082435459	1444.3037756111753	946.735167737634	951.1405219011593	1070.8122113540205	386.5681087927269	995.6679249195347	1240.8529919911273	5065.809587230903	-1.01
1237	331.5462641578881	499.8123038137462	2094.3630745688383	893.3211209071145	887.0455444059725	1561.1357978868582	976.3669191144693	1012.2994732837357	1109.291547288178	475.6930976493487	1094.683833127412	1272.2070680927065	5151.946215495718	0.46
752	144.06381353384438	191.2256950923951	716.3983271240065	255.3360698774028	194.8002825568762	502.4181981012238	366.0706035712056	328.28167649820114	233.10566868963787	259.77752834986615	243.38253427391535	301.68391346477836	1669.048487296276	1.4
178	297.64553085730233	440.6480792933104	1103.4528003884661	439.0044633086749	284.56123938855893	646.6489314299902	556.5081348470059	546.9982011029376	376.5450074824159	421.8811440753227	360.50441937661884	650.2522151344698	2519.727950741635	-0.33
727	298.63720021855727	433.7048827177582	2051.825455486617	825.8722196807621	867.5806849389787	1509.4282774762644	968.7479080888279	1014.2662752308364	1126.5253555746694	459.83570918134694	1034.3036071343643	1281.6474511557212	5145.16175447583	-0.53
1243	150.35420293551437	157.46582650515495	1258.3695172440146	554.4334176471922	586.254478961219	1100.6749254976676	607.7630557603574	657.4347868328305	724.2793188389917	229.80538155426694	719.4067808373537	784.1367667676144	3202.1405825277316	1.32
489	249.9423626851965	304.9672323702603	1978.090124460744	734.1673200468446	807.9767262970254	1443.9700993851882	929.9298404518543	880.3709498835658	1015.0858251844795	397.2324268296178	960.1366666189584	1055.2329900054813	4911.902057318849	1.29
116	273.8289885520291	304.7244244025165	1445.9414547694103	726.7339951913721	855.0640452192977	1265.733045390025	765.321235127683	853.8605514205678	981.1890314869484	352.89722692368804	959.7282903849215	1047.3589318365678	3699.104016996461	-0.19
437	197.72064247388792	351.170805070387	1971.346835600224	790.104065519181	803.0565393937947	1398.9072668116235	887.1509876291052	926.3779849186107	1084.072865762988	387.65857848380836	980.9950323019341	1200.233149135783	5007.490706550088	-1.06
1087	261.7324263991092	398.64951330387817	1895.9004215329096	824.944838760477	833.6785218581977	1433.5307783801825	913.0561471510524	958.5818798375176	1053.200101422459	466.66460909771905	1021.7175249966731	1174.5115410213862	4673.26575683258	-0.54
346	260.76540474965424	370.751442016852	1197.5072441268328	487.53840836498705	381.4050358924694	842.2431912312829	703.917859339497	527.8279453771489	452.28298049289634	400.61617499222945	502.4457648560924	693.9460541322243	3098.2480148930395	0.69
890	151.536010827038	150.3301459509767	543.4948678341209	182.9120789349411	158.04550525900675	369.9501236015073	283.8357112299192	226.34410209124212	173.88902803876422	229.47458559381647	153.73891506975147	223.9182026219921	1088.2767687326677	1.4
544	253.4331317498754	299.90645682851795	1525.4809945980899	718.7753478980651	817.2440071711266	1295.0715514346584	784.0732483000544	838.8850154115536	996.0608669516389	401.14052123796955	912.6970968622422	1023.6859077739397	3851.187185882289	-0.17
1223	201.42537414892792	234.1299039247257	1337.0428661522715	687.0864916775615	772.5460170660607	1190.8894685337707	659.1206064098652	765.66443992317	924.878936877375	287.298187878611	900.893954477122	981.1205356160332	3502.042378815958	-0.61
90	156.3246994029052	262.99966585197694	931.0647252479874	313.3576109491415	244.12725159815957	603.8370428801138	515.6836632700198	352.22268854201104	333.239946186669	246.96853892533431	320.70744865845205	461.7087943285658	2216.2483178644757	1.34
833	231.57848128865942	269.23301661732756	313.1923864216396	241.5196878448874	252.37496284719757	279.1536202190474	250.89180238990204	297.0551116144557	159.07652190259418	259.59644891280334	260.48366754299747	300.93496033760124	579.684212590916	0.51
829	179.8724094910879	275.06217723452295	1107.295077075199	363.6820594542326	275.8829651730124	734.9809477516085	581.8205225079472	442.7561390085412	378.5282023463198	324.3081949633256	378.9943239652423	496.5998881542639	2898.542045479162	-1.4
1226	300.9982560499236	433.2046831677029	2004.4811165025203	844.3517224107695	844.4878254364841	1438.1134508216203	942.3943954469617	1007.6088741463311	1084.9352912598197	429.8184077056126	1019.9632042134649	1206.6191486374778	5031.5640547742	0.82
1470	306.7237938630129	348.6344051025966	1671.073414960537	773.6355701461537	842.9669195556091	1330.5585147874424	832.1713795601772	884.3137036644454	1001.482378174376	414.51971454514205	987.6387296503885	1080.8582537144468	4146.82703840003	0.42
1202	148.38063467160876	170.3514188022359	512.5941155752845	271.9212557375136	319.0052364851205	558.7725115135312	331.19634071848014	340.81819636372916	319.7363631285071	202.8175790898402	389.68941387401225	370.46227104770423	1556.7738644411163	1.19
467	265.32135227543324	378.7636333332082	2051.9386905622996	835.9245212399261	826.2724836451109	1466.030615782249	924.8293363986743	965.2698807028357	1054.6544383103821	398.9708540764866	1005.3324834013958	1189.1852280467926	5086.740067529127	1.06
207	93.82036013984073	167.25259772015798	661.1426141137902	275.6124777672065	237.68956936140785	573.2392135863547	391.45400815854106	284.31541315651026	292.7265408227401	205.0922853127884	303.5361141084967	396.46353256517534	1927.9802971116476	-1.39
770	151.35709779536538	204.75105674230014	848.8153609907317	289.27038542565964	258.0942456628517	639.1643990829145	445.3607400931251	335.1307226951689	315.49448299277935	302.819658532245	332.6116712974871	405.52648764692816	2152.9236995140236	1.41
1408	130.759177776758	200.50774637333856	991.1346073372881	491.5652654118834	547.5679558396199	893.4411254837535	546.8419523605306	583.7643128804837	672.8775139330952	237.89693276691384	593.8635356082096	668.275946261565	2894.1336579763515	-1.34
121	364.0782026088143	480.84690395643213	2124.1472962612374	906.1121676984268	931.8116847830737	1548.479919089812	1036.3400302935238	1062.9480240583468	1155.029435668996	494.38173765226486	1078.9235007426907	1329.358798075564	5195.052001857671	0.09
946	212.53847060923775	286.8470506873489	1349.9527338202347	551.1241347000455	488.1159925120077	1040.8294366255454	693.7540941818934	564.9442442501057	638.0194795339473	347.2759207608345	644.4969447233541	769.6061797594339	3508.70621344356	1.39
1104	266.4054846071278	302.5783738577577	1019.1867634887151	528.5892010854511	563.8289696022665	971.3691342363915	602.9264071281601	640.1826839242602	625.8617634317395	296.78311170730996	662.0546553862403	714.7331101889008	2659.1751023590964	0.69
91	184.36253839815495	305.1620304524711	1829.2204953222329	736.0644566145302	733.242731871792	1342.9018920045132	862.3412321065665	803.9323075743436	1027.393429258297	342.4954452451795	935.2680767023572	1105.5592037309982	4809.415444214166	-1.37
645	265.60277746258635	326.72166732400035	1065.0936983023028	397.51123496949947	254.43750729449584	611.2556833611332	589.6811704974413	493.6069001164389	297.17016080444944	367.05679592934445	345.0881493124702	529.9745665455993	2440.516541536453	0.99
8	177.1812142677039	307.38923629495883	1572.49113508671	640.0103718522575	562.2153113291791	1102.913258275648	789.0199489790513	684.4523306392093	746.0289205617406	346.5934786968919	656.9952952133646	864.850701733169	4092.318290978127	-1.41
691	353.47443638116124	516.4567653809758	2134.4494568863097	917.0377642841987	931.6141003861886	1577.8522939278107	1013.4256854124271	1069.7106946433091	1148.0529027410976	512.431871446248	1073.7516806418698	1304.5407530041796	5188.904438139043	0.04
757	190.94076190073596	286.8182240325743	1009.3855325149376	343.4829204976531	188.7049108322034	566.7364514495412	527.0044250508149	370.335050586774	265.76474046118005	319.39816720979434	260.38038417647607	462.5982710427165	2240.722128231535	1.21
838	366.8177864342653	488.6431955292954	2141.1295209474483	902.5227078445718	878.5448504921169	1552.8424540340366	1008.2757721262294	1053.731923921131	1093.8381486562648	509.384899711264	1061.1610221984292	1300.7762830656156	5181.471778073837	0.44
1	88.01188912787971	139.48669581997905	193.61968755897388	152.0299619555118	143.19403041899002	209.87476770238277	210.7593047661474	152.85767405545207	158.3798429583302	178.21384924282125	187.49600975333158	208.1783724352714	595.1251324808446	-1.2
1267	360.83693223309405	470.77943287162515	2103.3121471076397	896.347646476433	890.9719038719585	1511.595283466553	1026.5728920144218	1045.1407601570081	1104.426770390777	487.3915855445359	1070.6199347813786	1278.8524122725817	5164.917892990819	0.37
1439	212.79086003529042	312.92520516139507	1063.7221932264556	332.42318310555675	216.60763169921808	579.7274249499895	490.3408818181986	398.6970933256894	265.9642981388234	332.31348349127535	279.05265229600684	501.4221999968475	2289.292616665188	1.08
300	196.02474675994395	284.518815189674	1523.065988494986	703.9351091098882	790.445963927414	1275.5860663895412	744.1418352793085	777.2989240030299	946.7190730246082	357.40837626769274	908.982988623818	984.4882770171577	3799.603288424608	0.98
839	185.3409437834021	298.631445985974	1788.3756102247676	734.5220187541236	732.861960273585	1288.5847038329673	813.3605326795131	831.3926326641094	984.44790997784	346.66003696556635	925.6742753005591	1013.2204458606758	4473.008655923138	1.38
1429	176.87597123372345	325.78773007650784	1849.0048726690725	757.9260851591786	723.829614784379	1298.9618288537445	696.2512321085088	878.991564387975	1027.2280462696588	291.92600523311876	887.964326625433	1121.3390298410625	4708.636778319394	-1.41
646	197.16909611637396	318.88353081436213	1869.3576768478217	741.6831213563526	763.771799603942	1344.0079153731554	838.0868105754804	908.8127650264292	1071.0920459082238	336.06275106108	908.9704867836156	1155.6539782792718	4840.2820609590635	-1.37
795	158.61098166151947	220.60416763177776	1482.4087873227318	607.4240387876118	644.5121659837761	1259.9755553682903	706.5427977839672	770.7701405561911	859.8094154277877	292.4212827842385	750.9564209790249	916.5226065142062	3790.2482891024097	-1.4
1392	374.56305085811204	478.14129589471725	2056.5012528869142	876.9860728426002	902.5020787801333	1509.6230229846142	1069.8541849875567	1042.2068155828142	1097.517282075212	490.9078315594375	1045.7950077138325	1289.0724361584096	5128.725285791799	0.51
1369	210.91181358020162	268.3738764929523	844.9222212827295	497.3440437753128	565.401629253991	812.0641742107823	524.5018748513105	538.8203656320632	599.3699598056377	280.07191686643336	626.4046711117466	724.8031216467724	2375.6414313028426	-0.57
336	211.20916986339992	355.08618231804996	1982.776182131142	784.9552923022133	767.1826142220237	1421.9211331142708	912.4772259105781	892.7845755561211	1048.712858637269	387.3951651152911	935.7152450888736	1135.401140950912	5010.661368098632	-1.23
355	306.2486763843394	451.23264422383124	1594.2778147877575	651.4365575449916	576.4054245593604	1145.4882778381934	840.9098867450435	761.7327707359261	743.3160008370259	498.0847197787266	731.5669155702867	973.4348040865291	4054.6999959233763	-0.4
313	347.0586680808337	466.2564034835724	2104.617592494022	853.4834862773109	865.5770388551254	1488.2045790071638	959.8527468246567	1058.4988422507595	1099.789323427094	503.5310698464027	1035.8000848422696	1298.4668854837864	5093.502327093737	0.42
214	328.27633909519244	434.87894776976964	2031.9211690019633	866.9356468237247	846.0180643811337	1458.078536997609	962.6270917759017	973.9062566498092	1066.1759068280135	447.2963078418498	1026.5114073641364	1216.9759730728647	5078.097785309284	0.5
135	236.69102725163987	367.8425811925918	1994.2486444032018	756.7906689583014	752.2947444747531	1431.724924173297	925.0041174281757	890.547953464507	1009.1745383130079	378.49949652586594	983.8908836248785	1137.4018024100512	4875.721292218124	1.21
788	316.0563528262271	344.4552009352891	1668.156906990182	806.1444605848826	865.1190265091338	1323.3503022808989	842.5277964549136	894.8703027644812	1011.0658714152635	429.04942627004846	976.3863867172123	1098.0962966381605	4130.5614644673915	0.33
953	141.7257461258429	184.9869971254743	307.7983485355902	208.73754271933672	139.92880813333568	253.13669725834572	189.31640660069044	208.20922960728447	163.55490986128453	154.46867405045165	154.6640903373225	186.30331443559126	726.2819187677524	1.24
1488	117.61719562626028	137.79087415095768	359.0915017653266	188.9711860625288	174.31082464550457	357.61888341676837	267.6883612192727	233.76169317449742	233.5917125588863	166.62492573545194	228.84794214353002	277.96702723536134	1051.0195804414368	1.29
809	164.5510428951998	288.2497089906897	848.8455748456267	324.28363689811005	195.65526347387421	468.4492890519965	392.6347393321038	383.2829255070759	303.9734623883946	262.67491031572297	261.82590680388387	492.8153213826831	2183.8473920517104	-1.07
146	192.04231186255808	361.54558707910235	2032.7860595217107	773.0220631207898	788.488159693752	1437.0830474757465	939.7372563149816	910.5070707364573	1088.3564734483732	426.9830535306034	962.7439781647614	1178.567317588668	5032.0678761477475	-1.14
964	304.29020717914307	418.05960984715	2066.438192473845	835.0357015137109	835.3152724765825	1495.3950319696226	984.8484895038432	939.8357786894125	1064.087778446063	414.6738487060614	1013.1917603824338	1226.6486444432085	5167.747265496304	0.96
965	305.21936421818555	369.8703244514224	1658.3867795062345	773.4423566393077	849.1641700653314	1393.1426864121465	873.2915203922483	887.3270960095584	1033.1231450736416	418.64936058514814	956.3567569968756	1100.1661218259944	4159.913451647384	0.09
134	205.1900942960349	351.6329335438882	1047.9144396926413	361.7311438876143	266.7688155793681	614.4837006942535	568.6333168942889	479.9366040971267	337.2259883715236	355.9174635355192	300.46217193201414	593.66411206061	2443.1302183592393	-0.81
117	256.83671885110743	413.58535268599263	2057.3059121852602	832.4325908391223	817.2609670748768	1515.5497810157624	962.22445779238	971.22379564703	1109.2064092887533	464.4612830256039	1052.7496301390256	1225.0972911751635	5117.685847246697	-0.68
1296	104.32882948614719	212.5890959167784	590.8655231224462	219.6342791913335	186.33285625561896	434.4489190112519	334.1184429446907	249.33921407745748	193.99493457705904	235.4184994052391	193.18241551331926	289.57013161040965	1404.9620929147204	-1.4
225	293.18892566139874	358.33473829552804	1417.4876449553512	711.4833128722902	850.9773150069874	1217.9266137112368	713.3697401415889	852.5823371101555	982.4151266886284	339.27624051493996	925.0754359286365	1025.724272763632	3503.1246492997952	0.17
1286	255.06189615990164	345.3883676122174	1652.4671413928656	766.2918172444384	837.2712885941833	1336.3565366423882	789.003193916119	878.023754937167	995.2194003851281	417.20799264690436	967.5673349329678	1069.7815396539797	4150.174686936645	-0.27
577	136.20023024677027	285.2169427499222	781.723557450827	289.56403768616383	233.41151745776241	566.8907541968192	440.59964974539935	275.1103414458314	294.33029313962555	265.42647537179715	324.482516241073	371.15054831364586	1806.1540925279326	1.37
679	175.06618250621761	335.0902043978376	1339.0585897952033	544.0289900699162	421.75044201562605	960.2525946386423	713.049892100297	593.3129073354373	567.5131166682182	322.04267203328277	618.3110254971295	767.1811177632775	3614.243961507112	-1.25
818	122.60388461706961	158.59248416729216	718.9145965709897	297.67110804308123	334.4764125889415	669.2620104472298	445.22400274643246	334.27988617004814	369.9281945316426	253.05729381241707	440.19026886014314	440.606025936163	2033.4893501315	1.39
32	177.361599876819	273.1328176214271	1553.8427411923492	700.0808620647164	731.4860316604943	1221.0084934195866	750.4515250513299	730.9809216389451	925.6101569665068	340.2935671100984	867.394800306989	913.3763727769175	3913.767462764395	1.37
1466	284.0567657081128	341.71752138802776	1452.8372239793953	718.4394455664154	868.876363967166	1269.2940250851475	753.0463245629567	867.0828055805337	1002.6906335686301	360.7504623866148	947.5957325109665	1001.1910714606929	3620.6129941777044	0.02
1204	244.6578971017649	375.298620426399	1959.1594547535306	813.6926586765125	813.4594203654676	1470.074123019601	975.8888523949073	932.2355776674732	1085.686759294114	397.5493226028272	998.4137515454825	1261.376193651055	5088.637509486895	-0.9
295	185.28547267316287	296.36887854682936	1020.1830097156943	414.272689110135	364.85471161319725	800.9623691488869	582.2377130780762	416.68901033913954	454.7627002838517	339.8093965950568	534.6129828309521	581.1652181065132	2657.010775369793	1.37
459	234.66215091778457	381.9567337802818	1984.5481828719924	821.0191072416847	782.0389484544294	1433.1438136231397	876.3053542080224	934.3459317299964	1102.6173513983267	429.30191201562627	969.1396351568349	1169.0420864134373	5015.575010584787	-0.99
919	207.6918972162057	354.36715117738544	1082.4518910930885	368.450835781165	255.00869898380054	659.2866583367386	548.9820889669534	475.1516963205287	352.62622592084216	312.5408805802946	329.94501839234835	543.5332524493156	2587.7803728567505	1.15
1113	138.41786823431173	178.754565020579	742.5798840561024	322.75542593756404	294.58555707126976	686.5858266953527	450.3546893025307	359.4261386307696	379.9423617812864	251.015362956015	419.28413869765257	423.95223352841936	2162.6639150027227	-1.39
123	188.5785171686535	208.99955962407756	1446.5501555157691	665.4175663921299	758.9370490298891	1216.526585857231	700.5815639457583	767.6865064466285	926.6323522443217	296.84011242106925	882.2769951655213	879.2533444430529	3716.0360494842703	1.23
79	235.14598139717305	273.7666674989331	1820.8582144937739	729.9765173356992	764.9577683955483	1354.4612449192578	838.0794514909531	848.8123784294602	1007.3258317707235	366.0818598105154	941.4416491677855	1000.4856457209958	4495.283812439163	1.27
924	260.75234275494483	410.4379080549192	1809.51615941997	764.348961441217	797.3182105414592	1393.175989689405	858.6894239827182	849.090698212909	1025.613484164241	428.1424381682273	1025.9749746140815	1051.0721542823026	4505.351908065545	1.01
349	266.8870973382393	396.444804051291	2062.58210636049	827.643795539744	831.9392159588367	1496.4557702711566	943.4170305925337	1011.1411656773222	1053.122252194637	421.21363589581404	1003.8617715689181	1235.2504301321912	5167.278854895016	1.06
1400	294.9835807261352	391.1051304672977	1994.3533075638948	818.75720391603	835.4727673176317	1367.4534385204977	935.3618700288933	958.9106755637605	1048.393420517256	362.0720648357755	997.1824719801316	1210.633427546541	4974.064459446389	1.01
1217	238.2052754440585	328.7400952023993	1624.2788598306172	765.7417597789008	837.5307123132044	1354.1479897135828	844.2589142340142	825.0989421447736	1026.2782266234133	415.08328517264516	961.2427324492905	1058.192084121318	4151.85384275772	-0.59
617	223.4008792345402	301.39245408991064	496.8016922594047	285.1283366929032	309.6649267678377	477.83572149373776	323.9692108737557	427.3697534412951	263.2976547904367	240.4961017185503	312.0456922821644	489.6416879048062	1210.569533519118	-0.06
1012	128.32401536737578	247.66428273303436	605.3755302699633	196.55084773544905	182.90236956315448	484.00915301334885	332.4664275380056	259.7629147887262	209.74131451727334	228.44173037679747	276.2633546168979	269.6784921344103	1365.4975782982694	1.41
193	278.6005049913799	310.6031424501413	1392.000237117289	717.5551042039065	833.7319584024831	1217.8973877875217	714.1432354149908	821.7529682057705	960.5789375402234	353.464710681619	925.8916778955765	959.8841095094095	3530.3161771786918	0.26
521	155.8829429647504	223.73908208291832	1452.7137723070273	687.9497415584722	726.2496202059305	1222.3652625822212	796.7730385391037	698.7368882611488	950.500013726248	264.560975714306	844.2184368955478	943.885785689228	3855.1031330275	-1.22
223	142.44982475656954	164.67476673847918	202.23153082166704	150.57495734268275	146.39851146730825	164.95364958353574	181.56851779595675	202.69348454951228	138.61268586162967	160.59704360373738	170.2247495296092	209.14374435300425	476.75601446166587	1.05
7	210.73018718001683	335.1393766962726	1944.6718533238534	822.1231462713206	741.3823664895126	1378.7328835784374	873.8406670135854	861.6741913313322	1025.8884586993418	352.62288654103355	952.9202264305852	1086.669465041315	4861.843112469081	-1.32
19	200.44037328824976	306.54009856361415	1447.039543586821	703.723449490682	767.6178504447014	1224.042704908728	633.7192571469288	741.7229696105578	971.4682833285707	348.9612228181576	892.4310544306027	950.155976355709	3733.6293900315377	-1.0
1318	244.25527747989938	376.5232037756501	2001.1568054794411	761.6918412316822	806.4755054051664	1431.2081718802312	908.364077611604	925.243332039642	1015.5597728455671	418.57636087747284	991.3657419393961	1186.0102723329537	4966.505872828457	1.17
980	191.92590913605778	316.6701053631875	1878.7289163883422	736.8952428983333	748.2726878776068	1403.998757987617	921.6444301220253	888.697554553364	1046.6301118502313	371.1505870743576	960.0240221258233	1139.8185813190878	4832.583764793236	-1.26
435	335.6541099382841	395.3709178382932	1734.6739444833347	820.9464286499044	885.8636400925511	1403.7137177735356	874.0798881305897	946.3981937423731	1077.8183228935582	447.9318421961127	998.0031295554525	1168.1983294236798	4319.078042527684	-0.01
1328	331.77243800766496	422.9533302566341	1130.283828982588	424.2690562206605	331.588753507147	696.2641215299911	612.0029934693902	546.9787871631736	354.420634998755	420.9397644351434	378.92451551944225	614.3949945639774	2530.8674206301475	0.18
1040	149.86065663248363	292.2757210315046	986.9445731988716	319.7775755312542	218.41896219410685	648.6656915628239	516.4667516631561	413.5654646037197	348.4551827858671	307.3348853312284	258.5368003567985	496.5718795550237	2481.450653528576	-1.37
858	341.34932001029347	447.72667064879965	2011.030576130129	858.4400428937776	822.0345607539923	1463.2433089982762	933.8520460203447	967.2991542870747	1039.2278308653254	446.99170605281586	995.0284982386535	1195.8106516057985	4912.702968804816	0.45
1078	131.3813414984572	173.67297924438216	203.3050379069221	129.3692024722189	166.352615618683	202.9316319281779	143.76878661354985	160.10260929833862	121.71210044435283	167.76980754547628	171.10769634987687	212.12281240562348	472.90999462638337	-0.91
314	307.2397172986107	326.601043573142	1510.322087760798	771.1361085574714	856.5929886371407	1322.9786805941517	805.2247614776586	848.5337848140044	998.0523180559763	374.44040394323235	947.4955285784432	1075.858835384713	3826.176712184812	0.14
1263	78.31382584855069	154.52202411885597	202.57136347868018	127.14212240493667	174.2858990683288	215.23065242384354	133.79251636183884	179.09366247279016	153.42708999053374	149.8673162363639	130.87717115691146	194.24318012065868	514.6000484971487	-1.05
316	255.48509215763013	456.6806092117203	2073.1541767331146	836.0305416319613	845.4979105211387	1520.4997042385291	975.1164143656786	1045.4626339013832	1105.977440614924	469.00144859370874	1045.0574170974312	1267.9929236274675	5148.956286036239	-0.64
1374	158.56053804308033	267.8005728844223	1249.4990613790521	670.0112673973907	751.710815777478	1088.7373103862124	498.3116136922923	706.5726113752687	939.4192885793065	252.79902390549736	833.5671627986574	916.8097610561853	3231.0407355972693	-0.85
1220	178.14354092169975	349.26999430172197	1935.0740099829814	782.2278222260658	772.8543659749915	1426.7678475891369	892.5980234105075	893.8046536516904	1060.3943507588087	351.03570604994553	903.8133947284825	1177.4904889778045	4925.013942068026	-1.31
533	233.22136384284516	297.0501784361043	1977.3329053578198	744.4898331921385	771.2469886332069	1449.9686983647425	889.1639006146249	892.1766550877292	1025.4068379311618	343.9086955258141	939.2249771199997	1112.4141513777474	4914.990542310443	1.38
255	349.31118752141253	504.02938676595255	2151.5407145871754	881.6623045496108	916.4051378027108	1547.4656095686132	998.7731636141789	1080.7115113369612	1139.4137460750371	518.2499011685675	1036.490259957542	1296.9225243297121	5224.027232203791	-0.34
692	175.4336912320732	225.1793799630214	1256.7864471199434	642.726589314266	718.8549757841448	1120.5882097464312	624.5719369262922	684.391620611218	917.7718578243945	273.296715017391	874.5203366462815	896.3250469275376	3306.6735069194383	-0.9
