Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[3, 4, 5]	div(mul(div(4, X4), div(X5, 2)), add(X3, X5))	None	0.805362544784252	0.6354670420850127	4	254.2534181192064	49995	0	6.0	1018.8654113203748	27990	50000	612	638	1	0.5977860579429033	293.0	0.805362544784252	0.805362544784252	0.6486088285413663	1
[3]	add(div(3, 3), div(X3, -5))	None	1.0	0.7109779912327089	10	254.2534181192064	49995	0	6.0	2547.1635283009373	31053	50000	638	638	1	0.7943329172878326	319.0	1.0	1.0	1.0	1
[0, 3, 4, 5]	div(mul(mul(X3, -2), add(X0, -2)), mul(mul(X4, X0), sub(X0, X5)))	None	0.6833549246650172	0.6056394743166313	3	254.2534181192064	49967	0	6.0	764.1490584902812	26312	50000	576	638	1	0.4905685512351251	257.0	0.6833549246650172	0.6833549246650172	0.46697395306393136	1
[2, 3, 4]	div(sub(X4, X4), add(X3, X2))	None	0.9478874176180603	0.6632688574859146	2	254.2534181192064	49980	0	6.0	509.4327056601874	29111	50000	638	638	1	0.6822070476858838	319.0	0.9478874176180603	0.9478874176180603	0.898490556478635	1
[0, 1, 2, 3]	div(div(div(X3, X2), div(X2, X1)), mul(mul(X0, X3), mul(3, X2)))	None	0.883682834304505	0.6683402938300679	3	254.2534181192064	49980	0	6.0	764.1490584902812	31177	50000	605	638	1	0.6960260179768937	286.0	0.883682834304505	0.883682834304505	0.7808953516444432	1
[1, 3]	div(div(div(X1, X3), mul(3, 2)), div(-5, 2))	None	0.8306542882359245	0.6415176009246456	1	254.2534181192064	49980	118	6.0	254.7163528300937	27275	49882	625	638	1	0.6174267965290524	306.0	0.8306542882359245	0.8306542882359245	0.6899865465647302	1
[1, 4, 5]	div(mul(div(4, X4), div(X5, 2)), add(add(X1, 0), X5))	None	0.7637666813545688	0.625081461043304	1	254.2534181192064	49995	180	6.0	254.7163528300937	26558	49820	598	638	1	0.5624099362966917	279.0	0.7637666813545688	0.7637666813545688	0.5833395435473715	1
[3]	div(0, X3)	None	0.9533826419561957	0.6882227578036693	4	254.2534181192064	49980	364	6.0	1018.8654113203748	31258	49636	637	638	1	0.7457154875867168	318.0	0.9533826419561957	0.9533826419561957	0.9089384619833757	1
[2, 4, 5]	div(add(-5, div(X2, X4)), add(X2, X5))	None	0.6333178627950666	0.5919150870131227	1	254.2534181192064	49980	551	6.0	254.7163528300937	24355	49449	571	638	1	0.43556850625901544	252.0	0.6333178627950666	0.6333178627950666	0.40109151533531084	1
[3]	[[8.3, 10.45]]	[-2.30002650496675, -0.46615877496489033]	0.9623694557422348	0.8445349547605239	3	259.19204166075986	49980	4118	0.16666666666666666	751.4064941060149	9350	9350	130	130	1	0.9550161824297374	68.0564263322884	0.9623694557422348	0.9623694557422348	0.9261549693456052	1
[3]	[[-1.0, 1.85]]	[0.28055958284542437, 1.7194404171545756]	0.9704760166126004	0.8730694729076299	1	282.1100648853902	49995	4499	0.16666666666666666	282.1100648853902	7561	7561	106	106	1	0.9631109631396092	50.507836990595614	0.9704760166126004	0.9704760166126004	0.9418236988202603	1
[3]	[[2.55, 4.9]]	[-2.313273306326302, 0.19935175126251325]	0.9480403197169631	0.8210404358557486	1	247.35688964607635	49944	5964	0.16666666666666666	247.35688964607635	7937	7937	115	115	1	0.9408154634523515	60.20376175548589	0.9480403197169631	0.9480403197169631	0.8987804478090416	1
[3]	[[8.3, 10.45]]	[-2.285919830120582, -0.46615877496489033]	0.9623694557422348	0.8445349547605239	1	259.19204166075986	49980	6864	0.16666666666666666	250.46883136867163	8788	8788	130	130	1	0.9550161824297374	68.0564263322884	0.9623694557422348	0.9623694557422348	0.9261549693456052	1
[3]	[[-1.0, 3.1]]	[0.32377267721342884, 2.4397739041386513]	0.5668465259938659	0.6419309654605979	2	250.02581299730315	49995	9020	0.16666666666666666	524.0645324932578	10533	14388	164	224	1	0.5595329828618121	46.73354231974923	0.5668465259938659	0.5668465259938659	0.3213149840313145	1
[3]	[[-1.0, 2.75]]	[0.5626930797687874, 1.8614002354457573]	0.6331949065047668	0.5971382967670058	1	251.61633536421695	49995	9559	0.16666666666666666	264.0204192052712	6719	10398	106	164	1	0.6283837078892948	35.05329153605015	0.6331949065047668	0.6331949065047668	0.4009357896235804	1
