InstanceID	N1	X	N2	Class
133	762.2348098199067	1241.1586070804426	513.7160063789782	200.0
279	1086.4372329365176	2141.121272740367	858.8443824768596	92.0
179	1134.2178164688553	2145.305111496612	1076.9600234495217	30.0
39	1122.5622917457304	2270.9658325644123	871.7116902885679	114.0
183	687.6634920322982	1701.1492962786979	505.35101460261734	142.0
227	962.267200252433	1855.0336360031831	704.4889766851219	158.0
93	917.5644268619643	2040.3518109696038	913.3764104561318	66.0
47	898.776800853953	2016.2297025064595	850.242175964038	72.0
38	492.31840393770966	1449.0115678789307	635.3416981917219	6.0
223	1214.8908831808044	2242.3807913209357	849.9703019765991	116.0
292	1033.8714345346398	1943.8600498741719	966.8757063969033	20.0
395	578.7436455006314	1333.3382607581648	362.86558483155505	180.0
423	951.9654463213365	2006.3228268778664	900.7311774734909	42.0
59	930.3629373660594	2108.84504743109	808.1725346888057	50.0
149	698.8108412554619	1670.1580390987467	508.08865491386746	158.0
63	1033.2247080191116	2190.024014011728	860.227992250921	106.0
326	1253.4458514848031	2321.459217946509	927.6048880661236	96.0
430	664.9200878002528	1811.6404647538488	771.279688132912	30.0
128	1006.7411306289848	2006.7357088385834	690.7827456873343	122.0
45	927.5509969294567	1930.8063520689982	605.23539049329	152.0
158	823.9347370282363	1990.7390052954515	709.1690865268198	120.0
153	846.6367000726425	1610.6219109360059	559.1269323617792	176.0
103	1103.4490382529928	2200.147539843616	890.2890356292752	38.0
121	1043.3510722766202	2086.3152335123505	959.8361751310922	24.0
285	984.466542746861	1842.0459872138501	637.6726415795027	132.0
154	976.2736557567453	1913.5096145035268	656.5128504484377	156.0
252	1138.695924199962	2140.39747089587	858.3774424611985	128.0
84	763.8109349373027	1869.634258437188	777.8877352042928	30.0
247	1226.6118975289	2307.291886714124	1037.406969434263	64.0
239	1174.073040626045	2291.1486231967638	1067.2044586698553	48.0
69	1029.4527067413123	2167.491561869488	853.7205715752594	72.0
71	1034.2286312069166	1972.9510482620283	941.6513903027453	20.0
152	1025.1871830878329	1900.1769821691862	649.0410163538503	136.0
217	949.6817663737415	2125.4502633377742	890.3297927080858	58.0
327	891.2225478442887	1840.7142036572463	556.9273428687808	130.0
20	813.471761561544	1812.108844689339	569.5046834684354	132.0
381	694.6310297276979	1941.1483942300174	767.7692391016933	44.0
122	722.4477718527806	1879.457370765558	792.4956242921969	68.0
171	1068.3238375440385	2000.6488283302929	701.9230225422317	150.0
308	1180.4332998204513	2268.9213596354602	865.6057075745496	108.0
178	865.7753686581514	1969.4146654372266	822.0806158821616	28.0
251	1191.5002509935798	2205.0255132315656	828.9722941984979	88.0
384	724.4696531442181	1864.094992739463	724.5954176340738	36.0
313	1122.8734941795076	2225.6904740285486	1016.4531615969056	48.0
378	932.4183045594002	1958.0088022548184	841.6470363577646	24.0
419	891.7341566996648	2023.5403653926762	806.0752323524339	68.0
352	523.6132931904754	1315.5444659126956	368.01207684642833	178.0
108	1206.5021392143212	2343.9518699513255	898.2891045019967	74.0
374	913.5125561709481	1900.2760537988536	608.1249203984498	136.0
267	1038.7519159279234	2216.3905935749926	914.9597512780819	52.0
399	1223.6007907800988	2261.5713123121673	849.1125613100619	102.0
104	709.7792636963875	1245.2924274329234	435.58318169210185	196.0
131	862.8765262843775	2053.968517437811	865.0046284306073	42.0
372	1215.2469698419325	2383.7620251789585	991.0408676584009	46.0
123	727.5049440910367	1906.8068319363192	627.4785235545406	114.0
282	1107.11339564741	2193.863301014594	883.6873049562835	106.0
135	1140.4614406479272	2188.3123455455075	904.5194051043864	64.0
272	781.3480313552586	1506.1358145097338	526.979329034774	178.0
335	1144.9004927042129	2306.2248531677174	931.3181342286933	76.0
304	1129.6211943917829	2139.8385888291987	1078.876409225192	28.0
387	876.3113081145043	2040.018817086671	833.3312781876814	34.0
73	1134.5758609927893	2087.015096422456	732.3218906548938	94.0
192	1091.7932542962715	2139.570650556362	971.4013876474497	30.0
306	964.6606388633347	1885.2559284063764	641.3371279182765	128.0
373	739.1501726048375	1411.2789793511813	447.116427041411	184.0
424	1157.9340248766787	2235.076807540685	1019.341628670598	32.0
141	985.688259598182	2121.0194391950963	810.3840183973539	74.0
125	451.41536519714566	1099.750954926022	335.1988397465267	194.0
138	1285.7494669750017	2353.0661957757325	977.0995553817297	86.0
198	1192.6743300223977	2331.3770554317753	901.6366537189184	76.0
100	859.5526597717899	1683.014425646574	512.1977752867214	168.0
426	1114.4741545190611	2085.3381043968957	788.6652596348266	138.0
220	945.5010971731928	2117.6992028533905	889.8596978213001	52.0
294	960.8514346072129	1924.9740203019885	591.825038282073	152.0
238	1259.4730070686583	2418.568081539448	1053.7629665492968	46.0
290	886.3667259517706	1893.5863878889704	720.9163535688801	118.0
407	1226.6032383628287	2310.7480936721045	915.6277661127491	96.0
393	1152.5271985747577	2262.047474121398	1028.9939327838028	78.0
70	805.1125296808316	1877.1174709442985	745.8866059340356	24.0
74	812.8747943408368	2037.7146366243658	832.552317920201	38.0
359	1209.3270632564315	2347.4827557455606	1002.7610259002884	60.0
62	480.3371059780132	1241.5394752750767	344.8923017025471	180.0
396	424.74629363280604	1062.1569537746211	340.23488315688735	190.0
91	1111.096051269499	2136.2068260866777	867.3388854405906	46.0
165	1097.8972403367009	2091.092764228178	814.9965789401532	106.0
77	794.685188850003	1881.7813445786244	769.640100467196	44.0
120	1091.0906277981762	2146.69954350364	865.9035273828113	74.0
111	759.3297659205879	1446.9776639793404	543.2072868956969	168.0
30	1003.375023622691	2034.9493095203688	853.2254087172371	70.0
288	922.9927692164019	1799.9518537040824	616.7946888586428	150.0
307	795.3273115377348	1482.3463058383484	551.9152687459829	176.0
167	1133.6416740738762	2100.2875722753306	801.4378956190517	102.0
377	649.7667578063944	1618.9238188732713	731.8733087404715	16.0
397	978.2860838106739	1995.064516240012	853.7088361244345	36.0
65	1137.3721907792883	2188.462191787998	976.0450457574706	56.0
163	804.1429701893829	1713.3825021505656	724.1359235575495	20.0
342	851.6882869994678	1659.3140910065365	576.8261385201073	146.0
297	789.8487073506496	1567.6908982960483	495.77549664058756	162.0
268	669.8806154476247	1638.9325576749516	589.985050666851	128.0
278	1049.5086103196156	1995.2994869498532	926.8153464549493	32.0
181	743.4570422459966	1717.0106127502331	686.2842784622669	114.0
289	721.7107592950566	1255.5170138287783	452.43309932944686	194.0
21	757.3270988897688	1484.5733810631189	517.0513813434726	178.0
10	602.367209531765	1471.865308177353	635.687105896086	8.0
334	1108.5279577485674	2115.156387487059	837.8106995287787	106.0
436	798.8563743420916	1487.2931149858027	536.4614217709175	174.0
142	800.3352954871749	1780.2014099012122	588.105887104781	152.0
357	595.3868618808115	1117.6235495677693	397.5222807491452	198.0
416	902.5531940376894	1892.0166907224707	712.4877580744418	158.0
174	1169.5366920779388	2168.1143673851952	883.4274053649839	116.0
140	1177.5640829424633	2196.9320265800065	935.7841734452423	72.0
367	738.9311565702056	1335.5708446592778	500.0365793332217	188.0
24	859.7554565676626	1850.7971578071651	855.3504072878334	82.0
443	527.5915718899668	1237.1055812547859	423.56604765719294	188.0
331	565.1122964855668	1242.0771884749888	433.14230101565846	194.0
418	1094.9520760499474	2075.8452589567514	798.5990893826058	152.0
320	936.0050739363011	1728.9533130230757	903.7957698352324	6.0
34	1114.7778640043066	2123.8155212551733	855.378477388751	108.0
349	898.2907162905565	1694.6169071294516	586.386494766116	160.0
160	1007.3912721056364	1984.3085013004131	912.9575539592398	86.0
175	1187.2074790763493	2273.774077108543	929.2851065630371	54.0
193	844.0396436166787	1601.9474332210423	834.5674621164997	12.0
321	931.236600006803	1798.9293183170882	910.2877967094091	24.0
72	857.0176841910938	1752.7990386367633	677.0409834154964	94.0
299	853.4538060145148	1670.735034339772	538.2915121173587	152.0
156	981.9754062928312	1962.4415281629297	855.3092679761306	82.0
368	903.526945333473	1823.1042516026534	631.4894288950572	126.0
236	862.9188329967551	1820.4615708731308	747.4434180367455	100.0
273	1140.621712538224	2037.5681533357713	813.6613776288084	80.0
417	863.9572056576911	1572.9514229301512	560.6472401513041	170.0
75	903.8750071330614	1832.6655086924877	790.1789204581797	26.0
99	801.1753125528448	1721.082403629284	606.4804717694955	128.0
26	773.9852233422497	1864.5944109175998	764.9048638488163	54.0
126	802.6519822482038	1581.9414574096195	519.000361556407	162.0
49	938.5729066671612	1719.6555984665763	642.7591844233418	162.0
185	1154.8117998024604	2126.5917653486385	832.4932055769207	98.0
337	843.46894534802	1637.974542397498	638.1456695751268	158.0
146	1158.6039280214866	2159.316585827862	903.0029516562834	62.0
411	798.6390452017089	1612.6986403893468	608.4167653543203	150.0
25	1044.6631452957733	2050.3099800344294	855.4644690052761	112.0
353	1004.2753996034792	1879.0626319242017	682.5148500075367	154.0
380	1083.0810802202095	2144.914457573523	870.4367374341085	46.0
96	1097.2880621864122	2085.2764010255723	858.7661077243556	98.0
244	582.9149837175065	1505.6043756549927	458.28640970607944	142.0
243	798.4210963962479	1757.7285231137844	566.5660519747333	154.0
159	1170.3998521532342	2247.6491037244873	934.0679797586029	58.0
229	782.4827488234743	1831.14474765498	649.6708634447302	102.0
43	995.8708893554947	1979.9861303550003	857.3305730654058	52.0
286	963.8703271375423	1854.5529446227715	674.6844652155637	130.0
365	910.9638387396844	1869.8533951280892	828.3015339292289	24.0
344	437.1903344399202	1039.5028447244147	330.0944632328266	192.0
376	725.3706272030619	1724.3046431994228	556.4982705479648	150.0
233	868.6090643935155	1894.7109291593404	656.5556867637339	148.0
274	473.6834051605656	1051.903595541999	383.30530890413115	198.0
312	943.7652756565324	1703.1892169799648	944.6172498684958	8.0
33	894.2387189133399	1971.7044775709326	754.2283159827517	118.0
431	734.3316418039091	1689.9320244871687	721.1297278408714	26.0
144	1152.609588048651	2125.879921464546	824.0259451576045	108.0
106	632.5772484571715	1663.6003324261294	506.06360271530093	124.0
40	1063.6090920046963	2123.473359997985	866.5438165377883	44.0
190	923.9530641624267	1807.3348680597285	675.1051702280419	122.0
388	1060.1948844853403	2067.421688475248	866.6276475217693	94.0
298	706.234554011229	1736.6698918498948	614.4283179794613	124.0
19	633.835929892314	1523.570817000996	475.4092341634447	162.0
18	1148.2400563620768	2150.529259438646	897.1953784944961	96.0
78	1047.21548704639	2067.097105809608	875.6260351690719	38.0
363	650.0382249557671	1681.8419943784043	685.436237048497	30.0
54	483.5042785624738	939.9184730372666	314.54663025883724	200.0
438	1129.5911570121586	2076.0325631778805	881.0587855943832	84.0
76	632.9468443339923	1632.4474348273998	543.039147478423	148.0
188	985.8802215845279	1941.2955739250406	982.294850499406	34.0
338	718.9774457507473	1558.9336098377476	642.6387915457634	128.0
226	897.2042374301938	1909.6799739244113	635.0498479118071	122.0
222	1013.484842191278	2054.791787061991	817.6662499480132	74.0
168	931.3554284797827	1700.8615104682958	621.03715566514	138.0
82	858.172399269968	1711.095005965153	698.6784203681867	134.0
205	957.5645007729331	1937.6206052810955	725.5947432446151	134.0
147	1035.8281561532121	2076.591254271541	799.7346353029008	118.0
172	883.4579588357649	1888.1479196186124	794.5525791275786	72.0
316	835.579447529118	1847.9241770477458	802.5494263432495	90.0
360	1030.9600682985533	1938.3405111674592	984.7949749422824	24.0
166	789.4062078853644	1856.3957251923546	723.3411206353544	94.0
134	846.4644054027573	1706.6835306145983	834.6219325485167	24.0
237	982.5230895774313	1837.902784744856	591.6745101739535	118.0
115	599.4545671342393	1233.8956183436583	383.93238843336877	182.0
132	484.1479324695327	1144.8539278622397	354.0252135992981	188.0
293	784.9976327317383	1717.4828591402027	704.4641395820385	20.0
204	966.9107842247595	1794.5408925033594	942.5101703555601	18.0
161	851.5301929685305	1899.6938059764843	816.156122890199	62.0
271	803.2802322308861	1672.550086026947	462.79329038231987	126.0
383	968.0059939170154	1942.1463005065068	861.781922431833	80.0
310	1000.2626097211929	2066.895544688132	872.8504734812151	38.0
109	604.4236370367225	1422.0965265379837	415.28691979715626	166.0
173	1166.5729565865902	2100.67908938177	839.0773940886081	100.0
129	684.211133907603	1237.0270699154112	433.757573785177	192.0
317	993.8616409030254	1863.387559694484	977.802956010144	20.0
114	745.9766088313539	1409.8882434656018	525.8368082486229	174.0
41	1088.313231020792	2118.4441288546286	904.8776824838336	46.0
184	917.1050827667427	1790.1504652352573	631.5917101537918	142.0
9	891.0358375254237	1784.0907232563618	630.7933631773886	144.0
37	1013.8025883863704	2025.3625540226444	866.316830034834	100.0
101	791.3601819698533	1646.8809270423903	530.7768313738984	160.0
404	465.00797083627754	1017.8736855481658	354.5049955765586	198.0
57	1123.2250990639766	2123.3130319697325	944.6978351292064	96.0
5	1051.1853274775206	2009.6586375293207	906.7996677273458	28.0
209	650.1631958283288	1600.1302233870474	681.1481592270708	18.0
401	911.6148151015601	1837.741214148978	629.4207660103951	124.0
366	748.5379939473902	1649.5610660861303	665.9527892225545	126.0
53	539.2855189157499	1492.0693784185523	622.3427527219875	18.0
264	688.1115387199076	1221.577261022638	417.43116850487075	194.0
412	1078.6148249120747	2138.646111803952	975.4495500816454	54.0
441	685.1834453794539	1778.2221534678267	729.6934294002622	52.0
64	1068.1806952076058	2099.6780625676374	817.3623145440475	52.0
27	642.7006780519247	1394.7766314589203	423.4869232007367	176.0
309	711.4893782237589	1653.6880101571621	685.3043099559181	18.0
427	758.4652556751288	1859.8874823148203	787.7281680501508	58.0
203	1063.6304052994844	2026.9872142729726	794.8140311870058	96.0
428	1088.2776004155326	2120.851030370613	819.77390280745	72.0
330	731.5156481946686	1715.84373667601	538.1319110845594	126.0
98	1040.3509045763315	1878.6726841278721	697.7059063835629	142.0
79	904.4473623933669	1791.4114084353703	900.8779141313776	16.0
12	826.5004507523514	1690.4765803088608	859.4704155752344	8.0
58	932.4544660563856	1718.5317259603596	658.6417288682405	142.0
242	574.9147492705225	985.5566141148778	349.3973108976006	200.0
254	781.7596978432912	1870.3680998014934	790.4387989756888	74.0
164	566.6654925132538	1161.1464131688842	366.2870086928073	194.0
232	1214.249947971399	2241.710234228189	979.4399239840519	68.0
150	1196.8015701869479	2230.9556610079203	944.4402140089138	72.0
139	1168.5513430771425	2267.2493559571303	957.4113619015973	56.0
329	814.5092678307944	1715.2155508467072	546.0132595354061	154.0
382	932.69084988018	1817.959001168698	598.3039398338321	146.0
81	1142.9963252146817	2106.844447438713	804.6600655033745	116.0
85	1056.8959974500333	2079.6962661091648	929.6366568077735	48.0
35	644.9136979117802	1357.6763501935839	417.6996745091283	180.0
385	874.1148266227945	1820.4494887587666	587.9283781556434	152.0
319	1050.6555781931354	1972.1755590089404	747.6280702981445	140.0
94	1226.9038843789922	2231.4681218114156	994.7040331960801	66.0
56	919.0499384752221	1998.9642610787794	742.8410945257825	112.0
315	1082.2638033019762	2122.386061848062	832.2636674733045	106.0
127	930.9834874291238	1882.3822444962873	636.5542688699013	122.0
143	927.8889590116581	1778.5401059089231	631.662928883425	156.0
7	625.181647046506	1553.5473654734822	727.2827444420807	10.0
231	857.4349077278785	1826.5466161814395	776.0595438012209	26.0
8	576.8117802025017	1431.716200727735	618.1500401324311	2.0
42	920.0821010519273	1774.8485221508076	949.850357603508	14.0
36	881.5436738668288	1720.2032113108964	567.5433860452545	132.0
16	1179.3195875865156	2187.407109997206	842.664822585893	76.0
437	489.9490301606896	1471.5220053120563	607.9340248309782	18.0
46	965.4413050525451	1873.9062562288234	628.4090328182439	116.0
92	650.2166705277249	1358.079729720825	395.5349788862708	178.0
281	1019.9350759213352	1872.1563722092458	709.4291007088684	128.0
90	940.7264707120474	1764.9031690852726	719.044912498464	144.0
413	703.2999608362726	1715.1443124050754	657.0328395561579	108.0
398	568.4257858242241	1194.6585971758834	396.9817776648285	192.0
234	1124.758817831344	2077.8961571788514	860.2260414210497	134.0
169	783.6601869993701	1403.6311498878758	531.9395069092932	188.0
324	897.748045772574	1663.5931907237334	911.5459157099126	4.0
275	1110.4854219833712	2147.8637074480453	844.0198839220952	50.0
0	629.5850445096075	1575.7380751344576	642.9865777001693	80.0
177	812.3597192087338	1813.2427619254056	749.7422912382957	78.0
355	630.3374282151159	1340.1870602536078	403.2874372269992	180.0
182	624.2712334848911	1280.310780348975	435.39748509779986	186.0
248	982.5460875359316	1897.5066157230056	835.9428744805475	24.0
211	966.224367075306	1991.0015357935379	858.8804710225804	64.0
362	821.7305924650527	1911.3285450649369	780.6432635350864	74.0
325	1062.0890251755563	2091.8045444871946	970.4251642098145	52.0
420	842.3295747348064	1682.5155054174822	513.2437225907712	138.0
442	875.1507286912806	1639.970000819104	609.677353623883	162.0
186	730.1569524029584	1324.766163128229	493.2573583842328	186.0
246	1038.8366297378905	2097.691587119651	815.0024461421337	116.0
28	1117.679806616154	2095.9191769139393	875.2474944125878	88.0
218	840.8317513426205	1923.6695103997843	808.7556394527304	38.0
105	619.6082902584202	1589.7308877101286	467.66494305884726	152.0
287	891.7459851423154	1695.4870692516997	563.4828088008916	160.0
265	1105.9386749138084	1998.6112646288866	821.4425517345582	140.0
66	1051.4484207816417	2055.2933540264335	916.8946362260341	34.0
262	1066.62444473066	2082.8814495290903	921.0846644559026	70.0
196	563.3810454652631	1486.2509000663931	649.9710240737776	12.0
2	449.62390728829274	1107.3858658220133	333.95480801907024	184.0
422	780.3698438531904	1634.1236029990464	678.8994973776568	140.0
323	985.9908224167219	1918.323828946518	725.4378043245343	138.0
137	769.5651193131431	1905.140477982564	709.4583094463596	112.0
386	1203.0644002625359	2253.5986905852687	963.175497667866	68.0
180	981.6186917982425	1951.9684358874852	727.3853444156215	102.0
295	978.6175012850978	1835.3219285231291	701.6945329244921	150.0
421	1061.9971790132552	2061.9510966696203	904.6776917068715	36.0
263	1089.4677130536588	2041.6585453346229	711.5093017735871	96.0
207	777.6368135925528	1712.6719143163568	513.7771915781148	154.0
434	837.2021729741886	1880.44673392533	787.2405863903737	106.0
402	860.8309492475734	1612.6176980256432	557.8700704694179	170.0
276	796.5729315682729	1574.5802775793006	570.5705627246418	172.0
102	931.1133445709778	1717.6378688602479	885.5624599691619	6.0
6	711.3196276865322	1202.9202614488227	458.1501399550567	196.0
116	1094.4800486743463	2032.419616695991	780.5342042432653	90.0
257	992.1813983510751	1938.8196605623866	694.8214985672051	124.0
86	1210.630638130247	2218.360632639889	992.5383155525398	64.0
87	746.0112004084586	1848.9306295206413	797.1106001977784	74.0
341	887.3467379112437	1790.0194369103156	582.8868234691844	148.0
296	1001.2703305519622	1996.477750166101	703.8967254663223	110.0
303	1155.374247343089	2110.620699894467	894.9525967682337	84.0
314	800.516548139026	1807.958214132313	767.1424777103783	98.0
157	914.2056604779739	1869.1052078076345	642.2088629998174	124.0
22	1176.3674836828645	2159.4632848613896	853.4631812238989	94.0
240	769.1791853277122	1460.6302742190785	551.8640681744856	170.0
409	1126.036507049789	2146.4966312236716	874.5722059614354	102.0
250	1112.034172847727	2071.581072119523	736.8764941195793	104.0
189	937.6370281583924	1862.4337548199533	929.1940571708733	32.0
361	772.0590638364201	1662.39926303991	810.149091639305	10.0
266	1111.0089643696062	2009.291364994927	776.0155652708514	84.0
83	956.8453180554031	1845.6230371305348	664.2117331765858	124.0
55	519.138049191486	1117.2975857620286	358.01731521867237	190.0
260	988.4624302418192	2036.1898535788687	827.5212086214768	98.0
339	601.7848020521984	1194.7661999651734	402.1745727962002	192.0
394	912.3279708012177	1887.8526329828596	647.8231061845795	152.0
44	733.198068382367	1800.2667281792408	677.8071245568339	138.0
191	842.2102939092392	1616.9799879339628	613.1031980498204	166.0
345	626.5311005505403	1542.398006727394	710.4964902015499	12.0
280	884.3943742671202	1673.2664148872475	849.5820223772398	12.0
187	1050.506466693076	2086.2270167917504	951.1836642689967	46.0
88	639.7927503431057	1502.1838517221063	686.4669832315244	6.0
340	848.0881842609992	1633.7657091710369	889.8027882510622	4.0
212	1064.4861906688257	2064.4508606142495	768.2409796221061	70.0
206	981.7210035983126	1848.1648059374677	658.0638393823334	92.0
124	795.3462767751163	1513.1834518839735	505.100308309427	164.0
245	981.8219404916684	1986.1694123568482	784.9534236393171	98.0
17	680.4550521920235	1626.6253850676185	598.5994870611462	96.0
301	1138.7672086537887	2086.026080399514	792.4433756451175	92.0
201	574.1985962516311	1044.8619730469416	394.521083523553	198.0
258	921.8066361259617	1779.8080729119922	651.4201479324119	144.0
255	899.2595049655008	1722.6285514922997	900.686200435693	10.0
300	530.9703893603759	1480.8690617390514	675.0008307000551	8.0
145	728.2527912266014	1411.0376096389493	407.11123339396795	174.0
155	846.5203418635501	1579.8045600030955	565.2894558598571	168.0
97	1107.6138010239026	2066.6076452326884	848.5211067147786	84.0
343	894.5687674967668	1911.5691331140554	812.4220607746244	60.0
259	720.6209895738785	1753.8917911155118	774.4622274588133	66.0
400	1096.8073056010633	2063.9602840257476	821.5796354744502	64.0
256	1051.926803945845	2128.961451187245	918.3807639773097	40.0
364	855.1878571624546	1590.172650958807	550.334158949964	164.0
415	669.3483694830626	1708.864362799295	717.6379755823282	22.0
170	761.8511606597315	1571.402046673899	516.3913679734263	162.0
61	921.4595126792768	1768.6176740144044	748.0820021462525	134.0
151	1062.445249276622	2094.3621427775224	968.8465566907577	52.0
370	463.3545197781683	1055.2332956719767	313.5682555636501	194.0
322	716.3492253588224	1791.4359799754377	734.8949559978872	42.0
95	761.77161043904	1376.4462922940158	494.0243634833978	184.0
51	879.0520059412122	1810.0556877954511	593.4783167956266	148.0
328	1193.3308482281639	2138.6473164160257	903.1281187965774	82.0
284	594.4436559713923	1507.508661592745	667.415163476149	12.0
213	690.153099429814	1245.878455037995	433.9103884674545	190.0
408	1107.9264441281389	2086.574687317052	867.137033679684	124.0
148	1130.2353592520599	2093.028493390412	843.3183968860983	90.0
235	414.6607439854852	985.7638490195111	328.5065941327514	196.0
112	880.8043606719971	1813.5449497423713	773.7045707188789	128.0
346	1115.8550532759039	2109.0001976661792	834.6934563975354	126.0
118	869.3872398299831	1664.6741774521756	640.0770115652361	166.0
176	1228.5641937862854	2305.4466907944857	991.9484088828115	56.0
119	1024.6422349124766	2099.7017881054	780.9502242581956	112.0
283	998.2584326411148	1951.9887262130908	727.9060787467556	134.0
435	1101.1189888340878	2066.8204301495653	766.4092718520347	120.0
224	1121.19308350655	2114.661906920904	853.1538025678475	96.0
439	637.437733237291	1231.5459412434027	406.60092114939044	194.0
113	1123.5038947904768	2160.6423504755426	878.3440774148645	58.0
270	1124.0773001602706	2164.445470523276	843.0835488645972	60.0
425	692.382759728152	1330.549889137286	432.59984058117857	184.0
371	722.3189524521933	1320.450420270168	480.9935693929198	188.0
216	1079.2178019111757	2141.662510621238	855.4672435603155	116.0
110	1172.9351731084123	2152.1997622498175	989.8099717302584	66.0
351	630.7302014353505	1423.2788700879416	430.082654024386	178.0
195	1025.0556498723547	1901.6315468792955	986.1918470057269	18.0
4	625.3793415246623	1548.9379116250786	459.7087799794146	158.0
277	758.7992377503336	1792.078878078773	807.527743584354	66.0
332	1086.3785417882236	2121.912584524712	955.9998826152182	72.0
13	1106.8752758439014	2162.653390321455	977.0632685044393	46.0
11	650.0765654387031	1181.9021405335295	393.6257840459299	194.0
15	698.1862263775974	1521.2685797735498	482.67546810033105	170.0
162	1096.0908471513958	2118.3121999315745	878.3500368589415	50.0
52	1041.4873948104348	2059.679770101409	874.3789283090734	60.0
302	1091.7766363585758	2153.9339671069188	862.4746971819346	50.0
117	604.2146207704794	1516.8021585499464	679.8462585323036	6.0
440	902.2274513893387	1743.3561740916405	582.2680224279167	150.0
369	645.3581845124378	1205.6522219311669	414.0208495151642	194.0
136	1055.1019146172537	2035.4726236504857	818.9281671358128	88.0
228	767.792088545887	1371.0085338459714	488.1614696016292	186.0
356	858.2177383049333	1877.4491965957318	764.7676633064639	88.0
1	895.7394333422365	1924.5401097450117	797.571455569237	98.0
392	654.3066988865265	1459.8760141008652	434.7269136709377	174.0
390	1113.559564800892	2141.1094856462364	890.4746193285854	74.0
311	723.3036894626501	1598.7597022696564	780.5530001857438	4.0
221	490.39467625349175	1117.8297530041839	332.6299173854857	190.0
199	889.8393962985973	1737.0833708443888	615.6390112412029	162.0
14	948.642396641446	1816.901698675996	896.0459493514395	12.0
249	824.1759096599387	1839.3638599979815	782.0036451327096	88.0
48	1005.9747042542026	2000.1395314935453	790.7492425371895	102.0
107	1097.7855427007048	2146.320645737726	867.398991857706	56.0
403	871.9270093881343	1715.9710757933638	588.1946301522215	152.0
194	654.1912596586026	1295.1739069658904	393.0383342802134	184.0
333	981.7116164038516	1993.777838343306	751.8858575157898	114.0
241	651.5297258961529	1686.3499287745271	581.3774246454021	138.0
230	1156.6496618775086	2233.6077596416017	907.2061114778975	56.0
389	1072.0251414585605	2138.454859434973	892.5011421319322	44.0
253	1068.2195970307864	2125.8827153362186	932.4183485657844	60.0
60	1096.850342309649	2061.256258277189	807.5280431965134	94.0
130	678.1771661310746	1219.7940144476718	436.1215720713154	190.0
32	777.2928769976289	1609.1713474079536	600.729235868554	148.0
391	613.9733585784285	1292.3534203652564	416.512348945326	186.0
410	1049.0799751972138	2046.5685894002884	859.8724889034644	78.0
433	1223.503946681	2251.885361583776	984.7553562787396	68.0
291	655.7574577864647	1170.9959163944718	420.8821539448967	196.0
68	992.0153424324382	1875.9841197333717	952.9307079349684	26.0
