Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
100	996	1000	0.9083117854736921	0.32033333333333264	0.0	0.45868290265401207
200	986	1000	0.9280892381912095	0.3243333333333326	0.0	0.8890464822451274
300	978	1000	0.9514487214336821	0.32866666666666594	0.0	1.3022215962409973
400	974	1000	0.8821898045189828	0.33266666666666594	0.0	1.7025014638900757
500	969	1000	-7.548480766574655	0.33466666666666595	0.936016511867905	1.9976559321085612
600	960	1000	0.7396877823139423	0.33766666666666595	0.9395833333333333	2.204542664686839
700	954	1000	0.7342099408630692	0.34099999999999925	0.9423480083857443	2.402803615729014
800	943	1000	-2.1454974178881234	0.34333333333333266	0.9522799575821845	2.5835822145144145
900	933	1000	0.7245878561218139	0.344666666666666	0.9581993569131833	2.7528745810190838
1000	929	1000	0.709515487872884	0.345666666666666	0.9515608180839612	2.923784613609314
1100	919	1000	0.7739426238063356	0.346666666666666	0.9510337323177367	3.0917883634567263
1200	916	1000	0.7436045697565161	0.34866666666666596	0.9519650655021834	3.2535892009735106
1300	911	1000	-9.545650752996874	0.34999999999999926	0.9429198682766191	3.4120411475499473
1400	904	1000	0.47376200384057776	0.3513333333333329	0.9435840707964602	3.5626866976420084
1500	897	1000	-0.556089371237112	0.35199999999999954	0.947603121516165	3.715512235959371
1600	886	1000	0.7739180683216559	0.3573333333333328	0.9424379232505643	3.8591416319211325
1700	878	1000	0.6753909036204772	0.35933333333333295	0.94874715261959	3.9869312326113384
1800	867	1000	0.4115072604741612	0.3603333333333329	0.9538638985005767	4.1222439169883724
1900	867	1000	0.8476256834658177	0.3616666666666664	0.9480968858131488	4.253349781036377
2000	857	1000	0.7165765852935416	0.36133333333333334	0.9509918319719953	4.379019085566203
2100	852	1000	0.7332433889517158	0.362333333333333	0.9507042253521126	4.499636499087016
2200	845	1000	0.6565517799816323	0.3669999999999997	0.9467455621301775	4.614595814545949
2300	838	1000	0.8067910080085221	0.3666666666666665	0.9522673031026253	4.731394632657369
2400	836	1000	-0.1631092495462932	0.3683333333333333	0.9593301435406698	4.850053401788076
2500	834	1000	0.69813228900039	0.3696666666666666	0.960431654676259	4.963645215829214
2600	834	1000	0.4973775817011448	0.3686666666666664	0.9592326139088729	5.0771352807680765
2700	837	1000	0.6563952342286321	0.36666666666666653	0.955794504181601	5.1883432825406395
2800	832	1000	0.6534567230385178	0.3683333333333332	0.9615384615384616	5.303474080562592
2900	827	1000	0.9722064748239844	0.3676666666666666	0.9576783555018138	5.419550116856893
3000	819	1000	0.881933411780445	0.3706666666666664	0.960927960927961	5.532979647318522
3100	815	1000	0.7071332395135994	0.3733333333333331	0.9570552147239264	5.645566129684449
3200	814	1000	0.7672035491385594	0.37366666666666637	0.961916461916462	5.755346202850342
3300	807	1000	0.7952942480654478	0.372333333333333	0.9640644361833953	5.870291582743326
3400	808	1000	-0.44888343469428305	0.3696666666666664	0.9603960396039604	5.984316066900889
3500	801	1000	0.7531120607038959	0.3693333333333329	0.9637952559300874	6.097060434023539
3600	794	1000	0.8347408952561028	0.3729999999999997	0.9634760705289672	6.206237781047821
3700	796	1000	0.8057929794580744	0.37433333333333296	0.964824120603015	6.319614330927531
3800	794	1000	0.8156123998207143	0.37466666666666637	0.9622166246851386	6.438719248771667
3900	787	1000	-0.9991454087948861	0.3746666666666663	0.974587039390089	6.554887648423513
4000	785	1000	0.4822892897737177	0.37633333333333274	0.9732484076433121	6.6635083794593815
4100	779	1000	0.8484628797646843	0.3759999999999994	0.9807445442875481	6.770259881019593
