MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):27178.6293828
=== SCORES ===
A_4	8641.93371528	1
A_2	7277.24557147	2
A_0	5646.86093753	3
A_6	4776.63811601	4
A_5	4373.06032059	5
R_110	4343.86141355	6
A_3	3195.94935112	7
R_105	3182.29757342	8
A_1	3039.7477146	9
R_112	2979.16170383	10
R_17	2422.19724905	11
R_45	2397.8847358	12
R_58	2173.55264362	13
R_98	2093.52031002	14
R_27	2053.48948505	15
R_53	2032.76150703	16
R_9	1983.41829031	17
R_35	1929.21169275	18
R_48	1906.38464845	19
R_39	1793.72266107	20
R_29	1698.5797628	21
R_68	1671.92010161	22
R_76	1671.72168581	23
R_2	1604.62484284	24
R_12	1511.92444342	25
R_59	1509.17957103	26
R_16	1485.73010092	27
R_71	1475.1554135	28
R_117	1306.89952796	29
R_7	1263.11703289	30
R_67	1216.66173656	31
R_65	1188.89831301	32
R_95	1145.57032301	33
R_26	1145.56713329	34
R_46	1070.45327614	35
R_24	1037.98164113	36
R_4	966.431547641	37
R_74	871.619789927	38
R_97	867.179479414	39
R_123	681.108072649	40
R_102	654.222493703	41
R_70	629.859146721	42
R_69	599.377183449	43
R_101	593.343143912	44
R_109	552.65499153	45
R_14	469.873673831	46
R_30	438.451272695	47
R_94	435.270133469	48
R_54	434.617421396	49
R_115	409.053616735	50
R_55	399.426408132	51
R_86	390.702887049	52
R_13	387.375606497	53
R_64	341.316262252	54
R_82	321.825607505	55
R_43	320.665321886	56
R_84	298.956271104	57
R_104	292.408658709	58
R_33	284.709767366	59
R_5	245.537362671	60
R_114	181.373369061	61
R_113	169.137360069	62
R_80	162.043751702	63
R_118	153.720712214	64
R_90	140.870220322	65
R_106	138.824999286	66
R_28	128.776736029	67
R_88	124.578011988	68
R_61	98.8938093137	69
R_126	88.8805172455	70
R_19	30.4876710454	71
R_50	18.4592406733	72
R_25	7.8801544616	73
R_121	2.26376211527	74
R_36	-6.73502106452	75
R_125	-93.2795335345	76
R_78	-140.208509167	77
R_21	-142.526985619	78
R_37	-155.676319475	79
R_124	-170.721673271	80
R_89	-219.795440545	81
R_3	-246.173561824	82
R_83	-299.055879392	83
R_60	-299.091621363	84
R_92	-331.687994946	85
R_87	-365.083985733	86
R_127	-378.599412279	87
R_75	-485.82719926	88
R_23	-497.316964313	89
R_38	-518.575259144	90
R_91	-532.888183649	91
R_99	-576.400610015	92
R_120	-633.542067118	93
R_107	-636.580322417	94
R_62	-731.761938109	95
R_34	-740.538852869	96
R_103	-759.77370081	97
R_108	-770.28215542	98
R_111	-822.752449661	99
R_10	-836.233982306	100
R_0	-866.652074755	101
R_85	-874.147918522	102
R_47	-900.353232897	103
R_93	-909.611479195	104
R_56	-970.575472281	105
R_22	-1043.26998017	106
R_15	-1076.26359397	107
R_100	-1134.63215606	108
R_81	-1146.28349999	109
R_57	-1160.21367717	110
R_11	-1193.3197748	111
R_66	-1205.25531746	112
R_63	-1235.69700094	113
R_119	-1282.69537911	114
R_52	-1368.2637486	115
R_49	-1479.60733404	116
R_72	-1492.45212275	117
R_20	-1514.31625674	118
R_96	-1571.82558787	119
R_44	-1617.24957308	120
R_79	-1682.73835979	121
R_32	-1690.82442599	122
R_42	-1759.78964854	123
R_122	-1783.30403041	124
R_41	-1967.08743596	125
R_31	-2084.82628647	126
R_1	-2171.54892383	127
R_8	-2224.99602345	128
R_51	-2253.91302894	129
R_77	-2286.95260241	130
R_40	-2552.3043071	131
R_73	-2710.51919778	132
R_6	-3009.4010703	133
R_116	-3192.70296631	134
R_18	-3325.68430302	135
