MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):22.2349998951
=== SCORES ===
M0P1	17172	1
M0P2	17012	2
N5	-2531	3
N0	-2559	4
N13	-2584	5
N2	-2684	6
N17	-2978	7
N4	-3086	8
N11	-3188	9
N15	-3205	10
N8	-3367	11
N16	-3369	12
N14	-3381	13
N10	-3488	14
N6	-3541	15
N3	-3636	16
N12	-3684	17
N9	-3762	18
N7	-3772	19
N1	-3916	20
