InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N!!	X	Class
600	304.0991834429577	409.81053956686156	2800.7860404404973	1014.841818367528	1049.821883738154	2006.5519736257793	1046.5711131516287	1366.6869311106695	1766.149622410328	370.3343687757127	1461.6384363890854	1698.3197602236553	6296.786062776053	1.33
119	112.65473491961048	246.66082350663717	586.2309950153538	350.9964867001908	290.49990248747497	510.80138323742676	383.55047823867477	329.91407072003784	272.90308165151043	172.52946493206153	240.60537610478474	336.62065188215934	1637.3162034016307	-1.41
469	248.36344322624737	356.8204563246293	885.8470749780563	511.8481120562055	538.2378940185262	814.0822739057112	506.4091701026803	596.6460491768896	599.3035426082364	292.69734747049597	660.0406755049348	724.1774942373864	2565.7540648874046	-0.66
287	414.1347212319758	746.8994911850903	3919.2619425652015	1182.7338545002651	1131.011890850199	2590.533660262487	1375.1644951510254	2350.5781476025372	2473.3208713850067	448.4880990098896	1765.7524251896555	2822.3810795344875	8522.58404279592	-0.86
1158	192.66189920730992	423.28160393176313	1035.98527879622	444.2353234175971	219.4002970997449	656.1732463512388	505.3670242202029	396.6090352735994	298.64078116256366	288.7011663165554	270.74643114329797	375.2233887086837	2343.7025258998674	1.41
1092	467.95719321463037	715.1344819854866	3895.1501862322652	1197.8291007024698	1217.026059411147	2617.397037675892	1366.4295955153727	2380.6368252855686	2457.662904124562	508.1347830578679	1787.4477361157717	2772.2190160832915	8441.786587743001	-0.37
989	217.19995596325583	213.0737447383782	1064.6807472532878	470.9201477934525	462.7150130742722	827.9445470534895	554.0174329945771	527.3548491948509	610.829000746155	277.70150772698236	552.3061598397583	604.0135188990555	2743.2086214531773	1.41
158	398.9682608664915	653.0701557923373	3812.482755287764	1167.2801898718465	1106.6889591445913	2490.7344559090834	1356.0611987968443	2310.2561758421316	2444.6019269790754	406.5792223048201	1718.0392240700107	2818.6375227930275	8327.706753074954	-1.01
1237	432.31003951842604	719.111035016974	3245.430803787435	1151.9208723802467	1147.7196019629419	2347.7637021469877	1202.522402077175	1552.334509581152	1880.746367663175	509.5009650179415	1732.4594056032404	1974.4857804007145	7208.800557109333	0.46
752	173.6691954063268	491.2024178308112	923.114393146943	452.488601940795	194.8002825568762	639.9071374891848	366.0706035712056	628.9375950633258	235.47378855807366	266.2209460761316	243.67541070599393	324.5492578276846	1936.3319657350185	1.4
178	329.8493344468555	488.68674600173216	1222.7760220957587	457.25929932700825	299.1581203214594	678.2978020588181	589.7632064327282	601.4088560880488	408.1524768175767	425.63219029998	370.7571732141705	756.8605197268855	2946.363516852572	-0.33
727	404.78832245189784	555.2584546514719	3104.842423086773	1097.1759108759193	1134.842493819037	2171.9248911268674	1198.0657591131273	1548.834830677431	1896.134440152071	472.89633128980233	1642.2306662704034	1989.0241487863343	7325.763322076837	-0.53
1243	259.06868151462356	420.9184339941776	3009.1829626777158	874.6158172008995	861.9034527759378	2132.692325654093	985.3764686242466	1960.1813401969864	2050.638903969888	240.7209115130006	1385.9792957018353	2266.188842410261	6030.200424820922	1.32
489	406.9505745366439	626.0961352492548	3786.814785672875	1073.0034980358162	1095.1937751939424	2515.7470230460226	1338.293214954814	2238.626419370477	2382.92640186273	412.23746529760854	1681.4903446077533	2614.1439004759523	8230.40407855034	1.29
116	347.9888798733712	400.4510482897472	2384.2293115234825	979.0692167006174	1122.6947969688792	1896.556157788641	993.9960040682919	1345.8014642468288	1731.4425703386346	356.7979564696035	1512.0343071077211	1703.613653464254	5429.923107757848	-0.19
437	351.3868816071684	660.3546820476413	3860.799147990558	1179.6713411440262	1093.793145181181	2442.1542969925035	1273.9093624545367	2391.3079064933027	2447.463661253368	399.4797472095737	1707.0280665280525	2778.9853626087693	8280.813555923041	-1.06
1087	382.48940170518654	556.7344397542694	3108.70889098134	1095.5242429278808	1114.8444413856328	2195.647850532293	1211.2089551281335	1672.9475813405616	1944.515046112984	473.4610920104473	1596.573178125273	2043.2917615929794	6929.2477084211505	-0.54
346	413.20823875037166	660.2283995321008	2900.7482425098747	791.9376623591126	619.8976020622654	1811.2219029431615	1081.5382148977117	1813.9947015983407	1702.9092627258822	412.5145381213849	1133.170342789068	2143.0858167180418	6121.457388729902	0.69
890	178.1126287261112	231.83540791724937	552.0037446654799	208.40879725489444	158.04550525900675	390.0703915856367	285.51066583425046	285.38490383922704	173.88902803876422	229.78491114035447	153.73891506975147	244.35505434883922	1177.2705873544287	1.4
544	327.1870655516615	393.85673521476525	2467.146021275463	966.4726371652904	1080.9923070245563	1930.9343811322988	992.7304128002545	1328.6441976277197	1755.5679466753297	410.4203155077968	1467.3326537178932	1657.3863131202982	5563.121595581277	-0.17
1223	327.0648365354728	535.4422586662274	3121.2190201905482	1094.5576645473861	1103.4903967848775	2206.7307558020652	1043.9639227310756	2082.8070552716563	2278.462496201423	298.209241193005	1618.524223465115	2480.1674844016784	6457.879462013721	-0.61
90	192.30969181324838	306.8094679964337	1104.9921331747007	324.1808355304218	247.3554687843784	688.8614819510575	568.5879130274947	432.4526663849523	364.18504918447434	257.16755999981723	372.43774259459735	538.8041835959025	2696.515753274684	1.34
833	232.29213377092893	316.77097608668925	341.1021250532095	256.2201343318126	253.62788953315135	288.3943367203835	251.18463913471825	309.1314509436068	163.06267899268218	261.3723212907135	263.9270193574968	305.9575382236524	638.6750408526791	0.51
829	259.191688514454	342.49634652998094	1429.7780961246983	433.7474871482034	330.205939940991	867.3250961795333	674.0834982903323	553.3240590476145	500.2092774520441	328.42258707453703	525.4877941681452	654.9359284678103	3703.1459648234	-1.4
1226	457.3998366523708	783.3568449167049	3868.7813964860566	1235.4423005835067	1131.8053025597985	2548.290941274635	1332.539962527604	2419.0703494640275	2461.466143043451	482.0052264923402	1744.0235036582862	2770.3463300857957	8339.070286644748	0.82
1470	431.9571698931264	598.8043860748345	3394.5681913167277	1110.5013290535437	1142.5251657961703	2346.9682156547574	1188.7263496798598	2208.073873695091	2344.875282834861	426.56943906321914	1656.0195002305106	2545.1913236747155	6926.155250397116	0.42
1202	208.1413088323842	417.06825765221737	1316.5092054484105	418.1783492431631	351.3185622578737	1000.9245280075529	492.2963880398441	1182.498912297355	915.4842149992036	214.48135403791582	555.564076787851	1216.828964753834	2780.6602577345393	1.19
467	436.192779506012	742.2127517283499	3922.34059430657	1257.071570874201	1117.1420103343867	2612.1383297212856	1314.6537418228897	2346.2574521897586	2426.3208111380577	413.1779011059147	1740.2907750851696	2760.633521326448	8379.59789729597	1.06
207	100.98006658960186	254.1548599475203	734.3268627625833	334.2480258705639	239.0151264587457	573.2392135863547	395.54222430616767	361.63645011053666	294.188540674986	205.0922853127884	308.7246285709075	399.78126059091346	2031.0187213471715	-1.39
770	151.9867786464292	323.50287995315864	945.6896525822809	324.9857251960763	258.4092456628517	640.0612163908969	445.3607400931251	338.1313400112868	316.1241638438432	302.819658532245	332.96319057940195	415.46118806676054	2311.79513693003	1.41
1408	235.6112278427272	405.02989994546806	1854.1745736776204	745.2399197619185	712.9678283315619	1293.002452197056	818.2170515196964	1464.022414059544	1464.2160302619832	245.28252288935406	732.7704751079644	1565.088773619413	4293.2256872585185	-1.34
121	502.5554184348126	725.1486336466152	3916.5252481002744	1226.5109781323542	1212.2017182691143	2563.9610941215756	1440.8154181413609	2390.203227770022	2495.342508914429	510.6635573717142	1725.8148373484262	2858.9737909966498	8250.557818419036	0.09
946	263.1671323375141	437.695180103463	1371.3535179901162	633.2602172668807	489.2091325807977	1138.2825041773551	699.4299645836498	608.4175147275863	640.9253709285404	351.10503861062534	688.5752764822905	800.7776623813202	3646.6377714366317	1.39
1104	297.1915690212296	364.1993547258836	1151.3784177607424	578.4124007523056	609.9885065485346	1034.9605185209355	647.077766026847	728.3753693305323	710.7981013527958	304.16013722414345	763.8383572267944	804.8738458058247	2971.7425855456336	0.69
91	364.5476854553705	496.6501220382212	2873.948257049659	1089.949833471622	996.8457623698562	2000.0691621981282	1098.9223662297293	1356.510301889337	1803.1992527748012	346.3916104117545	1623.7330195527259	1833.172237945042	6945.988083526663	-1.37
645	347.2035371981466	713.5840916760026	2086.556096363824	583.0187697034006	283.4289859452894	1146.0848338620972	782.7418444701676	1561.9349560698297	933.4278881476756	392.20366587682065	535.0180471770149	1447.2835465860742	4196.561261184543	0.99
8	237.52424691819692	478.0423331246409	1784.256324656094	727.2346282432661	568.6362311127401	1160.5925786283572	878.2290164133473	803.5487056222541	775.1536246947087	347.13134930132145	701.3782645332521	925.6191482604169	4710.35211784649	-1.41
691	523.7499754068599	816.7823478628945	3982.198036046139	1266.1745627797018	1235.2908898181142	2636.1539570978152	1400.7208458483178	2417.457914403211	2522.218687424207	526.6220958342565	1785.5007877844516	2826.3242763950198	8400.136921756692	0.04
757	256.43329204355564	544.0610335867966	1839.2949656138312	447.1019350413528	222.47669927822616	980.1253794392525	723.4137335988196	1241.742138732379	876.4206571661015	329.146473881786	434.8153963416379	1373.981718909618	3662.7265042465715	1.21
838	458.36019125938816	631.6785381456301	3185.7894562529877	1152.7802625451668	1133.776063498309	2249.9111937328985	1228.6362567073747	1566.1636773725538	1857.7045080742655	522.0199098546037	1607.951773834884	1962.4577782439633	7188.871734431767	0.44
1	244.95018776390114	385.5282716531131	1022.8276577294154	439.7259798303516	255.5512114695749	593.1369722687938	400.06337693418106	1027.449975204165	872.6771481363484	190.9517632831049	480.1917404098618	1099.8993225833544	1998.8172418619777	-1.2
1267	464.658948030311	587.3164333670159	3153.7924845255566	1150.2734792021645	1159.6633016218261	2174.167419677291	1254.2972312396214	1579.777722162124	1877.5281244552655	494.816332066657	1617.3909010339794	1957.7788171437378	7169.9244193261175	0.37
1439	296.8450812980534	517.1693802778553	1985.0211939092478	441.78239176566416	252.223862508697	1025.6852318859553	681.640961135972	1276.6300300188066	906.785401280481	342.6094899100175	458.91234418713515	1436.2439224906898	3853.026205958964	1.08
300	318.7120970408232	565.356506813913	3246.1878670688598	1060.7181194501861	1072.7278624365447	2300.6587814123905	1146.6381723422444	2098.131724017748	2290.2219205538986	374.99723962651734	1622.9064997439534	2499.8759870787317	6729.2245108048	0.98
839	261.3802236156731	557.6142910510889	3223.946025806907	1039.0190262040567	967.9856890471787	2054.846719017596	1073.235450621511	1872.3641401261339	2036.865649315478	361.2950787174693	1481.2857335138804	2180.513128242844	6818.3393320123505	1.38
1429	207.5909342990878	367.7101580226711	2047.1932259016444	849.495070264904	839.0581364694498	1440.2686549623306	748.9393697239403	999.336846382889	1175.4618454274332	296.3707079488999	1011.9600615753411	1284.0149421346541	5107.31489445863	-1.41
646	337.4425791029605	557.5950713678347	3460.657480615401	1061.9999914950013	1038.4293356633839	2262.79455675509	1172.4390350464591	2072.0453845256425	2301.621617906186	350.05099518970155	1599.0787643789895	2483.8038520339555	7633.363547687927	-1.37
795	261.77495014831237	425.42225866234384	3035.9322541191127	893.9302973712881	906.6742916286415	2161.164785191543	1034.0225316336991	1999.7732945136445	2067.705991716659	303.6738780167636	1330.0578899204713	2264.6207655253124	6258.465382802889	-1.4
1392	488.8684843808173	696.4193011120784	3467.7210629717956	1172.698015248908	1165.8413753785296	2385.50315318017	1356.6990868544044	1966.4996923031956	2151.7393816489252	520.6438707818152	1710.5414330605936	2365.2738189443526	7778.3586273133305	0.51
1369	221.43022436763803	308.3738808184363	902.2513442609736	534.1394742193994	589.9888011286843	826.5645061806457	553.4502035406198	565.4152116760274	620.3836224566519	280.30346280349875	636.9794635376677	769.1080053630739	2502.61329340308	-0.57
336	430.2444426602511	757.6316144416534	3893.765275405159	1231.738237034787	1061.2272751482283	2478.3005589822587	1301.3216431480407	2256.261799044009	2411.6359883387368	402.4243261697212	1686.810232732839	2646.1324604437755	8283.511708310407	-1.23
355	401.89450740769496	652.6134766238802	2523.82827997872	756.8906788579303	619.102620438457	1571.873476907633	1060.3506833212014	1650.2701491907471	1382.2550160016629	513.7683425380851	906.8950057186358	1924.8571236498676	5680.854606278466	-0.4
313	441.5962970494749	589.3030191403036	3148.2508682237726	1103.3490733606673	1129.4339232503096	2145.3791194721457	1185.5143449907102	1577.272464414479	1863.3070136640338	516.9401233567856	1585.1710345808306	1988.897194625237	7109.8255267150025	0.42
214	422.30315067817264	549.9726914647792	3060.8740819412187	1124.31987347452	1105.659297395835	2127.0275048645904	1188.0479317752845	1482.0413636449553	1828.6248682953503	456.2922414406949	1576.963111285886	1883.370705321098	7085.402394345782	0.5
135	368.3326888594554	738.5218840861992	3530.1360112435177	1115.415999417041	1022.9033071909781	2480.8803468562755	1223.6181037107704	1729.4206111394785	1941.4644450039136	492.10898869128664	1707.849763312732	2078.47933070368	7483.891091073642	1.21
788	434.53032366999867	591.7120399322054	3403.132223607963	1139.3670078578716	1154.3349168971984	2332.3258298673763	1202.020892346454	2230.800306134687	2344.4049278152443	440.94217247797513	1639.303335459855	2557.9175307974756	6899.586213686696	0.33
953	231.66410816567077	538.7946405830277	1297.2695378210906	480.3571245471256	170.20093424784505	650.5673477104789	350.976263659219	1187.8942134802921	760.3470572088193	165.49512946838553	318.77120088925744	1158.2291366567563	2041.5558018474696	1.24
1488	179.20745808711501	342.8289195995915	1163.8383461028693	276.5306369053966	203.56161641813287	757.3141442369999	456.44149931210427	1105.8678102271015	838.8263577670035	173.62839277002828	390.1524790936409	1163.1404121296607	2319.365493813434	1.29
809	259.1566249983088	500.05682139871027	1776.8857515617992	474.35982656933186	233.37845394682478	861.0994344041718	587.4844709689809	1321.4040102557547	937.4294057361693	270.2994430908167	471.0522096818411	1483.9940063488505	3817.642187531313	-1.07
146	349.15961013223125	768.7714121672241	3880.907692020336	1105.9353821159928	1076.8806471015332	2504.2803983819513	1417.2806699366477	2246.9947039441686	2458.38481802399	444.3236072223092	1677.932175547305	2738.547378234455	8425.82125875059	-1.14
964	481.04572110210336	817.6982245500856	3984.5222249625544	1281.7894303642643	1125.8667597779922	2617.783452788113	1406.8790681003502	2303.5119348929047	2455.298307203025	434.2764119586223	1740.5704520760219	2882.663077989185	8533.900740104767	0.96
965	389.20595275606667	485.1288292436354	2620.3954732993966	1025.847355861551	1120.8068068977489	2049.366196985297	1131.3091299689074	1382.6436327096021	1780.0597311077402	423.15681159079423	1556.0514875424074	1763.7235463708646	6008.899544515874	0.09
134	299.00115441510843	572.2391957303452	1979.8001984031055	472.88748483221474	304.65149888562627	1033.3002787261912	787.9681215252626	1384.3513828250898	975.7250310667836	371.94045615124776	498.59683293143325	1554.937400318617	4053.251426010222	-0.81
117	392.17099446375806	660.2751772814411	3869.492443979295	1180.6347892617032	1099.6243924964112	2544.9159175658724	1323.302457495152	2237.204253102085	2433.1288040338154	484.09044437263145	1718.5139634846619	2683.651470355576	8166.643385379871	-0.68
1296	183.45614243987896	321.3324855741922	616.9007753176413	310.9916272335203	200.3433432266944	434.4489190112519	339.2524394830221	285.4823444347173	196.68188040628263	235.7685680757333	261.27495207800814	308.920963321563	1451.6135320290662	-1.4
225	361.8701218655134	475.4546144566893	2366.3183647456262	967.5700802430949	1109.7099274046093	1867.6003824469872	917.0738393519398	1344.0640620275594	1719.0043628292055	343.73415783734345	1474.0618309640572	1646.6809487134424	5222.0491816983595	0.17
1286	372.3921093818834	584.1791129051545	3376.7675110297814	1095.2577930649832	1120.3584113625323	2345.104481335053	1143.586738969254	2201.871784770691	2326.714296871533	428.7082141280445	1632.3253065686333	2535.7386000099577	6930.020559767629	-0.27
577	146.29624475181697	487.8008249013397	997.0168242925236	377.48962019317526	233.80258424263238	798.4461398108623	441.5642419439809	295.64120137844645	298.5213215084198	336.9457660191848	411.39529023179523	377.08105947388043	1867.52115280285	1.37
679	221.1590667850754	444.65008763655146	1663.1319339724116	695.4858776576849	462.46808644748586	1090.8604695539022	794.5326366950677	803.5226437669381	692.5291481206414	322.7490619641671	769.0070995912524	912.7197194864517	4375.941018712554	-1.25
818	128.77558834891698	196.68144122991097	751.3263625206018	309.606253053213	338.12402783716846	689.68829858876	445.22400274643246	369.8116730908544	379.7247169373098	255.6615276140424	441.79260184013253	441.24187399944725	2060.902798883769	1.39
32	229.12587134411035	481.69161366261136	2434.6463255930303	966.3661984862275	925.6954539761058	1754.9964247673931	904.1724154431228	1235.2920445613427	1521.3584123099554	343.29325141421754	1279.625985027231	1467.6944330844199	5307.94058840699	1.37
1466	359.9560044578041	470.7560041560345	2426.2644107335655	985.2242418068772	1142.4788444540488	1919.2992808048994	980.7896412804995	1404.7362465153656	1745.7957937961824	368.4214078956144	1499.4863138498358	1652.1124037638576	5400.417667377704	0.02
1204	400.0849648911294	642.9137316883174	3783.362265684387	1158.995976110023	1108.0397369666546	2510.649073121068	1384.427797633456	2293.008723222715	2440.9299724516154	409.6236832301973	1725.603547053126	2822.473741488268	8347.720419771555	-0.9
295	201.39982492402524	355.86455281894274	1218.4596674546249	496.0082406620202	383.3822417846661	946.8777010121726	601.9092147204907	505.0317211105059	535.7924879089901	358.71469238077293	675.5683784382314	669.8681546130142	3002.9692192109846	1.37
459	395.4988930528628	672.4758636091693	3805.081404031719	1170.2200677454944	1074.6016102124108	2466.941247082828	1248.8825834057843	2274.1258082003446	2467.5055685414127	452.85069051437273	1682.6832742146103	2681.141960603307	8193.806838650378	-0.99
919	295.58489513613745	712.3940441226275	2095.04895764295	546.2398449403786	290.27579703640487	1179.0500882716	740.2225225699806	1370.8432397847832	987.2514545785297	325.0502882262651	502.03212454115715	1469.3916052347577	4328.201332980351	1.15
1113	250.1559301010276	186.55381121798027	820.2160925757587	476.93087930209487	295.6273754705097	686.5858266953527	450.64701852985434	430.33620963264286	379.9423617812864	251.3785794179069	538.9274849101852	426.16411034800876	2190.702160825523	-1.39
123	328.3145911309234	732.3550096939865	3276.2459565404633	1094.0156737200416	1039.0949761510972	2352.74162944008	1055.5741361013957	2325.6059766449357	2249.5251546589443	321.62917904478104	1605.691943617207	2393.813233350421	6803.000524752519	1.23
79	362.2268082604637	592.3802046754087	3536.529818503194	1060.8468570707626	1048.221301724723	2375.564578514944	1192.1496195257723	2253.270736493654	2336.26392604335	386.91494946321376	1651.709478031916	2459.555747711192	7468.277644705054	1.27
924	386.5213136864537	1006.6004917089057	3727.318117121892	1106.5640132853193	1078.147959096248	2625.2586349251346	1215.5868167620076	2398.2406120470764	2365.557591196112	521.1113748037018	1834.7911315446797	2525.216258307642	7560.0498478556865	1.01
349	420.5372610725679	701.7383493176869	3909.175731456035	1162.8240017123378	1120.4838991386862	2563.259603072629	1351.3882388637521	2372.7837584595704	2410.288591862132	435.4104782384351	1727.1695464559646	2810.746310112892	8473.256618667321	1.06
1400	451.26933610909174	691.0867585031048	3824.147934595774	1187.4997106983951	1124.0066811108468	2427.8842914681286	1317.7213030686996	2316.1789974981866	2411.944178329539	376.6567618428284	1720.989124939458	2783.42667221023	8243.890466247736	1.01
1217	317.9325492284054	462.8575909306212	2765.592281508937	1036.3064622517668	1102.1249098546405	2080.9475690839768	1084.069891859437	1540.9615780654838	1922.374525291673	421.6742991718161	1550.6670017239703	1905.1283542317885	6136.408743109082	-0.59
617	228.54360303912165	328.576687600043	576.3802195841527	298.6006886599219	318.50333211994337	494.26435190341385	352.30085800582793	494.7621442293341	278.73806307382415	240.4961017185503	321.73609618199305	534.1801530571612	1317.416432955663	-0.06
1012	128.32401536737578	449.7012069416524	811.0449031972636	278.7467299225048	182.90236956315448	694.7818278226633	333.77860809898004	315.84240209191285	217.4630798414881	228.44173037679747	395.05231173419725	282.2533247849158	1451.1432116431042	1.41
193	362.6685326296111	430.29500345815404	2342.3499287071622	983.4520030549107	1105.9807831268931	1844.8786634336761	923.6238296590045	1328.6964892420035	1702.7304178739123	356.8196752293879	1527.5206684013197	1600.4703370854768	5347.945525823829	0.26
521	292.22702681125327	495.5154344085456	3180.064245620271	1047.394769913113	1018.1626913346743	2227.807694064094	1191.942067101556	2047.2783824775504	2285.091609541729	274.9120473514781	1559.6402943521045	2449.407116408408	6779.970390725369	-1.22
223	161.13839757733317	295.812474861385	393.97069581878026	232.54991536751675	151.15964577896804	313.3649283934282	242.80575392570378	394.50301559393387	253.04506089411282	176.98417910338276	257.0565608850381	406.36921387504617	860.422826531563	1.05
7	411.916694532068	652.909020172313	3886.719249686653	1295.7408860521055	1030.2388117096737	2418.139584108035	1262.1581913656446	2314.7644877554053	2391.073523554001	363.4307243969704	1694.3536419473658	2604.6474789532576	8084.000810914136	-1.32
19	388.9595762243827	709.2480345346106	3229.22177423391	1162.8003792781353	1098.0962236431196	2228.889874813493	1002.2079198375362	2099.837584305803	2329.12276939884	359.3139745869222	1652.9809354505833	2419.6054895344087	6722.0277261580795	-1.0
1318	373.78221515683833	803.3466537492347	3849.5971166240624	1178.2863269653467	1090.0952963590519	2539.0840954144624	1296.4517916899308	2273.562162487236	2362.937628708526	435.46076951237865	1707.4832972354009	2698.634357751386	8103.05862003732	1.17
980	346.0607921830898	617.3469549719517	3596.3148710091828	1070.6601544019638	1034.186940213191	2409.180442452525	1308.4366978021656	2229.372567358162	2377.1105739149675	381.50894860274576	1718.1187987506262	2643.177523819474	7754.207177023304	-1.26
435	425.9395826430489	519.3685089315189	2691.3613816391307	1085.3086365749853	1154.5801393523836	2037.048689415106	1109.7318246321622	1456.810148966816	1824.829841974796	451.2892201765898	1601.6445465342301	1833.8541015520386	6172.04175843685	-0.01
1328	359.85782169884266	470.6261933304946	1279.1210535428008	440.35369721497955	336.77936832029576	751.7819219690372	645.6525269647194	605.253607889689	384.92986564784377	424.2380998651421	387.1990128284811	689.6333333910773	2949.7034452394296	0.18
1040	196.32092722401555	354.48427167148003	1125.367177902097	360.0084357378259	233.55727643792122	709.4403675294342	553.2503410781741	458.22147860112943	379.50937642237494	314.17645767630705	316.3280640022198	556.8765264641214	2920.1125786023863	-1.37
858	498.2704661443623	767.9951259679123	3852.2954435684155	1184.7358244106824	1088.3917748384536	2536.2099679554362	1308.5190520956305	2286.9078348918674	2356.4931555616854	473.87397079417076	1689.8393348669788	2695.3768732492804	8054.076054262606	0.45
1078	146.10986483330262	231.74560640067102	258.34079389999687	162.82370799049127	169.3345102009709	206.20210275531576	150.56921496240233	198.57747236374175	126.51783310172875	168.41213024051174	227.23859052430066	223.68261796637262	638.4001740956085	-0.91
314	397.5055677611879	449.32328329617815	2486.4346273141414	1037.53918765535	1126.4532567733913	1984.9446529617608	1078.5833572648673	1352.9181269118599	1755.4565829928536	377.79520394826096	1551.3508079452863	1749.3343129581988	5704.70051983641	0.14
1263	137.5013783292604	381.87195471676705	1013.617667225871	264.32623523396853	202.4430019823717	589.462377142292	297.13555244013503	1047.656707835756	743.8164265421351	161.33848549619512	308.5388080308472	1032.1294774504363	1803.2410546289336	-1.05
316	421.87510898242306	759.8048368125169	3959.096771356464	1195.7076040165969	1151.7647147931407	2593.544367316863	1402.4537279656192	2444.56963257351	2480.5760385169287	487.4844891920999	1770.548198500722	2844.7742955873478	8460.723458830722	-0.64
1374	292.75614587059397	554.6869163120947	3023.915757386519	1028.9283260978793	1038.8070343774666	2094.1522457312703	863.0607429296097	2080.1661571697728	2274.258029964937	263.1457609171093	1553.4499537330478	2384.4959377847977	6187.3061184568905	-0.85
1220	335.1389198669131	659.647122745897	3775.4752291902623	1208.6844966039075	1127.987209906635	2490.191689279553	1309.2849158018173	2245.9330589870656	2510.0160702937683	366.80730872094017	1624.4856952396417	2721.0004558638175	8273.245065345352	-1.31
533	289.59381015041845	384.8537204625165	2469.644416118518	844.7236548271968	875.187696203772	1711.185263240527	994.3793645837379	1085.9162183562814	1299.5037187328298	348.64783104076974	1160.4032808457503	1401.3384023758638	5946.361137914725	1.38
