InstanceID	N1	N2	N3	X	N4	N5	Class
477	157.55357606265426	174.87489180633693	125.61256013672732	632.8089340576578	149.70610621144996	145.4693150825024	324.0
421	525.811058103974	577.4239986723916	428.8399237867411	981.0833568674384	529.8909271385667	529.9105265625758	1.0
178	16.595987364600905	53.446378967144355	0.5956827402044095	478.0809951057225	24.209956365249287	17.04389569371941	324.0
576	6.452429098179213	20.982829647250902	19.247287590577763	227.44380275625477	3.698323763509516	12.237131424212645	400.0
387	448.14457713624176	504.14918966529706	389.42747151354894	952.0773525351374	471.64373138649364	472.01452577615066	36.0
183	456.51536267441634	505.666271990475	386.5912843430629	993.8289575971577	478.29304161722047	482.5140405356834	49.0
606	474.66147922165436	503.40275321770355	403.2068785968844	966.85728513835	505.13839112612976	499.7483338639667	4.0
212	6.310931796745021	11.732938153184799	0.5978067967450221	438.72750495380006	0.9921083871499676	0.509058707662788	324.0
617	405.16585254712845	456.69454495164496	359.5610805425307	976.8469604091244	437.08329284077314	437.6058162759128	144.0
433	66.59978056258508	129.44903874058733	66.26072851041269	741.4158620849493	104.1772669904927	110.54360577134831	169.0
398	9.208988778905859	55.939335762247616	24.944414958087012	599.1222938598563	28.33812868690694	37.028379077139554	256.0
145	20.419421258331663	60.40776063660637	21.653606094640512	644.1379325654307	42.72455052059345	68.70626266595927	225.0
3	446.074148890022	480.92671820134325	375.11022978896085	1127.7359513760655	468.80994465101327	459.988582528737	169.0
316	454.206475651017	490.5796554983237	379.94101707561873	944.6062449178261	475.29639915181826	470.3844517135216	36.0
153	9.429386566082322	60.008986125825686	12.572922149629747	593.729775836956	16.45784338424654	29.441492160589075	256.0
616	431.9717906129342	466.4467105609625	368.5224993419199	913.7305932171118	451.0193157412343	455.5633536356479	16.0
284	0.3245588235294117	2.982674611223801	0.2454264705882353	209.92339252595914	1.436126622946476	0.609985294117647	400.0
494	131.42356076504473	181.8571454078334	120.81006224554301	848.9770669136711	177.2017356307817	184.03108331367082	196.0
84	10.702374879437725	37.57107409035212	17.551882918767827	370.7579347002955	4.908615366898436	11.666763254200225	361.0
567	9.295482605874408	46.82142957122374	13.876864009525775	466.73010456366404	24.481152999538914	25.09178688119411	324.0
79	430.1482525215702	467.8271262772261	375.2778104266095	980.887204887374	445.4356235402296	461.5083895517884	64.0
412	27.705560065896094	72.78136185682907	40.25288890560531	638.5944066214879	52.59547274365501	91.41044052720925	256.0
121	434.81991574197855	483.44284369775806	377.5770793425843	976.6195101245739	456.0749470317045	460.3414245397387	25.0
431	434.8397607088765	487.77188624868296	377.9401635103337	994.2798033461892	454.74162256125555	463.47224000310683	100.0
330	433.5369817680715	459.25417154001684	379.6909579748405	925.0825204777155	446.6226721141409	465.48129121832824	121.0
14	428.9009459896382	472.000979395351	361.9325207557434	1013.730063954913	449.09255186850464	459.0559262931447	81.0
486	124.56446084907894	160.52315334331738	111.06895010984955	674.2792246287538	141.75871614115118	165.4911291825116	144.0
269	137.74300772089575	206.54848645253887	125.34917381274656	706.9951254639312	168.77674981771742	199.16439569318973	144.0
0	437.5074340911375	478.4006405728295	383.279870144076	950.3440701300626	459.10294372961243	465.8081281938797	121.0
358	437.90798771332334	486.372828401015	392.9429224988979	854.3509355601824	466.77044211056307	470.6872258828164	0.0
220	11.38936030865365	21.33576876865609	15.263004410373924	495.81258256154626	13.307157746758179	9.040858086216168	289.0
117	440.1848637147245	501.92453483768224	367.68913552314876	986.4434152011128	456.83708334897324	462.2893725531768	49.0
184	42.04368514812039	96.75902871145719	54.51228533494836	560.9260957213493	67.06937321005034	81.43196390187106	144.0
586	428.125601117495	480.7453082897634	370.14529340620965	968.1468701338665	452.656999545536	464.5567096253053	49.0
536	4.744842451510793	12.653236883140242	19.716151341601414	218.45860449406317	5.967358362111378	16.88154792090286	400.0
348	9.06064688428744	63.71107161665015	13.253238154757218	635.0704911832404	41.13762580200077	37.135232043927054	225.0
103	442.51922636494777	498.6145353894438	383.0742145693775	996.4667866558023	477.27645348589294	485.0007776430509	49.0
155	11.24464295699755	19.585711040814406	15.779998447449188	354.3654985442422	13.686392755642128	16.910208069328757	361.0
452	438.64790224003883	488.3771861442114	383.9470420702774	849.0602242120165	454.0963204624529	465.27091068991916	0.0
589	439.78249360250805	503.43620664343274	382.9835123620157	940.9040986033061	454.77685187419405	460.8885423172037	16.0
276	430.63979210198613	463.23159178462157	370.56380486606776	1002.6441455381026	451.65032468606597	463.75585083181153	81.0
614	445.68455182940136	481.19302766158273	385.7598274927753	993.0669114988382	470.0176621310114	473.88169242637076	100.0
444	448.68281709650836	488.2879923047896	372.141915202603	1032.8470032609448	457.99231301915245	465.7912299567516	81.0
560	8.19853185789753	21.973587886306728	32.183760315557734	602.1167946277814	24.47645689330628	39.994524531005226	169.0
527	451.7711748104554	489.58587398214263	386.88354222559764	1039.3143044915619	477.2762770771325	474.6622305307193	81.0
239	20.744108953450866	38.87029709752068	8.674024191619791	628.6191237515961	15.350126055011064	23.172919288566078	196.0
274	15.171196573405474	67.55508314796703	27.11013911309828	633.389207157428	39.69736399226337	40.60174403800517	225.0
478	440.41876297710394	493.65505366680486	383.72140403476504	1035.2606648319052	464.5748000474449	472.50161375581905	81.0
118	432.26659661952897	484.5729993508846	364.7839875407956	996.8145955719158	456.3651996599992	458.33843782452016	64.0
425	440.8221093067895	510.4981334326623	380.51653352902866	997.1022959210754	468.15996236304414	470.55115216444443	49.0
604	24.25101011620396	69.89441489127479	30.35261406310945	629.389731259218	35.44434022150069	40.78090032877781	225.0
146	12.101193662364876	19.05176262173799	19.00646721635039	349.9849045583059	11.688063840224494	18.110649729143617	361.0
60	9.121176219707237	47.522273187145224	1.0964255173354387	253.58846996606022	19.953644625746737	18.0127634460478	400.0
506	17.139122625945024	57.87540845945172	19.69968837360709	482.9136617406977	27.429349646822455	36.672090490080706	324.0
113	14.562701518321472	36.10809944021165	44.41270359699844	542.9828199449955	36.353179982088434	43.397999468592474	289.0
42	445.916954725208	512.725417935339	384.2120434438594	1050.6736665944109	465.97976481828135	464.9641223738155	81.0
