Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
3100	706	1000	0.7605996362496965	0.6120000000000001	0.93342776203966	3.413941284020742
3200	705	1000	0.9074123494786639	0.6125000000000005	0.9276595744680851	3.4498147487640383
3300	697	1000	0.7503326889514738	0.6146666666666669	0.9340028694404591	3.4865415970484417
3400	687	1000	0.9658930813607306	0.6166666666666667	0.9432314410480349	3.5208706816037494
3500	685	1000	0.46561088005239015	0.6171666666666666	0.9416058394160584	3.5562918027242025
3600	680	1000	0.869148217297527	0.6173333333333332	0.9441176470588235	3.5927998185157777
3700	677	1000	0.8321275738638689	0.6166666666666664	0.9423929098966026	3.6303975343704225
3800	675	1000	0.9063428823233842	0.6181666666666665	0.9466666666666667	3.6649208823839823
3900	673	1000	0.8619256858074832	0.6206666666666663	0.9539375928677564	3.7010377804438273
4000	674	1000	0.8222847550896976	0.6221666666666662	0.9465875370919882	3.7382609009742738
4100	669	1000	0.9229063485172112	0.6224999999999995	0.9476831091180867	3.7785470684369407
4200	663	1000	0.7959809115541671	0.6246666666666664	0.9457013574660633	3.8168621301651
4300	660	1000	0.8459546080898862	0.6261666666666662	0.946969696969697	3.8548286000887555
4400	655	1000	-5.164981694122763	0.6271666666666661	0.9496183206106871	3.893655363718669
4500	656	1000	0.876427877589867	0.6279999999999992	0.9466463414634146	3.934157299995422
4600	651	1000	0.8780526111578716	0.6284999999999993	0.9508448540706606	3.9760382850964864
4700	652	1000	0.7436717072498666	0.6293333333333325	0.950920245398773	4.022514851888021
4800	648	1000	0.7959207724798754	0.6301666666666661	0.9537037037037037	4.066812014579773
4900	649	1000	0.8268118852610226	0.6311666666666659	0.9476117103235747	4.1118834018707275
5000	647	1000	0.8975277821616564	0.6313333333333325	0.9412673879443586	4.158265801270803
5100	644	1000	0.8821599406442945	0.6336666666666658	0.9409937888198758	4.475253633658091
5200	641	1000	0.9651589975063858	0.6334999999999991	0.9438377535101404	4.525528649489085
5300	641	1000	0.8187199545438847	0.6338333333333322	0.9469578783151326	4.577728263537089
5400	641	1000	0.9592549985035883	0.6353333333333322	0.9422776911076443	4.62842048406601
5500	642	1000	0.8742725156602534	0.6354999999999985	0.9439252336448598	4.68166393438975
5600	641	1000	0.9159097585351986	0.6358333333333317	0.9500780031201248	4.735791563987732
5700	645	1000	0.8134448218265034	0.6356666666666649	0.9457364341085271	4.784404500325521
5800	642	1000	0.9104905424320654	0.6351666666666653	0.9517133956386293	4.836631031831105
5900	640	1000	0.9073477662468945	0.6368333333333323	0.946875	4.887316715717316
6000	638	1000	0.820262331473694	0.6371666666666661	0.95141065830721	4.939767483870188
6100	636	1000	0.7475393510234393	0.637666666666666	0.9528301886792453	4.988723901907603
6200	634	1000	0.7486717866251069	0.6379999999999995	0.9621451104100947	5.037747665246328
6300	630	1000	0.7371506341860777	0.6398333333333326	0.9666666666666667	5.083624450365702
6400	628	1000	0.8794052290507703	0.6414999999999993	0.9633757961783439	5.131380434830984
6500	629	1000	0.8035939569764795	0.6424999999999991	0.9650238473767886	5.17954656680425
6600	631	1000	0.8331958315808261	0.6424999999999991	0.9667194928684627	5.227758566538493
6700	634	1000	0.8610404753169051	0.6428333333333326	0.9574132492113565	5.27623241742452
6800	632	1000	0.9946840600428419	0.6424999999999993	0.9588607594936709	5.326366182168325
6900	633	1000	0.9365336921820662	0.6428333333333327	0.95260663507109	5.375116868813833
7000	630	1000	0.9838112404321666	0.6429999999999998	0.953968253968254	5.425302032629649
7100	635	1000	0.9334870024343018	0.6431666666666666	0.9464566929133859	5.479161381721497
7200	638	1000	0.7998903440130615	0.6426666666666663	0.9467084639498433	5.532808252175649
7300	639	1000	0.974922682686173	0.6429999999999995	0.9420970266040689	5.587961435317993
7400	636	1000	0.9166910156716898	0.6429999999999997	0.9433962264150944	5.640782149632772
7500	634	1000	0.9090923277888523	0.6441666666666666	0.9479495268138801	5.6941514690717066
7600	635	1000	0.8338628104313018	0.6429999999999998	0.9559055118110236	5.745314200719197
7700	639	1000	0.7922114492715814	0.6433333333333329	0.9514866979655712	5.79739514986674
7800	637	1000	0.8659446060777928	0.6448333333333331	0.9591836734693877	5.848368283112844
7900	637	1000	0.9570908791997281	0.6444999999999997	0.9607535321821036	5.899360283215841
8000	637	1000	0.8898731875592641	0.6441666666666662	0.9638932496075353	5.950864700476329
8100	632	1000	0.8757789075637921	0.6434999999999994	0.9667721518987342	6.002532466252645
8200	633	1000	0.8418809174650289	0.6429999999999995	0.966824644549763	6.0534082372983296
8300	634	1000	0.7912407129132597	0.6429999999999996	0.9668769716088328	6.106900151570638
8400	638	1000	0.8862700503205119	0.6431666666666663	0.9639498432601881	6.158175432682038
8500	637	1000	0.8855356072033032	0.6429999999999995	0.9701726844583988	6.209222296873729
8600	637	1000	0.8829805540400538	0.6436666666666659	0.9717425431711146	6.260976151625315
8700	633	1000	0.8453434062557524	0.6443333333333326	0.9684044233807267	6.312537201245626
8800	632	1000	0.961175633790664	0.644833333333332	0.9620253164556962	6.366308768590291
8900	635	1000	0.7999399475624902	0.6446666666666653	0.9574803149606299	6.421780268351237
9000	637	1000	0.9814433294687924	0.644333333333332	0.9513343799058085	6.482800885041555
9100	639	1000	0.9066598224680521	0.6439999999999987	0.945226917057903	6.547197369734446
9200	638	1000	0.8360771646002624	0.6434999999999983	0.9420062695924765	6.618501516183217
9300	635	1000	0.9360460624873287	0.6438333333333316	0.9417322834645669	6.6808785676956175
9400	630	1000	0.9373001402645141	0.642666666666665	0.946031746031746	6.743686453501383
9500	630	1000	0.9359846149838974	0.6428333333333317	0.9476190476190476	6.80253103574117
9600	632	1000	0.9534575668731682	0.6421666666666653	0.9509493670886076	6.8610824823379515
9700	635	1000	0.7800333259983873	0.6424999999999988	0.9511811023622048	6.920991782347361
9800	633	1000	0.8994361206696817	0.643833333333332	0.9589257503949447	6.980174199740092
9900	638	1000	0.9458186913002062	0.6436666666666655	0.95141065830721	7.04045383532842
10000	639	1000	0.9062457437219321	0.6428333333333323	0.94679186228482	7.1045053998629255
