N4	X	16	13.658371354157454
X	N5	13	11.925068528157153
N3	X	13	11.31056365024897
N2	X	10	8.673706630315479
X	N11	8	6.969725333996036
X	N9	7	5.859781980441618
N4	N5	6	5.821019558066647
N0	X	5	4.821019558066647
X	N6	5	4.577558699697432
N9	N11	5	4.2473905368116185
N2	N11	4	3.5522001393824665
N0	N2	3	2.926041545693871
N0	N4	3	2.821019558066647
N0	N5	3	2.821019558066647
N5	N6	3	2.790260451411081
N3	N5	3	2.7850770719628146
N2	N5	3	2.7828866047563854
N2	N9	3	2.6261585936885954
N2	N4	3	2.521580007189178
N4	N6	2	2.0
N0	N1	2	1.926041545693871
N0	N11	2	1.926041545693871
N1	N2	2	1.926041545693871
N1	N4	2	1.926041545693871
N1	X	2	1.926041545693871
N1	N5	2	1.926041545693871
N1	N11	2	1.926041545693871
N4	N11	2	1.926041545693871
N5	N11	2	1.926041545693871
N3	N4	2	1.840774315783364
N4	N9	2	1.8123791338765782
N0	N3	1	1.0
N0	N6	1	1.0
N0	N8	1	1.0
N0	N9	1	1.0
N1	N3	1	1.0
N1	N6	1	1.0
N1	N8	1	1.0
N1	N9	1	1.0
N2	N3	1	1.0
N2	N6	1	1.0
N2	N8	1	1.0
N3	N6	1	1.0
N3	N8	1	1.0
N3	N9	1	1.0
N3	N11	1	1.0
N4	N8	1	1.0
X	N8	1	1.0
N5	N8	1	1.0
N5	N9	1	1.0
N6	N8	1	1.0
N6	N9	1	1.0
N6	N11	1	1.0
N8	N9	1	1.0
N8	N11	1	1.0
N0	N7	0	0
N0	N10	0	0
N1	N7	0	0
N1	N10	0	0
N2	N7	0	0
N2	N10	0	0
N3	N7	0	0
N3	N10	0	0
N4	N7	0	0
N4	N10	0	0
X	N7	0	0
X	N10	0	0
N5	N7	0	0
N5	N10	0	0
N6	N7	0	0
N6	N10	0	0
N7	N8	0	0
N7	N9	0	0
N7	N10	0	0
N7	N11	0	0
N8	N10	0	0
N9	N10	0	0
N10	N11	0	0
