InstanceID	N1	N2	N3	X	N4	N5	Class
477	595.0658116070699	571.2928344454357	464.3468683201085	907.7421343942366	533.4885549647806	593.5306814275467	125.0
421	12.768362747139427	13.874931478126392	19.0758064991157	403.9277060094028	14.749488024884968	12.484412656326624	4913.0
178	8.928379309698915	18.78431781029532	14.158677598014789	359.4536218187244	4.877318701481143	11.17335742818059	5832.0
576	560.7294779370739	547.0891632685822	434.76433218445106	743.7391657902865	501.2256591737455	564.6805148168124	0.0
387	588.5942870099535	569.1288495566926	453.38361747858204	1186.952618049571	516.9181203722953	581.4148466412141	2197.0
183	595.9805700845733	562.47089445166	463.5916991556808	894.3860860322792	535.8582271695859	598.5390482870101	125.0
606	620.231081214823	602.8123505358373	477.1945038419033	1056.0238172064892	547.048287020433	614.187314599728	1000.0
212	6.684929085887065	17.66435719511092	16.439713668180293	359.89161542630075	9.20510823497103	11.143961507179775	5832.0
617	606.74756648852	586.2845388707156	463.8308791870566	854.8634016646857	544.741299602545	611.4077153397368	8.0
433	612.4455017140086	606.8890975843115	472.0680712268682	956.8465638287594	551.6799826984414	607.1966200041899	216.0
398	604.9445573839175	556.5346382910201	463.353001387295	900.9042603260738	548.9739068206939	602.8090875508806	64.0
145	627.1098268552163	608.7677469257243	474.29490467320005	1032.9098806447155	549.5747497772062	610.9390154362569	512.0
3	6.341243589743591	9.26946518065268	4.504248642533937	507.17351194166065	5.666666666666668	7.261804887820515	2744.0
316	6.242324662355104	6.241626566029217	13.560219838801684	402.5249471264266	8.765558796831739	9.755548933039474	4913.0
153	6.388229201369899	11.180990275600834	4.5893583680365655	356.2522764877355	6.764134739987786	8.804925726970733	5832.0
616	610.8991035318684	602.9864231128614	471.03370546338033	949.6287575316716	546.2222866002658	603.2647793151223	216.0
284	597.4193277000612	573.5196259866781	454.6551672058616	794.0638367096163	538.1344251804082	592.2554248009216	1.0
494	17.68477370017902	28.888660156335398	12.200457645471575	273.733552865059	7.964580771789232	12.626557084191232	6859.0
84	602.5597913633605	591.276355894075	473.2082765155373	1030.287924390075	541.3229792911102	606.5060429828989	729.0
567	606.3200982354642	590.8209808607855	474.07205353075074	1037.8826329744743	547.8066145227573	598.515594473473	729.0
79	609.7073888994117	581.1505081446204	468.00265337910025	1155.6626848652259	555.9758702657983	601.9682563586259	1728.0
412	599.7400683571797	586.6362022465172	464.6747312206169	958.1497308415475	539.703299558947	599.3352850313181	343.0
121	5.900007386396952	25.059380589437605	15.830914847330254	411.88943345073164	3.470948024258913	8.298992960814097	4913.0
431	607.528629736972	584.6492732139244	472.6637809073955	1073.9644820448975	548.5894581773034	605.4894803324182	1331.0
