InstanceID	N0	N1	N2	N3	N4	X	N5	N6	N7	N8	N9	N10	N11	Class
1304	35.47902152130707	36.97908251208504	87.63588818203829	168.47072501666918	637.6875353766665	6551.678166668416	53.19769556356125	88.29173275484074	64.91456219971107	41.86718790948349	15.911027041760594	36.682325366280395	78.61175866958823	37.77730191
715	23.08053600301667	16.455406836297648	55.75953944242499	62.29249894184994	411.91646368058787	4246.462954833868	50.18445717297197	46.561285686811196	51.50132943803294	15.928724424620382	18.137437186184222	30.125041589660007	71.28588222182377	9.040883187
1320	7.481320921659718	5.725786150330688	48.18243520205181	71.98089503834954	287.5213071940685	5870.261550038937	29.58093958084917	77.83187587178078	129.80902913649578	1.597279978964043	10.53055941613494	17.931625955758065	45.67456676031702	101.404743
298	35.848349604868226	25.836691940163927	69.38992687698769	150.8533749355084	355.4169265230068	6031.532870349575	17.576640828133808	37.485779492251346	52.889312660228455	8.67939209846038	9.187610087454022	20.068120434925454	65.3864391282823	78.48551446
381	15.106907183796139	6.753516865013281	44.810741190027194	62.36445235319313	331.8915607335666	7195.024273794223	8.199513696133156	52.70578741287246	212.01371445212374	9.096270724863649	4.3187865461821575	22.39860207482658	54.381804843175985	121.139531
1107	39.31013768217701	25.308931432134045	115.95699598899377	154.65348092384448	782.3296423627135	6467.5056650382685	65.59120427074649	67.9819477160071	61.722713888773	40.83939435710397	4.502640677141785	27.98950575860698	66.30316202335334	56.62524091
1268	6.949297654442659	6.983561006064482	73.8499709546247	70.66054356858749	298.25425005533936	4775.479582343822	34.66940465106305	162.62736926974966	38.92413577731738	9.813947802178564	14.164500784685435	32.74122068227842	59.36688587734146	95.83988504
1125	38.39197717697715	36.704045843893766	119.6680242034621	152.42183799496013	464.97143470689485	6192.470588497752	65.32866417875047	89.03434133628605	80.77837509379532	45.8780723243499	16.30345003637558	33.432033653669365	82.87083528225848	59.61317219
419	32.80087309274899	22.435922070606168	99.01325543782986	109.47436086597432	289.2023933823624	7201.446488901301	33.72390054532046	90.53474139095938	249.99036330774416	10.807363781113727	13.65842897973223	19.87268676996039	41.43951868908408	117.7614536
749	39.07820036684868	25.050305906902782	80.86539509200409	173.4976351015229	459.0863696974179	6193.284439074811	29.01379469425869	81.3238617372005	90.30418076328243	34.8195092378847	2.911849420993006	26.078921770306437	60.81563123668558	59.43615917
184	14.49089477165574	10.131586275384787	59.94182403988554	63.37464019745163	410.96884257435124	7160.380628230947	14.962207345762486	74.5880875608216	234.92951286437736	4.510590962612369	14.742698890988086	23.963668194256414	42.705758813315356	131.1206985
1345	6.836352599153995	4.181904031159562	65.08170032064768	33.39569198123846	351.10102282345537	6757.183626767302	2.0671499653107417	150.1480398174782	150.96700470266595	8.821634431634237	1.135013651755194	19.114026767134	16.638487315177386	149.0068517
1043	10.01017053815209	7.966835062350053	64.48090696633285	67.22768586201232	290.8320454465236	7238.386889359169	8.37134839026951	112.86970320819454	234.44743403787265	11.980108485467392	5.026302668385726	23.435881094714702	47.09300084276798	116.9791447
307	38.65115077346765	24.25972414676699	66.3925235044048	147.74507488047854	709.1853132402766	6383.4805780298675	49.96102782235165	71.72783736990738	90.38837719654954	21.431533851525245	3.824622104295446	31.031656894984444	60.41837060596962	57.39605121
1191	47.013965517354315	32.32368024591497	61.72879193803919	172.32686227394535	799.1994521464791	6710.789280772653	62.29736054318019	72.04436123847718	91.77200334524218	16.195373050719226	13.813448304571354	34.34881118186635	67.42207885590075	39.2870694
982	36.56992711899193	32.21959596425666	102.94228716915299	144.20826923557118	559.5182827085091	6569.7605095828385	51.73772999544673	118.4648314292985	109.39545958705381	40.793929688362326	5.210349450340756	24.778172535288	41.83467692591792	83.36800776
271	11.479098208740794	15.610267613449544	88.26696161998944	73.99098370575128	817.7299521142263	6691.8229280426485	44.688892212782996	90.20285592556336	79.755885839622	21.770008913377417	2.695685182338912	29.586434501664797	53.6745883065602	54.81423318
1190	2.9487488800362307	3.884973764768601	70.7347952807021	52.334944924332156	352.02881965393044	7122.589247714106	2.4963431194837176	139.1100609603852	28.528853306704946	4.625043426876574	3.0158938165154416	15.59244613202598	27.283253988568656	119.7053501
600	6.709039160035015	5.26004592646187	49.86972998419918	41.560538524503585	336.1467905327964	6685.0962849482	13.169133620717785	150.64358433130997	139.36539961694442	8.917117724924633	13.586995624006006	24.849538039179013	50.954978819658535	150.8810567
119	13.09422961362316	10.688311654236893	104.62227481037387	77.98477211164943	508.62906067285473	6411.053323415155	58.63945693184331	91.68475809437197	82.27496498094888	20.18873348339752	2.607458910202373	22.509229317313775	58.725372289180065	55.8908479
469	3.6701857528936905	1.5396369476587721	27.429638456585163	16.83591080550499	169.65836271296337	4939.5449835123	10.670359705395422	31.557552580206757	15.031804045969526	4.503832575631693	12.392301290413672	22.05120756688893	31.72314590209496	166.5170869
287	45.24565147219605	23.397737217554198	105.91078720661997	164.9639643802849	572.3232084727036	6485.118622814079	45.40906152523488	98.56815801783631	117.13872623577453	37.96359513147405	8.15855104848163	24.173822250394355	60.41991797289425	30.72100899
1158	38.84023875773296	35.67064730786196	108.2829714255692	150.50231940923007	472.8082785163298	6151.414046054767	61.196366849112266	108.402382251129	87.53864922474098	33.996753762687966	6.066265928233197	23.397071745681426	65.61570015347957	57.71896307
1092	10.07099857967674	6.455499539385119	34.20811799916487	40.941643770227635	304.2564403897051	6711.456263641245	12.85211408300212	88.69617966016064	219.7538679637777	5.698660372570621	12.273699565523598	27.390861148622573	50.137893779804564	154.7171942
989	35.4570095813604	24.160740517380106	94.56290780211894	131.1224985948933	635.3483675777534	6196.8028343970045	51.50454687103481	90.2226631971494	59.74309894075593	43.39921139344531	5.443577795697748	28.311147429047786	61.57952299861164	79.603286
158	26.83990308793559	32.13943006113983	108.21965773017307	114.38620880221406	355.90487200721844	6112.06127135726	61.509071660931234	78.4073698774663	86.9843173666459	50.42385427667705	5.312717994180944	22.300406256142644	63.69840828195545	58.30595283
1237	19.746391561423614	15.58887138959702	63.02455903163605	130.5413184986334	410.2252668299876	5995.859179573741	37.48938713935295	73.5132572228099	55.78315573742847	39.20905156923844	14.516859915425272	32.71240525431932	67.3048439883276	64.58494217
752	36.59032556125786	36.661975878743604	96.19935677914042	129.35910418020237	506.45450462802756	6173.506655788678	21.411941671336013	48.78309413143707	92.40958199781333	16.278352015031853	6.447402733247428	29.425795856436807	56.39146408619209	61.67742187
178	25.53315613136897	18.712034537640616	64.05951366919675	116.03270003953376	463.69517106811224	4042.4409959749623	76.91057500978859	59.28824369860888	56.26824251499889	17.95965429845349	25.30161675311964	43.32064967378228	64.44749724889056	7.461174771
727	41.22249160037191	25.424377525502496	73.1966581920081	165.82434458832589	443.8589089427691	6364.41510919376	18.6708147356892	53.137124163335834	87.23213176836796	37.49015245622073	2.9575099650135313	26.722135393561167	54.70598444025822	35.9256685
1243	2.0543825281867765	2.164886547764172	24.4379460302936	12.96766608281029	211.57440242840477	5536.666952798076	1.505070459960101	66.00232844985243	183.5493588374961	3.042428239783395	2.5416914386265477	10.64206714256592	33.01690903575873	165.296702
489	34.65475261772348	23.935255478249072	68.144964011479	161.19691521342727	535.9730617133682	6518.851114307952	71.93622753650799	88.8954075947147	136.80047105632536	12.859852160959017	11.746341212986689	31.81175197034776	71.50929636940505	31.8444211
116	12.815438265089394	19.6530270054996	76.25355156924441	85.16945597544763	588.662278640341	7061.358775477754	14.944333805233038	62.57186238013423	68.96154897758652	41.07486718233312	2.70711666373402	31.183987951045715	69.41439298585736	71.70905991
437	37.685331169696525	24.195699626471885	95.84565741928786	148.26377214383652	466.43532547188704	6439.0644332649335	34.787376162031315	75.36124263185032	82.29453355178602	38.75151760190484	16.20922254392377	28.82684879511608	67.95712172894872	67.86499231
1087	35.78394648996629	25.343398720129404	78.01325223430403	131.76176700421405	440.3493512736992	6175.644270129512	64.14525111753228	71.24206681649599	65.65049964429994	38.23379645156088	5.479285334781001	15.832891365190196	55.657811764548384	62.27866477
346	32.0602611296142	21.676254342110308	68.8766422858632	140.56179094942792	166.35872711731156	4571.577754976514	35.317834015292114	46.72544401910275	86.0893801276703	14.619163701348207	13.289685665666722	26.160792178249096	61.36038167597072	95.65375777
890	36.10030605781241	31.7656887418588	89.08411369929233	154.46691058287365	672.383196361535	6627.90584190935	21.569744827448968	89.53334810052296	77.90803925420111	42.96156220427795	14.637156307145267	35.43840750286592	56.24613547846076	67.86993816
544	74.43333446417462	25.05907892916587	108.52221807892776	164.09133946780662	341.3654758340571	3574.91876601457	31.140597001285535	56.67591151385228	127.01211937892943	41.646375321347406	14.04138602502146	60.287625079790956	89.22836529252137	5.165113629
1223	17.6311367687494	11.846728115718859	49.480757360420256	78.61364414607881	278.09457656752335	3523.0825947214284	36.10518604486039	33.7770664386356	88.51781564299766	14.622214757947903	13.929810249709314	36.801104242374564	54.63756991111276	6.089937814
90	41.435266560738434	25.271154808879597	48.39523945481737	138.8781391875607	542.9324391076999	4485.4019275188375	71.98399600039154	65.2321259411832	118.96983761612756	13.975851768633065	12.458723761894136	26.00420658890156	49.34293221789551	9.064283841
833	5.4423007702885835	4.205946257963668	40.28911631308459	48.779996891630134	290.7121248031333	7102.895184003825	6.727862778247802	22.55077739231117	214.1630434584986	3.824438213826464	5.360810197894061	18.23656914542096	44.125720156604366	122.7553984
829	40.2143449030156	23.072684869873697	136.00861697281556	153.5693346052058	741.6998095721684	6762.852847938207	48.32595511605408	124.73802197062508	116.0125349182368	59.14587118831939	2.8968721939032545	27.290163292973627	44.182504807803426	84.66326781
1226	1.6525564475883834	0.6160431614949232	23.191433338712642	39.911028739811734	282.5562751206983	6635.316217397382	11.591473850533974	27.760853056235703	194.61169703662557	7.486441794620532	12.156623107357003	29.75285174767951	46.412094204083054	150.6750435
1470	22.367535086069477	7.860701550242557	50.3295054705388	71.6346335995207	678.0219456229381	5497.414005223018	45.41282585627001	84.46593064799345	63.41726936804985	28.30720938811707	4.152842491304753	31.374362525246887	58.29394954038012	16.02383729
1202	5.518542089458255	4.334740531732546	59.185470954689386	41.89791361046011	409.84415647286926	7004.303036803988	12.277480980132944	68.03995635824917	82.84434069270148	1.2558759938820987	11.263397719905495	16.660853127288807	31.034745251826962	134.0979229
467	5.263853259815721	4.874430056111304	25.684377284465207	42.420794905210315	239.88141431446502	6890.713037203923	12.214070790287348	116.04022688847547	88.19450655289944	5.145047500576636	12.385864260300076	27.51400182726008	31.969619048945873	143.938116
207	10.894684334669133	1.3175211365871675	60.12679503173175	26.788625632437277	338.716444938894	6506.837636461242	11.280069381558398	73.95783653693246	31.16668861072067	12.510344335106842	3.3256779873449664	23.534351115864357	31.174996817979096	153.9813381
770	2.8304197483888522	3.523457199533069	100.20875202665643	11.55214523983037	391.8025499527621	7222.4323163561785	3.8871347857874627	194.47188708684405	106.42444700620969	8.984677862312834	2.8295543704058725	21.434605098743994	38.253604937580235	128.2521015
1408	33.406664694232184	31.886919868106837	104.47229500038475	160.17193686073702	558.5115548907474	6325.454077257287	22.312166305511457	99.53929595373661	71.7513889476276	10.678828422216831	2.549635348549658	27.60140472114555	56.03402002854307	49.77153056
121	36.83248045547753	32.97659820312767	60.023807518983794	144.57919024718748	330.11537717751986	6559.32088970668	70.43449733228606	19.033785439906787	85.86104416555699	12.956511352256882	13.65732290768138	30.697477493385673	72.19037689937721	75.49938416
946	46.912246123250334	32.45484160225948	81.897409397727	179.23185913899928	621.2290169480817	6623.807622815017	54.29260043731908	106.01083501757377	82.21242242744121	37.236883304186534	3.0589048470393205	25.24610325850888	62.824157495894404	35.39838924
1104	6.8391880805855685	5.376288834724571	76.65118349315169	37.24143736893702	343.88052114569024	6621.454534015855	2.2549898294492965	59.736222263224285	41.62834020023052	17.608194234106996	2.22575209357056	18.601630592770775	44.08986016730145	147.9660399
91	34.68617230247956	25.685667297151678	58.861662644100484	133.06217734896987	297.967390301343	5901.477985997857	28.799644257952018	90.29762610153728	159.51696946847463	13.708846741117512	5.393108630736046	21.25436002845171	44.40878259539012	99.84232373
645	39.92999301883921	32.42533603441601	96.65399776717379	164.83086994365362	728.7673891785398	7125.810875609482	59.59165359197679	75.95341071604864	100.20224389945481	22.090706838086533	5.220320118535006	41.70760070603312	53.13059622758932	72.74198263
8	9.6546917330701	9.1073931038214	70.04946346534518	72.72780402358437	436.1288953853297	5997.050071998973	46.72610786634671	51.20219899744929	56.772976204566206	10.542486117470366	5.009231579795054	31.090359035210206	56.78329580427671	62.65295057
691	51.44363483751322	23.931669958330062	79.64421885536268	153.5020996160092	415.50478095230693	7274.470496341368	44.12248677740916	66.62447606600912	186.18222271322927	25.379680797520574	4.268187257571676	39.74207090353487	58.42347342697798	111.1060586
757	39.035671731966076	31.961657196302294	87.52125141610877	159.09055761738438	717.8880733880975	6445.232123361318	19.77028991907683	79.40549287159367	89.66754711663859	39.13174862718587	2.588756400314459	27.27776197628868	54.84119497726857	59.57555725
838	1.7344924664255483	1.1531436201828087	44.61977362984428	13.973447390097945	302.63053142537746	5611.613730977511	1.161672749945295	61.666164285992	203.93679845745223	20.205553762802406	1.9382930266294027	21.939441888372986	36.934189039735735	165.285157
1	28.71417017897777	30.189557148834226	79.61317633986565	137.40787643482156	506.6018622433544	6327.125907002538	49.67078386963215	87.75025260594455	80.46879491912237	11.335257399281616	4.11669017022349	26.215983227883598	61.432924171444505	48.82281303
1267	7.184813535536604	8.336967115393064	55.033658580110426	84.23596343226117	307.60949026941387	5839.8260506837	7.801312402856734	56.69826369228638	221.08164653783987	13.542902485943412	2.065885781940054	19.322353256503323	38.13868076241001	100.9563312
1439	11.876244558409294	8.101786712873839	71.19837811020135	63.24740043614128	426.1800552753882	5978.34803158618	17.6383044511353	43.94586242416522	59.999517988437674	44.05826704493664	3.815403018914224	30.239046954781784	52.98767357307798	24.02652718
