InstanceID	N0	N1	X	N2	Class
466	1368.4307004640918	1450.2469653069634	2943.7261071799803	2090.374204216191	0.989358247
449	1289.472996502718	1397.6205347163489	2725.8808668536403	2051.2869059437835	-0.756802495
307	1411.979085168422	1482.6604073405188	2754.9921592690066	2140.8544063834306	-0.756802495
234	1541.755360377681	1607.911673975069	2828.5140790482446	2285.081044473645	-0.756802495
169	1971.6293415792031	2106.0675813068283	3575.7487152707467	2752.691805384767	0.656986599
313	1844.7009074229657	1961.0222492174091	3237.9915475042744	2636.3769422424625	-0.544021111
319	2186.4246143180003	2419.723119765408	3537.524523809744	3023.0979703777607	0.0
366	2227.912249834935	2386.029527091015	3673.346961523452	3144.673436810079	0.141120008
275	1251.9227478989906	1353.631366457853	2648.5204087680154	1996.0252315543464	-0.756802495
0	2149.213607873261	2347.3250422250762	3666.5359217887417	3019.555787571768	0.412118485
177	1027.610306500954	1115.1611265033	2379.4722905689546	1728.617720718948	-0.958924275
402	1485.0903615030375	1451.076284840031	2938.8135530434597	2193.0376704037285	0.909297427
182	2112.273200577172	2382.1648694813775	3447.19982943459	2950.305800403444	0.0
248	1047.9460824870384	1189.9287456136874	2416.8962612072814	1790.1971960194323	-0.958924275
211	1879.196768966231	1988.6322922349973	3454.261977439382	2635.508951038553	0.656986599
467	2220.346375157399	2315.6725864882383	3601.7373717535374	3071.209502459435	-0.279415498
367	1490.139354386806	1580.642505324915	2988.0508556561376	2268.267074808117	0.841470985
443	2206.5920034465375	2301.6373079613904	3561.4122469623544	2995.1529173202434	0.141120008
497	1354.2134147103995	1391.146289113442	2925.2797279471483	2046.053667626323	0.989358247
186	1368.244591240963	1422.3479422365992	2694.93351174095	2023.2001184533963	-0.756802495
246	2232.0270080861424	2313.585470882364	3573.5860921349467	3012.615053794933	-0.279415498
28	2225.0841201624503	2281.225222002929	3589.196132211491	2989.5628321202016	-0.279415498
218	1382.647354606394	1598.1765428733831	3015.622413549677	2141.802040276433	0.909297427
105	2153.6372137822686	2282.3761467689665	3545.564812414874	2939.989883363484	0.141120008
287	1447.5698097419531	1471.2397573973321	2962.1751904318876	2095.841563427669	0.989358247
265	970.6909208412358	1019.3045537374092	2316.659547502374	1621.128980655271	-0.958924275
66	1386.2984711166914	1397.419722604229	2703.1025493676016	2066.754455243708	-0.756802495
262	1622.7947026986155	1678.3792127907986	3124.4277798029098	2343.604819595502	0.841470985
196	1491.8986795105768	1554.1817479602787	2997.2791758510116	2219.98161031478	0.909297427
2	1792.4133779449255	1928.0460986820165	3160.6692866758212	2569.742076116385	-0.544021111
475	1461.5176097181964	1601.2305131964358	3080.0507356014477	2136.0944501294043	0.989358247
365	1145.5271089885896	1204.976438506483	2502.2853349341403	1859.7555051973184	-0.958924275
337	1604.0431611468464	1689.0245611509406	3169.0271689982815	2276.1399655089485	0.909297427
137	2388.6285228783195	2483.1841422782572	3766.4863382495346	3164.0327098610005	0.141120008
436	1452.6749348327235	1461.951798303878	2935.2000833641164	2214.7595639344468	0.909297427
180	1012.9306355820374	1133.6127539334468	2421.0690879278895	1801.4496016797941	-0.958924275
295	1458.7042570528006	1473.7607853891939	3037.2680317064833	2234.27842261235	0.989358247
441	2140.879289730771	2354.2383757497732	3475.8154353628097	2991.419911854869	0.0
263	2260.636529092091	2461.5793142854527	3636.2815106582784	3074.429978930719	0.0
207	1736.612320969246	1716.4536641737675	3194.94273888042	2418.2573736760983	0.656986599
440	991.7693394220922	1033.2423328034688	2266.9917076907263	1656.6989883688384	-0.958924275
398	1336.0693383733437	1393.870765591314	2875.868613104246	2022.3951467312731	0.989358247
276	2241.2964264050306	2472.120058212369	3730.2541752015045	3119.8179274325425	-0.279415498
102	1430.6327143413837	1539.996659137876	3014.0061832057795	2100.304617113112	0.909297427
6	1388.0797292217892	1455.3459238816863	2922.5242783194235	2152.1227914486894	0.909297427
116	980.6236297760536	1030.12366579933	2287.245667951155	1704.4187371570713	-0.958924275
257	1529.3809743403067	1647.8739920919922	3070.7347264313503	2246.5713807916536	0.909297427
86	1388.116508173452	1483.8645481986625	2785.2017071610258	2120.1277810014576	-0.756802495
87	2361.895548801914	2425.4456401872703	3781.468761313672	3072.9276129539376	0.412118485
331	2211.8083679927736	2333.349300826376	3679.7317286479793	3009.4502105237525	0.412118485
386	1281.3935685107867	1278.7808284083007	2557.167294873101	1987.3633547186541	-0.756802495
296	2195.2020435421455	2387.383286111304	3644.195686218472	3017.6822058577372	0.141120008
303	1250.9405400723924	1330.496937750387	2550.554877619356	1947.8274882323503	-0.756802495
314	2354.508393025948	2490.6645250854654	3763.438549079159	3219.1107995312404	-0.279415498
360	1310.5659154334035	1345.1157572775442	2651.617122543276	2019.0044911557898	-0.756802495
157	2372.3423458311454	2486.5807299723747	3761.919939809196	3132.8008975740718	0.141120008
22	1436.210782063595	1555.5904355283856	3042.2155444140017	2054.292101280815	0.989358247
240	1233.0369002008795	1308.7705080605333	2615.1660155135733	1977.3416477381757	-0.756802495
463	1902.4666975765404	1927.8492915844477	3454.1809352474793	2625.2133114069293	0.656986599
375	1718.0957447600883	1737.596528302492	2975.781883385029	2455.325060360254	-0.544021111
250	2244.6768455964702	2453.5359485436156	3574.5897139634026	3016.8282796412163	0.0
189	1037.7016956444527	1114.9438770050551	2425.2397061669235	1753.2973598282435	-0.958924275
409	1531.8856197544667	1580.649750204408	3062.094753490608	2311.415780601447	0.841470985
266	1748.2524539931983	1848.044641264799	3054.8435178684354	2466.3716977624426	-0.544021111
83	2235.116230109505	2319.7247002549802	3619.2794894401163	3081.3343063857556	-0.279415498
55	2162.9542080690794	2362.8879274992905	3511.8901753282544	3013.666840949239	0.0
260	1520.4200173102145	1600.3798502580755	3010.770380867717	2222.1322977360383	0.909297427
339	1402.4249316881935	1410.9293737590665	2933.619449117127	2084.9176086141383	0.989358247
445	1812.8495269191521	1774.7074411951128	3270.539397830137	2460.9970420114614	0.656986599
44	1430.3489800597545	1571.081718296573	3014.9897951075322	2184.2298166469623	0.909297427
191	1454.6893579049786	1540.3202638221267	2681.474548594277	2138.3513739420046	-0.544021111
377	1295.2632553593724	1366.282966605698	2637.086121479604	2027.2313856340893	-0.756802495
345	2236.4529097015093	2272.0228260701447	3609.3197403958384	3077.4282179724337	-0.279415498
359	1706.1517312399694	1766.4832794999566	3071.2930638883095	2468.957183219701	-0.544021111
280	1739.308886908139	1809.4070771304368	3018.696413927053	2528.7704905823566	-0.544021111
187	2309.5480405025464	2378.0537655465696	3689.7340995442282	3139.341785034864	-0.279415498
88	2154.000360919146	2432.251443780614	3536.9226274491803	2976.691560622515	0.0
340	1526.775534268724	1617.355184945848	2837.7396694850245	2343.4629836968616	-0.544021111
212	1433.346726348927	1465.5988445108262	2898.964546723086	2137.084246484648	0.909297427
206	2011.7116678575594	2114.4997454063246	3482.7369771770486	2799.5764278352726	0.412118485
423	2031.2572529716006	2105.4562502088957	3519.296754517639	2877.4626617413746	0.412118485
124	1535.7772409065851	1568.3529938412057	2782.19795679471	2311.929269153059	-0.544021111
245	964.0147618511654	1010.5905068806189	2281.219849801671	1642.1741597502423	-0.958924275
17	1539.8057987136642	1667.041612087703	3186.606004427242	2301.936179530445	0.989358247
301	1441.5981886017023	1486.0696174129132	3052.914693549414	2163.048405195116	0.989358247
201	1558.0647139127925	1615.9614934142878	3117.0077756543005	2337.2788587020996	0.841470985
258	2153.131493619595	2420.557198341375	3534.1451208599187	3011.4066867579822	0.0
255	1956.6480063234853	2038.161716936658	3431.080069800009	2760.092037878634	0.412118485
300	1692.720088397207	1681.67581023692	3218.5562096260087	2359.791823207883	0.656986599
145	1652.3738749962165	1737.5975593056153	3179.841238588827	2380.238325059278	0.656986599
155	1184.3050258794165	1212.405655608925	2487.535676855449	1890.093818286752	-0.756802495
97	1562.4278489570374	1609.388715116528	3078.30800372741	2241.366994686518	0.841470985
343	1486.8082691692432	1508.2638979579524	2991.764447467439	2233.4435854787043	0.841470985
259	1416.1233085180345	1456.6033741138854	2988.76386153836	2095.7249466486796	0.989358247
455	2283.666616346561	2295.618430481725	3577.4461743285437	3013.838441878468	-0.279415498
256	2167.1372994147914	2378.200225760033	3453.9536071539565	2935.884596383487	0.0
364	1691.1205511922608	1704.9446310070887	3243.757561452258	2410.671862325721	0.656986599
468	1825.989877566653	1876.489111467061	3245.4904471381424	2593.0123854248927	0.412118485
170	1444.277102221732	1541.973989081511	3005.1213864329934	2116.438664658731	0.841470985
380	1685.810105635763	1731.293727479064	3181.638001195866	2360.6703663202998	0.656986599
61	1383.1602400727036	1383.5641932113722	2847.5069027175837	2115.981137356611	0.841470985
151	1531.116093995341	1592.6881925138846	2857.0949084466683	2273.598052660108	-0.544021111
370	1414.8857948067102	1494.342687511433	2890.8414786845888	2168.856637200641	0.841470985
322	1376.4686628040263	1391.1626953384728	2930.0772429504273	2068.377990404513	0.989358247
95	1768.62912318341	1801.7568629574378	3311.847582354057	2474.99601419438	0.656986599
51	1218.0100557052147	1320.3503700726162	2591.7242758704615	1944.303842590757	-0.756802495
328	2214.121944964069	2403.118907071147	3547.5615427641746	2943.519146624901	0.0
284	1007.5946114168743	1026.651848794545	2365.9010975888136	1649.1840930990309	-0.958924275
428	2219.6250088613615	2227.0377524050837	3605.3445797925597	3011.9165163893695	0.412118485
213	2235.1178140395696	2395.959245461847	3534.132242234094	3010.4570050214347	0.0
460	1254.793677248106	1321.197449026426	2669.738903445238	1999.6916260644043	-0.756802495
148	2182.1254456767847	2295.3279352866953	3557.272018471178	3007.310837144979	-0.279415498
235	2075.5258502214374	2321.098286880836	3571.2440601206163	2935.4694760174766	-0.279415498
489	966.9468653750278	1031.8434327066682	2354.04195102417	1608.5694396096708	-0.958924275
112	1899.5378863582569	1913.6403649587737	3469.3424537006817	2660.792454272452	0.656986599
346	1347.7669485130102	1535.7726306009645	2980.8059752435074	2109.3367909907056	0.989358247
118	2057.127917742821	2287.3009929686523	3443.8318796388107	2896.679955333421	0.0
176	1459.5390937219504	1423.402186421807	2952.8055252912472	2117.1372319262546	0.989358247
119	1492.0550850944724	1533.1863380258574	3005.0283002196584	2121.5667696756423	0.841470985
283	2165.5625769228386	2218.2726123686557	3602.079054806945	2904.525790357861	0.412118485
490	1399.108041287184	1385.487944408179	2888.1415544807646	2056.8990557411953	0.989358247
224	1385.3612588460223	1424.2234764714217	2964.18323408859	2113.447788425406	0.989358247
494	2101.471081012005	2236.461174181156	3612.4466981587607	2971.0944389295296	0.412118485
113	1366.343654645496	1411.329974600752	2948.1282626432544	2087.6784413458263	0.989358247
270	1273.1424167436983	1267.0373858339333	2608.8705458158206	1934.8243034421216	-0.756802495
480	2247.9433909551453	2406.3910757044505	3691.5431253481693	3045.046444801712	0.141120008
371	2249.466602101314	2423.798499314355	3731.1661699392557	3146.5177041649595	0.141120008
216	2047.8963840617305	2026.5268064064196	3439.618943134763	2684.751694735758	0.412118485
110	1985.728175771606	2020.2583752437135	3464.4433081694683	2740.0972676391443	0.412118485
351	1164.250671171273	1151.5439918181198	2449.5554535917777	1846.5915779516804	-0.756802495
195	2180.9729610476284	2375.5225647437424	3697.500508146721	3099.082090402297	-0.279415498
451	1533.7950158903034	1467.1145408531474	2999.436362556787	2208.688803154372	0.841470985
4	1967.9954792266303	2142.4786449990474	3514.545175064602	2801.387815794036	0.412118485
277	1531.6374237128678	1566.9304929669408	2848.750223593746	2273.857240622235	-0.544021111
332	2130.1656234888087	2288.3151884419194	3595.549172814327	2955.2877103364262	-0.279415498
13	2073.821016058988	2300.7795176332675	3397.67903710353	2920.626744074741	0.0
11	1461.0876536599421	1638.0160476253095	2885.969385466033	2276.633499342659	-0.544021111
15	1235.7371083934083	1243.496217127145	2540.655856403798	1921.1925604686985	-0.756802495
162	2214.278316379917	2142.4735048128045	3573.2845775383153	2907.5188538470147	0.412118485
461	1359.8247338916692	1336.5730218585452	2664.0772150622884	2031.929259092296	-0.756802495
52	1372.7136736770246	1389.0830077068908	2713.0108716862587	2072.0163626609383	-0.756802495
302	1476.4076030488793	1494.800305196878	3041.5591639801173	2167.8004726028817	0.989358247
117	2137.472208051514	2286.7551536178557	3581.9542441873573	2938.8339291829184	-0.279415498
495	1438.041245270318	1500.1258725529701	2979.8122884706017	2208.802715950335	0.909297427
369	1466.9004969295709	1544.3307796876386	3012.6911648444448	2177.569948655458	0.841470985
136	2152.148490216071	2407.1169520720027	3503.127554355753	3016.4178706483012	0.0
228	2151.232149679233	2280.704553571406	3576.9340435678637	2950.911172961373	0.141120008
356	1391.694701694661	1550.5577895325755	2991.9423179927935	2081.6175060695405	0.909297427
1	1445.499253009271	1442.740398567384	2981.013130955703	2218.096463236379	0.841470985
392	1413.3806350186412	1494.7731252907124	3001.40796509626	2076.080441654739	0.909297427
390	1688.6790174391663	1790.8840105557858	3207.268119316106	2388.3143807008805	0.656986599
311	2125.334970527976	2194.737765722803	3512.917609999461	3001.2998605415182	-0.279415498
221	1448.9292938947176	1454.089828939448	3031.3065782127933	2086.8425873860815	0.989358247
199	2014.2798445516557	2237.337359897484	3410.5582838975247	2880.359102661929	0.0
427	2215.7134783470647	2392.061000521571	3682.0873927995544	3031.240476009321	-0.279415498
457	1198.4863752586207	1252.3079666919689	2589.8668160165557	1950.9395572075637	-0.756802495
14	1473.374297141969	1566.6663183573628	2967.422988506159	2247.779585550846	0.841470985
249	1365.1339783797862	1422.9351102564744	2993.628945595163	2116.6386927196236	0.989358247
48	1336.3242997996824	1367.4945237219122	2664.8139328550847	2013.8749574189733	-0.756802495
107	1471.532038301976	1615.9850135323056	3087.380498630884	2234.7663156543367	0.909297427
403	1708.5154473138775	1780.938054813565	3065.7380283308403	2433.9468309899225	-0.544021111
194	1320.0476036238497	1425.0210676313623	2938.916272279692	2036.4842899794512	0.989358247
333	1703.6579922948097	1787.8141567057053	3024.786944589529	2437.3692009127976	-0.544021111
241	1782.7319818860674	1823.8782827735301	3092.020508065684	2572.976238022347	-0.544021111
230	2280.097858739173	2403.512757127926	3741.2923151147356	3166.469926164696	-0.279415498
389	1701.0331119438367	1765.8408466605133	3019.317982873039	2521.212902977716	-0.544021111
253	2378.9706192627	2451.315027243405	3769.8075776917112	3154.733824968068	0.141120008
60	2131.0121285888094	2214.3344433359052	3643.1445452485887	2857.169226406214	0.412118485
130	1650.244778164507	1718.1525705172521	3237.869185840376	2398.685205660274	0.656986599
32	1453.7944112237572	1476.1212912060316	2999.8530258302726	2159.260536809011	0.841470985
391	2235.997000869072	2442.2382151505685	3752.515269727847	3030.89188443634	-0.279415498
410	1549.128898195331	1697.3224801531799	3190.1464344367646	2288.533304848094	0.841470985
433	1347.1285325030478	1401.0656814784163	2996.543943949092	2158.645065215097	0.989358247
291	1784.3708356625173	1813.4962230839662	3282.3577055193336	2399.3565514045144	0.656986599
68	2101.8682792712248	2315.760156248181	3422.6421763360486	2857.3832447437057	0.0
