A_0	A_2	182	140.10468128159587
A_1	A_2	181	138.70808627214646
A_0	A_1	180	138.41857960053193
A_2	R_2	177	136.51122782615164
A_1	R_2	177	136.31501651407888
A_0	R_2	175	135.0519867223027
A_0	R_1	170	131.91636930909968
A_2	R_1	169	130.8047770796153
A_1	R_1	169	130.75326136495985
R_1	R_2	167	128.76118909357342
A_1	R_4	158	123.32923682543553
A_0	R_4	155	120.8170698194674
A_2	R_4	154	120.27079217735644
R_2	R_4	154	119.91064296728261
R_1	R_4	154	119.90674955649129
R_1	R_7	134	103.60578077686338
A_0	R_7	133	103.38703077686338
A_1	R_7	133	102.80578077686339
R_2	R_7	133	102.80578077686339
A_2	R_7	132	102.25614842392221
R_4	R_7	131	101.52489842392221
A_2	R_3	116	89.72762931512928
A_0	R_3	114	88.52346264846261
R_2	R_3	114	88.12762931512928
A_1	R_3	114	88.12068487068484
R_3	R_4	113	87.74568487068484
R_3	R_7	113	87.34985153735151
R_1	R_3	113	87.12068487068484
A_1	R_0	77	59.054329004329006
A_2	R_0	77	59.054329004329006
R_0	R_2	77	59.054329004329006
R_0	R_3	77	59.054329004329006
R_0	R_4	77	59.054329004329006
A_0	R_0	76	58.054329004329006
R_0	R_1	76	58.054329004329006
R_0	R_7	76	58.054329004329006
R_2	R_6	57	41.94533730158731
A_2	R_6	57	41.70158730158731
R_3	R_6	57	41.70158730158731
A_1	R_6	56	41.16755952380953
R_4	R_6	56	41.16755952380953
R_0	R_6	55	40.32380952380953
R_1	R_6	55	40.16755952380953
R_6	R_7	55	40.16755952380953
A_0	R_6	55	40.10158730158731
A_1	R_5	31	22.86114551083591
R_2	R_5	31	22.86114551083591
R_4	R_5	31	22.74848349687779
A_0	R_5	31	22.68243602525756
R_1	R_5	31	22.68243602525756
R_5	R_7	30	22.089215686274507
A_2	R_5	30	21.976553672316385
R_0	R_5	29	21.383333333333333
R_3	R_5	29	21.383333333333333
R_5	R_6	29	21.383333333333333
