N7	X	351	241.87585346340225
N1	N2	342	232.56458846649647
N2	X	335	232.01816837019638
N1	N7	317	223.6414481239232
N2	N7	328	223.14108704114886
N1	X	297	217.69057009869604
N3	N7	285	199.4296015526618
N3	X	276	197.08438851149273
N1	N3	281	194.66609548715715
N2	N3	284	193.77380699327298
N4	X	240	179.34919440180494
N1	N4	230	171.2235100036656
N3	N4	222	170.05903067981822
N2	N4	214	164.0220893085415
N4	N7	208	161.0288277492196
N0	N3	180	136.1283576046141
N0	N1	174	133.25473146285273
N0	N2	169	131.70285229692365
N0	N7	166	130.2200368859725
N0	X	155	124.51387269345733
N0	N4	148	120.92949956474567
N!!	X	139	116.21508844510346
N7	N!!	138	114.20161324672615
N1	N!!	130	111.33201101818246
N8	X	139	111.04568853478547
N2	N!!	131	110.52875475937662
N3	N8	127	107.92499134712605
N3	N!!	123	107.08617242268174
N0	N!!	123	106.37266659026557
N4	N8	123	105.57197678406786
N4	N!!	118	105.1322572457094
N7	N8	115	99.5549627043158
N0	N8	109	95.75946099491321
N6	X	127	95.13202025783272
N1	N8	101	92.70465419775259
N2	N8	101	92.32718611264622
N8	N!!	98	89.9834993059541
N3	N6	97	78.82621285830717
N6	N7	96	75.78150165980571
N2	N6	88	75.19616999566777
N4	N6	87	74.22505709064386
N0	N6	88	73.9723584652525
N1	N6	82	72.14527503345307
N6	N8	83	72.03871689179397
N6	N!!	76	68.45193552541825
N1	N5	73	52.40546976677643
N2	N5	65	48.04946368447801
N5	X	56	45.37305136778241
N5	N7	56	44.337373339820154
N0	N5	50	40.30331856106899
N3	N5	52	39.70654361263648
N5	N!!	42	36.83638756805646
N5	N6	42	36.171444277747476
N4	N5	39	34.62950823151231
N5	N8	34	32.29410980679873
N2	N10	31	15.96895940045874
N10	X	24	11.98080508764061
N3	N10	27	11.679334525137008
N1	N10	24	11.011933342301766
N0	N10	24	9.86711184711265
N7	N10	14	7.895995969221368
N5	N10	12	6.83147810575949
N2	N9	12	6.154685322065642
N1	N9	12	5.811502777939368
N5	N9	8	4.437002740167634
N4	N10	5	2.8842732621987937
N6	N10	5	2.803688941082558
N9	N10	6	2.5684714579000696
N3	N9	4	2.2911587442305525
N9	X	2	1.410532899921198
N10	N!!	3	1.3994659743329956
N4	N9	1	1.0
N8	N9	1	1.0
N7	N9	2	0.8987125689519306
N0	N9	0	0
N6	N9	0	0
N8	N10	0	0
N9	N!!	0	0
