Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
100	993	1000	0.8496871790630136	0.5571666666666663	0.0	0.5110634803771973
200	989	1000	0.8875871691058422	0.5621666666666666	0.0	0.8782316009203593
300	968	1000	0.9125255480686332	0.5671666666666673	0.0	1.2147879163424173
400	958	1000	0.894668685415978	0.5698333333333343	0.0	1.5448606173197428
500	950	1000	0.8095125128261964	0.5743333333333349	0.0	2.0105969667434693
600	944	1000	0.8108143217364812	0.5756666666666685	0.0	2.2972395141919453
700	930	1000	0.767145254746146	0.5773333333333349	0.8774193548387097	2.4560099999109903
800	919	1000	0.7973108657361117	0.5823333333333346	0.8868335146898803	2.5387959122657775
900	907	1000	0.8815101918460126	0.5851666666666681	0.8897464167585446	2.6151753147443135
1000	904	1000	0.8604345268164981	0.5876666666666681	0.8882743362831859	2.7114145318667093
1100	905	1000	0.72363768871238	0.5888333333333349	0.8861878453038674	2.803703514734904
1200	894	1000	0.7473765350015209	0.5898333333333349	0.8970917225950783	2.887212530771891
1300	893	1000	0.7014117511403707	0.5936666666666679	0.8924972004479284	2.9644365509351096
1400	890	1000	0.7896715173693551	0.5971666666666674	0.8887640449438202	3.0461505969365437
1500	887	1000	0.8813209881010122	0.600666666666668	0.8883878241262683	3.1426632682482403
1600	884	1000	0.911048377153684	0.6018333333333346	0.8880090497737556	3.230453848838806
1700	875	1000	0.8874249857969985	0.6045000000000011	0.8994285714285715	3.343015416463216
1800	872	1000	0.9176229561163808	0.6071666666666677	0.8979357798165137	3.430165449778239
1900	863	1000	0.9306982155291408	0.6106666666666676	0.9015063731170336	3.5127954641977945
2000	857	1000	0.9286915230041156	0.614833333333334	0.9089848308051341	3.591415750980377
2100	850	1000	0.9239333184557108	0.6183333333333341	0.9105882352941177	3.6692594488461814
2200	842	1000	0.9280239530406565	0.6205000000000008	0.9228028503562945	3.7480615178743997
2300	830	1000	0.8885712318566082	0.6245000000000009	0.9253012048192771	3.832949964205424
2400	819	1000	0.9210895766156202	0.6273333333333343	0.9340659340659341	3.9883989969889324
2500	815	1000	0.9306733469949887	0.6290000000000011	0.9276073619631902	4.059738898277283
