N1	X	317	204.35982947489993
N2	X	301	201.1939503239142
N7	X	272	190.58075003241044
N1	N7	276	186.40122633322824
N1	N2	272	184.29406669703704
N2	N7	265	180.99636731832683
N3	X	252	176.22524929018783
N3	N7	240	170.77671227443437
N2	N3	237	167.02328176370222
N1	N3	236	165.2482389786448
N4	X	165	136.77683201273788
N3	N4	167	134.4556612417886
N2	N4	160	133.10498199114488
N!!	X	183	132.92375564914184
N1	N4	156	131.34514317719123
N0	N3	169	130.76006085798872
N4	N7	154	128.9994541539591
N1	N!!	160	123.41689135091084
N0	N1	151	121.38868396642523
N0	N7	144	118.48870725564093
N0	X	134	116.31676780530682
N7	N!!	144	115.1754056875465
N3	N!!	146	113.18022754023671
N0	N2	134	111.64103078258394
N2	N!!	134	109.83767176434735
N0	N4	122	106.85675147937035
N8	X	139	106.49680817349198
N0	N!!	117	103.13340903598137
N4	N!!	113	100.28323307123324
N3	N8	107	88.9782510955481
N7	N8	102	88.41834505524447
N8	N!!	103	85.45952483637033
N2	N8	97	85.16720154100868
N1	N8	94	84.10435007045176
N4	N8	89	80.24251815709955
N0	N8	86	79.62564767230407
N6	X	90	69.22464041823801
N1	N6	78	65.04910976351786
N6	N!!	70	59.7845696209793
N6	N7	69	59.03459933470911
N2	N6	66	58.36256578197423
N3	N6	68	58.12986661167021
N0	N6	61	55.703410413181594
N6	N8	61	55.528968594289864
N4	N6	55	52.87962765957447
N5	X	71	49.64487943123284
N5	N7	65	44.49565749182037
N1	N5	66	44.193640296828995
N2	N5	59	43.422341649428915
N3	N5	61	40.752717825891715
N5	N!!	55	40.11674740226873
N5	N8	46	36.08222235794249
N5	N6	39	33.01694555260047
N4	N5	33	31.57477245862884
N0	N5	31	29.57477245862884
N3	N10	61	29.12070764155179
N0	N10	45	23.957231563083294
N1	N10	36	18.879109544308005
N10	X	30	16.84808250666221
N7	N10	29	15.103934927188801
N2	N10	31	13.98635603706575
N10	N!!	16	9.087926627196133
N8	N10	11	7.0029736770321875
N6	N10	12	6.59069775126578
N1	N9	10	4.2836188509191855
N2	N9	8	3.5818503471739342
N7	N9	8	3.4378404322209732
N5	N9	7	2.92530582017934
N5	N10	5	2.41841017422102
N4	N10	4	2.054525467440361
N9	X	4	1.7901529896191972
N9	N10	1	0.46197242726877985
N3	N9	1	0.295872885979269
N0	N9	0	0
N4	N9	0	0
N6	N9	0	0
N8	N9	0	0
N9	N!!	0	0
