N1	X2	208	188.82664871911038
N7	X2	196	177.4191623657074
N1	N7	154	141.05512874384772
X1	X2	133	122.9818255791924
N7	X1	109	101.99121654175495
N1	X1	101	95.08494719713664
N9	X2	99	92.20007218909223
N7	N9	77	72.11135241446169
N1	N9	73	69.58396993716082
X1	N9	66	62.776968690763695
N2	X2	42	37.57238746835881
N3	N9	27	26.56595922593545
N3	X2	27	26.56595922593545
N1	N3	26	25.65540738360469
N3	N7	26	25.65540738360469
N3	X1	25	24.65540738360469
N8	X2	23	19.355558864977986
N2	N7	20	18.122633611367164
N6	X2	22	16.91374497924286
N5	X2	14	12.395561525781908
N1	N2	12	11.416964260211369
N2	N9	9	8.295616568735463
X1	N8	7	6.557709769843823
N6	N7	7	6.3588891634202955
N2	X1	7	6.235587673337938
N6	N9	5	4.543285999918391
N4	X2	5	4.168583011404792
N6	X1	4	3.873125535561268
N1	N5	4	3.652757375443751
N5	N7	3	2.802357583812851
N2	N5	3	2.712091357356545
N7	N8	3	2.6434597257926304
N5	N9	3	2.621426405642344
N5	X1	2	2.0
N5	N8	2	2.0
N6	N8	2	1.9498714652956297
N2	N8	2	1.9368051565099047
N1	N4	1	1.0
N2	N3	1	1.0
N4	N7	1	1.0
N4	N9	1	1.0
N8	N9	1	0.9498714652956297
N2	N6	1	0.908901028277635
N5	N6	1	0.8746017621338957
N1	N8	1	0.7906202623426274
N2	N4	1	0.7691463153384748
N1	N6	0	0
N3	N4	0	0
N3	N5	0	0
N3	N6	0	0
N3	N8	0	0
N4	N5	0	0
N4	N6	0	0
N4	X1	0	0
N4	N8	0	0
