InstanceID	N1	N2	N3	X	N4	N5	Class
477	1491.7485350940526	1864.4758738130558	2183.273069214944	8433.434953881198	1595.5195716242083	2343.5873940817723	-0.848872488540578
421	1510.6695874352931	2091.4652316077536	2798.3787617290477	9146.362584347098	1554.6817381837318	2848.2365413603134	-0.848872488540578
178	1619.1567911991738	2265.631504295494	3541.4926319666324	6159.133644405388	1373.0458484104902	2495.667220974122	-0.49901177664292
576	880.4430005302577	962.0029590309125	1353.4946488418927	5791.793902975033	866.3540053830704	1218.8164211771068	1.41088885306209
387	1934.4528794666517	2375.1122239667498	2754.6935370210917	3855.5623258154055	1987.4968007390153	2026.090134067681	0.493150590278539
183	1613.8101060247645	2289.2571910280376	2704.7886960388705	7535.55730893962	1700.1052823186917	2370.047985170898	-0.675262089199912
606	1681.5509623357418	2291.1176699434773	2647.853704630995	7958.547667682427	1706.639758794456	2852.74939196874	-0.675262089199912
212	1853.7488342307743	2380.621229379658	2754.153234979883	3749.1142921283754	1907.110993973132	2017.9362526554596	0.493150590278539
617	235.87704585852023	307.7779428815035	1464.9508031001546	4363.165038007375	206.48134321543938	1160.4241797227435	-1.38309263996582
433	474.5518345322829	565.5950361511209	1184.4923034928295	7992.57625616046	341.3067132318631	1859.0954775201062	-1.41044611617154
398	1788.382459119864	2310.662797056818	3449.1146417084706	6247.675008085076	1817.7672238299042	2769.396104414949	-0.49901177664292
145	1529.079698180237	2249.0326387919927	2934.6906999663324	9423.659923044248	1629.5622513222042	2931.1648587957675	-0.848872488540578
3	1836.850036534377	2283.5025946079504	2705.2089970467064	6959.501796268043	1914.0380108736408	2194.3315559062908	0.843858212814768
316	1812.1511944421231	2419.74696432585	2778.9639948623785	7394.4973283058835	1856.444278866763	2576.668307892514	0.68075478845144
153	1639.332731604526	2093.2776924246095	2542.884064633266	6907.594151946554	1743.2926802364886	2110.8063299268633	0.843858212814768
616	1956.0867543975362	2418.096356490401	2824.78103961061	3980.194656389128	2014.0668638249836	2124.023075393189	0.493150590278539
284	806.8550968981029	1021.9358998519325	1378.8158542499937	6131.391707318784	588.2844280421824	1599.4729359325295	1.41088885306209
494	226.6721786600928	337.97371377258946	769.6448257184935	7032.137694604904	240.727339745651	994.2357568466808	-1.41044611617154
84	528.1757354435158	674.7842145572206	847.308502603775	5671.425824356355	650.8466807052687	1181.8412983888234	1.41088885306209
567	376.5653103077554	490.663107312629	520.8587764041439	6240.349823451608	305.96193109662516	479.90291672341704	-1.41044611617154
