Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
3400	803	1000	0.43221186350025337	0.396	0.9638854296388543	4.931702252229055
3500	800	1000	0.8068377270572885	0.39525	0.96375	5.024060785770416
3600	797	1000	0.7489203800731268	0.39225	0.9611041405269761	5.118388919035594
3700	796	1000	0.37635469223453427	0.392	0.957286432160804	5.2094555497169495
3800	795	1000	0.2302213937981426	0.3925	0.9584905660377359	5.297765302658081
3900	784	1000	0.8342845652619344	0.39375	0.9668367346938775	5.383428200085958
4000	779	1000	0.22134628695803038	0.3925	0.9691912708600771	5.469867734114329
4100	772	1000	0.4752890474217095	0.39325	0.9727979274611399	5.5541353543599445
4200	776	1000	0.8975035424863743	0.391	0.9690721649484536	5.637984951337178
4300	772	1000	0.5014054432215951	0.391	0.9702072538860104	5.723537468910218
4400	773	1000	0.7182608623234011	0.39	0.963777490297542	5.8105096340179445
4500	770	1000	0.6977331437447271	0.39	0.9584415584415584	5.900882252057394
4600	770	1000	0.7252176635309815	0.39	0.9558441558441558	5.992476419607798
4700	770	1000	0.7602100874290536	0.3895	0.9506493506493506	6.087447416782379
4800	768	1000	0.453867514945433	0.39	0.953125	6.181888500849406
4900	770	1000	0.5740979309969514	0.3895	0.9493506493506494	6.276829282442729
5000	770	1000	0.7359609469158168	0.39	0.9493506493506494	6.374100319544474
5100	769	1000	0.21024122865527736	0.391	0.953185955786736	6.890786635875702
5200	768	1000	-0.10468629365785738	0.38975	0.9635416666666666	6.9975214521090185
5300	769	1000	0.8539719701367939	0.38975	0.9609882964889467	7.097504786650339
5400	770	1000	0.2138095836332017	0.39	0.9636363636363636	7.193852917353312
5500	766	1000	0.6216140220192644	0.38925	0.9699738903394256	7.287869067986806
5600	760	1000	0.7557537662435228	0.3885	0.975	7.38144805431366
5700	756	1000	0.7119174817043544	0.38825	0.9682539682539683	7.476776218414306
5800	754	1000	0.7258637952781443	0.38775	0.9774535809018567	7.5690944711367285
5900	758	1000	0.8730227477116377	0.388	0.9656992084432717	7.663539151350657
6000	758	1000	0.6895328157406329	0.3885	0.9630606860158312	7.758429300785065
6100	758	1000	0.6201815436910099	0.38775	0.9604221635883905	7.855545699596405
6200	759	1000	0.40990028467378387	0.3875	0.9617918313570487	7.962189388275147
6300	758	1000	0.21100798259641443	0.3865	0.9604221635883905	8.063089402516683
6400	756	1000	0.2236385733681782	0.38725	0.9722222222222222	8.161041486263276
6500	757	1000	0.8707244760770386	0.387	0.9682959048877147	8.25920496781667
6600	755	1000	0.07789988205329404	0.3865	0.9668874172185431	8.356152685483297
6700	756	1000	0.8424590915798249	0.3865	0.9682539682539683	8.454522685209911
6800	760	1000	0.8020799998635354	0.3895	0.9578947368421052	8.554770720005035
6900	757	1000	0.5358767718400652	0.39075	0.9537648612945839	8.656763315200806
7000	756	1000	0.43974159086023124	0.391	0.955026455026455	8.75944013595581
7100	752	1000	0.6247720814786768	0.391	0.9547872340425532	8.863040149211884
7200	750	1000	0.8189262695598807	0.39225	0.9573333333333334	8.965982484817506
7300	749	1000	0.313514213212067	0.39225	0.9679572763684913	9.06439839998881
7400	747	1000	0.8559620658082528	0.3935	0.9692101740294511	9.163218851884206
7500	740	1000	0.9575252596784936	0.39525	0.9743243243243244	9.259479836622875
7600	741	1000	0.4435942747346657	0.3945	0.9662618083670715	9.3591055671374
7700	741	1000	0.4447829137942962	0.3945	0.9635627530364372	9.460159687201182
7800	740	1000	0.7240035525564139	0.392	0.9608108108108108	9.56215238571167
7900	739	1000	0.7275241472039751	0.39325	0.9621109607577808	9.663877884546915
8000	735	1000	0.9228727940864908	0.39275	0.9619047619047619	9.767526185512542
8100	736	1000	0.9150229967142697	0.393	0.9592391304347826	9.871711854139964
8200	742	1000	0.5661663497223003	0.39175	0.954177897574124	9.979737516244253
8300	737	1000	0.9432852472183875	0.39225	0.9620081411126187	10.089055383205414
8400	735	1000	0.823493161018328	0.39225	0.9591836734693877	10.194417385260264
8500	738	1000	0.913381954596036	0.39275	0.9566395663956639	10.299324985345205
8600	737	1000	0.7652396432935309	0.3925	0.9620081411126187	10.40626546939214
8700	735	1000	0.662621897223586	0.392	0.964625850340136	10.512880667050679
8800	733	1000	0.7063363754224613	0.3915	0.965893587994543	10.615203936894735
8900	729	1000	0.7241657365369408	0.39125	0.9684499314128944	10.721377917130788
9000	733	1000	0.893289685811197	0.392	0.9672578444747613	10.824393236637116
9100	725	1000	0.9530066559717278	0.39125	0.9668965517241379	10.92977035442988
9200	726	1000	0.9691649658052089	0.39	0.9683195592286501	11.034814500808716
9300	726	1000	-0.2709044508407783	0.39	0.9696969696969697	11.140706833203634
9400	724	1000	0.7839940742626574	0.38875	0.9723756906077348	11.244598118464152
9500	721	1000	0.8424972132291744	0.38825	0.9764216366158114	11.348839716116588
9600	724	1000	0.9322793132968716	0.38625	0.9668508287292817	11.452413249015809
9700	721	1000	0.35908380231380027	0.387	0.9667128987517337	11.552460952599843
9800	721	1000	0.7305398425009517	0.38575	0.9680998613037448	11.654138354460398
9900	720	1000	0.14542452750100063	0.38525	0.9680555555555556	11.756625485420226
10000	717	1000	0.735155742813469	0.385	0.9693165969316597	11.857163115342457
