MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):117223.355649
=== SCORES ===
A_2	26424.8909204	1
A_5	23504.470798	2
A_3	22979.5047441	3
A_6	21056.7535688	4
A_4	20038.2092552	5
A_0	18747.67283	6
A_1	10898.327628	7
R_62	9558.43307044	8
R_24	8710.29927482	9
R_120	7808.26341909	10
R_58	6765.4782551	11
R_105	6539.55582573	12
R_33	6439.02837075	13
R_81	5628.78155467	14
R_15	5337.21920779	15
R_44	5236.41900863	16
R_46	5126.89041631	17
R_118	5046.72866436	18
R_6	4850.88576354	19
R_90	4786.82850419	20
R_111	4653.14584227	21
R_20	4041.12668308	22
R_53	3839.52821849	23
R_116	3722.59449843	24
R_98	3519.90166667	25
R_64	3259.05263329	26
R_50	2886.57763567	27
R_66	2733.00317097	28
R_87	2635.34974524	29
R_25	2530.14211832	30
R_68	2513.47043656	31
R_71	2487.13236183	32
R_38	2178.45102189	33
R_108	2097.52108312	34
R_28	2053.20416134	35
R_14	2003.67072384	36
R_45	1964.32889991	37
R_101	1961.44310214	38
R_31	1955.57271664	39
R_19	1940.09867015	40
R_107	1806.07354436	41
R_114	1800.55137544	42
R_56	1668.09064971	43
R_106	1651.6032454	44
R_103	1540.11019734	45
R_100	1293.56202933	46
R_123	1289.33836683	47
R_27	1183.20601294	48
R_22	1140.0195436	49
R_55	1096.79705266	50
R_4	1082.49943633	51
R_83	968.265521565	52
R_95	960.203860352	53
R_94	912.602914817	54
R_37	874.188582986	55
R_112	826.656250548	56
R_80	801.212574698	57
R_65	554.503414047	58
R_122	533.651062992	59
R_91	462.937217375	60
R_41	277.37816706	61
R_89	251.40334713	62
R_88	105.904749698	63
R_74	-95.4058992257	64
R_96	-227.523235531	65
R_3	-239.716107527	66
R_125	-255.465973715	67
R_36	-264.725025246	68
R_73	-339.036899862	69
R_77	-391.226829452	70
R_0	-436.864159267	71
R_30	-456.293507989	72
R_35	-476.951701324	73
R_72	-548.312345416	74
R_42	-663.347792428	75
R_61	-776.528814752	76
R_1	-821.767567824	77
R_26	-834.135233024	78
R_93	-867.977882568	79
R_92	-886.531898069	80
R_85	-984.812206673	81
R_104	-985.601602849	82
R_10	-1108.78719091	83
R_39	-1150.95731405	84
R_52	-1221.23594378	85
R_79	-1267.00098383	86
R_124	-1338.56546221	87
R_82	-1361.73998939	88
R_5	-1460.54493536	89
R_76	-1543.03823987	90
R_12	-1582.3454166	91
R_7	-1640.79223587	92
R_40	-1710.4937764	93
R_84	-1748.83807994	94
R_29	-1845.22502049	95
R_113	-1903.71606776	96
R_99	-1914.82793025	97
R_60	-1938.60783694	98
R_121	-1943.64097526	99
R_75	-2033.89607809	100
R_47	-2122.72446262	101
R_102	-2318.2766452	102
R_17	-2331.84012831	103
R_110	-2419.47778822	104
R_9	-2493.48317137	105
R_59	-2674.11174451	106
R_117	-2680.97785792	107
R_78	-2723.54060552	108
R_23	-2817.93197605	109
R_51	-2922.55862455	110
R_54	-3006.67574607	111
R_18	-3051.18425165	112
R_69	-3088.50567183	113
R_127	-3095.40470477	114
R_97	-3149.35470181	115
R_11	-3169.56682562	116
R_126	-3245.84273143	117
R_119	-3588.13604099	118
R_115	-3639.46403228	119
R_32	-3662.92795281	120
R_67	-3684.50885811	121
R_34	-3960.92826722	122
R_109	-4031.2304702	123
R_8	-4246.41456647	124
R_13	-4328.93547346	125
R_49	-4332.57878623	126
R_57	-4490.14415825	127
R_86	-4838.08477833	128
R_43	-4913.66800805	129
R_16	-5283.85619108	130
R_2	-5344.46802349	131
R_63	-5459.41747591	132
R_70	-5993.33709289	133
R_48	-6317.31050033	134
R_21	-6390.445565	135
