InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
82	663.7319890819704	192.42852614849565	14.18770532745401	224.6053084721648	810.2861555075366	425.34406836170785	1154.8900690954645	456.23504092062683	372.1052746310776	16.894915320497546	238.87580199583704	43.57467425435292	29.198044490232004	322.1060170110747	197.73416130591346	381.5552287342918	27.206494948568203	3940.0394937991587	338.26386814114494	9.3
73	585.9781322439081	332.59766791186195	74.09740334897985	201.55802049371826	897.9796317624622	463.9808824269383	1241.2636332324723	481.0614729104087	483.04981765484763	50.76215482611289	235.8367823198416	92.30703938602903	87.21788624240571	452.7388017477749	227.6981513712273	459.7439712419925	86.24388912486377	3697.8850542257574	424.88331049356765	7.4
150	734.5816114805663	256.9907885023862	0	159.42249815971303	795.8714530386388	391.2076507806219	1570.9065702120156	434.1219582186872	367.80066294402104	3.9421148094727867	270.97221928679494	27.465757486240452	19.72859543010753	534.3312479671367	93.1519117504147	348.2809527831833	23.816521066104514	4019.7011267064463	336.0065742842966	15.1
57	759.1585602664629	396.00186177747514	104.74940646791788	293.8180197912444	929.761295866378	562.3979514633027	2317.177837706736	545.8742134097077	467.3604480174734	95.08754452075871	355.16021187946194	142.63571125832738	131.13699915182264	819.340235643083	278.86395909127316	506.9411250528276	152.66427472473384	4878.624882554649	433.1023452332913	6.8
158	732.2510969893978	256.3543441548632	0	160.01917966234709	930.454959892094	402.6279590704796	1339.6026475594092	442.78050308568936	423.10292527895035	3.386260398936642	272.65049637389205	26.903674928851164	15.245912524366469	359.078479274662	79.16727492906091	349.1904707046732	16.022764314875538	3770.247984273037	321.68391553183716	15.9
28	826.4133128798226	384.6043867952989	114.61055969963128	309.9452080275663	1171.0322468541005	602.0943090108634	2548.536088268604	584.3872623299994	809.5658493676532	121.00693520686981	387.6146569495488	168.62433474811482	186.3478702075573	1062.110343389074	293.73009152008206	579.7695400778429	202.40418438736256	4853.180908061145	493.6946074166188	2.9
18	733.3494691517128	377.4194019060292	114.69471496563632	295.6460411103586	1078.4366988977638	547.1514442449936	2343.1115908086153	555.7668633733227	745.0503160342798	126.05095493912422	382.101214604651	163.08476450303428	187.03036988323444	1011.468547890573	265.6429370835802	521.1620303604558	224.55873826813882	4327.795358260949	421.6604284193444	2.9
17	612.3926673074362	351.22258468377186	120.29184023547379	303.217367496676	922.402006709281	558.267747748889	941.2399205961619	527.8355789502507	437.27670486684	127.70859589773512	369.05480722081234	171.21885748075485	140.3059274440825	459.32937147098994	259.0592993937939	512.391757139811	185.1674184408551	2929.9555980014857	501.9636752131062	1.8
83	758.4431717137891	285.6557624373582	0.23216532911585597	161.26056965317602	762.6064931968609	443.5420277830098	1638.6591435331193	428.83887061541463	373.24022507687255	4.7377670940170935	278.9650257563184	30.396194910073575	37.75322988375268	299.01254877485957	103.09749857877965	386.5794760853475	46.704349956967306	4375.75919180896	364.5545391846465	8.4
90	687.2686745726357	211.24758333707635	12.781057098765428	207.50425470811743	842.2354220672426	433.890275054716	1938.5434274043173	459.0250957399049	553.1597670815996	8.84340846454006	312.32552670803074	37.78583349484752	46.51973824997652	803.3055460358545	177.75275696219185	376.08963256846823	53.93083130884622	4787.805008532801	351.3393741037714	9.1
147	509.4120274621564	148.644020970796	12.792844742063489	193.01654064819243	764.4460116835437	325.38430413793753	1250.9295026067555	448.35149923959966	339.4011374276401	12.978798535155057	108.13562765558899	42.41185469987243	24.881210316235748	241.56697724226487	155.86369391937808	327.60601628126665	38.25754867313239	3533.2197300847706	320.7653900806958	15.8
72	784.4729097285858	279.322818448813	85.94805773529893	276.5831705158022	977.6251709478654	510.56480431090546	1908.0639331440777	547.2617967056665	555.6248323230607	81.00998628263767	291.3039798611429	121.22778437877886	111.48336632166844	456.5351814287377	173.07568104047215	515.8003720252058	122.65133547331898	4408.779721302516	443.9449093127217	7.3
49	722.3471106094527	334.38314093221146	114.54533688361781	241.15290500449106	703.4084587517008	586.1713093590099	1931.8364503090604	477.1824268073439	530.1224615589231	117.93467465669987	431.4387342032895	160.36027251670586	152.98640220534944	509.83104854998993	256.9738275712751	537.0754321436797	180.93907575324752	4107.614664287646	454.58261678848737	5.0
19	822.4303441518816	335.8869918631672	112.79287976425343	282.24709421688146	1102.767505740626	533.1655390105238	2398.57657638735	581.6447432239911	758.7472173980276	119.04067025321758	336.6601099605038	168.06974982028322	186.62318886123697	1004.2002337503145	279.4372788135497	564.1212522935676	193.11639855501832	4507.249238303046	454.6278445385285	3.0
71	739.7388583379948	190.7361300300494	16.724404149392345	177.01452008118144	882.1839384286343	453.2956848017701	1662.7536375235775	489.7633022256845	388.801774901495	21.703460161195107	253.75613018637253	63.25773662965061	37.92127856563997	318.431558284444	185.0299564439333	404.4377633624989	41.81022801281793	4435.921773809376	323.8713179171492	8.2
76	506.0535590003764	224.56472086805212	16.214717518688868	201.13928731631248	620.9654962822419	370.699612550646	1000.2267332218937	336.0385531912244	366.66526593954967	2.0821964970648166	165.38657068905047	32.66888047134924	41.780896745108265	311.32964520571346	147.15629394545027	308.0498959408895	38.3556552625525	3335.7593407637128	276.25477047933106	8.7
80	654.3590914842898	182.7931572637016	17.35862779934852	221.56325364058492	864.8216871668033	408.55152141296213	1994.8140517535155	460.47668994007677	589.0964257883768	17.89005006360146	235.57264799165097	51.86427308292043	53.07115413237716	799.4900751927514	203.6807012890397	388.0895336450173	63.16695003455304	4794.01002850719	327.0996680187859	9.1
98	484.51136496766543	176.6390805404015	0	188.63393815434557	783.1121305058608	270.5869961111757	1107.5298197100526	401.526379263987	364.5026665890751	4.796430498231927	79.77608151188849	44.95548267511623	29.080370979531057	375.3239436858029	72.00683308107449	276.7697678222907	32.2757110592547	3417.0342403588825	306.51405689361826	10.9
93	744.4093904751957	279.6044590383474	15.062440666029602	194.3267535561803	812.9029782638196	455.8589994114052	1087.5386267528133	440.1632622192483	504.1166798212117	20.025007053269384	310.5792989120321	42.465541380655665	29.187570751490913	476.30411131291095	177.2477736739375	394.2206091590995	44.75733352663546	4038.133457568539	372.6185767395731	9.4
103	460.51125476784114	163.29078877225578	9.751196509009008	204.21672777998734	724.2764258181943	250.53549989239485	882.6646121945215	443.11608543703346	315.9938876796304	3.961837982418876	83.3175700302135	39.81688468648901	32.24802587433906	262.61874381926714	151.67672496610177	340.614108739931	26.125304348423242	3261.860689286212	285.712940274385	12.4
118	699.8568321108288	267.5028697395107	0	169.89746680512454	818.9391279064328	406.93515450185475	1452.2490604808418	482.96757653960685	376.6564382171948	0	255.1245542921406	44.60535623003988	34.65560574271509	311.092798935532	85.08066370773855	360.2790942555465	37.84027218437043	4274.891735507099	353.94085011023236	11.9
157	664.7246781286519	215.87567109216357	0	156.6945836298725	860.4316895320638	399.3610950226078	1321.8143652082522	451.4066392134739	408.50374743335885	0	212.7194689440774	34.31277377136751	23.140291256901317	341.39637876259985	80.0159929667737	334.60744890684464	19.733363858363866	3651.476706063901	345.0433607840264	16.8
149	780.8281868734367	256.45100405299047	12.986167726327633	158.8241699561728	780.469192283031	421.247123013399	1574.7175154118488	436.0119354152302	576.9739224473077	6.827927587944163	300.1216498518599	26.977306348758415	30.294231246712698	580.6730612660266	184.52311015937676	386.63037992171087	34.477220072117255	4181.021336511404	346.66841923426597	15.0
12	880.2352073786802	413.9959070674548	114.8195226069152	313.36038378762646	1038.7077327063553	625.637774472082	1342.4603078126936	577.5697482887947	594.4493652139931	122.10317135724516	422.3951293338455	170.67511418217535	145.87211201558995	506.6577662526311	288.7352921882177	593.1149575561506	188.24601069987304	3390.9384852951976	488.8835694432448	1.3
48	858.73663060029	381.5805500712745	108.0902936692582	254.54269941070388	977.1613243807413	552.8417129032005	1348.46150799494	565.1219562025078	604.6083928051788	115.68489712953247	370.70109440087833	150.11637878803597	163.55311141829807	656.7579779420665	240.20255869486027	565.2142741126472	197.55040111604475	3783.1326097951282	478.6632833385937	4.9
172	679.9104218733432	207.18607948489856	12.806363049095603	172.02924719919943	812.6432296798733	420.73867000738954	1242.751194009163	455.49341058021434	412.99374784028294	0	231.5916445690125	34.29438471367228	23.125720245804334	299.98294014887335	163.70393930416628	338.26770049342787	31.761345844089025	3472.4585685522707	360.10099791375757	18.3
23	760.3828674789311	417.161654907422	114.6945323426972	302.68109673343986	1059.6297774894376	611.530026612708	2382.5589572585613	556.7703214608501	664.3931865451227	123.94025559632587	412.135166970668	164.64631995911438	178.05677937635483	941.7577402229168	307.07892892739636	546.0650435750345	189.4370687785323	4532.490854749036	482.06861867116777	2.4
130	686.7492058916457	193.9494319194165	0	183.79326362772693	932.1929006237804	410.66750657802123	1779.7490947299596	464.812449390437	498.29962082750836	0	222.39474077713422	34.29661458333332	23.528984629130292	648.8073903715798	83.54407801353359	332.562085184991	4.915625	4426.659016757358	342.4836363133163	14.1
104	801.0591538348486	313.6722031300628	32.66565604470073	205.37180477039513	919.1558390731935	487.51779474451286	1285.0481141990933	500.21802577533384	383.1411297834999	44.3972630646853	334.227584261591	70.60361806283187	61.74284617523163	364.0370339407978	200.14337154710918	424.88285719348556	44.38338418837231	4171.701640043706	371.9377373749641	10.5
27	853.4889416970565	392.5253576247611	114.81726010043826	296.03216812746314	1162.511867735285	618.0612193913156	2557.356957634036	592.4009604054984	803.1626726951389	121.48469309215714	406.5084446675914	157.20072308245213	149.72536358750668	1068.0354673012507	298.98357567053665	588.8982483695221	186.6578752112867	4856.332067661596	495.196848620156	2.8
91	744.8992561546061	269.19389349309523	33.98787787679126	254.76804598462886	887.7210667199743	461.4310382416108	1962.9163560567556	478.82786205594164	565.4190606962184	23.86721099142383	362.74748104441557	55.21915228752475	45.984505514562976	827.5310464239857	201.739779501067	420.4782792964371	65.66910391922359	4852.826947626628	387.4652182896812	9.2
164	729.6517720023346	204.02007035202553	0	151.2826672037029	924.9583217741106	384.9900849104337	1362.750120042621	447.6854748849282	377.32957103517805	0	233.5760469790906	25.684473025321232	24.822362182408664	381.36360362904725	81.02063862683707	361.9824164774458	33.79340589334872	3756.376288511256	317.0698047559037	16.5
33	727.3864087464411	345.215219544369	114.07557468350659	322.08992494151954	976.4975202633568	557.0324258790015	2019.4395973826668	559.4663312455556	503.6758701087006	111.50760001654183	299.9593716220997	148.40877386408923	159.19953727584186	400.533975243207	300.38047703475587	533.2377054435417	195.03613572481004	4120.775925854374	454.2726683727836	4.4
8	767.6606443934417	358.9766869200168	115.26859952504684	283.7658199991199	915.1037457850823	546.0609129738008	1021.6810379274755	556.8472960749281	567.3290470501607	127.65706952439093	412.7991856631984	166.29624534639214	133.43082392248635	589.3674523968467	318.9041296025056	545.2914444999146	190.9217805316432	3098.452546032256	469.9288956720082	0.9
160	672.7408792934721	216.32017390090857	12.813234508547005	176.7365543315955	851.3747360272633	429.0730107420214	1284.6121977165817	452.2260449191781	428.2532426786417	15.6999769385192	279.72380125064785	49.529133511516626	33.550422377054204	375.4739851111535	170.5287823586654	351.8635222782505	37.5671397414896	3682.5405030621787	339.5625422115583	16.1
32	765.6427264975185	419.915167344176	114.47552394081767	319.1069104197496	1127.0628080983442	597.1496030948741	2589.4452098378038	562.3514337254899	718.7959981400551	126.03067157343101	372.36111095850293	160.43996142102876	159.5486272944916	1075.2534944457657	261.5565172798174	553.3437839335387	207.92134204046775	4830.879424391296	455.0347055125537	4.3
87	687.8536681302911	277.9725839405796	28.420675464600862	200.5497586872168	840.0368356473148	456.6516441069834	1932.7960401321875	469.69522808608	528.6924480995368	35.26157494362739	255.78229666364157	71.8885340770403	60.124219892056665	802.8883879846597	111.00740825275831	406.5596468524413	92.92494912656286	4640.258612018625	393.60657245188594	8.8
52	500.7061049406047	350.06155442306175	101.09569401828422	281.97605065399597	931.7605494690914	525.4840006461062	2435.416018029449	535.2218322359713	548.754912457861	107.32927960039949	302.4156115593869	158.55690987852105	150.99068918747696	1018.9680151184654	231.86612143943418	509.76942167599367	189.14815495008574	4729.444367128629	471.6986180345368	5.3
54	782.1721368698969	280.2525656994066	87.67544189377448	267.6346108137989	900.1358231030342	528.9951235869681	1199.0282966488328	500.45037192502383	580.6900708828445	81.4459091096499	294.425302562024	123.02405758369869	113.4376671094495	488.73252613141835	155.2205162747979	490.5995694812281	120.91470034504404	3719.7957676984843	413.80935659475233	6.5
156	519.4564190482355	247.5050880598077	0.23384474986582382	172.54926085390338	863.695581324288	343.9704666573325	1563.5332055060283	424.28734896779235	382.9570264317214	0	191.340636888762	25.33830713937621	13.489669318863395	624.4304499380225	81.4394889080355	285.45804916078873	1.8291057504873285	3819.1332423687168	343.19588524403605	15.7
122	840.9008507216937	279.9130342235671	12.821240421455936	191.8529228127264	958.9333637326661	469.85071702579705	1631.1420754711569	474.41667576941853	417.67281099110187	0	337.8807653201213	31.578814349015456	20.750156205832138	473.50424819318613	191.00078386818464	392.15889300815167	39.72863277393601	4756.396249469931	329.0390507235535	12.3
162	740.7241875646488	278.7802335104378	12.827477636534837	151.67408267873876	817.4084588926123	434.1142293935178	1295.0873568437505	452.3448049562379	377.17944840989406	15.712875441906471	297.17787527098767	39.22322266412869	9.866648253367003	329.22092873828655	164.21709355189617	348.51368823149653	0	3723.321811136919	329.0648114353805	16.3
107	826.8596999050134	324.6305631395741	53.0320413520996	218.22737730373927	1026.4838194854403	514.5868058416155	1667.0835115857574	509.4739226929928	593.4118263460537	48.23109111236002	349.06260579654173	92.87722434349293	75.79736024480137	773.6747384706742	213.49830935135404	461.7835831620784	83.8283809539387	4647.027082180552	420.5684951878832	10.8
121	756.1956411392568	233.56342762594167	15.193200642041115	180.56350202610636	998.735734363936	438.68978092530966	1730.6136488338268	500.70584314360576	532.3072769797747	15.109439165096148	280.10894552697	46.80837932867959	31.4976346764081	638.0807025681409	182.6517951379053	387.75332043628754	38.94696959344038	4855.280776794359	359.0139110226556	12.2
35	744.9044486275643	361.8653425738664	106.80793149532445	316.6509748579986	1034.0889878516668	584.1693107492983	2155.165500824007	570.5428310827328	581.5347681270106	104.8666752192586	356.449468797568	148.38388480685094	160.37620714737596	539.9299357352147	248.01710327488948	564.882851728324	181.81990112349052	4330.33304451278	443.43835069487466	4.6
42	805.0214901678193	329.8303963733448	107.05143594525919	271.9365874792019	1017.9408502187337	555.0998568072615	2125.294769516164	561.0544902506048	583.4380071823075	113.58769289308407	346.7970847983856	154.56973077665782	157.0271419624258	511.76959403118383	224.1894757057048	557.4343690355975	198.4391292588128	4367.010636945834	481.65025749327515	4.3
179	689.0286516471895	233.3880257549319	0	141.4226110691697	696.5725724350218	396.5819813541668	1310.5847639298793	405.02976564702044	508.6348684164712	0	277.028519840684	24.237593874947382	23.373532847968967	489.56609391938684	59.850679287940466	323.9551444060018	39.82447202500895	3409.261855957222	335.8355521275746	18.0
159	785.3785575402715	250.0190353423316	0	180.05009372680894	934.4758904569748	411.92182400983506	1458.8468384053554	450.25069381454546	375.9145050235901	4.4604542530951115	276.7677393863341	27.972724838412564	23.13988278466507	423.6484838491778	98.48155925031429	372.4324654237241	26.707612716096076	3930.3916591299317	327.2098595704427	16.0
45	856.5552035756735	334.8468761468733	110.4297530747709	316.1169399210645	1055.1486278894906	581.6872045177394	2567.370673286134	576.6003484778647	699.4200918749109	111.77686325435583	329.48850977781296	156.38622344836057	182.2535338421324	1075.4021646708595	266.97782606969946	570.5296824057841	160.46326658535654	5093.970745811147	441.10902247258304	5.6
44	852.9981219477324	410.7232708927	107.43515709557485	300.2204769582235	1055.8917754182132	611.9120669787421	1393.171380201623	589.2028333813561	557.0889221722907	106.30631133473761	394.2780456347944	152.31560870105886	165.83158272365458	526.4100230225725	229.12733323577075	587.7307857972781	183.03178577208666	3811.4552382853576	496.42756889977693	4.5
92	797.6810444004367	248.22523823087235	58.46777268481191	263.23660966298866	965.3131490335377	491.8191656070285	1541.8017075119621	505.73347311133233	582.3016323804129	43.23307955352196	296.6342018793861	76.65056626821924	63.99413673030068	691.0617900334445	228.29744493086847	480.0822362585534	72.90916314648571	4408.8889830286835	407.9544674274418	9.3
125	757.9071053765632	271.99854885557744	12.829257246376809	194.54269693097817	899.1941296032875	473.2944336729582	1452.6631073276476	454.8745495016044	387.0772725389127	15.713483605623042	292.5185977103856	51.080554106830824	25.83044547705602	407.83693013712883	167.41403395421406	372.487861759231	3.1492552334943635	4361.719000580022	357.5018244932134	13.6
79	619.6596771760211	276.6965778246145	53.90845991044792	242.51464581961685	883.6729663885307	380.6096621143746	1125.692854432388	476.7327922610299	459.8232121225225	48.49097338207158	203.87322497699475	77.5689374565969	73.23957872386077	401.073116829502	194.78880557034017	413.44737303631354	70.34298884292552	3773.3470793593397	359.1191971045961	10.0
101	545.7495755068983	197.2798394223255	0	178.41610522721763	846.5195981386845	315.1338467642642	1432.8860853729448	426.07928721163256	473.6182976015664	2.0835990479916533	143.14413227418297	43.56281441871435	41.47285479416409	627.6277702434801	65.2969132107045	294.2630979248792	18.644666243815305	3955.133664910301	303.624454327835	12.2
69	801.4806112442786	345.5137221947458	104.49743083266486	295.6717222308702	911.3148043921703	563.7519888640467	1230.62453351683	524.0723056083157	583.7705788559825	95.66335107443756	406.911575491527	131.39386158514688	129.38860020261947	535.999169421702	252.43073235347651	526.7869206928688	146.46400560979345	3852.1716271733103	461.8082015909798	7.0
133	776.811287892608	313.998612312939	12.83442732115677	189.34673289432416	952.1144670276383	495.1980354147717	1689.8941121411503	491.54063565248765	613.5285856613198	5.464649399547184	348.23958135520155	37.96659579366714	22.26886522631178	586.1749895592698	169.04458827475176	374.26870911718424	32.52667415381363	4593.053905115296	347.80804452641104	13.4
1	842.1891932339787	336.0630393722784	113.1292838489785	276.174614587238	984.6271651878545	567.2553371413186	1248.3754645237548	575.9843389217315	533.3748989386497	117.3246541569189	406.32393795464003	167.567589515352	129.56838986772874	467.7994472600542	275.1767140034485	546.0779242304716	173.20809705995353	3102.8196684346253	482.15842737877944	0.2
29	784.2771902377528	331.3576919215703	113.36993136228226	303.26805477304737	957.3816930191161	537.1574200781907	1907.7413550959332	586.479182367968	587.4616930583111	126.34020368927767	418.11487457563254	164.98680404653393	157.4870005901415	561.296190252645	257.1520433565215	555.8697991613745	174.88097471627057	4161.94583820162	512.3765701354978	3.0
173	421.2066050324197	179.7748828985424	11.003517909356722	121.819932741978	475.5317060348803	251.68471675133736	1019.4020101378786	321.3032045879269	257.99926084143124	10.094256291468916	131.36646821601624	24.192534863884603	23.1358442894484	211.38329218569243	110.81242520034519	245.29100791047875	12.998023623511903	2591.8467828909097	212.35351975136984	19.4
77	827.5019289561329	364.6382504396611	68.29426990458722	246.6944520510342	1010.8861686965446	535.4390141380276	1422.1040275573387	525.7608424177331	576.369198978797	63.45839609445639	329.4611927076221	107.66024193912179	105.84303206720455	653.7631716895356	166.55811423123492	475.21717427605114	93.55121302757988	4182.633642875504	413.85316843737803	8.8
21	880.7912534614454	371.46668540550667	113.44041131089132	304.1925370416434	1064.3750153419587	597.7826982472932	1402.4368779525064	594.6209736323303	575.193390400205	120.34957929291608	368.7476721983128	162.47738999258823	172.62228673509836	537.9968385183729	295.91487117440187	581.3511487099665	186.13259088803738	3674.379039299356	462.663656653097	3.2
140	749.6687625717946	263.36807910671683	0	202.13505637239678	868.695826812006	439.6203230125226	1742.2538325808325	452.23604572347625	463.9010200972165	3.907270170964188	273.27037446502993	38.17694709104658	20.699897103536088	643.7067243088347	99.03721613550253	366.4750771178198	23.78226425584538	4417.878237663673	357.6823039448231	15.1
136	749.5883382006407	284.71322691001615	12.943973064403718	172.40642102002263	893.0195156196726	467.1124154779266	1482.5759171317172	460.73513084077143	414.5308757038748	16.411351123157598	286.0967061212709	40.81849312156005	20.43485583469499	363.06647865661137	167.97658037767783	376.02137144296336	7.318612557870371	4354.218643042437	348.3934241900781	13.7
113	789.5863818722042	288.520712769051	14.530206353211735	186.33285259003063	936.3995388052326	452.50175840208607	1559.458169436013	481.0589151171136	454.9436957452135	6.692818047931448	316.74448853242836	56.17001314668277	46.964381342576466	631.6555748454603	187.211454551684	408.00591403015727	46.213891404999956	4656.228770885046	375.726493789058	11.4
78	630.2162771101275	356.6045752739962	89.5832613005228	275.68985441975093	991.8220950106538	481.9547965460978	2288.6721711012265	546.4367623225891	656.6461908362954	83.89100907886856	266.5946416377531	115.17828654578223	122.4032413176939	935.4772443640934	217.84630150655587	489.3067397445519	160.71531406290063	5004.053615793305	469.35056176699027	7.9
39	651.0574028988794	302.74134825430116	107.89618955854444	287.3296531644883	842.3802425837287	486.9621591594751	1163.0680289083061	478.531874731705	522.2383208889042	99.14499510947648	246.27564728522367	143.48161305156376	160.41556604790034	521.7590639639421	253.99083755984347	490.1221544130066	149.33953879896123	3218.1835488837764	392.60371818819647	6.0
146	770.0326127978952	258.4811429004805	12.83097718253968	181.03229311679914	947.9673995644818	456.5993825082044	1482.2126043582655	463.01933984444116	444.4477097758367	15.71682152215776	300.3859746138271	39.212446522157755	25.232311538074416	431.9482804163666	167.4511019916816	372.0709603622437	3.151269014550264	4191.790484657111	334.3729180547028	14.7
60	844.5314022542622	378.95607473593384	106.9669076094439	286.969317273023	852.9675233477719	594.2126177959597	2390.058354727792	548.3683979725179	509.9340970573714	99.98181041736716	408.09675148006147	150.11762238592732	150.00526590385346	950.2692849949141	282.43504225496235	559.5006606031542	172.41118598313713	4947.168538718582	478.283125870053	6.1
3	866.5008835546994	394.4505907003883	112.69672177180395	312.7781137223875	1011.563838239874	577.621147280751	1051.9861782922032	564.7485564116381	489.4634670925539	125.70572730472392	422.49221823571173	162.20893274075905	145.8268504432767	519.1574657914034	316.16945511559163	573.8571552457015	162.54918107667282	3218.8451149070897	479.3363185318714	1.4
62	791.8172600381247	352.2570887456199	78.13528214379814	272.45109043413703	977.9233496237514	540.5740430012902	1222.3079155929372	508.17035915211693	441.7684347330519	66.4289553519063	343.4335846626326	106.76831191072073	106.4340242437625	398.05519979371786	254.50939511586907	502.0473786326786	110.90263953845358	3914.6357936837944	420.9610854548075	7.3
96	773.5112319659718	275.4428594505882	0.8562381628787881	209.28773971785327	871.3370628424169	437.18248324134913	1861.4576116776084	468.2265819070767	406.1092501523113	5.219941194271334	299.95217346634695	41.976562600162495	65.73555049165377	696.765348376965	116.01644363385658	406.15810106860636	71.54194060797718	4740.312779308314	372.29204705496113	9.7
