InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	X	Class
1140	928.8428269732699	1361.088597113642	679.8079329045842	1171.3438587099288	1006.3340540745452	574.491126964418	930.918151816005	488.44360343072776	1068.3670360113435	931.2678319595833	674.9707774091042	1256.970293024327	5438.028162177511	271.3404969764
856	951.7154083642647	1415.504089864099	651.5961581000536	1159.5081358587577	1031.474972078743	558.6001963797805	936.8011763138082	520.5978167373707	1137.5347241398856	750.7311466189797	663.8416194337265	1285.7182990659096	5030.961154627431	91.3606318592
1266	898.9186202798344	1429.5236447122963	602.0919501775418	1170.7733079937861	963.1180813667385	583.9277663448263	994.1707603488884	503.2064064200466	1080.5654588955324	874.032886851929	707.6349034355865	1193.8548796023463	6322.670622190346	1207.6346914761
945	18.02710277103993	14.713084064456332	12.348877867929406	43.67377112063634	22.246822433160457	6.34456294735556	28.819639174321644	0	9.435832204007959	261.1245760839416	14.393185075748685	1.9264498631962326	4581.25550480556	5282.7035611363
1162	963.0202549476688	1443.5663761624999	699.8230791727087	1245.7827099125197	999.9572744091294	590.1456597650558	957.9598136939857	494.60369507872633	1089.7450073952061	919.8733156909022	677.5351863933961	1280.1988870149542	5646.106044297348	277.7035930321
1423	256.4331799389844	152.2274440106678	120.8357764048807	414.6526024296681	150.95844742114147	45.73433560100395	176.51610335238036	26.65924656902795	312.3249975588231	168.71497641779146	259.9899257082682	124.83565284050606	4064.3154302988905	2404.1789946856
1317	1.7166457676037359	0	3.045931232332961	25.590942282510987	4.2119339188928935	1.7166457676037359	4.80286303394391	0	2.4145742929806997	46.05455982107481	28.871511167113102	16.049349335933446	3918.13149448055	6802.9441990013
922	950.6042253033759	1383.6588178699592	648.3492276569019	1171.4461585686422	1000.3029601628411	581.123714361395	985.2332125687412	508.2041494887333	1100.0173801894118	863.6675692128862	667.0142128576819	1193.0866288025472	4734.554632047762	40.7409088106
107	900.2564570623705	1453.892583618692	625.0067524597017	1222.2521641840247	1004.9221452161959	581.5299564260716	907.7989198314095	489.5572745543714	1101.3528995275306	822.755930962341	685.6084046196868	1310.2390842169905	5460.12776826197	331.5519281183
966	942.2349735057797	1434.023325312374	672.1691609946232	1163.9889630085931	1042.572874994955	563.0882806700862	925.842579295335	512.9718160846968	1140.1279880454956	697.5491451215727	662.580490759269	1283.5696081931249	4888.549007807105	50.567800971
