Specified	Condition	Phenotype	Fitness	Accuracy	Numerosity	AveMatchSetSize	TimeStampGA	InitTimeStamp	Specificity	DeletionProb	CorrectCount	MatchCount	CorrectCover	MatchCover	EpochComplete	AccuracyComp	CoverDiff	IndFitness	Fitness	GlobalFitness	TotalFreq
[3, 4, 5, 6]	div(add(X5, X6), div(X4, X3))	None	0.6128783178122095	0.6326423097974818	1	955.3524355337055	49988	0	7.0	956.230487416795	19134	50000	527	638	1	0.5883724942505476	208.0	0.6128783178122095	0.6128783178122095	0.3756198324443236	1
[6]	['4']	[3.2800000000000002, 6.5200000000000005]	0.9950414371471237	0.9515757575757575	1	956.5912284494159	49958	0	0.14285714285714285	956.5912284494159	8456	8456	110	110	1	0.9923900679410457	59.310344827586206	0.9950414371471237	0.9950414371471237	0.9901074616398132	1
[6, 2, 3, 5]	['1', [-1.85, 1.85], [3.45, 6.55], [0.15, 0.44999999999999996]]	[0.09999999999999987, 2.5]	0.9967308190357576	0.9958333333333333	1	955.2063804480158	49289	0	0.5714285714285714	955.2063804480158	237	237	4	4	1	0.9994918204667538	2.250783699059561	0.9967308190357576	0.9967308190357576	0.9934723256156921	1
[6]	['5']	[4.33, 7.27]	0.9968260325025547	0.9410347222222223	1	958.0758253904336	49930	0	0.14285714285714285	958.4309771725525	9404	9404	120	120	1	0.9930871973441642	85.20376175548589	0.9968260325025547	0.9968260325025547	0.9936621390747843	1
[6]	['5']	[3.63, 7.7700000000000005]	0.983271887250741	0.890673611111111	1	958.0758253904336	49930	0	0.14285714285714285	958.4309771725525	9404	9404	120	120	1	0.9800959459531706	71.84952978056427	0.983271887250741	0.983271887250741	0.9668236042576339	1
[6, 2, 3, 5]	['0', [3.1, 8.9], [6.949999999999999, 11.05], [0.355, 0.845]]	[-0.42000000000000004, 1.62]	0.9968878287345925	0.9689743589743589	1	956.1446127271108	48695	0	0.5714285714285714	956.1446127271108	943	943	13	13	1	0.9967146072776027	9.230407523510971	0.9968878287345925	0.9968878287345925	0.9937853430791702	1
[6]	['0']	[-0.40000000000000013, 2.0]	0.9916465944649137	0.9206552706552706	2	955.4682322048109	49988	0	0.14285714285714285	1910.8800400625532	9102	9102	117	117	1	0.988367620984511	74.27115987460814	0.9916465944649137	0.9916465944649137	0.9833629683138609	1
[6]	['5']	[4.36, 6.04]	0.9970420505518213	0.9425555555555555	1	958.0758253904336	49930	0	0.14285714285714285	958.4309771725525	9404	9404	120	120	1	0.9933031804133163	85.20376175548589	0.9970420505518213	0.9970420505518213	0.9940928505685805	1
[6]	['4']	[1.9500000000000002, 6.45]	0.9724763580991814	0.9185984848484848	1	956.5912284494159	49958	0	0.14285714285714285	956.5912284494159	8456	8456	110	110	1	0.9707277405713468	38.44827586206897	0.9724763580991814	0.9724763580991814	0.9457102670618474	1
[6, 2]	['4', [-1.0, 1.35]]	[2.97, 5.43]	0.9931146963882427	0.9484126984126984	1	957.9420914223817	49233	156	0.2857142857142857	957.9420914223817	1640	1640	21	21	1	0.9927692395289721	12.573667711598747	0.9931146963882427	0.9931146963882427	0.9862768001823115	1
[6, 2, 3, 5]	['2', [4.9, 1.0], [0.6499999999999999, 5.35], [0.22499999999999998, 0.775]]	[1.0, 4.0]	1.0	1.0	1	386.0	179	179	0.5714285714285714	386.0	1	1	1	1	1	1.0	1	1.0	1.0	1.0	1
[6, 5]	['0', [0.155, 0.44499999999999995]]	[-0.40000000000000013, 2.0]	0.9819776602121506	0.8881720430107527	1	956.0281970546393	49988	230	0.2857142857142857	956.0440578978739	2420	2420	31	31	1	0.9811377861487895	19.678683385579937	0.9819776602121506	0.9819776602121506	0.9642801251557299	1
[2, 4, 5, 6]	add(mul(X2, mul(X4, X5)), add(X6, X5))	None	0.9792862782376837	0.8864420062695926	2	955.3524355337055	49988	424	7.0	1912.46097483359	34957	49576	614	638	1	0.9719215165992539	295.0	0.9792862782376837	0.9792862782376837	0.959001614744614	1
[5, 6]	add(sub(1, X5), X6)	None	0.994294903543982	0.9076802507836992	1	955.3524355337055	49980	619	7.0	956.230487416795	32477	49381	637	638	1	0.9797573077433042	318.0	0.994294903543982	0.994294903543982	0.9886223552135365	1
