X	N10	368	277.5458410292419
X	N6	364	276.19846359052207
N6	N10	362	274.19846359052207
N0	X	353	271.49124901498607
N0	N6	352	270.49124901498607
N0	N10	352	270.49124901498607
X	N8	329	257.8114162684576
N6	N8	329	257.8114162684576
N0	N8	327	256.4503228287883
N8	N10	327	255.81141626845763
X	N9	278	225.23570942127733
N0	N9	277	224.23570942127733
N6	N9	277	224.23570942127733
N8	N9	276	223.23570942127733
N9	N10	276	223.23570942127733
N2	X	225	192.54277803190763
N2	N6	225	192.54277803190763
N2	N8	225	192.54277803190763
N2	N10	225	192.54277803190763
N0	N2	224	192.18168459223827
N2	N9	221	189.18168459223824
X	N5	184	162.78775909750286
N0	N5	183	162.42666565783352
N5	N10	183	161.78775909750289
N5	N6	183	161.78775909750286
N5	N8	183	161.78775909750286
N5	N9	182	161.42666565783352
N2	N5	182	160.78775909750289
N0	N7	139	127.56135900904927
N2	N7	139	127.56135900904927
X	N7	139	127.56135900904927
N6	N7	139	127.56135900904927
N7	N8	139	127.56135900904927
N7	N10	139	127.56135900904927
N5	N7	138	126.56135900904927
N7	N9	137	125.56135900904927
N0	N4	90	83.62386840886741
X	N4	90	83.62386840886741
N4	N6	90	83.62386840886741
N4	N8	90	83.62386840886741
N4	N10	89	82.62386840886742
N2	N4	86	79.88972990672805
N4	N5	86	79.88972990672805
N4	N7	85	78.9630618294246
N4	N9	85	78.88972990672805
N0	N3	46	43.2138960288801
X	N3	46	43.2138960288801
N3	N4	46	43.2138960288801
N3	N6	46	43.2138960288801
N3	N8	46	43.2138960288801
N3	N10	46	43.2138960288801
N2	N3	45	42.2138960288801
N3	N7	45	42.2138960288801
N3	N5	44	41.2138960288801
N3	N9	44	41.2138960288801
N0	N11	12	11.734138502139364
X	N11	12	11.734138502139364
N6	N11	12	11.734138502139364
N8	N11	12	11.734138502139364
N10	N11	12	11.734138502139364
N0	N1	10	9.384362221513086
N1	X	10	9.384362221513086
N1	N6	10	9.384362221513086
N1	N8	10	9.384362221513086
N1	N10	10	9.384362221513086
N1	N11	6	5.734138502139364
N4	N11	5	4.734138502139364
N2	N11	3	3.0
N1	N4	3	2.7341385021393636
N1	N2	2	2.0
N1	N3	2	2.0
N3	N11	2	2.0
N7	N11	2	2.0
N9	N11	2	2.0
N1	N9	2	1.6502237193737233
N1	N7	1	1.0
N5	N11	1	1.0
N1	N5	0	0
