InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	X1	X2	Class
1304	1170.5257999040032	297.0320012607875	1347.667462094683	1377.1817831930484	950.6108595842549	157.0966506385815	960.5611762631535	912.9277250068347	3696.8941569371573	529.1544221804924	133.8161760756624	13327.975400450512	11971.627974588842	42.63
715	1180.4701042831941	307.6614367615023	1083.8833653753886	1406.196759809101	670.6842194086219	218.5063968227454	808.8525056628695	923.3861518115201	3856.369080215032	462.9534761221186	113.71243028732826	11139.361441490115	10426.865743837143	114.21
1320	1120.6433185075084	294.15840004437825	1259.533596340399	873.275638416687	647.674709951127	141.47043079869724	850.7256557028517	690.0893245943276	3173.9968423856694	456.4904502938389	106.10247772141842	10058.556180355154	8869.286389619836	6.16
298	1110.5269654598906	260.06107821266903	1384.391932337084	1270.985928573779	737.4550227171104	131.2257492274657	869.2136331892749	797.9889383551362	3231.529278943003	475.6249507825063	103.74939777194207	11561.501788419297	10161.037825116835	1.91
381	809.7508725589317	144.75515158866153	978.489697880789	1034.553175346585	457.0411602003559	47.02751379008013	661.6774446506008	578.252547277948	3267.939426544813	254.5493720897994	10.278375925898487	11304.443520260866	11485.911067576986	533.56
1107	450.4658552599754	49.769741080650405	341.56085055665744	733.5727268547408	594.6241468502898	13.9613720558804	317.22444818150575	350.1881613894366	1691.3625011033894	165.0879311496361	10.043592111302605	7751.412590918038	7841.266771683811	655.4
1268	931.6068167860976	209.1726125465723	1169.634786128098	1135.4290834181484	819.414365946217	48.67650650808416	760.5730551371256	738.7996754478913	2921.1893658890767	325.92691135449076	21.149647975211035	12439.795612532298	12655.191368517117	661.89
1125	1267.4752725319859	310.2941227947766	1438.4283375626212	888.6496733297994	886.6842613931617	178.15560974899049	949.3524863657585	963.7590273329566	3867.960304639466	515.0569128025787	121.82786085320116	12184.274634072612	11182.747038890227	7.67
419	235.57660849233207	23.77935887178966	222.32248039962008	636.5641419744031	352.9304853563914	58.79973571589848	179.21197639970248	536.0087722687492	935.5080697965165	139.43749974763497	30.70004537432456	7699.166138691716	7759.572664846471	641.94
749	1239.5680495765603	321.83329661743323	1377.5602391229297	1390.9717590744463	722.4441239860329	154.44385596351805	928.744213833831	935.0187006384001	4070.0733975038734	479.9048656253818	84.89038610128264	10230.858680017334	10504.196747827677	195.29
184	1378.9604032957648	332.0434125040151	1471.6653410712586	1505.9907025293999	998.4441089768019	194.12381054267476	1077.8434442748455	1098.4267065242962	4329.652922312808	581.2228457384077	129.7002852599596	13919.060875099007	12711.746879233951	32.04
1345	986.0667928855786	286.3463892661034	1213.948092350037	930.5408216945611	490.98532618061347	125.84690669494599	790.0293907813744	772.0414921958252	2979.0323314182397	359.3322924111117	78.63507020190283	8649.743857876289	8939.270746134142	231.78
1043	1243.2035726460165	340.1057359263529	1383.7510869391654	1488.229371912339	592.8025209714834	173.06711919220257	952.5808120507809	962.194356764489	3827.6377596866746	502.31358088286004	114.08841466734444	11840.980988255855	11261.690642003023	87.53
307	578.0873060426627	91.54843093414436	578.8647607916497	477.6164061784923	568.6948927696876	48.68747606571703	438.9658196007865	342.2823958277717	3356.2997586853976	265.5302510377247	14.53069513113631	8168.267201820155	8557.07275175598	339.61
1191	298.83399912766384	41.39337282385574	282.1144959358412	573.5580149959263	474.0137819572242	61.38890966490013	254.12468102970618	482.4117826246905	1159.262399484806	200.8195792530755	29.071444818382552	7938.985049029383	8163.318249509379	463.42
982	1128.7339097877077	237.09473147162217	1310.8632777040461	1023.4977648027758	740.7093318061033	145.93262026359332	845.7586226235294	896.3305769144137	3913.8285023375984	446.351096433005	77.70443906601183	9779.005423131517	9993.661287507779	249.76
271	1114.3310787087767	331.7147163437426	1303.152808938717	1321.0127526098322	858.1449518043828	189.7468224544681	916.9939307433813	995.5336608925812	3082.723763824117	463.86658995454195	102.64944814391481	9878.887527264256	10544.096298728198	124.6
1190	294.67179065515074	41.97176946607452	199.77287707897784	218.98921653515546	471.9033416499884	100.52836579306182	129.64048357266356	381.76154432194903	970.231797109701	80.55105077048623	34.497298623958784	6310.484150037968	6211.068341735006	319.21
600	1283.221519435637	333.85847636275037	1449.602102788542	1469.9989944024687	660.7264063797029	195.0619660060996	992.3113988430476	1089.1907220851099	4196.793851469149	516.509941145306	105.29992994563858	10730.126637526777	11436.335134084427	117.54
119	922.5728413348032	207.96787611254805	1133.82207873423	1163.2549493876784	654.1347556339183	65.07626082633702	713.0038503093164	750.4131331008095	2958.0153971422615	324.00610900389245	19.96112013972561	12645.347450743855	12784.267340725051	596.52
469	1068.3854707445114	311.30358134887047	1258.9384803895762	830.9360856007246	750.4061221923378	179.3865986789681	860.2407148345831	941.9945553758472	3129.090397835108	419.0874403943188	99.38055675547871	9278.891965283987	9997.392554181533	155.49
287	1211.043937311988	255.84439922589357	1376.7931586516502	1272.2360551410172	846.8737190189255	142.80231746882797	881.3556227867332	1012.7739146501685	4114.684998688623	438.8223928226173	70.9535107374893	11250.445646791635	11172.012300152048	287.16
1158	419.25448558459715	146.78315891067083	379.1501262554982	943.4000417256206	546.2454549579898	110.31103067049075	361.4138773114826	481.3672055685652	1154.6612795665922	258.3671438092255	98.52501774282416	7352.701938433206	6620.6452607296	213.34
1092	1077.4060019155602	328.1103958793435	1300.8441238959294	1353.0929677018196	701.9307899787749	184.34712122568345	914.2907430288237	1025.4958543222956	3417.849535010879	424.9649523268183	95.06335520222778	9902.396854431423	10594.39554690202	131.53
989	903.3732550934018	224.8083655751044	1092.2206528842569	1149.1648503114668	732.7891240305999	54.811010249669025	756.0097324658029	676.9386399310464	2814.909645807947	359.8012630344767	27.701076215886403	11317.901942350883	11531.565819023608	317.4
158	1199.464954207254	302.04312015557514	1352.683265747056	643.9371343599285	664.746021680924	176.4275150959285	866.7610526810895	911.6220605886856	4002.920118322698	445.2266414733129	100.73432332828267	9784.046799383055	10381.615148251287	131.96
1237	197.87657621644945	23.300871822829272	207.86566606447735	241.7607048269282	117.32840178798695	68.8521521195181	105.46783785135591	357.9960479648098	1023.150768385328	64.7321368961373	29.2692825281742	6705.559406124402	6921.156222710333	369.4
752	1064.0709990404052	314.83561846032427	1199.884112574174	559.5428884195944	501.1222678392018	197.030177943456	767.9077102643716	762.2717905079404	2520.657414490102	428.04290951236044	122.52018841452023	10298.688342676232	9591.166201000948	37.64
178	1074.1807321788328	207.54036265309202	1157.7888527053444	1122.8576879927984	670.7538797144953	59.497203109504746	822.3198432122667	748.8442457386163	3937.045613279915	449.43896630816016	9.265826116600262	13021.123112946818	13169.53512102495	581.29
727	989.6501175404344	242.07580143955056	1200.124593571608	1189.8425862772565	501.92846111240584	123.56956743558854	784.8246761283315	935.6096367863497	3250.672854814027	351.84545477918863	56.27633739524647	10012.44287351809	9896.609759678491	300.32
1243	401.6365249846575	109.62696040303541	306.85910800231557	810.9125413902085	361.0517457375805	125.84070257481419	310.72615767530624	591.1096903388443	1439.985731970648	214.2814834479691	85.4311612466931	8380.266293212535	7733.496581952883	240.69
489	466.59602731059016	186.70079900379574	483.8036412472684	952.2756177432788	448.9903602685972	185.73251649502467	363.6150367292167	738.3172039770313	1861.5705757178168	279.0995798100673	112.50703284746095	9535.237201318914	8072.943346084436	105.24
116	344.00275668307415	146.8813561852001	371.771866432	810.5113327258192	425.7366926443158	92.73957712786219	296.5442037945195	407.93486949369304	750.4194872538585	234.96693601781297	106.757207197723	5360.612573149306	3422.669101125681	86.82
437	1100.3639522232386	318.1676519325522	1308.194606151633	1126.2181727420498	876.3057147582997	208.15762053022382	927.1029387047837	1041.8817698161793	3279.2676111599603	474.94132294186574	125.1728038008942	9603.425106701357	10327.915513009177	21.88
1087	1148.9321608347016	236.0981925817152	1299.1100628204315	816.4975595847488	826.0370357649283	77.01217502338297	781.6149960013913	669.4845890750605	3820.3572943672143	376.54153966948854	33.031617486366216	9480.766162567665	9685.345230941057	224.5
346	266.13232649880405	125.51776476082955	369.824138489033	557.3414472912882	372.662002689591	133.14681370758848	255.01990146382292	603.160396898997	925.9435757366441	178.3466400309959	117.16283198144167	5749.831229525459	3938.807286878848	132.15
890	1084.6239161235778	275.9651622410867	1328.2113951845167	1245.01212705993	872.9781269342436	132.45879731197226	845.9675745215947	820.0140424562886	3255.5906954997104	503.5779390824639	93.50873423407742	11825.68617556205	10294.757743490763	13.9
544	1086.0054134697236	222.32900451363096	1296.4766877912894	1176.839085542599	820.7151995186285	73.82727986517975	848.9424727803813	785.0038036532292	3989.6334278918953	417.31328559170515	22.190566794603036	13571.832473928514	13755.74435699928	527.85
1223	837.4810502232417	116.2017298056836	831.1312161798187	1004.347020434576	549.5137329592375	27.986790541108356	636.9017277072728	569.5604732108316	3454.7921938914033	410.4373555996411	11.795106714997965	10913.501915027722	11045.23009891222	836.07
90	994.324533398983	270.9801782535251	1229.9261291935065	1217.0257132379295	604.5102098264001	116.53310568630619	795.588333353112	812.2122309079672	3126.7072984409874	395.55918970745614	75.35752215947457	9181.693712853496	9178.37640100599	286.97
833	524.2352677855724	83.9337496994198	515.8293988711913	894.4686896301783	496.5050880319905	30.667136592761615	455.5565415779235	343.73388448644823	1650.2558864421799	308.39630403140563	8.56031982834012	7904.622561581598	8046.766694399194	713.4
829	1093.9490660521903	298.70655568040075	1257.5078361317144	711.0036424500744	583.834497432745	170.06380311853408	822.3179378438055	910.5099250420442	3409.3797293848975	404.8965226688305	99.5000335279001	9364.35476070939	9816.817389857719	194.48
1226	1369.4552674685683	347.64145050302443	1518.682328738427	1498.1980919208265	978.0888000392654	201.19883010242518	1036.28720699608	1110.3033228630165	4382.888481141964	576.1949716143653	129.39620433887205	13463.85615768988	12201.000254338664	11.35
1470	1254.539327947872	307.79357721623813	1337.1847016235602	1305.8017148408956	738.3594158419646	197.22376105857734	962.7908879777054	1130.240908241494	4132.459636496183	504.5840490312828	114.2442909051092	12755.8639878234	11426.841268029708	39.48
1202	357.57461008295445	47.656349584609075	302.3759277740565	754.4017272611331	388.6471567599336	23.600704773455444	295.6411632850035	304.4281513223371	1724.5495097599744	267.51840168797105	9.298747272515815	7035.318965644351	7192.002214627487	782.86
467	1296.3747365053462	328.2132873554175	1400.5448982464793	917.624768431058	626.5577797881044	199.24649156471088	969.9985613542941	949.8731021816835	4204.623678601703	511.9327305010843	123.43210231064336	12533.710152575604	11773.986634505181	43.21
207	1194.526653488868	269.2088477399165	1300.5430354315333	1311.6835818174245	835.1551880848256	125.5065420487731	901.0982848175555	721.296025429242	4055.8729740038984	436.63587233846994	64.78019811090759	12458.421726866842	12560.485326805361	259.51
770	545.0017764299374	87.10358844438007	483.3856731341489	876.2828261826882	383.61940049998356	47.41091312694223	423.4701300953851	407.8205421757493	2004.6768912052514	224.989729243525	16.354410112176627	8358.538900649053	8555.199965027328	522.14
1408	1148.1192104223	310.11322065354983	1389.7299723099627	981.8512379330696	833.1461259819826	130.03195311142719	903.0313435588475	764.0826009899303	3324.6540876842246	472.6173922885048	103.039316730082	10623.689404324092	9368.675843088542	10.6
121	1028.1860027082105	347.01935382819926	1161.642307571405	657.6803067459394	542.7321354994701	195.63748685614803	787.3706349511157	777.3331630360062	2622.3990614546933	424.155056512121	116.94574548128057	8553.267441282847	9161.925199423065	89.72
946	202.8086486053423	42.29505425952238	152.5842042783405	242.51612307517033	356.74009544433744	73.52008499364493	133.91073099659326	343.15121689731603	800.4295506801654	70.3070969848995	32.28833770471997	4558.022483742651	4817.086536596872	343.26
1104	1314.13782446683	316.8116651397504	1505.5962748014347	1203.839888875817	1010.7734632453415	191.66416283981135	976.4302013908806	1037.5456294736537	4265.664187059849	500.00477021289225	100.63022500174411	11015.371053409883	11647.013013603872	156.23
91	377.63856896434027	45.415624094860085	340.14905720711204	767.8375138428434	568.4414777688977	26.425340635221144	250.97557377116118	301.5201768307544	1882.0737163407618	168.72505463370481	10.449576690470252	7789.314470830509	7991.9716487369415	564.14
645	404.3609991172132	90.44966435683779	282.91810482798223	385.0126684803106	542.0769724022547	136.13444883691102	222.44961743450736	474.9203890268786	1305.3845282355335	179.3528226536933	97.77438519605327	8158.684463523808	7584.639816162297	262.92
8	1078.179001659886	256.8487464815616	1285.7883880906097	689.9412518618282	568.5962479871415	101.94363683425827	772.0990316071961	628.3861617658617	3652.5563207656546	394.35089891406346	55.324883720762664	9085.595471433364	9049.799844890884	291.01
691	855.8371081049556	119.45321472689574	956.8576593874104	1026.5478968004504	582.5940809902916	37.95328049664681	677.1553945871027	591.4421913515665	3637.9323485094524	375.46457850506573	9.690335360791808	11099.85828758325	11265.56985691221	700.61
757	455.36214430280256	47.45511711223101	344.6507675604492	329.76554753937194	538.5653961685448	73.43940318343425	301.0804392853265	427.54497451722904	1842.764069343696	165.0405423669077	31.877894252267467	8317.312645607783	8528.981997844647	488.25
838	1292.3865703368538	318.62243089739684	1382.821925735413	1411.418436778729	908.3293303660922	181.2199858932662	970.4876209737419	1046.7206583246823	4199.132606991972	491.8913924526737	89.16101995392523	11192.413402495316	11495.21973750929	197.31
1	1292.6120645934316	339.8152482176725	1493.735192666529	1513.0824823807864	976.5588933818802	204.34308067141035	1033.856332925914	1089.5023131301266	4427.53923826154	537.0592418349758	124.36062784161567	13772.133988314205	12611.890850685364	26.32
1267	1166.8308666928153	287.63189129776316	1345.137611389949	1325.925566448103	709.938100313331	136.9512453554264	897.3773482913607	955.547757051425	3843.572278020305	445.4299632855555	80.32352453796692	10071.776276802031	10318.078568647365	230.23
1439	1217.1119188092853	330.7739555621883	1340.429148144412	1414.893470007237	886.4040622542201	152.37005213908685	1004.1825495273717	877.2839889780048	4241.304777369191	503.18162637781114	115.86452967663743	13528.108598149942	12484.785109640727	139.24
300	1085.186314487463	221.93753916038835	1093.0737302770767	1230.5627792071232	787.2279363632266	146.98852992588792	755.4641321394134	850.9052771379511	3392.047602208171	408.0335423079952	81.48394036418881	8458.34466779955	9036.504754239675	163.07
839	167.38786201520912	23.84979894056754	142.01955706904175	188.54020957316823	352.74802163908487	55.8504683774065	125.2372669247685	328.69083697358855	687.0996821959538	51.188419756602926	28.45855032444041	4466.294928724878	4645.79335660429	366.53
1429	987.8914599161579	219.72515278663238	1166.1033588230162	1117.9716727451682	753.9264824421285	59.85093905200914	777.4501798667451	686.9669744494032	3294.272253707017	341.44117372257085	25.26379724448653	10764.806933232589	10853.273804047845	355.96
646	1137.7931661204682	246.5667309520382	1293.0317066160392	1269.6694026517473	875.5692118163746	65.47789332680179	850.0475382400438	723.4040897199486	3994.1449061408794	401.02022017633203	30.57162875499962	12150.659801145348	12482.135507763158	335.82
