N8	X2	38	32.97950578340275
N3	X2	34	29.777144048454915
N10	X2	32	28.757929623057407
N3	N8	32	28.25949450732667
N3	N10	30	26.980964143061428
N8	N10	30	26.980964143061428
N2	N3	26	23.579736602601454
N2	N8	26	23.579736602601454
N2	N10	26	23.579736602601454
N2	X2	26	23.579736602601454
N2	N6	24	21.733954582897017
N3	N6	24	21.733954582897017
N6	N8	24	21.733954582897017
N6	N10	24	21.733954582897017
N6	X2	24	21.733954582897017
N2	N7	17	15.808856100795756
N3	N7	17	15.808856100795756
N6	N7	17	15.808856100795756
N7	N8	17	15.808856100795756
N7	N10	17	15.808856100795756
N7	X2	17	15.808856100795756
N1	N2	15	14.472085543766578
N1	N3	15	14.472085543766578
N1	N6	15	14.472085543766578
N1	N7	15	14.472085543766578
N1	N8	15	14.472085543766578
N1	N10	15	14.472085543766578
N1	X2	15	14.472085543766578
X1	X2	14	12.670919121143912
N3	N4	13	12.171739768851838
N4	X2	13	12.171739768851838
N1	N4	12	11.56241805608185
N2	N4	12	11.56241805608185
N4	N6	12	11.56241805608185
N4	N7	12	11.56241805608185
N4	N8	12	11.56241805608185
N4	N10	12	11.56241805608185
N10	X1	9	8.485907314024026
N3	X1	8	7.318263546798031
N4	X1	8	7.318263546798031
N1	X1	7	6.708941834028042
N2	X1	7	6.708941834028042
N6	X1	7	6.708941834028042
N7	X1	7	6.708941834028042
N8	X1	7	6.708941834028042
N0	N3	5	4.418130920803335
N0	N4	5	4.418130920803335
N0	X1	5	4.418130920803335
N0	X2	5	4.418130920803335
N0	N1	4	3.808809208033346
N0	N2	4	3.808809208033346
N0	N6	4	3.808809208033346
N0	N7	4	3.808809208033346
N0	N8	4	3.808809208033346
N0	N10	4	3.808809208033346
N5	X1	2	1.7888912037177516
N5	X2	2	1.7888912037177516
N0	N5	0	0
N0	N9	0	0
N1	N5	0	0
N1	N9	0	0
N2	N5	0	0
N2	N9	0	0
N3	N5	0	0
N3	N9	0	0
N4	N5	0	0
N4	N9	0	0
N5	N6	0	0
N5	N7	0	0
N5	N8	0	0
N5	N9	0	0
N5	N10	0	0
N6	N9	0	0
N7	N9	0	0
N8	N9	0	0
N9	N10	0	0
N9	X1	0	0
N9	X2	0	0
