Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
35	3500	811	1000	0.7864957392700335	571	240	0.6753076923076905	0.8581997533908755	13.354071168104808
36	3600	808	1000	0.6988604592492603	569	239	0.6757692307692287	0.8675742574257426	13.498150634765626
37	3700	806	1000	0.7725984166401648	565	241	0.6759999999999984	0.8684863523573201	13.63840358654658
38	3800	803	1000	0.8570546411239844	562	241	0.6763846153846137	0.8742216687422167	13.775073270003
39	3900	803	1000	0.9478865154276933	560	243	0.677923076923075	0.8704856787048568	13.90565410455068
40	4000	802	1000	0.749563239012247	560	242	0.679076923076921	0.8615960099750624	14.040076553821564
41	4100	799	1000	0.7731308734777873	558	241	0.6800769230769209	0.8685857321652065	14.178205533822377
42	4200	794	1000	0.8415626971429316	550	244	0.6802307692307668	0.8727959697732998	14.305342253049215
43	4300	794	1000	0.7068277368578432	546	248	0.6819230769230744	0.8753148614609572	14.433479634920756
44	4400	793	1000	0.1373586458469585	546	247	0.6812307692307668	0.880201765447667	14.560651087760926
45	4500	793	1000	-0.5546360038460486	542	251	0.6826153846153823	0.8764186633039092	14.687736519177754
46	4600	790	1000	-0.31069895721941376	541	249	0.6837692307692284	0.8911392405063291	14.81370602051417
47	4700	790	1000	0.8298948447711099	540	250	0.6841538461538437	0.8886075949367088	14.934975850582124
48	4800	789	1000	0.9196899853158186	531	258	0.6853076923076898	0.8846641318124208	15.061596004168193
49	4900	789	1000	0.8876818770784106	528	261	0.6863846153846129	0.8808618504435995	15.190777321656546
50	5000	789	1000	0.8574821604522255	523	266	0.6873076923076898	0.8859315589353612	15.317551302909852
51	5100	789	1000	0.8717100147001218	521	268	0.6869230769230744	0.8846641318124208	15.43659883737564
52	5200	786	1000	0.6041394286541114	517	269	0.6866923076923056	0.8867684478371501	15.560197218259175
53	5300	788	1000	0.8807623174981427	513	275	0.6865384615384592	0.883248730964467	15.688384087880452
54	5400	786	1000	0.8946323193347347	509	277	0.6869230769230745	0.8905852417302799	15.813848384221394
55	5500	785	1000	0.82880564050452	505	280	0.6876153846153825	0.8878980891719745	15.945272254943848
56	5600	788	1000	0.8051875369559268	503	285	0.6887692307692288	0.8807106598984772	16.08484495083491
57	5700	790	1000	0.8685357202606991	504	286	0.6901538461538438	0.8784810126582279	16.21369822025299
