Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	993	1000	0.7383854401681187	508	485	0.6890769230769208	0.0	2.0877121369043987
2	200	983	1000	0.04467307923931868	519	464	0.6886923076923052	0.0	2.8301875829696654
3	300	975	1000	0.806185109306606	533	442	0.6886923076923046	0.0	3.5438854694366455
4	400	961	1000	0.799405059146148	554	407	0.687538461538458	0.0	4.1782958308855696
5	500	953	1000	0.769017110793238	576	377	0.6866923076923046	0.0	4.7554987152417505
6	600	940	1000	0.6893211036937048	583	357	0.6861538461538431	0.0	5.25426336924235
7	700	929	1000	0.7483357888138116	590	339	0.6858461538461503	0.0	5.806712102890015
8	800	922	1000	0.7461031398072346	596	326	0.685461538461535	0.0	6.286432667573293
9	900	918	1000	0.5210660420401968	613	305	0.6856923076923038	0.0	6.724126931031545
10	1000	905	1000	0.6976812824751919	621	284	0.6849230769230735	0.0	7.163648935159047
11	1100	895	1000	0.778390282527638	623	272	0.6859230769230737	0.0	7.584253700574239
12	1200	887	1000	0.8447279837765842	617	270	0.688230769230766	0.0	7.809979085127512
13	1300	880	1000	0.7884431710949503	618	262	0.6896153846153813	0.0	8.257828617095948
14	1400	872	1000	0.7878306352581704	617	255	0.6899999999999965	0.0	8.682158001263936
15	1500	865	1000	0.5429947624405022	618	247	0.6920769230769197	0.0	9.11449944972992
16	1600	848	1000	0.7900630463923203	618	230	0.6939999999999968	0.7464622641509434	9.234683215618134
17	1700	842	1000	0.7936721928392128	620	222	0.6944615384615352	0.7387173396674585	9.356123785177866
18	1800	830	1000	0.8262359746005028	624	206	0.6945384615384589	0.7385542168674699	9.47748825152715
19	1900	814	1000	0.838179921914504	616	198	0.6979999999999975	0.7506142506142506	9.607386314868927
20	2000	803	1000	0.7941010138659931	619	184	0.6973846153846129	0.7546699875466999	9.731047817071278
21	2100	800	1000	0.8675399305350056	617	183	0.6992307692307665	0.75375	9.847996052106222
22	2200	800	1000	0.7780664940114022	619	181	0.7013846153846126	0.75	9.97588136990865
23	2300	792	1000	0.7751562652043382	618	174	0.7022307692307665	0.7575757575757576	10.089986018339793
24	2400	790	1000	0.7747911704180808	619	171	0.7050769230769198	0.7544303797468355	10.197634017467498
25	2500	790	1000	0.40139329015676367	621	169	0.7054615384615353	0.7632911392405063	10.307749636967976
26	2600	789	1000	0.8378652100601982	614	175	0.7080769230769196	0.7579214195183777	10.422191218535106
27	2700	782	1000	0.8240811281743662	604	178	0.710923076923074	0.7531969309462916	10.544082967440287
28	2800	780	1000	0.8417758343737777	598	182	0.7142307692307663	0.7564102564102564	10.682000668843587
29	2900	767	1000	0.7759983310808982	588	179	0.7161538461538436	0.758800521512386	10.817467415332795
30	3000	767	1000	0.8307076518734905	586	181	0.7176153846153813	0.7509778357235984	10.963036501407624
31	3100	766	1000	0.180794694772104	583	183	0.7191538461538425	0.7441253263707572	11.118826985359192
32	3200	759	1000	0.8275494331725121	576	183	0.7199999999999964	0.7536231884057971	11.266184365749359
33	3300	749	1000	0.8494717804840245	570	179	0.7216153846153812	0.7650200267022697	11.400902398427327
34	3400	751	1000	0.7549891929207672	571	180	0.7232307692307656	0.762982689747004	11.54324433406194
35	3500	746	1000	0.7451218843126963	569	177	0.7249999999999965	0.7788203753351206	11.684928715229034
36	3600	743	1000	0.8150873209407203	566	177	0.724999999999997	0.7954239569313594	11.806158451239268
37	3700	740	1000	0.79119779483207	562	178	0.7259999999999973	0.7972972972972973	11.945359083016713
38	3800	738	1000	0.8519973052480525	562	176	0.7261538461538434	0.7940379403794038	12.08323841492335
39	3900	736	1000	0.8336117113408348	557	179	0.7287692307692277	0.7989130434782609	12.219623549779255
40	4000	737	1000	0.5814706949758236	558	179	0.7290769230769202	0.8046132971506106	12.361021435260772
41	4100	725	1000	0.9005195146471995	546	179	0.7310769230769204	0.8137931034482758	12.487122849623363
42	4200	721	1000	0.7766395193691363	540	181	0.7319999999999973	0.8183079056865464	12.606671647230785
43	4300	715	1000	-2.000068566747182	535	180	0.7338461538461513	0.827972027972028	12.722663648923238
44	4400	707	1000	0.4218386963869397	530	177	0.7339230769230747	0.8302687411598303	12.83345209757487
45	4500	713	1000	0.8526331804787255	529	184	0.7339230769230745	0.8316970546984572	12.943747715155284
46	4600	714	1000	-0.8492145109063187	527	187	0.7355384615384587	0.8417366946778712	13.0585528810819
47	4700	717	1000	0.3763834306241125	532	185	0.7346153846153821	0.8451882845188284	13.165821635723114
48	4800	716	1000	-0.6344804333976415	531	185	0.7351538461538437	0.8491620111731844	13.266308184464773
49	4900	715	1000	0.8684014037307968	528	187	0.735153846153844	0.8601398601398601	13.369124666849773
50	5000	713	1000	0.8407666060008084	527	186	0.7353076923076902	0.8583450210378681	13.46913788318634
51	5100	711	1000	0.9044681160648672	519	192	0.7393076923076902	0.8523206751054853	13.563662731647492
52	5200	714	1000	-0.3454032197995565	515	199	0.7386923076923054	0.84593837535014	13.675363751252492
53	5300	712	1000	-2.4982243097708867	511	201	0.738999999999998	0.8539325842696629	13.787006084124247
54	5400	708	1000	0.8093236948488247	510	198	0.7395384615384597	0.864406779661017	13.887314665317536
55	5500	711	1000	0.3478185238509532	513	198	0.7396923076923055	0.8607594936708861	13.989500832557678
56	5600	705	1000	-0.7840619897075546	509	196	0.7400769230769213	0.8609929078014185	14.093020351727803
57	5700	701	1000	0.9311917182029116	504	197	0.7429230769230748	0.8616262482168331	14.19721380074819
58	5800	705	1000	-0.23442167117241153	503	202	0.7451538461538441	0.851063829787234	14.307148981094361
59	5900	698	1000	0.8570464099702609	498	200	0.7455384615384593	0.8567335243553008	14.410583233833313
60	6000	694	1000	0.8134439543608653	494	200	0.7482307692307669	0.8631123919308358	14.517977249622344
61	6100	686	1000	0.8030211840975734	490	196	0.7497692307692285	0.8717201166180758	14.625701133410136
62	6200	681	1000	0.7744970352209131	485	196	0.7496923076923052	0.8766519823788547	14.720653533935547
63	6300	675	1000	-1.8291948502418078	480	195	0.7493846153846131	0.8770370370370371	14.812683999538422
64	6400	675	1000	0.7990371754872657	475	200	0.7497692307692283	0.8755555555555555	14.90668888092041
65	6500	673	1000	-0.48183288656499357	475	198	0.7497692307692281	0.8855869242199108	15.003206264972686
66	6600	675	1000	0.8436161902352539	474	201	0.7501538461538436	0.8859259259259259	15.089621198177337
67	6700	667	1000	0.8524388945315303	467	200	0.7517692307692281	0.8950524737631185	15.1833474000295
68	6800	665	1000	0.906566322381139	462	203	0.751769230769228	0.8872180451127819	15.270331633090972
69	6900	662	1000	0.8684794517870458	459	203	0.75230769230769	0.8912386706948641	15.35832353035609
70	7000	663	1000	-0.5213622832139074	459	204	0.7526923076923054	0.8989441930618401	15.450854730606078
71	7100	661	1000	-0.13687536512836454	457	204	0.7537692307692285	0.897125567322239	15.53899616797765
72	7200	657	1000	0.8597610337100383	455	202	0.7532307692307673	0.9025875190258752	15.624913799762727
73	7300	651	1000	-1.4476412364564357	449	202	0.7533076923076908	0.9062980030721967	15.70475846529007
74	7400	653	1000	0.881920969720897	450	203	0.7523076923076907	0.9035222052067381	15.783949200312296
75	7500	656	1000	0.8457965426398699	448	208	0.7527692307692285	0.8948170731707317	15.868953597545623
76	7600	659	1000	-3.220927610895507	449	210	0.7524615384615363	0.8907435508345979	15.958668053150177
77	7700	655	1000	-1.5478589736249742	442	213	0.7545384615384594	0.8900763358778626	16.046644814809163
78	7800	655	1000	0.48746159195195504	442	213	0.754076923076921	0.8885496183206106	16.13839446703593
79	7900	656	1000	0.8991499733509143	436	220	0.755076923076921	0.8826219512195121	16.24028970003128
