Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
148	14800	645	1000	0.923495389084998	605	40	0.8730769230769163	0.8434108527131783	15.72554516394933
149	14900	648	1000	0.9204047271460408	609	39	0.8733846153846085	0.8379629629629629	15.778145531813303
150	15000	652	1000	0.932584385189858	612	40	0.8733076923076852	0.8420245398773006	15.82612838347753
151	15100	648	1000	0.9321727019466864	608	40	0.8733846153846085	0.8425925925925926	15.871523316701253
152	15200	644	1000	0.9378238611645654	604	40	0.8733076923076857	0.8509316770186336	15.910710601011912
153	15300	649	1000	0.9377105896528485	609	40	0.8739999999999933	0.8489984591679507	15.950337680180867
154	15400	650	1000	0.9363194921917882	611	39	0.8747692307692239	0.8492307692307692	15.989885413646698
155	15500	658	1000	0.9332031792457843	618	40	0.8757692307692236	0.8358662613981763	16.03204559882482
156	15600	656	1000	0.9324218347788353	615	41	0.8756923076923008	0.836890243902439	16.073071432113647
157	15700	657	1000	0.9222332003581581	616	41	0.8762307692307627	0.837138508371385	16.116299200057984
158	15800	655	1000	0.9352151786871028	615	40	0.8768461538461473	0.8473282442748091	16.158425084749858
159	15900	646	1000	0.9145994973407124	606	40	0.878692307692301	0.8436532507739938	16.20100371837616
160	16000	649	1000	0.9292732070540025	610	39	0.8791538461538393	0.8459167950693375	16.243653066953023
161	16100	653	1000	0.9238125892026017	614	39	0.8795384615384548	0.8376722817764165	16.285845534006754
162	16200	649	1000	0.917912260451356	611	38	0.8797692307692242	0.8351309707241911	16.327054516474405
163	16300	647	1000	0.927235986194455	611	36	0.8800769230769167	0.8408037094281299	16.367683533827464
164	16400	650	1000	0.9277773684018896	615	35	0.8808461538461474	0.84	16.406863117218016
165	16500	647	1000	0.9253461513950668	613	34	0.8812307692307628	0.8438948995363215	16.449853098392488
166	16600	648	1000	0.9232737440438052	614	34	0.8818461538461472	0.8395061728395061	16.49516053199768
