MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):487798.618253
=== SCORES ===
A_2	100201.457054	1
A_1	92592.439314	2
A_5	79043.5401395	3
A_4	76772.7816511	4
A_6	76136.4389688	5
A_3	68331.0544994	6
A_0	62731.0865685	7
R_5	14942.6326686	8
R_45	14884.4635811	9
R_1	12675.3659632	10
R_54	11756.3556953	11
R_106	11100.2104302	12
R_66	10827.2617639	13
R_27	9518.61921019	14
R_73	9211.01782371	15
R_17	9010.28319398	16
R_72	8781.38729474	17
R_118	8266.77037319	18
R_41	8056.89027004	19
R_20	6852.65788208	20
R_68	6846.51101388	21
R_3	6600.30551634	22
R_89	6595.43816737	23
R_58	6585.08686017	24
R_52	6543.47764844	25
R_78	6430.79755426	26
R_10	6370.75061521	27
R_43	6349.25219589	28
R_67	5351.49953633	29
R_108	5151.70104958	30
R_104	5115.61037974	31
R_8	4381.42367018	32
R_91	4252.07443147	33
R_109	3843.49757849	34
R_4	3785.44955067	35
R_105	3567.06814536	36
R_124	3447.1795966	37
R_40	3068.80604946	38
R_12	2890.0064	39
R_74	2878.92191865	40
R_31	2870.66642829	41
R_36	2852.87111349	42
R_26	2648.01566243	43
R_30	2582.65688134	44
R_87	2569.68168211	45
R_96	2563.08553227	46
R_63	2148.77540518	47
R_49	2117.75315976	48
R_32	1797.5124833	49
R_28	1612.59775534	50
R_64	1575.61009104	51
R_59	1263.10302231	52
R_86	1206.37960771	53
R_100	1187.54462532	54
R_93	875.132907733	55
R_38	545.591226071	56
R_16	425.209437564	57
R_29	62.1439798102	58
R_9	-34.6530514881	59
R_122	-59.6698748171	60
R_102	-116.111567006	61
R_117	-150.860125896	62
R_119	-227.25183795	63
R_99	-319.977099765	64
R_115	-567.181808654	65
R_7	-832.895175993	66
R_121	-872.16124649	67
R_79	-917.724887934	68
R_65	-989.298998784	69
R_61	-1200.00327571	70
R_37	-1306.27762515	71
R_111	-1489.80422959	72
R_35	-1646.08470107	73
R_76	-1849.47169688	74
R_116	-1899.65839626	75
R_46	-2461.17603615	76
R_107	-2532.80593652	77
R_56	-2542.45681731	78
R_113	-2573.96385049	79
R_110	-2652.66339337	80
R_95	-2705.47662062	81
R_71	-2988.78757382	82
R_112	-3143.87688636	83
R_85	-3156.10260455	84
R_92	-3348.81911146	85
R_6	-3391.02129175	86
R_90	-3459.28685184	87
R_75	-3579.54112775	88
R_97	-3618.44876542	89
R_48	-3708.46588217	90
R_57	-3751.55051611	91
R_34	-3834.28365067	92
R_24	-3926.99674767	93
R_114	-3961.95675947	94
R_47	-4006.49717192	95
R_62	-4054.84368376	96
R_127	-4297.36667078	97
R_53	-4525.02920774	98
R_51	-4836.61817724	99
R_44	-4946.5225266	100
R_82	-5137.03514158	101
R_69	-5221.33841073	102
R_103	-5279.43431963	103
R_18	-5442.03984548	104
R_25	-5560.68423608	105
R_42	-5701.58340936	106
R_22	-5748.67750701	107
R_98	-6019.67148056	108
R_94	-6204.83416541	109
R_60	-6302.02127428	110
R_125	-6646.91540386	111
R_84	-7069.55913468	112
R_83	-7362.33732329	113
R_81	-7400.6194294	114
R_88	-7557.11928831	115
R_101	-7756.44120822	116
R_33	-8364.13866153	117
R_77	-8885.82892715	118
R_39	-9152.25932492	119
R_19	-9183.23485253	120
R_70	-9922.01956042	121
R_55	-10094.2194812	122
R_11	-10304.3524629	123
R_15	-10304.5711954	124
R_13	-10648.4543229	125
R_23	-10729.6789599	126
R_126	-11315.3584677	127
R_120	-11339.7560488	128
R_80	-11800.5561142	129
R_2	-11972.0373112	130
R_50	-12038.1613716	131
R_123	-12567.8105696	132
R_0	-12568.4219199	133
R_14	-14113.5465002	134
R_21	-16209.6857735	135
