MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):77.13691210746765
=== SCORES ===
X	62833.15528483062	1
N4	-2726.9797208174314	2
N6	-2960.539592071116	3
N2	-3180.5284893099815	4
N7	-3318.6097410848815	5
N8	-3390.2034779966125	6
N10	-3616.562421807528	7
N3	-3738.4260012212	8
N11	-3746.9547088403924	9
N0	-3756.592090843864	10
N5	-3766.5860765806938	11
N1	-3861.087415235099	12
N9	-3873.8701439823417	13
