MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):75.03653478622437
=== SCORES ===
X2	20256.266030040442	1
X1	18453.68361207162	2
N4	-1162.7512522639518	3
N8	-1401.8493538115035	4
N0	-1721.436529105642	5
N5	-1732.448000691813	6
N1	-1914.587260915905	7
N3	-2014.5048759968267	8
N9	-2048.336833454294	9
N7	-2288.705928723597	10
N6	-2463.054897579532	11
N2	-2938.172505726263	12
N10	-3233.166181075856	13
