InstanceID	N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
1304	613.3604560137057	286.9270118024183	524.2989631602522	10189.310915952212	564.7685650584234	924.0476002206492	313.9659330062786	335.23574290623816	1506.4512263772795	675.6362507472766	822.4493196094056	694.0698722852077	539.1535061749317	-12.18758528
715	274.1111545435955	110.47113506725077	355.7169555964296	8243.62997466538	134.9723712930591	402.6053900072244	205.7202205113618	206.23676766437828	659.2984108632165	334.7621683162957	402.4788356325632	308.8195351558152	198.70650158875338	25.47147356
1320	7.09494044538645	6.26583209301439	7.313800147629297	2741.299189298268	6.387536762995146	7.654291498578759	2.6582468949428995	25.003610831010654	15.806936156222475	9.882504163570822	3.2396210382413604	37.295344656517436	102.78341089903608	75.51494324
298	533.0192547735211	282.0688916939946	590.9776067468956	9377.148076019308	499.10885679633253	947.5669113020056	384.7521033027632	299.3343303986162	1130.7581384675461	645.2177219315654	457.04554143037757	743.7683613127672	536.7519674399459	0.442649216
381	696.7888089602185	299.98943225859426	546.3148841839669	10683.380370037343	384.0563124242726	998.0566181138802	406.2823127184415	365.01787937017343	1393.4819245458082	616.6298793240431	813.0950318471318	863.8731674986559	584.4471052091288	4.68980117
1107	702.8820180300343	286.067288845789	525.057414531321	10278.783728580634	605.9844990582002	843.9793715740016	290.5485789669969	316.5915321069865	1369.6630125795107	695.4027226245379	455.2351621544614	844.3246012579816	514.1508375528182	-3.272304395
1268	63.541117599767496	8.313635398319747	0.13465699374224882	2563.3986649780772	2.8793391467564042	13.850827186658513	3.7380146425760916	0.9607213075593848	132.7136984724787	3.383754659085466	0.9562243087865874	6.9787244076786425	297.21228404675634	-42.35833935
1125	558.1480497868625	254.93229771002964	502.910812065615	8699.9945429714	536.8505037310196	856.0162497655726	283.27044718958894	315.28948606697645	1069.2284247854905	602.0356342284203	682.0259585315378	684.54993717901	538.0669579836646	-3.184316142
419	2.8614845442762897	9.538770609789813	10.323577707862759	2823.631445912765	1.4941189826207677	41.00697625602018	1.2946023628089456	7.131468484582806	25.023970433592844	13.27560909310293	21.790195628180523	27.558201368861614	79.11610467502244	45.66265187
749	2.9958413897752285	3.6724856015566467	2.8907286919246187	2554.0091616169398	1.5411529392041898	15.67596155181395	1.2087211955901016	6.390479152063216	13.89506501152914	17.41823603171836	6.2362531394771565	8.91680287687978	87.55803725234489	91.53955184
184	663.2077532187575	292.4914609222479	600.1387100381118	10209.70343350871	331.7881939429662	908.758658972765	332.2194910701204	307.3806743648381	1387.3228848593187	610.314951780546	445.92283522922884	808.623929128978	633.9573571031659	-0.501635135
1345	527.525634040941	269.44216654222174	519.8399783478947	5540.646778098235	336.8506722325633	844.0196043288205	353.9108572837934	292.0537688497873	1179.9408609368977	584.823557051616	535.7722422919016	672.0925019006064	530.8552403345881	9.083237938
1043	60.249957414946834	6.5040537414266435	0.5793054825037766	2497.5554393091306	3.423566926911019	5.013699163689988	1.020064000772804	1.2471176848966492	96.50764137209072	1.0268673831739359	46.30276078068442	10.427853214933954	258.6207624280672	-59.99448098
