MultiSURF Analysis Completed with ExSTraCS
Run Time (sec):73.4972448348999
=== SCORES ===
X	63009.22204964017	1
N4	-3122.1461288888568	2
N5	-3173.12514355679	3
N0	-3213.397429815206	4
N2	-3231.6141339404276	5
N1	-3332.830724654388	6
N11	-3389.0230564553603	7
N8	-3455.835739869075	8
N3	-3550.8692593082524	9
N9	-3590.3763350073677	10
N6	-4002.9383131749673	11
N10	-4025.9116664296344	12
N7	-4205.717102984701	13
