Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	998	1000	0.9594624093156218	512	486	0.6813846153846154	0.0	0.8409450848897299
2	200	994	1000	0.9548397053755159	527	467	0.684153846153846	0.0	1.6000667691230774
3	300	985	1000	0.9440951344364117	541	444	0.6855384615384607	0.0	2.2857772509256997
4	400	978	1000	0.9301098631265134	555	423	0.6876923076923064	0.0	2.9157607674598696
5	500	974	1000	0.9343016643352836	567	407	0.6889230769230756	0.0	3.5268587986628215
6	600	967	1000	0.9429835188076787	578	389	0.6915384615384598	0.0	4.078128480911255
7	700	961	1000	0.952537120412202	590	371	0.6923846153846132	0.0	4.615280918280283
8	800	955	1000	0.9344720246875093	600	355	0.6936153846153822	0.0	5.105039167404175
9	900	940	1000	0.9125770452332576	606	334	0.6933076923076895	0.0	5.570904803276062
10	1000	930	1000	0.9331321520459861	611	319	0.6937692307692281	0.0	5.997611582279205
11	1100	921	1000	0.8855706302181516	620	301	0.6945384615384582	0.0	6.460814249515534
12	1200	908	1000	0.8872639147889392	626	282	0.6946153846153813	0.0	7.076051783561707
13	1300	899	1000	0.8957995225661599	635	264	0.6944615384615352	0.0	7.6156895637512205
14	1400	888	1000	0.8652361999614517	642	246	0.6952307692307663	0.0	8.039163116614024
15	1500	882	1000	0.8600473914675543	652	230	0.6956153846153816	0.0	8.430766948064168
16	1600	872	1000	0.7500391679210721	661	211	0.696846153846151	0.7821100917431193	8.538550380865733
17	1700	859	1000	0.7842358890634595	668	191	0.6966153846153816	0.7776484284051223	8.651195283730825
18	1800	851	1000	0.7316774875097671	675	176	0.6969999999999971	0.7720329024676851	8.764933749039967
19	1900	843	1000	0.8029670641274771	689	154	0.6967692307692279	0.7698695136417556	8.880043117205302
20	2000	834	1000	0.8143480367309905	698	136	0.69707692307692	0.7649880095923262	8.991902399063111
21	2100	826	1000	0.7315072373494423	702	124	0.6980769230769202	0.774818401937046	9.098785416285198
22	2200	815	1000	0.6139060695987506	703	112	0.6993076923076895	0.7791411042944786	9.200605150063833
23	2300	806	1000	0.5350816989214472	709	97	0.7006923076923048	0.7803970223325062	9.301590367158253
24	2400	799	1000	0.6814375476365295	707	92	0.7023846153846126	0.7772215269086358	9.395998632907867
25	2500	792	1000	0.7116268240471316	703	89	0.7036153846153819	0.7815656565656566	9.48083058198293
26	2600	783	1000	0.7594208374744983	698	85	0.7068461538461508	0.7854406130268199	9.558731782436372
27	2700	781	1000	0.7547856845658754	699	82	0.7097692307692274	0.7823303457106274	9.633198583126068
28	2800	782	1000	0.8136992831960727	700	82	0.7110769230769199	0.7800511508951407	9.708486783504487
29	2900	783	1000	0.7200424715694895	703	80	0.7121538461538431	0.7777777777777778	9.778496551513673
30	3000	780	1000	0.7835850862475984	702	78	0.7140769230769197	0.782051282051282	9.84825271765391
31	3100	774	1000	0.8132466390410454	694	80	0.7184615384615345	0.7816537467700259	9.913141298294068
32	3200	771	1000	0.8782789550946812	694	77	0.7232307692307653	0.7808041504539559	9.973178732395173
33	3300	766	1000	0.8012528326624629	686	80	0.7271538461538417	0.7780678851174935	10.033156029383342
34	3400	760	1000	0.809112240563472	677	83	0.731153846153842	0.7855263157894737	10.092989552021027
35	3500	753	1000	0.806970542204853	674	79	0.7358461538461496	0.7822045152722443	10.146971015135447
36	3600	748	1000	0.8563244741254996	669	79	0.7376923076923033	0.7874331550802139	10.196368634700775
