N2	X	138	114.82322232558282
N7	X	138	114.45483440733345
N1	N2	137	114.24743236119346
N1	X	136	113.49226247087205
N2	N7	136	113.35944232262463
N1	N7	131	110.50319700692094
N3	N7	125	106.82484445423074
N2	N3	123	105.67400813607196
N1	N3	120	103.96660942153297
N3	X	118	102.91853207128274
N2	N4	117	101.37419417396029
N1	N4	114	99.66155055693902
N3	N4	111	98.26996863774522
N4	N7	111	98.09851473703601
N4	X	110	97.37594158457989
N0	N1	106	94.87159679537695
N0	N3	103	92.68670232466509
N0	N7	101	91.50649349881797
N0	X	99	90.47032379263764
N0	N2	98	89.91571386355962
N1	N!!	102	89.90305264671129
N0	N4	97	88.98802009456267
N0	N!!	94	85.3032486866299
N!!	X	94	85.08400701375768
N2	N!!	94	85.02051228286086
N7	N!!	91	83.24435690011822
N4	N!!	90	82.2059139630365
N3	N!!	87	80.72847628546101
N7	N8	77	69.59504529777519
N8	X	77	69.59504529777519
N2	N8	76	69.04043536869717
N0	N8	70	65.85652777777779
N1	N8	70	65.85652777777779
N8	N!!	70	65.8007624113475
N3	N8	69	65.30191784869976
N4	N8	69	65.16756501182033
N0	N6	49	46.67296859169199
N1	N6	49	46.67296859169199
N2	N6	49	46.67296859169199
N6	N!!	49	46.67296859169199
N6	X	49	46.67296859169199
N3	N6	48	45.87962765957446
N4	N6	48	45.87962765957446
N6	N7	48	45.87962765957446
N6	N8	48	45.87962765957446
N5	N7	30	27.7249862305719
N5	X	30	27.7249862305719
N1	N5	30	27.62451172871442
N5	N8	29	27.207969858156027
N5	N!!	29	27.207969858156027
N2	N5	29	27.18608282674772
N0	N5	28	26.57477245862884
N4	N5	28	26.57477245862884
N3	N5	28	26.552885427220534
N5	N6	27	26.020162529550827
N0	N10	13	7.965602395962325
N3	N10	12	6.65277840845128
N1	N10	9	5.4281605522465455
N7	N10	9	4.917959653526143
N10	N!!	7	4.401273002739315
N2	N10	5	2.5728379041171596
N4	N10	4	2.054525467440361
N7	N9	2	1.1385131712259373
N9	X	1	0.5704618372171564
N1	N9	1	0.5680513340087809
N2	N9	1	0.5680513340087809
N10	X	1	0.5156111111111111
N0	N9	0	0
N3	N9	0	0
N4	N9	0	0
N5	N9	0	0
N5	N10	0	0
N6	N9	0	0
N6	N10	0	0
N8	N9	0	0
N8	N10	0	0
N9	N10	0	0
N9	N!!	0	0
