Epoch	Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	RuleCount	TreeCount	AveGenerality	ExpRules	Time(min)
1	100	991	1000	0.7897481353024506	512	479	0.6882307692307668	0.0	1.760262167453766
2	200	979	1000	0.7905863565545245	531	448	0.6896153846153815	0.0	2.501657466093699
3	300	968	1000	0.740079817178178	550	418	0.6919999999999968	0.0	3.276273469130198
4	400	953	1000	0.7501837169348332	567	386	0.6946153846153805	0.0	4.093583699067434
5	500	939	1000	0.8572287783239746	592	347	0.6965384615384576	0.0	4.7744224508603414
6	600	921	1000	0.8956104300345537	600	321	0.6991538461538424	0.0	5.435915819803873
7	700	908	1000	0.908807172311842	604	304	0.6999230769230729	0.0	5.986066317558288
8	800	892	1000	0.9001868043670856	613	279	0.7019230769230727	0.0	6.464671798547109
9	900	877	1000	0.9110214583601849	618	259	0.7036923076923036	0.0	6.912864669164022
10	1000	865	1000	0.8884569351726409	622	243	0.7069230769230729	0.0	7.353901199499766
11	1100	855	1000	0.8937645864864421	621	234	0.7078461538461499	0.0	7.79507406949997
12	1200	850	1000	0.8753994621019875	623	227	0.7109230769230731	0.0	8.255137018362682
13	1300	845	1000	0.9106301004307644	622	223	0.7157692307692268	0.0	8.72571781873703
14	1400	843	1000	0.9138299595904007	621	222	0.7178461538461498	0.0	9.221330952644347
15	1500	831	1000	0.9278693060665588	611	220	0.7219230769230731	0.0	9.702860335508982
16	1600	826	1000	0.8877982201660928	609	217	0.7265384615384578	0.7723970944309927	9.811522316932678
17	1700	820	1000	0.9203782876287953	604	216	0.7290769230769194	0.776829268292683	9.914095465342204
18	1800	813	1000	0.9054413852112443	596	217	0.7339999999999962	0.7847478474784748	10.02806898355484
19	1900	807	1000	0.9168672877687097	598	209	0.737999999999996	0.7905824039653035	10.132388536135355
20	2000	809	1000	0.938316063449572	603	206	0.7426923076923033	0.7948084054388134	10.231926584243775
21	2100	812	1000	0.919189771005813	605	207	0.7442307692307646	0.7943349753694581	10.33701051870982
22	2200	807	1000	0.9340038082068713	603	204	0.7463076923076877	0.7942998760842627	10.45399488210678
23	2300	803	1000	0.9191196106358543	596	207	0.7493846153846105	0.7932752179327521	10.572064836819967
24	2400	798	1000	0.9337034357891045	596	202	0.7523846153846105	0.7919799498746867	10.685375185807546
25	2500	794	1000	0.9247250991019632	592	202	0.7541538461538418	0.792191435768262	10.789783151944478
26	2600	787	1000	0.9298621455561967	589	198	0.7556923076923036	0.7890724269377383	10.891280130545299
27	2700	785	1000	0.9120071119745876	585	200	0.7586153846153804	0.7821656050955414	10.991841467221578
28	2800	783	1000	0.9306358423448888	585	198	0.7624615384615339	0.7752234993614304	11.093688301245372
29	2900	772	1000	0.9278867444577924	580	192	0.7644615384615338	0.7797927461139896	11.201006337006886
30	3000	776	1000	0.9347262533094061	582	194	0.765923076923072	0.7744845360824743	11.304866667588552
31	3100	769	1000	0.9337956861218413	580	189	0.7680769230769184	0.776332899869961	11.406164733568827
32	3200	769	1000	0.9316142352613944	577	192	0.7703846153846104	0.7802340702210663	11.509186899662017
33	3300	759	1000	0.9195197407859069	567	192	0.7736923076923027	0.7865612648221344	11.613470085461934
34	3400	756	1000	0.923232673182191	563	193	0.7744615384615335	0.7857142857142857	11.719927116235096
35	3500	752	1000	0.9401067684870594	559	193	0.7755384615384565	0.7912234042553191	11.82567271788915
36	3600	748	1000	0.9252358153647146	554	194	0.7782307692307641	0.7941176470588235	11.939480765660603
37	3700	749	1000	0.9351384747096628	553	196	0.7805384615384562	0.7890520694259012	12.053857564926147
38	3800	740	1000	0.9255944952886672	544	196	0.7828461538461489	0.7918918918918919	12.166789849599203
39	3900	738	1000	0.9443890144189813	541	197	0.7838461538461491	0.7953929539295393	12.279708401362102
40	4000	736	1000	0.9322020822016635	538	198	0.784923076923072	0.7907608695652174	12.401056333382924
41	4100	730	1000	0.9344096962084695	533	197	0.7859230769230721	0.7958904109589041	12.526849134763081
42	4200	726	1000	0.9211897532876765	530	196	0.789769230769226	0.7933884297520661	12.647358818848927
43	4300	722	1000	0.9400734496981751	521	201	0.7910769230769181	0.8019390581717452	12.772027468681335
44	4400	719	1000	0.9312107723313966	519	200	0.7927692307692258	0.799721835883171	12.895310282707214
45	4500	718	1000	0.9347837986713953	513	205	0.7944615384615333	0.8105849582172702	13.014642051855724
46	4600	720	1000	0.9354285530613689	513	207	0.796076923076918	0.8111111111111111	13.142102285226185
47	4700	731	1000	0.9341660632079664	524	207	0.7970769230769178	0.8002735978112175	13.27002606789271
48	4800	727	1000	0.9274313546302975	522	205	0.799076923076918	0.8005502063273727	13.456160668532053
49	4900	723	1000	0.9277965038881778	519	204	0.8008461538461485	0.8022130013831259	13.653128933906554
50	5000	721	1000	0.9452198249404359	516	205	0.8009230769230717	0.8058252427184466	13.79597251812617
51	5100	717	1000	0.9348328105814481	514	203	0.8013846153846106	0.810320781032078	13.926811881860097
52	5200	714	1000	0.9347740569036711	511	203	0.8039230769230717	0.8081232492997199	14.050938769181569
53	5300	716	1000	0.9330852455765795	510	206	0.8067692307692256	0.7988826815642458	14.175540335973103
54	5400	724	1000	0.9437928616123946	515	209	0.8069230769230716	0.7997237569060773	14.307724384466807
55	5500	728	1000	0.9369087207661313	514	214	0.8068461538461486	0.7994505494505495	14.438531668980916
56	5600	722	1000	0.9398481484586745	511	211	0.8075384615384565	0.8019390581717452	14.57513126929601
57	5700	717	1000	0.9356251671173642	506	211	0.8085384615384568	0.8075313807531381	14.71003851890564
58	5800	715	1000	0.9401989505740272	507	208	0.8091538461538412	0.8111888111888111	14.842045366764069
59	5900	712	1000	0.9306577423251201	501	211	0.8096153846153796	0.8089887640449438	14.97181231578191
60	6000	714	1000	0.92888437889797	503	211	0.8097692307692257	0.8123249299719888	15.113809967041016
61	6100	717	1000	0.9257532458547907	503	214	0.810307692307687	0.8172942817294282	15.242042934894561
62	6200	708	1000	0.9335669906611497	498	210	0.8127692307692256	0.826271186440678	15.376836387316386
63	6300	706	1000	0.927146386024134	499	207	0.8152307692307643	0.8257790368271954	15.51744086742401
64	6400	703	1000	0.9342438013985267	501	202	0.8157692307692263	0.8250355618776671	15.652036964893341
65	6500	695	1000	0.9446788757284379	493	202	0.8173846153846112	0.8345323741007195	15.768777183691661
66	6600	693	1000	0.9358113520533645	492	201	0.8175384615384572	0.834054834054834	15.889681049187978
67	6700	694	1000	0.9397485968943083	492	202	0.8183076923076881	0.8328530259365994	16.008864935239156
68	6800	696	1000	0.9449179363267518	494	202	0.8188461538461497	0.8362068965517241	16.12179456949234
69	6900	698	1000	0.9499906910639266	496	202	0.8188461538461494	0.839541547277937	16.232197217146556
70	7000	696	1000	0.9451180162653978	493	203	0.8193076923076879	0.8491379310344828	16.344810700416566
71	7100	697	1000	0.9433431545278121	495	202	0.8200769230769187	0.8450502152080345	16.452303020159402
72	7200	697	1000	0.942265302522587	495	202	0.8212307692307649	0.8378766140602583	16.56109186808268
73	7300	700	1000	0.9400140635239707	496	204	0.821999999999996	0.84	16.670858116944633
74	7400	705	1000	0.9402846328138237	501	204	0.8226923076923033	0.8368794326241135	16.780027016003928
75	7500	706	1000	0.9394775152572613	499	207	0.8246153846153799	0.8314447592067988	16.88555940389633
76	7600	706	1000	0.9485570161382458	499	207	0.826076923076918	0.8385269121813032	16.995564885934193
77	7700	705	1000	0.9388404842706433	492	213	0.826846153846149	0.8312056737588652	17.105423831939696
78	7800	711	1000	0.9335663598692661	497	214	0.8270769230769178	0.8312236286919831	17.222596200307212
79	7900	702	1000	0.9339957674580536	488	214	0.8272307692307642	0.8390313390313391	17.347198450565337
80	8000	709	1000	0.9376552573899852	491	218	0.8279230769230715	0.8265162200282088	17.46673843463262
81	8100	701	1000	0.9263540033178885	486	215	0.8299230769230714	0.8288159771754636	17.5909020503362
82	8200	703	1000	0.9331151157974699	485	218	0.8302307692307636	0.8236130867709816	17.71452648639679
83	8300	709	1000	0.925921931008603	489	220	0.830461538461533	0.8138222849083215	17.840217582384746
84	8400	713	1000	0.946280283361407	492	221	0.8302307692307636	0.8120617110799438	17.97002375125885
85	8500	712	1000	0.9370316450195619	487	225	0.8313846153846101	0.8160112359550562	18.10452930132548
86	8600	711	1000	0.9295922157930155	487	224	0.832307692307687	0.8171589310829818	18.239441017309826
87	8700	713	1000	0.9306215415874148	485	228	0.8323846153846098	0.814866760168303	18.38129908243815
88	8800	718	1000	0.9429050339410304	486	232	0.8332307692307634	0.8119777158774373	18.526048469543458
89	8900	718	1000	0.9333623881703557	486	232	0.8334615384615325	0.8161559888579387	18.670767350991568
90	9000	720	1000	0.9349148758141844	483	237	0.8331538461538401	0.8208333333333333	18.810138420263925
91	9100	718	1000	0.9442724225937219	484	234	0.8333846153846093	0.8203342618384402	18.95372100273768
92	9200	717	1000	0.9323086489178337	483	234	0.8333846153846093	0.8228730822873083	19.089848732948305
93	9300	718	1000	0.9346837364652445	484	234	0.8333846153846095	0.8245125348189415	19.226491502920787
94	9400	721	1000	0.9256984114366432	485	236	0.8328461538461479	0.8210818307905686	19.36675221522649
95	9500	728	1000	0.9421062375454953	490	238	0.8331538461538401	0.8255494505494505	19.497559082508086
96	9600	732	1000	0.9309035044775079	495	237	0.8326153846153788	0.825136612021858	19.63331154982249
97	9700	729	1000	0.9384546325334268	489	240	0.8328461538461479	0.8367626886145405	19.764853366216023
98	9800	730	1000	0.9307218967917152	485	245	0.8323076923076865	0.8383561643835616	19.895679918924966
99	9900	729	1000	0.9459090446853489	487	242	0.8328461538461481	0.8436213991769548	20.025539048512776
