InstanceID	N0	N1	N2	N3	N4	N5	N6	N7	N8	N9	N10	N11	N12	N14	N15	M0P0	M0P1	M1P0	M1P1	Class
73	1396.601947978232	620.4620071041866	74.09740334897985	455.4905068386773	2093.818794236699	1124.3236983145553	2980.260072474983	1226.3044229462039	1380.7141053123153	50.76215482611289	487.78152294618167	118.61942364528818	112.32390476092417	1137.4520554071676	485.67941208994125	1167.1704578762121	86.24388912486377	8846.369724918342	1511.823692586474	7.4
150	2139.16143153909	641.7638545906433	0	385.5074788747923	2059.6889961224065	1157.08857121959	3698.052545455445	1357.7232188881828	1281.1922343413437	3.9421148094727867	681.7395487673227	53.77814174549978	44.83461394862603	1402.9569132869653	281.7624101126178	1160.545635501166	39.80366347559482	9896.30044280518	1425.2149673337578	15.1
57	1511.1242630985878	713.0182479059379	104.74940646791788	466.35782423166	1566.995092729269	1058.2766721315086	4639.555098574629	1076.9096519116686	1057.5208883397327	95.08754452075871	394.6719131653769	142.63571125832738	156.2430176703411	1387.7178500005134	429.8040315066088	948.9970132427919	152.66427472473384	9749.114869808069	969.7437504467277	6.8
158	2385.240856368074	814.5649090670339	0	526.3785933315571	2893.9831842054464	1241.785673753999	3657.04279731639	1624.135313008424	1485.4525862663738	3.386260398936642	737.6593999468109	53.21605918811049	15.245912524366469	1233.848913855951	268.3704583208532	1220.8631170060105	32.00990672436584	10679.406387979907	1446.876337381591	15.9
28	2245.3845713775327	777.5722623657564	114.61055969963128	722.4415703837922	3157.6383199668535	1409.2518387328669	5576.460388990789	1786.3110212295846	2059.235063005151	121.00693520686981	674.0124084844638	205.3022282666336	259.2526155779281	2281.433837491717	535.3649833419078	1459.0817064665257	255.02023446819064	12314.179647483916	1667.4298896170826	2.9
18	1893.6155850066739	778.6091133850808	114.69471496563632	654.3315171080222	2774.804159663497	1167.8645782582048	4793.723430075544	1560.4947729974738	1834.155545728271	129.00230808122254	712.9754330771533	173.4502737622939	259.93511525360526	1914.6048099305483	385.3785559743102	1143.3122727672353	298.55961240416775	10021.189116684083	1246.5456758344558	2.9
17	1723.5376479860925	687.7798177019669	120.29184023547379	700.1893683950467	2594.4918125320273	1316.5508872972568	2387.079693742463	1504.67613178186	1312.2837010423555	130.52022220219817	691.4013949714337	203.79521179447693	151.5337341570455	1294.1743169112935	478.8020616989347	1115.5017050862502	223.34974261723497	8304.471574206382	1584.8329838649304	1.8
83	1947.5548427115023	577.1516753427094	0.23216532911585575	464.68961630904766	1869.2981811267507	1179.8851120216946	3627.111988942892	1187.275523601374	1300.953081617297	4.7377670940170935	657.0166859135967	56.708579169332914	62.859248402271135	938.5558399711566	307.8341539922565	1200.689952791059	56.68004440141178	10154.207459341955	1428.337768280271	8.4
90	2194.4301490286603	590.4327604291118	12.781057098765428	633.3065305472173	2667.759731422871	1211.003810809399	4434.424021193226	1598.33466284466	1745.0083502633681	8.84340846454006	793.8980880419252	64.09821775410687	52.79624287960613	2051.6864837547914	460.2793165775237	1246.4365656819805	79.89366816278086	12075.365575929256	1529.3831377069498	9.1
147	1419.3825656356898	424.32401980531534	12.792844742063489	544.4471148088985	2357.34936804208	877.9490099255679	3230.194015371251	1430.2319745516868	1242.908606940033	12.978798535155057	132.86927756098274	42.41185469987243	49.98722883475423	767.6668528071625	340.39395719651975	1016.7075295093161	60.7945692964621	8778.269237470846	1209.0735424476024	15.8
72	2169.7195106082595	447.8088165374479	85.94805773529893	645.0932650083486	2540.3166109820377	1237.328183396012	3973.072570989229	1653.423666891655	1421.151018689472	81.00998628263767	590.1686740253849	147.540168638038	111.48336632166844	1155.7170863524418	378.56526769247404	1383.2374708955479	132.62702991776334	10572.646189266878	1583.8136081535833	7.3
49	1973.2446413279488	708.1757361685239	114.54533688361781	451.6646721414166	1754.716665162813	1355.584867914238	4211.754335669232	1336.969333562011	1579.6402943702892	120.74630096116297	907.6892148160317	189.48428308042804	176.75098553868284	1306.5010064888695	478.89233520562374	1348.3233870685153	217.55247274398775	10178.165867848782	1506.8250804398167	5.0
19	2460.353699572469	717.760542289503	112.79287976425343	585.0823636138247	3005.7338345097683	1315.1016049845025	5263.228723588765	1804.6630988549157	1920.9653196830534	119.04067025321758	680.7155466418864	208.1999870888019	259.5279342316078	2175.1963854052583	534.3021649002999	1499.2016692595387	235.72428891362438	11790.153718091782	1478.7202359034263	3.0
71	1980.8322953392794	513.311570545282	16.724404149392345	450.2815538573052	2641.933898560743	1140.4979229940657	4023.4009534048205	1588.2799482324403	1336.334908099122	24.515086465658193	458.0464380807269	83.61762682300257	63.02729708415843	943.640473978692	407.4085517816982	1130.1351892577654	50.61231134615129	10839.291606991137	1267.7203738715277	8.2
76	1320.7021538489287	506.03723360634467	16.214717518688868	525.6001367800652	1331.8907165744204	938.1101270486571	2234.513720770684	888.0037513078391	1015.4208222433568	2.0821964970648166	216.7610543650967	32.66888047134924	53.437262485848976	854.4239081783338	266.0590726934227	770.9841776100815	54.342797672042806	7417.933781607471	897.4638691295542	8.7
80	2142.378746339287	600.1534010613167	17.35862779934852	637.8051094287134	2758.3925266513356	1240.868672367123	4769.944759904964	1624.3104271227503	1882.5470170916135	17.89005006360146	539.0857847864978	81.62900109217966	78.17717265089561	2051.5869518324316	491.02514725011696	1279.7074638008837	89.12978688848762	12522.755539641863	1388.9423771920829	9.1
98	1378.438649934449	491.80659216610957	0	527.1249744148772	2289.1035821800356	751.5645918753761	2521.4022555478537	1292.670472257245	1247.8300653350284	4.796430498231927	89.70018006958084	49.67716236261623	54.18638949804952	1003.2738911617417	105.47075090514848	680.4435544129003	48.262853468745	8173.901006262251	1187.0270815432887	10.9
93	2125.951921694258	534.4788739773027	15.062440666029602	592.3710641180851	2447.9093435462564	1171.5632733114705	2325.076320267143	1427.2982862894455	1522.0892453468591	20.025007053269384	698.3710655792119	68.77792563991497	29.187570751490913	1411.882850582073	394.1136504475914	1112.0776308611707	60.74447593612577	9941.631792692278	1505.263807420747	9.4
103	1184.1333712596377	475.3857251169959	9.751196509009008	557.6689382531707	2104.763852332313	636.8117235692123	2282.0945020644995	1418.2840198237336	1152.660800635017	3.961837982418876	144.79316161715792	44.53856437398901	57.35404439285752	682.0365239308229	311.68471698722817	910.6561968131624	26.125304348423242	7760.3546467363	988.9116241750236	12.4
118	2218.508413515231	701.0579526659404	0	483.8837196745565	2449.5305174991804	1191.4766720000139	3668.9909941220426	1688.4618935304977	1329.4305571099226	0	563.4492467978478	75.63942017679913	34.65560574271509	1021.6405557158604	278.8169367816838	1231.151986952336	47.8159666288149	11204.870090349003	1483.6347400466468	11.9
157	1579.0971218957316	584.7969564937238	0	426.10036274389273	2430.57878526646	1008.3631349754882	3158.418370645543	1345.1753944192633	1195.4618854383186	0	344.0622270215713	45.839075854700894	48.2463097754198	932.8830972296752	146.13306398020694	875.9717758640726	25.01461385836388	8785.793495173933	1287.496085611689	16.8
149	2140.321374892592	623.2596747076672	12.986167726327633	394.0746760752232	1866.7419558816662	1211.8707224062045	3387.7490371346903	1174.9987816933542	1516.5342877250293	6.827927587944163	755.946357133092	53.28969060801774	55.40024976523116	1458.4095102727233	408.33487227413434	1168.7346427560922	35.65083118322837	9859.856547230758	1421.402624895419	15.0
12	2366.9139152678185	833.0302320921131	114.8195226069152	705.6656286832504	2904.50033565006	1434.8623772763106	3393.5695213469617	1752.767046962438	1702.464274254662	124.91479766170826	924.9926082884168	213.61697775515705	169.90625553410888	1395.2925249517275	562.0621997534586	1492.1929506574425	239.5558011579932	9378.966127765265	1636.3125250028236	1.3
48	2505.5497535244235	819.087631013075	108.0902936692582	563.2694510687793	2673.847567474137	1359.6707315024812	3570.648007466194	1697.7710947139967	1697.3575413020333	118.14435808128106	685.2135351736647	186.79427230655475	222.78922252940956	1648.8340271171364	447.7702840665793	1509.889548663009	249.30291148157278	10615.479577671736	1633.3721158471815	4.9
172	2220.9996328620327	592.2913144552974	12.806363049095603	517.1537601360723	2673.799760790135	1239.1894738239919	3437.0390950021106	1629.1788631621696	1515.0356158067855	0	558.1733056171713	64.05911272293164	29.402224875433973	1119.7599738594756	436.7031864081151	1219.8139158464996	57.724182698023796	9929.952702323953	1412.7057449425308	18.3
23	1695.1667543128783	731.8340763949058	114.6945323426972	708.5151338081259	2818.8109734390105	1257.990445168473	4945.313546082802	1602.4937523122423	1688.045794088361	123.94025559632587	711.7686629011743	190.95870421837353	217.9962180337622	2029.5446569382955	584.1567952338219	1315.6592785592434	218.1563603456801	10737.564959707826	1585.920027236481	2.4
130	2239.9971805467185	584.329773164567	0	522.5935675759247	2911.0580382481626	1274.7589825537982	4399.970765779027	1675.961952132675	1653.417842133598	0	531.8451481567575	64.0613425925927	23.528984629130292	1707.776679839545	288.851035167302	1214.1760783567927	4.915625	11708.431563946007	1395.2141401155036	14.1
104	2341.1520806305775	742.0347245718445	32.66565604470073	596.279265179894	2813.748653825095	1325.5117105461823	3502.41845163245	1732.3048256494003	1325.4341522368368	47.2088893691484	753.7449436032256	99.72762862655412	86.84886469375009	1265.3733134961342	481.34069856923526	1313.3471860957966	44.38338418837231	11211.80723166567	1547.5068244938038	10.5
27	2242.986225157487	773.1372031405342	114.81726010043826	626.6903332195523	3079.006855296405	1441.0441671686576	5527.311112418127	1784.2653859299555	2020.929840912768	123.94415404390573	708.054523400562	183.51310734171128	163.39399784676598	2282.249672508836	578.2985616512505	1477.042867179411	221.62317372287873	12129.754427318658	1659.7128201431985	2.8
91	1983.5905581972117	625.9508865375681	33.98787787679126	681.8623716371641	2679.158805119941	1196.9535067678673	4274.424014792806	1467.0995019682714	1656.8525785433014	23.86721099142383	850.432887747625	81.53153654678397	45.984505514562976	2046.4414317331841	417.8123806784631	1124.0590039838564	75.64479836366806	11782.072279241844	1531.2424931607438	9.2
164	2148.22995790863	462.25052468753364	0	438.14313990330027	2612.405864853755	1093.8100310218535	3278.2681054196505	1441.2570657788617	1285.1643348989955	0	570.7211221998865	51.99685728458056	49.92838070092715	1248.2445446851916	284.2339760573185	1216.380980006617	59.756242747283494	9711.204791948425	1392.825861573388	16.5
33	1790.9624234778078	724.0871401928682	114.07557468350659	524.97373522969	2271.1043015381297	1245.3184764418006	4344.5799831329305	1407.346737117048	1325.790697758394	111.50760001654183	455.0657776684471	163.1378537252002	208.07013912769372	920.3502989014899	537.9475133711825	1150.9084152995651	244.1478730417075	9763.194271334038	1232.4527310079782	4.4
8	2206.34725122369	814.7953680917699	115.26859952504684	614.2156662322669	2583.0958433612245	1358.2047790715571	2541.888475768831	1753.7710872622658	1627.2267513646461	132.92815678060256	900.4591015660983	209.23810891937384	143.79633318174598	1503.1270621077474	620.7273689763473	1407.038045372279	238.3861595072406	8898.352499735154	1619.8099799844301	0.9
160	2064.2685054758963	597.4465994003752	12.813234508547005	463.40174840170295	2530.7956275793867	1215.2514218663825	3208.287086334556	1558.614944749454	1363.526630428777	18.511603242982286	733.4380664308349	89.01865333449817	69.02195015483188	1170.047142713173	398.0812688651921	1203.6877631854823	57.908343445193296	9693.446276449053	1453.8027558497388	16.1
32	1870.7935608633757	887.2776662420735	114.47552394081767	700.9062003993504	2949.8248203999387	1278.791294693854	5315.136685438741	1524.3238721294908	1835.3514729737599	131.30175882964264	586.8757628281677	179.86012360512126	208.41922914634347	2091.7016196822156	394.50848685238583	1270.7261772347351	273.9388779684763	11349.721083750652	1435.4315935301804	4.3
87	1922.366612312555	591.8163594564479	28.420675464600862	462.7343798537827	2233.5442875619974	1154.2927252692782	4219.440157263831	1449.7190735896922	1500.5372227266296	35.26157494362739	470.8699696757561	98.20091833629945	60.124219892056665	1898.0614319366525	218.89951921678397	1165.5230070524058	118.88778598049744	11207.020732285606	1515.4022210631695	8.8
52	1303.1154644425599	751.4484803126734	101.09569401828422	667.1821494483403	2549.7067259489554	1202.2623620674951	4897.8039471813045	1496.9325148063706	1397.6634183506858	110.14090590486259	609.5095169417767	192.86367507187305	179.93802715044018	2138.668841182834	470.18461732005306	1258.5874325877073	250.34028578550223	11128.311159863777	1638.1574560239394	5.3
54	1490.2148914006218	589.4452116004604	87.67544189377448	539.5589030800711	2334.070886420467	1037.0553920039854	2778.495374098666	1304.164429396476	1471.3403660778463	81.4459091096499	341.45494820934533	126.99402286147647	138.54368562796796	1000.1470231726233	231.66785155934912	1134.0326357814754	148.37997812282165	8505.01179746618	1235.1909092584597	6.5
156	1754.937121731539	790.1204759900567	0.2338447498658236	517.6594999237395	2703.9537145014588	1120.402227718444	3885.511747356864	1525.7314015884012	1335.0641209844034	0	528.8238429168387	51.65069139863553	13.489669318863395	1560.6074450776582	274.19353439718986	1077.88548979943	1.8291057504873285	10315.512779711818	1473.6693937075797	15.7
122	2257.5834347193236	685.4006524994765	12.821240421455936	497.1649726749498	2665.023683739161	1275.945640984962	3741.4432915839675	1534.1706166373838	1413.598607250259	0	781.4348170490318	57.8911986082748	20.750156205832138	1453.8933638418428	438.7647550253619	1239.4937778993708	49.704327218380485	11545.83206558761	1440.3733914090055	12.3
162	2146.6434361702227	698.8641402399946	12.827477636534837	386.6416461819081	2212.94491244618	1243.1601893593868	3337.3103279247102	1463.4781021833153	1334.2842418021849	18.52450174636956	756.8364710460114	68.3472332278511	9.866648253367003	1103.6400768266603	427.0838981115086	1197.639828771936	0	9612.107806826323	1366.0152508475185	16.3
107	2489.1879313334057	940.9160858979446	53.0320413520996	551.8356068227062	3059.8605575740476	1426.3884509319596	4262.8850220493705	1726.5144124488277	1757.7187402767247	48.23109111236002	803.3578709871183	123.91128829025207	75.79736024480137	1940.2812240987676	498.6690886488519	1408.8364645040406	99.81552336342881	12406.28139648049	1618.0450430478409	10.8
121	2090.4355768171595	442.1441201922726	15.193200642041115	535.0076479624659	2734.9309016556854	1134.52954603843	3854.869971040744	1667.1564484985272	1644.1526436655042	15.109439165096148	620.4038462098968	73.12076358793887	56.60365319492656	1657.5972506786381	431.60424317795565	1286.474903897134	48.92266403788485	11662.691032081571	1488.6112667575264	12.2
35	1602.8120303127077	717.8111421095134	106.80793149532445	691.3508548720033	2671.4582771654923	1199.6995722681486	4540.867735235408	1542.4313437046867	1574.6796922508297	104.8666752192586	557.6040351103875	152.35385008462868	208.61978353626486	1066.2275079730164	341.92425232930924	1310.383183129886	200.86738376237915	9979.776719363086	1326.5466927089938	4.6
42	2147.393386917652	539.9531571821306	107.05143594525919	542.0091181239139	2520.5549494367133	1216.053733273008	4288.660749943799	1405.2265009079943	1461.2634308419383	113.58769289308407	673.4997179016443	191.2476242951766	190.53020909205586	1226.1524985183135	324.1042867694753	1392.292358590984	258.0520239831179	10401.471485985212	1594.155695962018	4.3
179	1974.4703422670316	590.6845367633837	0	340.5324167394195	1739.764048862068	1152.439569949601	2993.6064979117054	1212.2483210924136	1436.324428433413	0	711.4247729185645	50.5499781342067	35.02989858870971	1308.4995058965144	153.40397556050416	1069.2875960432602	65.7873088789437	8518.037707959196	1347.8126752961477	18.0
159	2149.5248474706004	414.6697231439876	0	483.74062749430936	2526.369814204198	1041.5682089684199	3283.9483825465427	1409.6101274512391	1241.7795925881496	4.4604542530951115	581.4911465528304	54.28510909767189	48.24590130318356	1354.690391999722	295.8983519981679	1227.4888618706398	36.683307160540544	9662.941020616174	1417.0266207424197	16.0
45	1897.440704930446	698.7940738597327	110.4297530747709	736.0003066103566	2797.418487571514	1194.3765234677358	5281.742694160599	1594.935901408937	1787.0493600982597	114.23632420610441	435.5794867017157	168.29611928169376	230.4971102310213	2104.173068592368	431.28954559571827	1284.0239490040738	171.38774575202308	11558.3834286952	1398.7796247318408	5.6
44	2186.3456320200858	864.791077883303	107.43515709557485	650.453075062253	2946.5508648153686	1381.2772717025825	3409.6562527689894	1750.0311541700098	1582.2751642365363	106.30631133473761	817.8622603662584	178.627992960318	199.7003616588397	1273.82643538658	416.45183451157317	1442.4843844580805	217.34317586676218	9980.717194009809	1678.0689320703375	4.5
92	2135.6642935819077	392.90862529036895	58.46777268481191	688.8186985348137	2723.7894452947503	1101.2302444073837	3666.0274996483104	1664.726054051176	1654.2589813049353	43.23307955352196	585.1800761595701	102.96295052747838	63.99413673030068	1838.8459724801448	488.7414753169167	1353.9886383125702	72.90916314648571	10902.36791288705	1539.8332456752341	9.3
125	1450.4191919079342	629.6382688639774	12.829257246376809	531.3024262044202	2396.584658073221	1053.7403322553073	3050.067484784065	1291.0005021088057	1234.164790865289	18.52510991008613	436.78059117033615	61.83211096684952	38.38345473631527	947.1753420279972	298.61485787494195	788.6814869767984	3.1492552334943635	9445.176609538436	1283.8073744541039	13.6
79	1544.470869103151	567.1724762163828	53.90845991044792	615.6041843045786	2422.4913805863525	871.7519628233348	2529.611363948716	1380.3973377109942	1329.0654153290159	48.49097338207158	214.58706125645608	77.5689374565969	98.34559724237923	998.9260313120863	347.22672467925764	1083.1541157304632	70.34298884292552	8729.582693877814	1180.181327657083	10.0
101	1123.6158951491234	508.2000837546757	0	529.7188527276711	2314.2987234996	759.3923190680466	2899.6542658888366	1211.0650541015818	1353.0638181060165	2.0835990479916533	143.14413227418297	48.28449410621435	66.57887331268255	1438.8572635413793	100.07657177551918	577.9281233643652	18.644666243815305	8683.965692341308	1099.0728805656793	12.2
69	2298.2198920225837	635.7530368779078	104.49743083266486	716.3953434183381	2551.591621821661	1292.6440317236759	2656.698974019133	1537.5033763222968	1647.4124156198832	95.66335107443756	902.3470066947058	157.70624584440603	129.38860020261947	1452.373744182717	457.78410167856447	1292.1129759018213	162.45114801928395	9751.804113978997	1619.414582031078	7.0
133	2254.5949724960287	754.4239087648111	12.83442732115677	520.2581686458883	2689.64208784256	1343.6461873329133	3811.6094361175215	1582.8488945460908	1621.5738686991976	5.464649399547184	830.7188602165405	64.27898005292649	22.26886522631178	1520.3489960604181	449.938886016466	1234.8837944894299	42.5023685982581	11222.46146720066	1481.496429815502	13.4
1	2100.620778094159	524.8077867660048	113.1292838489785	560.0257119823287	2485.0170382658025	1160.023305968295	3068.4815123571475	1676.9356978830065	1512.019574623512	120.136280461382	888.8109549969074	210.50945308833371	139.93389912698836	1302.0359027378474	522.1941608761235	1325.8931449112586	209.5364431731479	8227.789787133663	1597.2987700411195	0.2
29	2299.926884811701	677.9505169389773	113.36993136228226	703.5798825423	2719.520014413356	1188.8685071478674	4265.449603153275	1670.5750439587919	1710.4425664324217	130.4866404237041	887.9047585304455	192.9861640884709	173.84556540495635	1481.4284930671608	475.9503900785879	1262.9700375527493	204.67889138293674	10721.699380466818	1646.7546525117118	3.0
173	801.7293497190319	459.79499622552925	11.003517909356722	298.528954798877	1003.6722078918654	481.7592299019978	2408.852869315235	809.4021578217829	746.1116752418927	10.094256291468916	144.00262097691885	24.192534863884603	48.24186280796689	394.05127863015855	220.6726342846894	574.1210418175463	12.998023623511903	5537.145368351094	622.9391761152312	19.4
77	1601.8194360112586	701.7756097707417	68.29426990458722	488.6507997430944	1856.88319600854	1110.3904301000425	2809.318554866529	1097.0382232842906	1310.9268700143139	63.45839609445639	446.4176649680003	115.60017249467734	130.949050585723	1385.1677308859655	242.84348979236321	828.1913982744844	93.55121302757988	8578.63610437851	985.4485480928068	8.8
21	2581.5313201495974	793.1441233554845	113.44041131089132	663.7718305053104	2975.7276122526227	1448.881074876666	3647.8603458978478	1840.3661861110527	1689.7359597289483	122.80904024466466	728.4124978888606	192.24211800184727	234.53449738324656	1407.5605641297213	582.2026070812788	1503.9074350675353	207.3459796774076	10401.102196580114	1499.040996134676	3.2
140	2216.129825650567	652.0953315586061	0	543.5650498425679	2728.9858926612105	1273.2497607392222	4297.613994984854	1617.6184356737122	1549.720017497226	3.907270170964188	552.252323500138	67.94167510030591	45.805915622054584	1651.5025064453016	304.7980389339396	1226.3718853209925	39.76940666533568	11546.11866152418	1428.3010100345327	15.1
136	2361.2327169537575	786.2120017075933	12.943973064403718	505.45254751622736	2779.9947622837876	1366.3161832685876	4055.0192536579902	1669.7443793956168	1490.924160526116	19.222977427620684	652.2717000263999	69.94250368528246	20.43485583469499	1250.6378973543015	459.15339245537325	1282.1948252293232	7.318612557870371	11708.379016643361	1482.411127063022	13.7
113	2305.152232800068	751.4180106340967	14.530206353211735	494.3680967034003	2750.206893787188	1278.1187169162015	3858.4579024681893	1488.474859784609	1358.4317217926975	6.692818047931448	790.0634964129622	87.20407709344195	72.07039986109493	1691.1940249248667	472.2711376804799	1284.0838486145506	62.20103381449026	11666.953203813306	1583.988082020113	11.4
78	1879.45229257169	707.4891354281528	89.5832613005228	656.1050419847404	2861.2600521860522	1212.7315302169259	5199.010564062766	1730.0011096129892	1920.281718603672	83.89100907886856	445.45236362121045	141.4906708050414	147.50925983621235	2212.2330971784013	460.737314227096	1360.9906134191654	186.67815091683536	12533.554435962622	1631.071286032699	7.9
39	1334.9809003901428	564.602449250423	107.89618955854444	534.4881721055112	1559.4124604627077	1001.8974568172548	2349.117916594231	1043.932109431502	1244.328260690735	99.14499510947648	298.33560098892707	143.48161305156376	208.65914243678924	977.6108699279049	367.65402611604225	1004.4756509586091	154.9827679656279	7050.70678950418	958.8303193947835	6.0
146	2448.771906941552	815.3429526790345	12.83097718253968	540.8821711599843	2886.8664343065334	1389.9519857138378	3982.4855556046846	1668.14558404345	1516.9555649662948	18.528447826620848	781.0212912812227	68.33645708588017	50.338330056592895	1391.8798197539595	458.52670593477666	1273.4179465408952	3.151269014550264	11517.661700592964	1492.4302141129215	14.7
60	2093.9169852185896	749.3275678273667	106.9669076094439	605.9747356642031	1926.1440945992485	1389.8926285670807	4810.712983807132	1450.43713050579	1409.138502373478	99.98181041736716	867.5354350440176	176.43000664518647	173.1428237742239	2039.0416939689267	517.647832929321	1437.836069398308	198.03826931647004	11365.445208434132	1596.71016275345	6.1
