N8	X2	41	35.45735934746321
N3	X2	37	32.254997612515375
N10	X2	36	32.23578318711787
N3	N8	34	29.737348071387128
N3	N10	33	29.45881770712188
N8	N10	33	29.45881770712188
N2	X2	29	26.57973660260145
N2	N8	28	25.57973660260145
N2	N10	28	25.57973660260145
N2	N3	27	24.57973660260145
N2	N6	25	22.733954582897017
N3	N6	25	22.733954582897017
N6	N8	25	22.733954582897017
N6	N10	25	22.733954582897017
N6	X2	25	22.733954582897017
N2	N7	18	16.808856100795754
N7	N8	18	16.808856100795754
N7	N10	18	16.808856100795754
N7	X2	18	16.808856100795754
X1	X2	18	16.67091912114391
N4	X2	17	16.171739768851836
N3	N7	17	15.808856100795756
N6	N7	17	15.808856100795756
N1	N2	15	14.472085543766578
N1	N3	15	14.472085543766578
N1	N6	15	14.472085543766578
N1	N7	15	14.472085543766578
N1	N8	15	14.472085543766578
N1	N10	15	14.472085543766578
N1	X2	15	14.472085543766578
N2	N4	14	13.56241805608185
N4	N10	14	13.56241805608185
N3	N4	14	13.171739768851838
N4	N7	13	12.56241805608185
N4	N8	13	12.56241805608185
N1	N4	12	11.56241805608185
N4	N6	12	11.56241805608185
N4	X1	12	11.318263546798029
N10	X1	11	10.485907314024026
N2	X1	9	8.70894183402804
N3	X1	9	8.31826354679803
N7	X1	8	7.708941834028042
N8	X1	8	7.708941834028042
N1	X1	7	6.708941834028042
N6	X1	7	6.708941834028042
N0	X2	6	5.418130920803335
N0	N3	5	4.418130920803335
N0	N4	5	4.418130920803335
N0	X1	5	4.418130920803335
N0	N1	4	3.808809208033346
N0	N2	4	3.808809208033346
N0	N6	4	3.808809208033346
N0	N7	4	3.808809208033346
N0	N8	4	3.808809208033346
N0	N10	4	3.808809208033346
N5	X1	4	3.788891203717752
N5	X2	4	3.788891203717752
N2	N5	2	2.0
N4	N5	2	2.0
N3	N9	1	1.0
N4	N9	1	1.0
N5	N7	1	1.0
N5	N8	1	1.0
N5	N10	1	1.0
N9	N10	1	1.0
N9	X1	1	1.0
N9	X2	1	1.0
N0	N5	0	0
N0	N9	0	0
N1	N5	0	0
N1	N9	0	0
N2	N9	0	0
N3	N5	0	0
N5	N6	0	0
N5	N9	0	0
N6	N9	0	0
N7	N9	0	0
N8	N9	0	0
