X1	X2	421	362.6068475293969
N2	X1	153	138.74693471731703
N2	X2	151	137.22256963795192
X1	N4	106	96.18079857775393
N4	X2	98	92.11292460317458
N2	N4	92	86.46540476190474
N1	X1	56	50.97483829386512
N1	X2	53	48.93678430281534
N1	N2	42	40.264458333333344
N1	N4	41	39.50645833333334
N3	X1	33	26.96657932949446
N3	X2	29	24.224744710227732
N1	N3	5	3.6644850948509484
N3	N4	4	3.1066104676104676
N2	N3	2	1.7905555555555557
