InstanceID	N0	N1	N2	X	N3	N4	N5	N6	N7	N8	N9	N10	N11	Class
1237	3726.4515771548413	1320.2666544149808	461.9259842221279	4490.3455444840965	667.2873291822596	1364.1176749871938	1022.9827928957362	3312.715342625343	263.42793243638675	3846.5574747356795	996.3827654579329	3704.417511840544	3129.7779467826335	-0.7188981828
752	2534.908856373129	711.3271279369898	500.73593511546807	3409.3056943005977	769.696410514098	1206.9874932511457	854.7931838512076	1856.1159914868808	262.43447403303446	2393.4159535737936	815.620330007663	2187.0987441280313	1992.889788702063	0.4697916339
178	1998.0076515991668	624.24134196301	478.26384251944086	3466.4966347838317	684.9977009248636	1235.3187897358555	745.2046253710314	1365.250048445121	187.39912780722224	1815.975835596844	413.0023825014968	1466.8085455272567	1753.6496078805549	0.5859699485
727	2502.7428652095	1067.4700911916204	462.7828242813085	2959.632500481404	592.7147081201	1025.2536319140036	544.0192538389476	2106.9635973290265	239.34782336848255	2481.3541747534846	790.9659758914713	2401.7248690723764	2167.252416156452	0.1805082055
1243	5188.730674155208	1547.4995325879047	551.8809706962994	7448.42740975316	1044.8718774676154	2338.805634781298	1789.928284472569	4039.2564555753474	390.7953858582428	5070.16315794485	1197.8567824541537	4605.93319530746	4360.359434463617	-0.8382687017
489	5279.725376507983	1577.3377591945577	533.0989088207234	7540.529616533478	1051.1403550074176	2338.821326373436	1711.9930532706123	4122.991496071199	361.08046878413876	5120.5549937805345	1217.5843038795767	4640.085654752391	4291.960729507945	-0.917094813
116	3540.7891629942987	1189.665408985897	476.022916316462	4459.768878174039	667.1160002981657	1418.638621621389	1017.3384785703156	2924.316700664068	255.195258218256	3540.0785029091453	937.5213858145015	3322.6271177282733	2860.741003174344	-0.6998038356
437	5274.27882280924	1555.1454925955422	552.1699332880523	7603.8169134905675	1057.2881340185552	2315.698693234272	1755.0173200459226	4088.236675660696	369.785228544706	5105.336475337877	1231.3180162512697	4591.814982314009	4270.738519899022	-0.8555852792
1087	3232.1629000600906	689.350507929031	284.5659839012949	5079.146748686676	758.0688139414204	1575.6746150078015	1356.1105368423237	2049.603051748521	308.80960634922036	2904.8569425358883	492.45746172319025	2350.896538905264	2291.662648759014	-0.7742883644
346	3893.685698490159	1058.3580845670076	482.93471694179533	6056.858120250279	978.0286471111747	1996.264233041675	1397.3007764640865	2622.641575415908	292.6972655405579	3534.7922073565724	776.1592324842026	3007.8110961717875	3134.643267422978	-0.7649444505
890	2071.74870752641	589.9643598949627	457.79567959530783	2756.084087806827	610.6616473476386	1005.2835039226647	622.9342673731605	1525.9540446794222	189.3468064830214	1910.4109467658836	726.3451990837252	1744.1979068966284	1615.2895318400067	-0.4450808488
544	3411.695823954352	1194.300228379424	469.5115725795146	3847.0030904363584	717.1551819896288	1197.556772249033	918.382349725948	2813.057178822078	284.84413473739926	3350.471010261806	927.4590534778134	3242.9308750310524	2664.4680718094955	0.237658213
1223	3430.28291734438	1309.1814178263267	426.4479975001716	3857.3069050044014	569.365447401124	1134.1282335467185	797.1598022472126	2923.3650899283393	219.61717387599802	3436.4010299141664	869.2840397368751	3331.8619540780905	2730.1449801341782	-0.6813928112
90	5279.389492971354	1556.943619204308	554.9242935394658	7752.046319121642	1091.3573004469604	2408.9450178450024	1869.7387461249043	4147.003039953326	381.63958478013546	5131.067463470961	1221.5823246859838	4686.222374615345	4536.126185420525	0.9698518817
833	5271.749377769308	1576.123339051055	548.5092510532484	7625.258280550405	1054.155936434398	2377.745837766298	1846.2632940268013	4094.4487550552544	362.5202512063612	5124.001993243138	1218.7021948010533	4617.435544575344	4448.606988737353	-0.9455296604
829	5133.619986373999	1444.8917420311607	438.0871428162991	7552.866736438391	979.2288365597774	2328.957074368683	1827.5828903284103	3906.87998560142	400.71440194667673	4945.136401058842	1200.2596932764297	4475.468199611138	4347.453740577189	-0.9586608497
1226	1736.1733304708623	315.95922592928565	254.638996114011	3350.169448623788	641.3983180553959	1153.5703056051832	824.9790054722545	679.3561120713699	253.01146106895973	1241.2003026242382	319.5031272709689	800.09434464206	1347.814266124437	-0.0281206875
1470	4207.700094691158	1118.5284232713395	494.54137759885396	5846.888530007142	984.2406557754489	1949.2078215339204	1400.05413966597	2826.0387346666466	328.4698069631807	3777.153291082345	1042.8714344281868	3333.5151668658655	3131.0616167977673	-0.5927842441
1202	2674.128909091768	682.9280881640505	526.0819425435286	4441.322504439928	833.5049764906612	1581.1476794099842	1086.501309864497	1857.5119001428561	289.4258130694725	2371.8193981743784	811.1683452470628	2060.8965303162295	2308.114428725383	-0.4496281251
467	1356.8047583938535	239.8142323667505	203.7114790542622	2672.3548423868165	562.027911923225	920.3562767222518	513.9065212222006	352.9147317449688	235.9789865278633	880.3891224010357	258.5895827715284	409.5878086888054	884.9073274324081	-0.4016832013
207	4513.044394901725	1241.2867826246202	302.85399009185744	6836.178981248093	755.1221456159246	1870.2240290899117	1743.1876339137941	3472.3799198378606	396.1993881363334	4399.261242433083	1089.3998278245028	3932.7664993482413	3971.7625219650386	0.9504834991
770	5172.553059354158	1540.227167010672	570.204558234067	7598.44146360962	1096.901623599476	2359.1931448041933	1812.4202934117734	4149.359454967793	413.40298120574136	5103.184067189692	1209.9001721876805	4658.426715359969	4495.684530524116	0.998556791
1408	3224.0160808318333	1149.1921977379602	502.4928716836551	4389.510156516536	764.3524303232713	1446.5553253528876	863.7121080666049	2369.875202115629	267.84697361347855	3073.4132426867063	892.405170504449	2771.6691100198163	2641.407066454267	0.4806416295
121	3107.2526623757776	1034.3285080802623	480.4201346617847	3749.5389189265866	619.639697229289	1222.831770743718	898.0308028511926	2668.0074142044627	207.7657893725918	3116.1198589481837	870.4397057663118	3025.344247754793	2452.8423505778446	0.6653354259
946	5149.340348975573	1516.3029328653254	471.2932600102328	7413.874336690403	969.4467161237757	2255.192932564792	1717.1328729171598	3924.8341252613527	374.75453964063803	4963.790512688357	1189.6598629346965	4480.055524176658	4185.163551951389	-0.9224292847
1104	3630.523155494996	791.4676938031864	292.91093303507523	5703.7317200984835	834.9326358231336	1753.1947816231732	1590.183456450959	2484.891100749246	314.887999783589	3331.8848907653414	570.455306655653	2817.3667413667313	2908.403601296351	0.9096862232
91	3220.6446833162563	963.6848464082617	538.5320851818557	4782.1546388393745	805.7453991346072	1614.9893963776574	1150.7181965100024	2648.56253447488	277.41055817741307	3193.152842210005	820.3403689102131	2938.057072479689	2836.7285320570018	0.7770490074
645	5406.148837243307	1569.8585578509314	543.7498947042875	7838.431349666689	1064.03158711103	2423.306244065653	1877.0179020189848	4128.057620124986	372.588392639002	5205.373290851906	1236.1348782374614	4658.158574957866	4521.9347632027575	-0.8608238745
8	4474.546926832458	1248.354813187393	321.6058011671761	6777.46951942024	756.569653963279	1855.5326644543352	1727.6551940101722	3485.1886182468184	384.57025442192895	4333.735764281408	1084.031778919407	3957.0054551244666	3958.0208112461296	0.9874257777
691	1932.3884805880057	337.209125855637	243.18617778664077	3820.3448924779173	614.540971002126	1268.0460589147112	958.6451810585826	882.7522483147849	207.31057548690768	1480.5418629160586	371.256383528287	983.8269308738578	1564.5231581239539	-0.3434670748
757	4691.77509584201	1270.1698458981093	318.4704450333815	7069.656696775857	810.8470586659408	2114.3534657589853	1794.0062233684662	3512.825009060319	357.09054354541905	4542.529766274859	1117.7891666587036	4086.743447161262	4004.533071267877	0.82216189
838	3540.6904452607296	745.4852811495405	297.693538104482	5645.7732870797145	838.5500491182069	1702.2183668515877	1594.465680972868	2471.3624732467742	335.4402823949139	3303.7039651613018	600.5646565305244	2793.2104608082764	2882.896688341948	0.9827226327
1	4856.445273951675	1487.446392271037	519.8584712917469	6813.247054387043	928.7147448646384	2106.883621997216	1652.6928976307008	3958.961714460516	316.3393779940465	4889.844722288111	1134.631500342054	4491.320928283765	4150.751187829515	-0.9814372345
1267	1447.3961820452237	320.16758487710433	301.8844628034049	2551.591379189105	597.7899365144162	946.5565006685683	710.422661451838	646.427622953771	242.05205497329328	1155.646059698369	345.542080923525	787.5188381791927	1241.5132540271034	0.118462088
1439	3938.3980868981093	1265.958829649893	227.92747676073563	5198.168825190275	519.9967274264773	1484.9493287112064	1329.946771111158	3414.2976400826033	248.65205577723572	4047.6098009192306	973.1442139145153	3826.6781694341053	3373.6881898044226	-0.9902241757
300	4326.556482334981	1228.965708309364	280.32891799488294	6437.313836444617	809.3058118488199	1872.6720739951108	1725.0226037483967	3400.258605406292	308.43379080073646	4345.804497630914	1048.5191680352164	3966.542804173292	3760.6453825037415	0.9984723642
839	3641.3974657503118	1185.4178617744008	479.4936668707905	4845.240126716399	789.2768521757615	1359.9534602454314	1049.8970853936144	2538.4022853684955	203.3104872361813	3271.7743364537896	861.1173226727002	2948.9918398661243	2704.3169999262914	0.6804286846
1429	3038.7256081072833	734.2840277696608	240.86007060509323	4493.004161409364	753.4122181997923	1437.0824962546342	1143.2478843999268	1542.3960188071446	305.5781733212288	2516.977995846551	490.79337938801353	1948.8059984188683	2131.345528794306	0.4593610727
646	2018.588527981982	381.1581012632312	303.89067815824484	3426.2121773373096	652.1135155786594	1168.3565958250488	795.4535605065796	856.3462339076126	275.98952901489514	1540.761967679498	356.6510156138844	1052.579467011682	1436.3419329894498	0.1398229631
795	5381.272057430275	1573.9023445593778	556.457568748938	7802.163774563341	1064.466143520556	2401.587922038508	1884.210899585251	4110.17966498245	413.350193929393	5166.414320867814	1240.800289534743	4619.649997808351	4523.850806148249	-0.8954290982
1392	4644.50943479685	1245.8528735098923	305.83777121714957	6996.8149115631895	845.9498231415697	2020.9495573538384	1826.386733778526	3462.2589460047225	384.88270730037334	4464.520719465496	1073.5493987257712	3968.880155938798	3948.644959417735	0.9589877748
1369	2356.383805050255	902.4468059523152	422.29370291365245	3381.661484753708	587.1053200947271	1179.2428244661073	551.1214628554712	1862.344461519889	164.92088817037913	2274.134007760064	787.728542965704	2089.8336783358823	2116.2657585308143	-0.5753442125
336	2795.9532583284786	1116.4782132081425	474.81338023115904	3263.8617357597404	601.7898852700547	1135.5551163078965	619.9508316543333	2341.274141820244	257.0412990598849	2812.6224153565067	847.6101325593302	2725.41341358872	2325.962996280548	-0.0707423447
355	2644.4578890349653	482.1559610390991	399.05422858249847	4691.740957747123	798.619917280919	1551.8469936637548	1159.5342886504377	1615.3234223267898	288.0839272567355	2279.1575966766654	532.7133791616453	1784.235429727281	2234.6701973089093	-0.2479279006
313	5155.485194537387	1564.362232190803	556.9075503557553	7570.821546040578	1035.9617071555822	2342.742130822284	1836.6796113635123	4103.928052257452	379.04126790902666	5108.200551020394	1204.9297699204794	4654.514386095831	4417.574992833866	0.9998013807
214	1962.2362026017638	408.17226865540215	325.3608442043183	3873.507897998173	752.5349420379792	1263.4398492725504	1026.0663221448306	880.4897880377034	310.8597896151037	1521.835551622642	370.3068279619293	974.8395599691585	1692.2905556266694	0.2666765904
135	5407.6749086368345	1564.038124206171	521.693788680119	7858.287498214702	1055.7557099780652	2418.254501128036	1870.9020218454054	4113.247644072479	374.9435920646934	5192.247980447082	1221.2318985997051	4680.212037147126	4533.061873344822	-0.7940382935
788	4606.41367855697	1506.8567611186015	542.4967578108809	6313.233218160806	892.6524149648052	1916.3134282007438	1591.2844933357012	4022.874625035239	322.5600846198905	4811.371917907075	1134.4834478431628	4499.643816783359	3991.5382832495757	0.933918732
953	4943.297770182531	1347.309770340176	334.7023725571901	7328.932282415118	849.6252718703931	2263.7014186983647	1748.4321422463665	3694.7725289078035	350.937725515707	4750.606490142351	1124.8747539435237	4277.014613949384	4208.281297562371	-0.9473208687
1488	3426.03094264999	1162.7926864243834	489.3417696047126	5109.536459240305	745.576232187025	1609.5006024845543	1037.6140464114874	2569.2714076270095	312.09903047786133	3278.0766569607476	930.8097906717035	2916.127710975263	3002.2712148512446	0.6422144441
809	4947.5997193146495	1543.9998014779478	483.903702349133	7217.934751769455	963.7325095159512	2183.6542442184978	1757.1238550171086	4025.135502861623	361.62372397057055	4968.355830759452	1155.7076731301204	4548.800655348364	4291.59124550801	0.9848444923
146	3447.117669179948	1037.7765595832027	494.0274398323308	5456.336511071727	838.9039872510986	1881.0437109896134	1149.6082864526645	2542.5910044040347	278.0224150949735	3186.4952267264207	902.431140534774	2828.1593795173376	3028.0461265685826	-0.7662251763
964	4905.042706189649	1337.374723942353	385.3328252333189	7281.34993827529	898.1756758102998	2214.3421263161385	1812.0656919969388	3779.930326851621	372.0213509476082	4776.764557892905	1161.5681503047858	4304.9834607272805	4209.488414006854	-0.9681794182
965	2090.0752527026943	484.39728594240745	504.2556251012328	4098.871581701584	834.17795804203	1414.1894388371995	1030.3336267296065	1319.8209277655676	244.62142595854485	1917.1285775011727	417.8272756073631	1488.4482783766641	1888.9750499724719	0.630305889
134	922.283369241214	528.2884981387256	198.0121500986319	1150.598721954446	245.92687526176206	415.70150918062643	169.67697393637357	851.1730051747152	175.65900488595824	972.4049583532731	249.15343268988556	908.492565950805	982.4814440002672	0.2262896085
117	3848.2790016884283	1396.0210784216788	475.9872846553922	4653.318116879108	638.3044331257584	1433.1565119253646	1079.2693640831274	3419.8794805019015	238.8963716538011	3988.424614395981	988.1882286247778	3842.8820690416114	3291.706641000862	-0.7145565056
1296	2413.600368242578	1000.9492814312276	526.1616983368631	3093.0458389605797	614.4831977449371	1059.0124275073988	594.9099064303324	1899.9719352048385	212.8827311341685	2326.374783182344	799.2992274679582	2154.016067010304	2065.3928052236884	0.3078757777
225	3434.871526770683	1124.4047450851178	503.2167150622236	5393.343706574183	838.5418572433389	1799.879393116015	1188.3231547100413	2465.3211133983045	294.9413328886062	3242.328104949314	921.621618169473	2783.1350497968015	3055.664371293363	0.6082658998
1286	4937.554160554094	1344.9570528835277	309.84974502959125	7329.327805031203	873.5011492557882	2152.9571770516472	1834.3073358971385	3689.717510555375	336.792943257623	4717.037466316333	1124.620617120816	4223.733181511707	4144.380537341019	-0.9990645828
577	3696.831811651066	1144.4978486446257	549.9577543344203	4497.450717669353	821.1844843245483	1525.943571101784	1173.6563813532023	2692.9834942681478	343.2637938854043	3479.685085890936	984.8394838975173	3136.943041957741	2661.5801813213648	-0.0566533543
679	2095.569686743473	420.38453135677975	299.0943012343364	4065.453344960059	779.4579337662688	1336.762011281674	1172.5747587054398	1117.5060686830875	273.2712971772005	1750.5613074579608	400.58041470506663	1202.9211668889288	1860.539766175483	-0.0368536806
818	4892.134947504092	1481.4844545594685	517.8320262677596	7166.539249846333	1048.9146574586596	2286.4611188164827	1719.1170090604614	3681.5944292135537	376.73651031269446	4651.921925233817	1158.0477167634306	4129.468097200591	4180.385172949621	0.6756889477
32	5327.577416506151	1556.635423406031	519.836591959522	7733.224962371261	1037.7906108342788	2401.3534309947613	1828.6832328965102	4120.649952959569	361.9011336134339	5170.006454075934	1199.6106700077712	4689.087528431953	4486.677357461341	-0.9933004753
1466	5337.826689455068	1554.3573713441097	539.9017085086689	7686.307734717113	1041.248912423584	2401.453103045291	1771.4524512096934	4107.790639309513	347.535202904068	5105.229322453988	1226.633242931063	4640.713795129432	4479.064855527927	-0.9277992768
1204	2832.643975907737	992.9452900981433	459.3469099304187	4393.731116997879	701.6735824025578	1479.633663061262	919.035477114171	2101.9519219054596	243.09303547388996	2691.2424840403464	839.3972812054029	2315.5571521241604	2531.5922595036745	0.6581867733
295	3282.5796995750366	1250.7304431481332	339.71729692158976	3675.122059720897	521.526304369079	1203.011994899499	760.1197037875875	2767.729295826567	218.3667432271473	3296.128723257777	879.3540645182286	3223.0155234946164	2635.0471763986766	-0.5822465135
459	3034.6881943961266	918.0790906094223	534.2298351127209	3681.069860540589	724.8220941378399	1226.5063502870476	875.7742654442358	2200.8905526379003	248.03982867216848	2799.128309225825	797.2530575867854	2570.040884533442	2208.334951040103	-0.3424364851
919	4767.139973771471	1391.6083165967138	498.15860666041965	7119.139987874415	1009.1562399830653	2253.1345347580177	1668.018302236926	3480.5789927639125	355.20789114874464	4481.120299505708	1106.9926172207029	3994.470279462118	3966.3933047195956	-0.7961524851
1113	4719.759528232833	1256.4189618292369	276.54952943958585	6994.073351481751	831.6888900852761	2095.3964933452216	1692.4921610002525	3476.351880554001	357.7040191561056	4495.511729522262	1120.5035667628533	4094.254405656226	3909.07012904856	-0.999628786
123	4860.684606667576	1287.499750548991	311.4203524009149	7276.830515098272	818.0189599917807	2221.9384516146474	1836.317445522567	3635.89200514177	334.1998340700238	4687.59518629739	1162.13239497045	4220.088678258641	4141.4401928619245	-0.9508746916
79	2508.2716465788662	712.3097336504455	505.7788227145502	4241.247115094129	805.1025365244435	1445.783045449778	1184.2536040013617	1964.3173943939705	256.39600632462844	2415.1882804689067	843.6079906166132	2174.120661041353	2366.0176510694073	0.6294086949
924	4598.32614952887	1306.5120518791389	353.59996775493835	6914.423622034678	723.722799247189	1950.7290191722554	1577.0149804977566	3680.7731503290806	356.2589391224152	4461.581759055326	1139.3501817453885	4193.991110576154	4051.3631580576925	0.9641538072
349	1967.3099867373617	345.7919250852249	261.9293693414782	3949.3074840170584	698.1551794629654	1293.375815900825	1061.7412223447925	1006.4145546975628	234.60367334664545	1611.4199296371007	354.110449854644	1098.210675168162	1692.3912190609556	-0.3629788542
1400	4759.458879556051	1281.6852150585958	318.1351996038752	7092.401394895056	875.5031609192857	2097.8174853641203	1848.281762415278	3490.631369552644	398.96844904210735	4534.110526271387	1100.7656730085225	4036.393980436293	4010.356569099556	-0.9134513794
1217	4449.106425018252	1210.6861255564074	274.8878880232441	6772.2949198030865	831.8877562408161	2032.6483349365708	1772.0105617993718	3255.3913871313184	373.29881537886143	4249.5015780991025	1079.0315009634537	3762.860434868889	3814.9718008346485	0.8240757094
617	1743.7248438136469	305.04631552190875	265.43303506216404	3127.821426022044	608.021190687194	1052.2688814091657	690.7682739820617	567.8551739349072	255.21476743055877	1186.9087579671163	255.24410249884318	684.5285638111721	1240.1029422766073	-0.0895054608
1012	2676.64732149217	759.2316794209909	489.11979492790476	4693.555535477663	795.814312158483	1591.4865506623028	1055.9426989115148	1914.3332011190698	279.7711639357129	2364.2208331433453	823.0196571524355	2055.95001744974	2611.1343601273798	0.6509775382
193	2465.7211335531147	984.1948402289141	209.98537870542492	2833.5320129469947	362.8168660135881	772.8461668199982	642.012316778139	2181.8351242979584	241.87792643128938	2631.3465707312876	426.7402629391923	2480.177485007084	1965.95356295216	0.7981477383
521	3269.8721091266298	1123.539916015143	413.61350575583833	5346.421317778565	716.2211493652802	1680.4021736606444	1152.3706254306448	2625.5039668878826	273.4932085364411	3178.4908143419207	929.1217929172793	2901.9882014709315	3121.9341807932683	0.6902526491
223	4403.994343713669	1391.2567892305774	516.8389154753756	6421.434712773897	904.20416018178	1919.9854868848133	1420.4618334759743	3204.6529127255926	376.53665329639796	4071.7101496057135	1043.5916111292033	3666.112065687879	3806.959153582974	0.6900055789
7	5383.825995010521	1574.0844896736342	552.695715199802	7832.36617790639	1059.563347527573	2450.1583208210436	1868.4792489689241	4126.789006492918	352.8799839145404	5209.460362566804	1241.4246383792604	4696.313165016241	4552.052826711595	-0.953533384
19	3868.9062407573083	1197.4842920178928	481.0807741829326	5569.319474386401	871.9528399100915	1838.4798683586782	1087.9581520875936	2636.4430412957486	303.4166599735317	3532.580344061053	1001.6826894595198	3152.803588164315	3037.5849890877857	-0.6576392465
1318	1068.322259112567	531.9796260680849	167.3726719263086	1287.0900067843638	224.18506057322622	413.19053514329346	215.94452331420544	897.6437633946866	172.5060363139626	1088.512203490849	287.5826503948385	983.0598048472693	946.5835748898985	-0.2672645201
980	5185.5508499060315	1564.8341857458456	521.4223936373185	7362.21715597569	1015.2956248086241	2277.1464977809455	1682.8755387334375	4085.6539744048882	339.6332131633727	5084.8818833726855	1219.6637139333545	4644.241603874889	4219.850016574067	-0.994692888
435	3723.780797611048	991.7979791030394	420.5071497742854	5175.794058357	890.4546745115765	1642.2484153166497	1285.3803243341388	2316.0504875508473	319.00507284361925	3220.805407948785	955.6442203101609	2785.966371673671	2777.5343583241597	0.4898749929
1328	5094.876387519688	1521.985507042233	472.07091074725105	7521.843031133317	1022.4404436128725	2321.000156188722	1795.341940812904	3873.7222412865704	396.41162830663404	4878.155393544619	1184.9573929114315	4382.627030642984	4347.58260346977	0.8028606644
1040	5254.865029027962	1580.4523391160947	554.9705167961808	7739.063478711977	1052.0579916347078	2385.800459968174	1866.5613542738568	4155.341153622712	362.6519250403758	5186.7750025527175	1204.8682962445234	4684.442523571424	4526.27569048728	0.957106666
858	5385.4994182677565	1579.627235214439	531.0694918040398	7785.165278341712	1046.9991162390604	2397.964551244767	1868.5341739131395	4111.335410082512	354.8770712677007	5172.25419133716	1231.2140931982283	4641.18812512913	4524.004374559459	-0.8998895435
1078	2732.3931290031637	687.4547558073061	254.56906884807384	3777.2886228187826	689.4271782404741	1290.5543426944291	925.4635538941699	1572.1292786629579	297.7971736094148	2371.6158574293595	498.27941523987494	1984.4573563109946	1858.6558168995975	-0.3313410854
314	2146.3320159280297	943.1251115161876	438.0849318345762	2737.6076045045475	491.6061653336671	932.3790179799345	471.7071439074053	1806.6764798296012	164.59323222138204	2159.4678465264083	769.9960639818838	2044.3260896913357	1948.9957992330242	0.3087249896
1263	4708.593069202872	1297.0245329260426	300.23845080625676	7080.918243310287	846.6905185930759	2071.426987945911	1793.5925055840132	3545.416417622701	378.33801056661275	4542.804605612274	1106.8363929755203	4064.05751109827	4007.1603353985265	0.9928236545
