InstanceID	N1	N2	N3	X1	N4	X2	Class
165	814.0733813973383	585.1407654721926	1022.5377473761663	2548.694597607651	529.4067406926391	1696.63468284392	35.0
409	835.0418550484939	596.336622654794	1051.726644802242	2475.526400449682	582.5574734336075	1657.7294489999292	20.0
11	226.0300580319606	82.68212104466733	312.2045292655781	1667.2186042944816	26.95771180341722	1239.048474206343	84.0
207	163.06981148319164	25.45306260367819	351.700729281361	1610.5956140518642	32.644066269539	1467.9008325181203	140.0
602	841.9850005116938	623.8036009768539	1065.3147132501251	2501.9376164785813	579.887659554063	1806.7315483074635	0.0
363	838.4952849562121	624.1793312584235	1052.759486845987	2616.2232807544287	566.5797762325731	1763.3308433141995	20.0
367	840.5037985763695	638.7059920698397	1019.2826762694885	2575.174644675777	566.0534601784908	1809.9890092911473	2.0
135	208.18016583183697	80.95132341393884	363.10166787535616	1473.8338876721523	81.17584681969693	1038.6908779250616	75.0
397	469.74280766887176	315.9679618969891	558.9440745904861	1513.5547130320044	292.7160082536169	1248.5002751969294	48.0
271	827.9684402193594	614.3244808314344	1036.6148897753008	2544.280805447147	527.439965872783	1744.1253821166674	21.0
396	264.9091366908309	97.52454306458174	349.57877962008297	1696.9246924431907	122.69629750273023	1156.035868842401	54.0
552	827.4555610309462	630.0497646696648	923.2744427360719	2337.693007087581	569.8901050875355	1709.0187520591298	16.0
518	796.155606653246	577.2201289428647	828.1594463569451	1856.4062863851036	501.28369006201524	1563.3056823743111	0.0
54	732.6315928393075	550.0610090882674	854.1231718009533	1519.99292289575	477.8818643110628	1446.7274017868021	0.0
344	372.7356579799939	249.23773427109649	562.6422458245468	2127.1034744276903	136.8653852294369	1387.541923904276	30.0
329	347.62252193694803	184.0210781871131	488.44514034300977	2005.6749338224663	131.53972665751084	1298.426487840224	30.0
134	266.63693094513076	156.64181544696322	469.27372744564826	1999.7131218184416	122.45267774256133	1271.31090008476	36.0
48	167.13432915883368	19.670718781522083	290.3550668294297	1577.837184105815	7.829799151108275	1489.315541259996	144.0
73	836.6748875300456	608.5653367122027	1034.4450922539322	2104.623647754736	567.738786062957	1634.454361033777	10.0
98	149.9040265378176	29.03721374706082	191.71193406742034	880.6592939123075	13.540583677276244	840.9889867387562	285.0
229	820.186213747239	601.4598610697274	1020.0015463670592	2167.7232048753426	525.2636682741246	1634.9371591711192	0.0
570	166.06801213855746	71.94520424510651	252.50331762203336	1265.3943064416585	25.39899203661564	1119.1378023038062	140.0
548	664.8117275774426	436.9249213376354	838.2475102429811	2288.2412883850902	430.68837766271787	1711.4667797030654	70.0
169	266.6931996195617	100.05248603428107	406.6242288003274	1535.7747108238486	77.18629806806992	1060.5364472625718	90.0
133	830.9132490957674	606.4717637378424	1057.3887431731823	2497.1818008205555	565.9724306152638	1718.1960844304797	7.0
89	183.68873477177118	40.198728073040584	309.0796512529964	1305.3375921295537	21.89317151859852	1165.3757494707668	160.0
21	261.1480401586718	87.81497319363301	367.2275743063437	1563.8441276123006	80.32411047660835	1253.92103353527	119.0
100	815.4067713702616	586.8976472191339	1010.6895600430179	2408.098530567832	557.7456619887367	1691.8057401891583	0.0
256	710.4864113351213	487.0496694742428	890.1481729821367	2411.128736905636	460.28324670345233	1686.7845436050968	55.0
95	229.8802162114567	34.9898057880107	363.3707077512842	1696.5396553148728	56.79037422052968	1489.8411054272522	132.0
568	694.9850970190122	490.86148650789875	875.057638604611	2406.237756582425	465.6811843587831	1725.186902671536	55.0
189	844.0783409767279	598.0142138814401	1021.5979644776271	2497.5375014788556	559.6490619351604	1762.2351106812798	1.0
198	221.44154250327284	82.48289059526647	328.47833523298107	1863.2088030866778	98.1554039881728	1604.3709711880226	99.0
612	743.2404529753088	521.5741964609833	842.1132422482842	2087.443936896362	488.33693156021667	1533.8028632728285	40.0
556	186.9682869691875	81.98018324340518	303.03059088820316	1678.9022688625116	40.62392847343958	1507.916509434074	108.0
609	711.7345456977796	500.69613615202	891.551204952299	2189.8594227266863	447.83877588132697	1554.37167517037	50.0
475	152.77475583241386	37.3919481742834	288.2136442587583	1609.5073623005758	19.01070629275108	1505.5943186816282	165.0
467	210.30345995245526	53.22616002503033	338.7831262955288	1358.9087516426707	60.61481434296055	1120.592323639627	140.0
65	839.9421929565634	650.5739429533352	1024.7126424945102	2467.5488316600226	561.0247777149374	1758.4366782517143	0.0
97	824.1933262758628	583.7161313416117	1039.3705048135962	2457.7994581929333	558.4746915607069	1648.1767717016048	24.0
378	182.26120155445534	29.644509962504223	214.71881769437334	1148.8995285335193	30.17244747154058	977.2303797613957	210.0
335	196.90171677577098	88.90490226592891	287.589763133528	1356.0454238706234	37.84302326672567	1163.6938992133714	135.0
562	819.7691676388389	597.9478801984636	1053.416693903615	2375.6590171582516	556.2326934302537	1715.6710579341038	0.0
295	699.5716498546636	531.4879340023765	895.9372310658891	2357.340741001407	497.87165864910895	1572.339050211367	52.0
326	818.1351583286887	599.13438501304	1029.2020902573768	2261.2386818893697	565.3594604582682	1490.2286789181044	0.0
195	779.0692951146464	628.4186548141411	1013.1213512242731	1851.872709798821	549.3478889877639	1593.820254886071	16.0
446	863.432494024815	612.3016225366529	1048.634268239032	2617.5601152617464	575.6727827346818	1827.3107394692865	6.0
251	188.7168722630552	77.84117941235948	299.75064877424643	1620.2658105551664	12.233337848932686	1365.8835195345466	104.0
338	179.3858042930811	12.48574051024643	287.42539121664095	1503.2995434941984	20.185365212353176	1413.7405496401598	209.0
285	838.3807957184554	604.8722306717185	1049.009350828541	2535.454947759753	559.0113439816364	1794.9533358433794	6.0
171	811.474978587436	580.0027610208912	960.2695050759392	2401.426101703933	555.7743690462586	1672.0548950142309	7.0
201	233.5064294924244	92.86223338538862	386.932244037889	1912.750863707909	74.2728691866537	1422.8055017413988	72.0
297	203.77064122075956	38.98125697814917	258.7266277929178	1189.4921260826081	29.976368415611127	1034.2989714451567	165.0
61	196.06912074760245	56.82196209863012	293.51074696772025	1305.0163287851917	64.42140101579676	1200.4901206802015	160.0
125	197.63287180259206	84.92174016321508	341.8580425053767	1448.855809966575	90.6265073352763	1259.3197266361508	180.0
243	839.49601112476	583.765520666178	1037.1231778127553	2492.2006232335357	555.151645695005	1617.6973578851846	39.0
245	631.3751558171814	426.2193421739897	832.3244420135837	2417.852449677259	375.6838494642026	1902.9648055797695	80.0
430	815.0543860260166	602.9502792312767	989.2102782309646	2321.821302409511	558.9205914289597	1659.0769738667107	36.0
521	640.1344164325134	425.91170198384657	798.604730075651	2395.3466573693895	401.8141336456144	1786.4648678141596	64.0
385	608.4249660688877	420.0604052793983	812.2541318612467	1896.8542637620747	416.3712416622704	1433.9435285712482	60.0
283	501.6743581649565	314.29504592797974	630.1057181047722	2282.5472442387486	314.36917604016264	1709.6987288353675	70.0
406	258.37809148748937	120.2437486280989	377.14118448412626	2116.240760075079	109.02541826352785	1622.4855895152116	77.0
119	818.1942373621363	601.4894861803351	1041.7312796094498	2429.1613365757335	556.7074495083824	1660.5797906717855	11.0
597	172.9691625768392	31.05123455963518	267.4036916076619	1339.863207839738	22.465844209480387	1139.5413045957653	133.0
196	169.92472186261108	64.7378901054323	286.2130019197157	1616.331398092694	38.0861491933238	1480.4730136827757	192.0
187	847.9121593330931	641.7817644233758	1008.901066206916	2601.8541999791137	550.931713246239	1780.3618084398947	6.0
543	613.2392228022619	467.9902724554325	799.6061729753364	2318.7792920630873	402.05903953270075	1622.5409750927304	60.0
539	213.75517657742486	79.10879909259583	336.21479367660856	1723.2168609171629	49.0314942995466	1289.6511208330635	98.0
223	171.44614837878154	104.71545872822813	338.45974827012407	1711.2173181627227	26.026962745771847	1573.6127412576225	192.0
535	819.723536492077	591.223758757334	1028.0895384752544	2232.950118838071	526.058631423034	1681.3501490547783	20.0
249	783.2017409268382	591.6648204931932	937.363374433402	1789.2614492291552	532.1618267940996	1534.0260967303745	38.0
191	751.1930013884011	542.3908479350953	886.0548224466808	2444.7847772561295	492.356018733772	1674.5545297919664	44.0
628	252.72097826416527	144.95845180399758	459.0098956224699	1654.479728211951	147.09199621340252	1164.3338816837668	75.0
393	746.307541317217	565.1890704281088	829.3501980193073	1553.7201363979814	474.4814752193045	1431.0141056557954	0.0
70	163.28123769911733	97.33144676817753	316.69092438701324	1627.9397127692528	10.593548104414438	1525.4779735358838	208.0
341	872.1686365938104	626.5436419158373	1022.1871747463081	2675.7153518960504	583.865519978568	1825.877686377216	18.0
142	836.6951961717124	633.6291173274359	1025.9069022169817	2589.9405552568383	550.7127849428919	1817.6254341388237	0.0
180	800.6303766139554	581.7637058997235	1001.4980066906255	2414.131946928125	546.9394778418672	1623.9940697001475	10.0
498	270.63510837871416	122.27487780686303	436.788601881933	1855.4681829967003	87.28467133325192	1373.7185397900905	70.0
90	171.34651823833815	41.72964708101212	291.209565464851	1527.1845251990962	43.586936483257745	1418.9786489022615	182.0
439	703.9590614797954	518.0110230549917	894.6703112354375	1989.4638556446457	459.23932516807486	1562.373919304407	56.0
574	799.1728957829777	594.6319229859905	1019.1216246356101	2585.9061881218445	527.0665699404589	1727.4364993960514	35.0
257	640.259093683827	439.9172155878489	773.2774105735533	2144.5845492166136	411.5294588324583	1528.8197105087745	52.0
304	834.3134908135577	589.8675587606398	1011.209051395693	2444.210304781234	554.0733743118356	1743.1240014223206	0.0
124	810.1892082792579	581.1408700080298	983.2082003753119	2433.2803725188123	552.7644485637	1736.7683241810648	0.0
547	836.4951273052459	611.7716125526763	1022.8750327575315	2568.0072853597044	554.9269462034821	1744.9780579552091	16.0
356	170.39504994381312	20.33547259190982	261.8784634587183	1511.1419748314015	2.1995555555555555	1336.5514157313264	180.0
482	206.79110777585353	60.62798087522398	272.9560152467622	1166.7421725772979	91.6712387744225	876.9105585843112	120.0
384	830.111275389245	641.6970327167267	1052.6699780057381	2623.9535285003853	557.4301315573875	1788.3954109263232	21.0
419	173.72970787405708	30.892550948836874	310.65203424677645	1267.824843022088	27.65128761517107	1117.0034210624276	182.0
116	165.12047865203257	27.584937367321192	283.6586074491844	1467.923866206184	25.608979419791943	1389.186223260701	221.0
571	167.01113481443966	19.752690205093266	211.93423512628146	944.7783482578445	13.903275885289679	898.3366161123658	255.0
603	199.82751159473258	24.794142638898542	242.0494650207561	1220.4997155690776	54.366263531861655	1000.8350615310802	210.0
138	829.1305500622283	638.0945132370264	1044.2766041636605	2478.9422750020203	551.9672577750235	1727.264432937937	10.0
311	804.7031478293126	579.2710891730392	1013.4059568377149	2010.6100010641785	529.5665676621182	1578.6268566702772	54.0
140	774.439546316304	547.9546165938899	982.573371425594	1952.8576232356008	509.1180719126483	1526.925146045444	57.0
168	783.4858859085679	575.4498740710123	985.3184199961672	2009.2559719750263	511.16169737612205	1581.384447784393	51.0
247	229.48329084200842	60.797001327356654	419.2198262321642	1886.9084607610089	70.65613196180023	1697.0391642613135	121.0
16	168.77041173785182	32.08280783903619	241.5186300306467	959.688704478796	16.756642940993228	899.0556210181765	285.0
327	831.897025439209	605.4236101993491	1048.537635331117	2461.6790240203	560.6130327779559	1766.7630019450216	0.0
630	731.1426842961142	513.2332326770116	904.8987379436851	2098.276752451152	472.61024010662385	1557.7694574101617	65.0
558	653.7292640842932	457.6471776158051	805.1872499814755	2432.51248097756	405.2706248924983	1879.8458756003229	77.0
40	828.0984235966692	638.5915666564925	1039.9835349556542	2721.748129701278	555.1734482343045	1844.340327188332	35.0
350	648.8089639920327	455.5898109631098	842.1530374142483	2056.758298221563	424.23591259866004	1496.8762796686703	60.0
262	615.1609767741035	409.2186713662898	825.7393484192512	2478.020122169707	387.32459228398403	1793.2172134893094	63.0
76	764.0890651923495	543.3249903046903	906.6611453935503	2192.438160645545	509.8296861153493	1599.6748083855516	40.0
590	833.6899455947723	646.3843041899428	1070.3953728948222	2536.2500411790998	554.9116918941967	1801.6887644009494	0.0
179	192.03919749911412	33.643503109533384	343.4383499689602	1482.5457067290406	52.88535028105874	1349.5050943162005	152.0
301	824.303364633905	597.5059847347115	1016.923127661056	2681.693449579407	528.9661497929267	1808.852312802215	28.0
553	238.14004130422123	103.38453292334228	358.1904719580873	1870.3378467096975	57.896571264929364	1438.7482052095263	91.0
479	606.8471225195885	420.53199115167246	685.2128038969164	2237.276727068623	382.2928800654184	1580.4792914904456	54.0
429	220.53351502361684	63.49679485060694	346.00725809082155	1649.0613911630026	56.910254820524095	1434.5478740741803	140.0
592	340.21197433822607	202.09768789875736	456.6039671274582	2072.832745420751	143.22992857574505	1670.3577772404678	80.0
225	843.435320196204	652.825184634987	1052.819187167736	2753.8472706590096	560.1489767225543	1905.952378484783	6.0
457	296.45549173842033	205.36126905513285	370.9432256053245	1984.1310107038862	116.81874791918861	1540.652164328516	66.0
317	838.3883447006649	598.6316820171703	968.7496593536788	2579.8588759110407	542.8658158308376	1782.2380767299105	15.0
267	174.1469138373554	25.321968001358638	304.0710152108066	1568.6569940918955	17.982062030147866	1473.779477695185	120.0
328	785.2863432704602	640.0221940951076	883.6211911175565	2104.08821459616	495.75053131545457	1670.0813545563858	20.0
154	194.708417805514	23.65316845107865	312.82252955963634	1644.0166661467845	15.914761663549477	1566.335279369592	143.0
131	796.2195842201489	563.1511977948048	992.2070977552615	2323.3679595643107	528.4725682898168	1504.615444969558	30.0
584	281.76007235516255	98.17400785721107	474.28983981405656	1690.881774818041	136.45993598009434	1139.6985804259853	72.0
27	213.15884573091293	71.00033335999751	301.4810933785454	1401.1245091079643	29.885836382278356	1242.1212476018843	140.0
600	195.5452669068417	112.97189633606813	338.7776231309036	1832.194713956571	23.052764059146355	1725.6126168486087	121.0
523	805.2241975210537	594.221296727074	925.5425332468412	2088.778528750818	550.2459308354609	1623.3190822628276	22.0
529	823.6265805596366	600.8187619774421	1053.8167857730778	2574.854357707696	529.7129702769226	1782.081837372511	6.0
38	172.60539345388818	48.34341633160444	264.9791223318555	1470.9779743591953	21.6957397663335	1326.6942032306963	216.0
45	192.69866728578273	67.05233527803684	311.5460861951998	1745.6103603123443	42.95707727910254	1526.0238510300687	176.0
557	810.4824848823204	605.9322107683229	934.6423634861675	2098.3880673886893	531.0209838423154	1605.4079988517835	36.0
349	821.7517406984466	580.3113485258274	1038.745749016217	2597.34815327981	524.403215724413	1774.7733804349784	44.0
346	817.7357639095657	587.3804314465992	960.8509526462832	2110.2118186249722	553.2729739649825	1631.868691618086	10.0
489	179.36108228778792	49.46644604202616	337.85454482913144	1519.0873732572898	28.093546982475274	1398.4431099942356	152.0
598	863.7631877672512	603.9591368040311	1053.3305521546702	2704.3755214584953	550.9939728958246	1815.1245826478305	32.0
263	835.258224401073	613.082612195447	1050.0615348168633	2684.9718580212557	549.6106051926379	1851.1483533871753	12.0
226	203.17090446075704	54.58988101029461	327.20838135894223	1590.9549378956337	52.404512718360735	1395.198832303103	171.0
321	755.0984874362617	649.4177097851529	909.3678493575301	1843.078335167459	551.0295624678489	1570.8462202489518	0.0
629	167.2221457929408	33.99536897415317	374.44587487938963	1634.553003568844	41.45966410738832	1502.162090497251	180.0
126	683.6038988331168	479.7306014328917	832.1655455693476	2362.291457125093	412.25425361757675	1781.9738657952653	70.0
91	836.6522333100412	589.4987426866167	1045.8697200665652	2547.098834818683	552.7615344851957	1800.8144728476668	0.0
265	797.6980526803005	559.200614118687	995.5981893201757	2420.1324413564353	553.1792370853194	1641.9890492933616	10.0
544	807.6615869425399	555.713517961506	994.468822147855	2569.43087705958	510.33376055448906	1735.0613722258893	28.0
459	172.0299795758535	33.88717764859896	232.55816133097483	1220.1745555343332	3.4774475662663584	1128.086471757346	234.0
621	599.8282350411625	440.7235057869267	729.2808369688469	1771.8727318771405	398.91286026459807	1383.344342372795	72.0
266	835.8686946318819	602.9252437553486	1034.4814855957256	2498.355613113661	552.7944119701364	1779.0266147013615	0.0
217	197.3656145474967	39.65224872282436	288.01187035555233	1734.2735802355185	50.24423925088998	1534.7544173217855	120.0
401	159.52023437561874	33.17893389197912	321.4821883864339	1594.6486292716907	40.261169077868125	1484.6114345281035	208.0
324	843.4130399567244	625.0788095387238	1051.0127211673043	2506.5119722299373	559.0311402712445	1808.4693717788455	0.0
417	806.7301903729496	599.8543284167115	1006.0117009683717	2459.25419769482	568.9453674816488	1676.4162193209813	11.0
308	251.48336073799348	78.44067407281298	376.91351075465843	1988.0878432980778	108.39326595828356	1614.579424956734	88.0
445	200.05413417289185	74.69383985816904	344.47934713490275	1716.331508503331	32.7345400359605	1344.2144496484264	98.0
458	160.66397794414115	33.51926315394384	219.8517393958959	1123.8023580690542	35.91242615760808	960.1427447991415	225.0
376	199.08362625978577	59.0777654927391	285.91671746156356	1294.2856862739766	39.34776425337222	1154.8758023313183	228.0
371	833.5152774247166	620.0452326369547	1053.9193081036506	2751.635870977746	554.7795807343249	1873.3309624631534	42.0
312	225.8121753870745	104.4028093109122	366.24195994394927	1732.0874644301566	40.592620254726924	1599.8522006358419	130.0
545	823.8573167102873	598.0136593784825	1041.021742279827	2493.510035761685	557.1415956191788	1682.7835640774115	22.0
504	169.38368833850507	41.729018555594166	372.3022570563736	1727.3088451735264	45.04049265824495	1580.9428431505755	156.0
404	843.7627698112866	615.6383237134021	1044.8974399806436	2697.601825156234	545.2397814590076	1827.8062008009297	36.0
246	189.42229101350418	55.64577906429907	232.05954206472387	1301.4444991193004	50.31801678767981	1120.8757246868768	135.0
420	835.8347379327716	602.8353824611714	1049.6005252455868	2636.6481166752	548.3439670861567	1816.9297518166547	0.0
206	157.46083345279513	29.108891144253285	210.04510446142936	929.7535786505268	13.888856583251973	893.3795431514235	285.0
231	795.2317051950099	593.0583466176163	951.4549671245891	1885.5744543614599	547.2932230938542	1599.6061089006243	16.0
546	272.4144272307839	100.95139156920324	402.79313340944014	1926.7310978209373	87.17726574695152	1591.967114570574	117.0
490	827.8035720729149	598.8643660116943	1044.328522324438	2449.8260652161716	554.9211155410171	1696.7301147095607	9.0
25	199.4899662923406	76.71199231498912	327.08278697238063	1716.6810191305376	60.35154284469184	1592.7769058477372	120.0
320	799.1589623382083	563.9146720163222	1027.9498908301916	2428.1173798514415	538.283165770824	1651.5157092260165	10.0
62	821.7605815520533	638.9668018713503	1023.269281565776	2543.032658937751	546.5017203656766	1802.822135010827	0.0
77	821.2226135083381	629.5350382949351	1002.1272209892716	2593.2686082768296	561.0430353854309	1808.430829147837	7.0
455	200.66214114797847	106.13148915981155	366.6075145392431	1838.0299613284867	26.03080331747079	1628.3884429400805	108.0
626	799.3068944383174	615.1775258324236	996.4437251016631	2491.01424758788	531.8141954654758	1665.816739443316	22.0
216	557.8150337779331	422.73903646338164	735.2417679665165	2062.785585329089	363.03634271068444	1371.0914872630929	45.0
438	196.34308618099882	33.79719677750763	334.365991050564	1528.153779758376	14.827446668468058	1339.6113223197124	136.0
581	267.9220136158857	105.36606834740888	397.3158025524111	1484.0936064181967	84.70124297934933	1081.1429068400043	84.0
47	819.1655628818045	580.3129263087872	1041.2033005612236	2432.9240039915103	551.1027318062373	1722.4234640945385	0.0
83	700.6434700076961	499.26459033375335	848.0526006626731	2370.939712338157	465.2832444827468	1622.8963429988567	36.0
580	205.0173297116721	48.44920510611151	356.6791629096235	1711.2206822364467	41.13012096232626	1505.6811286905686	112.0
78	263.26181760919025	143.65627865275937	367.87166855620757	1963.0778741702022	43.24411470621458	1500.2357966512157	80.0
391	827.5313554929221	593.3968667941024	1048.043616426069	2689.5709970137054	548.3357888314489	1828.54427519727	21.0
585	805.5615618181038	607.1852476651907	1038.3618712465584	2192.7614693073633	555.8339424526935	1706.843779020374	20.0
468	156.72427740626293	42.49464057087466	320.1350738858582	1491.7795979448538	13.88693185392985	1410.2483974218806	216.0
525	211.79042376455962	76.48810917121541	421.24489283823044	1842.795335562866	23.891641383892548	1635.824654343271	120.0
333	337.62630897991585	117.71339331702269	497.93385367333394	2029.4688641651458	144.9769753371072	1614.051278876249	90.0
147	797.9518940019148	596.4293215892541	994.609079270735	2158.819289709102	501.15363157154263	1631.833642802367	36.0
382	258.0117993226254	82.62760652329969	461.9812947536648	2097.0615867755882	85.10991563472052	1655.5757651937245	88.0
306	819.7391578138403	596.4638369735503	1029.2211093951607	2501.5639575758487	556.7138893095643	1678.5209120568072	20.0
555	687.7539096248198	483.39198339157906	900.2873689571222	2106.8101778914775	430.13875400082884	1515.589824612869	44.0
192	830.7229107339248	608.9947008290734	1017.7245316255968	2574.707266500934	546.029983308475	1843.8927287523459	2.0
594	797.1208278500344	565.939700745079	893.6685514972768	2399.2176959013746	528.0743486968154	1702.911950810531	6.0
71	726.1322498255388	501.9132254383827	912.0693526633227	2495.546386835023	445.5781872013332	1665.8107446186189	30.0
209	792.8128281965957	562.7601012538199	988.3510982926736	2452.517435223541	510.97474512860754	1637.132110546464	18.0
