Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
4600	723	1000	0.8019055062592119	0.5858333333333332	0.9640387275242047	3.957428483168284
4700	723	1000	0.7161581372394678	0.5858333333333331	0.9612724757952974	4.013730482260386
4800	726	1000	0.7943126768622837	0.5863333333333329	0.953168044077135	4.0734579483668005
4900	725	1000	0.8119635991081878	0.5868333333333325	0.9544827586206897	4.137357934315999
5000	727	1000	0.7835535524729004	0.5863333333333326	0.9504814305364512	4.203739066918691
5100	723	1000	0.8430463313399399	0.5851666666666664	0.9515905947441217	4.585652283827463
5200	723	1000	0.8413384159465468	0.5849999999999996	0.9474412171507607	4.652817432085673
5300	721	1000	0.7762282925550319	0.5853333333333328	0.9528432732316228	4.72260703643163
5400	722	1000	0.8777322502941008	0.5848333333333327	0.9515235457063712	4.786885718504588
5500	718	1000	0.7077475647989414	0.5836666666666664	0.9512534818941504	4.848216716448466
5600	718	1000	0.700808490189432	0.5829999999999995	0.947075208913649	4.912474469343821
5700	716	1000	0.791743192843778	0.5829999999999996	0.9567039106145251	4.978640119234721
5800	714	1000	0.7131268094149847	0.5853333333333327	0.957983193277311	5.043398702144623
5900	715	1000	0.8054306488902735	0.5838333333333328	0.9608391608391609	5.106689667701721
6000	717	1000	0.8061048357060576	0.5833333333333327	0.9511854951185496	5.174591751893361
6100	715	1000	0.8434655380664304	0.5833333333333328	0.9566433566433566	5.242539286613464
6200	716	1000	0.7826023677431428	0.5836666666666663	0.9539106145251397	5.306758769353231
6300	714	1000	0.8599466029548004	0.5829999999999997	0.9537815126050421	5.371037435531616
6400	709	1000	0.8722312948818371	0.5816666666666663	0.9633286318758815	5.434826270739237
6500	710	1000	0.8866412987332434	0.5819999999999993	0.9591549295774648	5.4984148701032005
6600	716	1000	0.7558776470411825	0.5809999999999994	0.952513966480447	5.56589705546697
6700	710	1000	0.8230767373771775	0.5816666666666662	0.9549295774647887	5.6328234831492106
6800	708	1000	0.7972894563129195	0.5809999999999994	0.963276836158192	5.6977627714475
6900	706	1000	0.874395230545681	0.580666666666666	0.9560906515580736	5.761841905117035
7000	708	1000	0.818831767654681	0.5796666666666661	0.96045197740113	5.826109735171
7100	707	1000	0.9028406389873723	0.5793333333333327	0.9632248939179632	5.8912233511606855
7200	704	1000	0.6014373479839978	0.5799999999999994	0.9616477272727273	5.954142618179321
7300	701	1000	0.8795006839178912	0.5806666666666661	0.9614835948644793	6.018689501285553
7400	695	1000	0.8430420986224276	0.5803333333333326	0.9683453237410072	6.08188145160675
7500	694	1000	0.8383918805856314	0.5809999999999992	0.9711815561959655	6.144067617257436
7600	690	1000	0.829375703522049	0.5796666666666662	0.9753623188405797	6.2060622493426
7700	691	1000	0.833678429977138	0.5789999999999997	0.9739507959479016	6.268270738919576
7800	689	1000	0.8097497155974913	0.579833333333333	0.9724238026124818	6.331506685415904
7900	690	1000	0.8620186713331528	0.5804999999999997	0.9637681159420289	6.394435286521912
8000	685	1000	0.8530170944108154	0.5823333333333333	0.962043795620438	6.460064899921417
8100	681	1000	0.7794562433300527	0.5816666666666666	0.9676945668135095	6.5276588519414265
8200	677	1000	0.8004583187336212	0.5831666666666665	0.96602658788774	6.591100617249807
8300	678	1000	0.811519230552139	0.5841666666666666	0.9616519174041298	6.653617119789123
8400	672	1000	0.8692554236867742	0.5846666666666666	0.9657738095238095	6.716762618223826
8500	670	1000	0.8163135876805531	0.5846666666666666	0.9686567164179104	6.77944213549296
8600	666	1000	0.7687160752931667	0.5838333333333331	0.963963963963964	6.841247483094533
8700	670	1000	0.8544786090395834	0.5848333333333332	0.9597014925373134	6.904267585277557
8800	670	1000	0.8875616699307851	0.5856666666666666	0.9582089552238806	6.966638584931691
8900	668	1000	0.8316862934945992	0.5853333333333332	0.9625748502994012	7.030837937196096
9000	665	1000	0.8645063761329559	0.5848333333333333	0.9578947368421052	7.095112705230713
9100	664	1000	0.8389851358712263	0.584833333333333	0.9593373493975904	7.159733386834462
9200	661	1000	0.8972301147063888	0.584333333333333	0.9636913767019667	7.22382291952769
9300	653	1000	0.8532812534019635	0.5834999999999997	0.9709035222052067	7.3316228032112125
9400	651	1000	0.8840140649607112	0.5836666666666663	0.9692780337941628	7.395404851436615
9500	649	1000	0.8593584757553347	0.5838333333333328	0.9722650231124808	7.458474918206533
9600	652	1000	0.8567599476301122	0.5838333333333329	0.9708588957055214	7.56518368323644
9700	651	1000	0.844748487236057	0.5853333333333329	0.9662058371735791	7.642012683550517
9800	654	1000	0.8089956213477553	0.5849999999999995	0.9541284403669725	7.709187539418538
9900	655	1000	0.8400247320521518	0.5849999999999995	0.9557251908396946	7.82176011800766
10000	652	1000	0.8319748977843366	0.5843333333333328	0.9601226993865031	7.941490952173869
