Explore_Iteration	MacroPopSize	MicroPopSize	Accuracy_Estimate	AveGenerality	ExpRules	Time(min)
2700	843	1000	0.712731517839214	0.5805000000000001	0.9478054567022538	5.648232813676199
2800	839	1000	0.7268629869849632	0.5811666666666665	0.9439809296781884	5.758169496059418
2900	837	1000	0.6678811591793026	0.5804999999999997	0.945041816009558	5.864373962084453
3000	834	1000	0.7150179592170014	0.5809999999999995	0.9376498800959233	5.963371777534485
3100	827	1000	0.7071859339947357	0.5828333333333328	0.9407496977025392	6.0587133447329204
3200	823	1000	0.5560166301924744	0.5819999999999996	0.9428918590522479	42.03460876146952
3300	823	1000	0.6935141052184781	0.5831666666666663	0.9392466585662211	42.17756989796956
3400	823	1000	0.1943691677124075	0.5814999999999996	0.9380315917375456	42.301596713066104
3500	822	1000	0.6788502117823912	0.5809999999999995	0.9428223844282239	57.522386912504835
3600	820	1000	0.6577474621229765	0.5818333333333328	0.9426829268292682	57.66561614672343
3700	812	1000	0.7061389375285018	0.583333333333333	0.9519704433497537	57.7901313662529
3800	809	1000	0.705413302477903	0.5846666666666661	0.9480840543881335	57.92084038257599
3900	807	1000	0.6057179102725021	0.585	0.9467162329615861	58.04062301317851
4000	803	1000	0.5269121578647745	0.5845	0.9539227895392279	58.14658008019129
4100	797	1000	0.6657681286942113	0.5858333333333331	0.9573400250941029	58.25178407828013
4200	796	1000	0.5008310105975177	0.5878333333333331	0.9522613065326633	58.34876811504364
4300	791	1000	0.6422611458785882	0.5889999999999997	0.9570164348925411	58.440828982989
4400	791	1000	0.7036445396625218	0.5889999999999994	0.9557522123893806	58.529834727446236
4500	788	1000	0.5622116918056507	0.5881666666666666	0.9517766497461929	58.62020871639252
4600	781	1000	-0.07923551739085305	0.5906666666666665	0.9526248399487837	58.70792911052704
4700	773	1000	0.4532687086490194	0.5903333333333328	0.9611901681759379	58.793664427598316
4800	763	1000	0.7584758117925466	0.5894999999999996	0.9698558322411533	58.90113437970479
4900	760	1000	-1.7980700657703321	0.5873333333333332	0.9657894736842105	59.00351124604543
5000	763	1000	0.7084464903757065	0.588333333333333	0.9580602883355177	59.142037280400594
5100	762	1000	0.6835775514874627	0.5869999999999999	0.9593175853018373	59.894376715024315
5200	760	1000	0.7200871071863013	0.584833333333333	0.9539473684210527	59.99779332876206
5300	758	1000	0.672644532724094	0.5849999999999996	0.9630606860158312	60.08279089530309
5400	760	1000	0.48486385593339115	0.5851666666666663	0.9565789473684211	60.16426748037338
5500	755	1000	0.6560915648150712	0.5856666666666663	0.9602649006622517	60.24455049435298
5600	751	1000	0.5559660315536291	0.5856666666666663	0.96271637816245	60.32845806280772
5700	750	1000	0.5218822499383575	0.5851666666666665	0.964	60.41300653219223
5800	756	1000	0.6912010603383477	0.5846666666666664	0.9523809523809523	60.51021749575933
5900	749	1000	0.47887682147891575	0.586	0.9572763684913218	60.60214889446895
6000	747	1000	0.6559005283661619	0.5888333333333332	0.9558232931726908	60.69026182889938
6100	745	1000	0.5546125344042582	0.5898333333333332	0.9583892617449664	60.78110154867172
6200	743	1000	0.7034997004540137	0.5911666666666666	0.9528936742934051	60.8823553999265
6300	742	1000	0.5171652018598334	0.5913333333333332	0.9487870619946092	60.97828762928645
6400	740	1000	0.6145277408810981	0.5908333333333334	0.9432432432432433	61.09344934622447
6500	738	1000	0.7222961646467774	0.5928333333333335	0.94579945799458	61.22217319409052
6600	735	1000	0.7247990839927907	0.5938333333333335	0.9469387755102041	61.32627588113149
6700	730	1000	0.6878656950796502	0.592666666666667	0.9452054794520548	61.43582186301549
6800	726	1000	0.5170788204241693	0.5923333333333337	0.9545454545454546	61.53358248074849
6900	722	1000	0.7799066738955561	0.5928333333333339	0.9542936288088643	61.637888797124226
7000	729	1000	0.6991523931787473	0.5935000000000001	0.9423868312757202	61.73240781625112
7100	724	1000	0.6978411990166543	0.5941666666666667	0.9475138121546961	61.82885009845098
7200	719	1000	0.6568799823191479	0.5956666666666669	0.9485396383866481	61.94658659696579
7300	718	1000	0.5701698153893884	0.5958333333333334	0.9484679665738162	62.0513168613116
7400	719	1000	0.5666403180828669	0.5956666666666667	0.9415855354659249	62.146268300215404
7500	719	1000	0.7144041600235198	0.5968333333333331	0.9415855354659249	62.240232113997145
7600	716	1000	0.6145253453289459	0.5974999999999998	0.946927374301676	62.33539514541626
7700	713	1000	0.7103980941292889	0.5966666666666669	0.9551192145862553	62.429894948005675
7800	710	1000	0.7584480366694055	0.595666666666667	0.9507042253521126	62.51889071067174
7900	709	1000	0.6921521381343011	0.5945000000000001	0.9492242595204513	62.60780074596405
8000	709	1000	0.6951697675118753	0.5951666666666671	0.9534555712270804	62.69324826399485
8100	711	1000	0.7100467347733186	0.5958333333333337	0.9479606188466948	62.78142326275508
8200	708	1000	0.5966894994808222	0.595333333333334	0.9477401129943502	62.8715941786766
8300	709	1000	0.7393745995209595	0.5955000000000006	0.9464033850493653	62.96536862850189
8400	707	1000	0.7236546996770329	0.5956666666666669	0.9504950495049505	63.083160531520846
8500	705	1000	0.7202241737622025	0.5956666666666667	0.9517730496453901	63.18994266192119
8600	710	1000	0.4874725712220681	0.5948333333333334	0.9422535211267605	63.296237297852834
8700	709	1000	0.5708987735457068	0.5946666666666669	0.9421720733427362	63.40182104508082
8800	705	1000	0.7165502673523929	0.5958333333333337	0.948936170212766	63.50626159509023
8900	703	1000	0.6979572837511361	0.5978333333333334	0.9516358463726885	63.59249528249105
9000	694	1000	0.6953454023844655	0.5989999999999998	0.9596541786743515	63.68690326611201
9100	689	1000	0.5380545099973039	0.6006666666666662	0.9608127721335269	63.791592411200206
9200	690	1000	0.681533510929421	0.6001666666666662	0.9608695652173913	63.88229594628016
9300	687	1000	0.23732857433364368	0.6004999999999998	0.9650655021834061	63.99972486098607
9400	687	1000	0.5697824016280983	0.6004999999999996	0.9694323144104804	64.11168522834778
9500	684	1000	0.7611267929592117	0.5999999999999998	0.9722222222222222	64.20623593330383
9600	683	1000	0.7145037135892565	0.6011666666666664	0.9677891654465594	64.29503376483918
9700	682	1000	0.5914845439481557	0.5993333333333332	0.9604105571847508	64.3861596663793
9800	679	1000	0.43003672593004466	0.5984999999999997	0.9631811487481591	64.47881611188252
9900	681	1000	0.5439208946372575	0.5993333333333333	0.9588839941262849	64.58588214715321
10000	678	1000	0.7330787096874564	0.6028333333333331	0.9528023598820059	64.69231812953949
