X	N10	428	326.9212542082044
X	N6	426	325.7784446441139
N6	N10	426	325.5987087339205
N0	N6	405	313.68588322973255
N0	N10	404	313.59205403149144
N0	X	404	313.00827361894414
N6	N8	396	312.87740845070834
X	N8	394	311.1997988399199
N8	N10	392	309.7835792524672
N0	N8	387	304.8597424936899
N6	N9	338	279.5392672096333
N8	N9	337	278.5392672096333
N9	N10	337	278.5392672096333
X	N9	336	277.86165759884483
N0	N9	331	272.87260054296655
N2	N6	294	252.40328958850475
N2	N10	294	252.40328958850475
N2	X	292	250.72567997771628
N2	N8	292	250.40328958850475
N0	N2	291	250.38562363148625
N2	N9	284	244.5235439325447
N5	N6	233	208.98196037981302
N5	N8	233	208.98196037981302
N5	N10	232	207.98196037981302
X	N5	231	207.30435076902458
N0	N5	228	204.31529371314636
N2	N5	228	203.98196037981302
N5	N9	228	203.98196037981302
N5	N7	170	156.14576048845203
N6	N7	170	156.14576048845203
N7	N8	170	156.14576048845203
N7	N10	170	156.14576048845203
N2	N7	169	155.14576048845205
N7	N9	169	155.14576048845205
N0	N7	169	155.14576048845203
X	N7	168	154.4681508776636
X	N4	117	110.75635884556434
N4	N6	117	110.75635884556434
N4	N8	117	110.75635884556434
N4	N10	117	110.75635884556434
N0	N4	114	107.75635884556434
N4	N5	112	105.75635884556434
N4	N9	110	103.75635884556434
N2	N4	109	102.75635884556434
N4	N7	108	101.75635884556434
N0	N3	57	54.231396487187446
X	N3	57	54.231396487187446
N3	N6	57	54.231396487187446
N3	N8	57	54.231396487187446
N3	N10	57	54.231396487187446
N2	N3	56	53.231396487187446
N3	N4	55	52.731396487187446
N3	N5	54	51.731396487187446
N3	N7	54	51.731396487187446
N3	N9	54	51.731396487187446
X	N11	14	13.21228555040825
N6	N11	14	13.21228555040825
N8	N11	14	13.21228555040825
N10	N11	12	11.5
N0	N11	12	11.21228555040825
N4	N11	7	7.0
N0	N1	7	6.5
N1	X	7	6.5
N1	N6	7	6.5
N1	N8	7	6.5
N1	N10	7	6.5
N1	N11	6	5.5
N2	N11	6	5.5
N9	N11	5	5.0
N5	N11	4	4.0
N1	N2	4	3.5
N1	N4	3	3.0
N1	N5	3	3.0
N3	N11	3	2.5
N1	N9	2	2.0
N7	N11	2	2.0
N1	N3	2	1.5
N1	N7	1	1.0
