InstanceID	N1	N2	N3	X	N4	Class
604	471.330788314558	318.89256040426454	279.14906833037526	1001.5246359387746	325.8173130192239	9.0
146	473.81074236166234	335.7243843059031	276.9382307559314	960.7519190239775	325.2614740907254	1.0
60	486.6533641034911	321.6540954250114	278.4802950003812	1049.5209066405514	325.6056723596325	16.0
506	151.67591850596557	44.65857087985533	19.33533897948169	695.8388290604639	28.98321657875654	100.0
113	266.2409154641402	119.91062181752086	85.87660689875484	857.4115977278744	119.40713272687331	81.0
42	79.91424538240223	25.555728223447375	3.3773285488574016	612.150006225449	7.584602187747738	144.0
334	472.60929172707154	332.5527702882036	270.76065114815833	1126.6622391092967	323.73627872261244	36.0
298	518.2256134012922	328.9627139095368	270.59627386209326	1012.7478161543786	324.0222434941674	4.0
253	78.66912777331375	21.218646312016677	17.67836034180291	795.9330971618987	6.922107639837698	225.0
488	133.18914816441205	41.323160399636365	19.590444452206743	664.4186280965704	9.884749719627507	144.0
67	37.133604343830605	39.31162302959379	7.137590794093745	503.03701316276454	14.651114064681437	361.0
241	119.58978104709824	46.57852415804588	23.145292177678094	680.7871469755862	25.319783124130584	196.0
462	493.3724814656	321.00640421162757	283.60822855547445	1090.4258618511521	323.63865342666793	121.0
34	499.15891628507626	328.451138354658	273.28943283859036	1053.1990292568996	328.6409057151066	100.0
165	118.76178694324207	38.75040057165701	23.493675188900653	844.3846474893296	9.371878694626126	225.0
409	189.91341744499982	87.67563495282141	59.51263304536009	701.7258360817534	76.98087601167842	169.0
11	99.88604898398745	46.193063348747266	25.35029572004209	658.1223876469961	14.956704039879893	196.0
207	464.6081790765805	318.3963088449454	268.5569853533398	967.7133662890735	318.9564839719065	4.0
602	444.26255389361364	316.82140233137073	261.244760911771	967.2792480723223	320.2725099564326	9.0
363	127.98721638730524	37.682095411464935	15.517925752217208	688.8496656491961	11.91894019688286	196.0
367	357.5358057506058	227.0939879630011	184.92289198183306	969.7223412314578	210.45188879322612	121.0
135	477.7192971314898	333.08260593584	266.844064709494	1027.6852224111992	320.4754403837152	64.0
397	109.97065316545326	25.513837705653085	20.768972571101084	841.0952820858582	14.997849360445644	225.0
271	63.03075257156662	23.21923805169246	16.032302401324117	791.1349371101387	11.733077367641808	225.0
396	23.379990673887022	28.78185692720691	0.5662334019810695	370.2819063735476	3.881969589037963	400.0
552	479.662077525068	316.7746946334232	281.81200941776484	1054.1306280932233	321.3154237309381	81.0
518	482.35577819771487	328.44237631863257	280.8522445434431	1031.0470724562274	321.05360386976633	100.0
54	137.59450464814086	88.5441457274904	59.246775477849575	653.5432865787297	74.95646671459944	169.0
344	455.1171737250077	329.58267494747804	282.49449613732975	955.296313757498	322.00532356679514	4.0
329	531.5659347675136	333.0617533233159	286.57496057260227	1107.6832154584001	327.8173580041474	81.0
134	488.7623022798189	324.9407106331481	279.13349146856734	1038.9661780647434	321.7753892098683	64.0
48	63.46597748198629	24.915834702244858	0.5685060975609755	653.3403324855666	11.603602642276424	289.0
73	104.81796737428948	30.514943593530777	18.196667104721453	701.678168769594	13.903419738515186	289.0
98	94.99842892330818	25.362185617171285	2.4683381127514066	739.6502563168328	5.930989121218985	256.0
229	515.1723187085666	332.93632493023296	276.79751570906603	1161.4349824204467	317.7413334888884	36.0
570	96.98998864862965	29.698687648984173	18.29862969114005	699.5372769829004	7.766657277230203	289.0
548	465.01269226074254	333.2355831051736	284.3483696179882	986.8532053327565	332.67154223997545	9.0
169	118.92839702599836	47.6232311687099	28.684954441570145	631.0182113971495	19.149347042510648	169.0
133	133.93813496575834	59.331089102924594	28.02649905327248	646.1284292916885	43.99315448223474	169.0
89	506.2561346961224	332.0196335099342	280.6529236499044	1055.7288223091423	321.17085457805166	100.0
21	512.3639813175791	329.5882189100801	280.64847037572457	1088.1673706021463	323.57752312638763	81.0
100	484.8611834353052	318.45239333920136	258.19275314142317	987.212778701561	319.97441304789766	4.0
256	468.43544660732954	333.7284271926635	285.9194075014404	1031.4359367418506	321.9913436055377	16.0
95	460.79652926564097	335.2056633768415	269.2809187384768	945.3849497716642	324.8480634773537	1.0
568	508.542050996157	328.0498787224296	284.2951804724935	1154.7928345891548	327.40718502953746	36.0
189	52.601911019479175	19.407889039577633	0.2936458333333336	605.2475112204686	10.66515625	324.0
198	495.59615392456413	320.28457795277404	277.3195883158212	1096.6197156109245	322.7828901043342	49.0
612	470.5308035374182	330.1682709393921	283.95790718559755	1069.368886937076	330.7943678679743	49.0
556	10.888130437538074	20.672537797004573	10.483023027220554	362.21265764575736	7.274827221640994	400.0
609	516.2260720905866	328.7190305823713	278.15123630889957	1170.9902088601134	331.1342636993765	36.0
475	465.7128753944566	320.3295200233319	275.40647141681745	1037.0885096873926	320.7824806137005	16.0
467	507.96979604174084	319.81335493770393	262.0602035723577	1030.8823890625902	324.88017298561675	9.0
65	29.102268191969014	13.627850711375215	0	375.63460424829333	3.0	400.0
97	468.9489032350705	331.59333391192246	266.46933644177744	900.8240781382724	319.85903443317073	0.0
378	73.47630290221407	38.62583819022091	11.350311991857339	675.3419600130314	7.737670172141305	289.0
335	103.24971627239216	38.238889364063816	0.5111556603773583	707.2860822138505	11.77825	289.0
562	500.68422816845333	322.7937647142691	264.38620800268006	981.2198335268373	322.8539873366486	1.0
295	105.04560762518649	35.477440965250196	23.40192460394155	702.6739214764002	7.706778430302095	289.0
326	486.0619613539187	327.1652721299667	287.2919346005859	1013.4014064060099	324.6406632843551	9.0
195	498.603885659362	339.0877917497897	267.375532843325	1130.347922430772	331.57922003688157	25.0
446	478.53012673419914	341.8964541561445	285.61393681920845	1061.1574751226692	324.1910939685176	81.0
251	486.17504144641515	326.7577643889031	275.44423343671775	1088.3532494969218	325.7703339402378	49.0
338	69.65255703291872	34.27581801906612	10.141629887659874	663.7224324664605	8.832748781305733	289.0
285	508.5072886850851	330.87022053145284	288.7789343495322	1117.659919476592	327.989243436075	49.0
171	504.2457824949184	320.471795660873	263.95014031269847	1033.2224104193601	320.4451519765169	9.0
201	23.925901721736555	13.156786561960207	0	373.93613800926374	3.0	400.0
297	141.82649291297608	75.91861754321884	31.989817060723897	661.2385754356098	50.705720582990644	169.0
61	517.3032541406948	328.9257318726079	281.2729059146274	1154.3002437165037	329.42150740806545	25.0
125	154.9060695861126	64.56128730518016	24.540182488866805	704.0360253152209	29.31988009112967	144.0
243	175.08547973540564	76.0920620920172	38.513517137707936	724.624914168431	50.1037646474659	144.0
245	29.509872827887676	20.65035778877443	0	380.7688880302073	3.612837710028148	400.0
430	71.32298001834242	30.650226701598637	15.4631603252902	547.1301778758266	7.059368934644498	361.0
521	483.1425610906648	327.233697662189	272.37519077534216	1033.5400598779363	317.184747332762	144.0
385	492.25981521095883	323.19579414989977	282.71223631371305	1046.4834239386614	321.6141373085614	100.0
283	454.40202535140287	329.20026446819884	260.5529119196381	982.8049913023214	318.22418182589695	9.0
406	518.1491226198624	326.88418375178014	279.6417321506405	1048.4812964713137	318.9452538297439	9.0
119	456.48196144867416	330.1557059361372	266.3996146676337	979.2441955430595	326.9675510955237	9.0
597	42.82885937771753	26.847791606581243	0	597.328496669835	9.829001684156689	324.0
196	30.68730904671604	9.6273945703193	0	495.59025816733083	3.6742857142857144	361.0
187	42.473127532787956	28.7791036722254	0	394.8034914865464	11.162499510318971	400.0
543	528.0342186020566	338.7664388743925	285.33215413653664	1086.7246504233547	323.16776279326024	64.0
539	483.16589053618577	332.036118900243	281.6809712331769	1040.793793905381	323.3875926157586	100.0
223	95.89924219142983	27.12263348960077	12.445561699713899	692.8883197564372	8.14718485832254	289.0
535	484.8051391926589	338.4916947052737	281.3818998017906	1035.7822565472513	325.6643911093499	144.0
249	473.0856601865448	325.04990225512717	290.37292760038946	1008.3355475679443	326.2982801041647	9.0
191	367.6087186110102	248.0542512896387	202.55477169705074	932.0293967405498	222.4092836403289	144.0
628	96.91853272408538	53.910149116711764	27.518581151680735	609.8563952002768	19.233546534657297	169.0
393	104.39246396634367	31.417625933092875	19.972214741236275	669.952656285303	13.593597614302384	196.0
70	481.8315102755724	332.37026357166707	286.2672057714516	968.5995327772272	320.8718553148794	1.0
341	486.96710287609994	324.7188577890115	282.243060573322	1042.9777669536802	322.0592676425255	100.0
142	96.3974849756741	23.393576109043067	1.2730537862809026	734.4894247131762	6.087163299209061	256.0
180	119.49950280455502	40.76634183133751	17.888026813045055	856.3537603628661	14.855948469846306	225.0
498	95.47679171076601	26.94389101117388	17.25920606248603	699.8706107526314	9.517330158375877	289.0
90	171.8552295927559	81.49710053166848	36.995013433582166	750.1356962545789	48.074110059687	196.0
439	34.59231987705215	28.915576158897082	0	386.8526917611356	11.802493233647748	400.0
574	466.8370828931832	319.97498066627605	271.12423522186253	1022.0908579841092	317.8503947151978	64.0
257	460.61727066914875	326.33815930107875	280.1762980332319	1068.5929214655023	319.36697966486014	49.0
304	231.44323022660544	136.85781363612608	98.11369367354166	760.4501940498399	129.6201655593334	169.0
124	516.5627758174322	325.7366297470633	282.9021655434955	1100.5803983879055	319.346761990689	81.0
547	491.63843307390823	322.76517297390745	263.00143871965884	1052.4101589844154	316.2464108855128	16.0
356	66.70432756004527	27.179238166569515	0.4926324503311259	707.0763688375823	5.466122677004897	256.0
482	499.01131195953917	330.76650091276326	278.5784092888186	1056.459063620448	323.7303057276381	100.0
384	438.88678931420395	292.141842650256	238.04890592855494	1058.234145325796	275.528271697513	121.0
419	135.31106310082757	44.21939966251311	21.756194971984602	705.6023935092879	14.325116872631426	196.0
116	491.527680350116	341.4006248965075	275.772561225992	1001.240196082111	324.42402904661407	4.0
571	480.19446411444704	335.11422022109815	285.3698882737875	970.3345630709965	318.6850648343402	1.0
603	117.34362771178566	29.74798383414123	21.051376498310663	852.8482679205986	7.816983349032219	225.0
138	104.98094545290682	26.827750150914042	12.788690716697797	677.2213853200318	13.512912260212888	196.0
311	465.54282706931207	315.8719239782893	270.9988175194654	956.745633076355	319.8103895045738	1.0
140	484.7311275977871	320.1077480139368	275.3149741407181	1013.2142415513222	317.10277051139053	9.0
168	35.131487862078686	21.61957440231522	9.485588485818383	501.43832169349884	12.123805409103445	361.0
247	460.1847581405937	316.86247026130314	256.5912969982515	944.8953934814728	315.79229092443694	1.0
16	176.85263983769474	112.13115613389475	62.63659852082278	785.7168167666292	95.87407269824912	121.0
327	229.7561634082195	129.02800885127573	92.37368057178892	849.161422437042	110.90059193672798	121.0
630	26.357220286696307	32.82108088023568	8.971000326326976	379.86581912001446	7.170057647681545	400.0
558	502.5710692259837	320.675251018736	277.4745313117234	1087.2006252516073	317.51154148164665	81.0
40	121.40591800580614	35.22960933289446	19.904731908227603	864.6532129672038	24.222868749556795	225.0
350	90.69869794236931	26.736775253131935	1.7671076499803562	696.1052900824603	5.4836763076158235	289.0
262	484.0040503304788	330.6664243094924	276.10891917898954	1040.5975970001734	322.7913847570365	100.0
76	493.13236212085536	327.6160679526678	265.9209762018973	1049.9362030323718	312.9736674606869	100.0
590	462.84224753947035	332.7187346067877	254.43091176460283	990.5221321624721	323.6925132861884	9.0
179	513.620507664904	329.69361111806444	260.0122867953998	1154.2251113591326	329.76706983133926	25.0
301	506.7034458187124	325.7323856372343	259.9842660746777	1013.1722007706013	313.2769190827705	4.0
553	56.19940536950856	43.7158186846922	0	623.2895238955463	11.372023706962317	324.0
479	458.06193449907005	318.0827840086865	280.78153015038833	1126.8503424341498	324.42677579378824	36.0
429	451.6975779760338	302.42401151439816	255.76218257425896	1019.4138869166467	288.80206114243947	100.0
592	456.4076671480356	323.07937485370184	281.058435431578	983.7992160130976	317.97285094458493	9.0
225	42.54450459074832	26.1124187824691	9.429545789919814	395.98810764248196	6.530974608365778	400.0
457	106.94995414021618	39.109825042699384	24.40102153103309	851.5642104970926	16.591606369133295	225.0
317	61.42654890470926	20.69124626319807	1.6238218620977083	713.3272563288987	4.367467018063197	256.0
267	508.0506830533721	331.27906319528853	276.26781105931707	1164.3852793242995	316.20938172458733	36.0
328	519.3824054436578	331.5777562063524	271.1863446550166	1038.5200413099667	327.9290902434906	4.0
154	475.82254455665037	324.82941531917925	276.50700330845035	967.0397215930406	314.05342967714415	1.0
131	39.39010650880693	22.179153049342993	13.493483521916538	503.8879128080642	6.508945190973787	361.0
584	459.49474220569084	326.1458481352811	273.2586052608114	991.2071213327094	313.7614397153621	9.0
27	82.70938638580209	38.99695969517528	16.53280706460428	734.3400059574578	14.587405926766483	256.0
600	436.9094044685748	314.4149314357303	256.64748509462413	1048.0191766722003	304.1474473959403	121.0
523	469.22631433643005	332.08889531185713	278.33896697371085	1110.7831657279737	314.7499308746597	25.0
529	463.3499141183172	320.5021559996011	265.5998907283887	909.4755179177668	315.6931133558062	0.0
38	215.62029488246296	140.5132299008442	106.799568397588	790.4329734175304	120.32798552241965	100.0
45	444.57817013253515	300.23152804406783	257.9207957787083	1041.58070264372	293.98397917900223	81.0
557	446.51641465743256	310.5013183385924	267.46927105940097	1108.9089857372057	313.2314333890021	36.0
349	480.97713421387914	332.6513220147339	266.73446265357154	969.5186817026906	322.33137686505074	1.0
346	484.135641651198	313.77422700502916	269.57575584309114	1120.0236215904927	311.69725662020545	25.0
489	459.7831005846926	326.3127436381256	263.7203520104889	960.5726690394711	327.8167516682858	1.0
598	55.89058466510411	26.716983428824555	8.795443041678354	794.6887307464901	6.465582726743268	225.0
263	461.4960180991719	327.4465992850878	260.41286343215774	1031.7585025218862	318.09216483315294	16.0
226	55.16666754684001	13.36625979758404	9.309710104746248	699.1085240740999	6.468051628732148	256.0
321	486.2269249952885	323.5630216992206	268.3451030962937	1099.6783205096451	316.31904166785336	49.0
629	46.498374187809375	10.634428270511368	0	650.3935164966698	4.0	289.0
126	137.5178788997015	42.32281535755461	17.988712799722375	658.1873730647485	19.988948862517862	169.0
91	24.02417412561173	28.48364714135814	13.02535427635598	376.99012654260304	7.17929794446128	400.0
265	456.6803649132462	316.5221827017786	268.6482417672002	1043.28469705326	313.31699729472575	81.0
544	118.97753426212421	45.29686324030637	17.240907561614108	775.9116438746006	24.96821256004172	256.0
459	50.213272785720655	35.232190977083654	16.370646135302774	413.2979996464012	15.036177875825446	400.0
621	399.9464792196192	293.56431099004584	254.58302142036754	997.3456911416481	294.27890491983436	196.0
266	474.1660749252094	331.2104291129141	278.9221112155943	969.6096968875692	314.33744410775563	1.0
217	123.6925022214294	43.573282131751434	22.514449581264167	879.5692575208695	24.08236876795399	225.0
401	487.1303344307671	322.53967835761256	277.28159090219765	1145.506249085935	320.0355643973204	36.0
324	35.9504486343274	15.473757159998486	0	512.5474979489325	6.8575	361.0
417	477.5018728032925	332.84977625278987	278.8515325760396	1056.289379051138	319.76782851543834	16.0
308	466.4100969506287	319.80111376905677	281.1142338505839	1000.005015405424	314.00553012542804	9.0
445	136.93158599262378	48.9161680062549	26.865105344800988	687.613889316304	26.10388493075166	144.0
458	459.83493435357167	320.37498583811407	273.8650665365865	1013.2825493431444	313.99579976598005	100.0
376	472.0954498367109	322.4522812017618	257.7344511088019	906.8191903983849	321.05187677537623	0.0
371	134.1677440242405	42.65128426253462	24.923884241217102	648.9118343276089	22.173984926373777	169.0
312	481.16156516973916	332.8767817681432	274.1460075740889	1039.918126435374	314.8477938067522	64.0
545	455.6947370776964	317.48924254954755	252.65882699975475	1112.6342312308752	319.4249243467231	36.0
504	94.12893770640137	31.509314105907677	21.53023022459278	842.1778448031174	8.895585351205112	225.0
404	498.2908485082188	316.2983489424121	274.4577848338079	1131.9350569452126	314.9667230125304	25.0
246	71.90991631226011	38.2071880069196	12.321431091559164	681.9694659229145	13.007363255298229	289.0
420	88.50546085916869	30.898600940820646	20.97463533710909	750.2967002461328	7.701308942628177	256.0
206	456.51327362218876	324.9116396964898	257.00438417262046	896.4684912391466	310.4130368382456	0.0
231	107.07119814104561	34.57749642061714	15.574456927741492	692.1591147903076	11.614072289064103	196.0
546	436.8506036830109	314.6669343306786	251.24008922698425	1059.4069676599768	294.42200001189383	121.0
490	47.69370396656453	19.233462662814546	2.695666696751624	620.396116020375	6.4500172321637255	324.0
25	107.05655586620848	36.94132600387268	18.61510198747921	730.8560574738635	10.859532506805731	289.0
320	40.942797896876314	31.89695218670615	0	406.0530199365637	8.189261837029887	400.0
62	470.2901371134044	315.17546159155967	271.1583016496114	1025.1452251893238	310.02377967083663	144.0
77	149.16115671963524	62.336846522831046	34.55004553657348	927.4999616481056	37.149808500802195	225.0
455	470.5192200654509	322.4368336296885	279.3178210544476	1114.4217628943127	316.77588242544385	25.0
626	501.26649959534626	333.07394338371915	271.53962051540367	1029.4933140405408	318.9559235200198	9.0
216	460.7970165796124	327.1587088042385	254.61705585436277	951.4339723269779	310.66472062805303	1.0
438	492.10245704337194	304.3276318773905	258.628363950697	1072.0187796164741	307.93205879677134	81.0
581	115.6448567194999	16.394528759065363	17.201474253710497	636.1395846511498	6.59652552738736	169.0
47	468.0743653625136	312.74647278992154	250.96242799997404	1101.2470213244912	314.06521188033156	25.0
83	437.44368853940006	300.0285715213734	256.3516002846924	1020.0533097336529	309.31543280862695	81.0
580	454.44395202211876	308.7355142298315	258.66738864632293	1020.7246561352388	313.2181655305307	64.0
78	40.982408372036964	28.901890910621063	9.003081136331758	520.9162935157057	7.709669033176047	361.0
391	459.08229796257945	325.8590355183189	255.91522381302022	898.4744472396915	310.30350057986783	0.0
585	135.83812290631792	48.185601279628855	21.250952255585915	678.3405355201593	28.945256514767788	144.0
468	217.85921612776565	140.57470078265257	100.13971839818757	846.4072857630063	117.669818699689	121.0
525	128.11017641332532	48.67538600122166	26.076746908646502	644.2792192261956	32.263490645200605	169.0
333	455.2025814158699	317.7661540917936	268.67755047334424	1118.550868345297	309.3870144983616	36.0
147	72.09358108443226	28.86718929317956	14.969595966340574	686.2385501902111	7.7119407102001	289.0
382	455.8554794893223	327.1747161304598	260.5744485220953	902.5225800270507	309.3486855365613	0.0
306	497.5307111436427	321.51118546377694	271.89654544826124	1155.5553605948562	318.74530944760227	36.0
555	33.31909670319263	15.125791683502195	9.021169905526225	602.8005127932271	6.578007858744529	324.0
192	100.3324224275482	36.091270628944955	10.316778785924662	718.9721098576276	9.59066790140361	289.0
594	82.46319644758583	36.22499211532019	17.18665662915105	667.0613492229112	7.721676677576445	324.0
71	399.0391991728093	302.0085757720672	250.17670195598882	937.119255675058	284.2653121207313	169.0
209	191.21457312702745	115.20400339940491	65.6733282726815	785.9639933766952	85.31751257203092	196.0
286	449.36117012575176	313.50036658730977	253.41382862751325	933.6630241214293	308.48035446611374	1.0
92	460.05240267886296	327.32564873318137	275.29815883587185	969.3231106123886	316.0320356041364	4.0
63	127.19845385934234	32.46690064920026	22.376155698742085	645.8011262674873	24.81786639606676	169.0
101	489.87090523973166	322.44016980627754	260.83284720328595	1105.4396738147911	316.6335290356655	49.0
157	28.879829200184727	14.640300047987484	0	600.1591317833701	4.631985294117647	324.0
279	513.1270106909943	326.58578829704385	272.63791257061	1076.6590352475835	314.9222117405077	64.0
579	82.70601739199398	29.807610810381522	8.327974784048815	746.7483543955135	9.469575818272775	256.0
473	484.9291414747553	320.63542226633587	268.39809178976503	1096.7942769370964	314.8659330354014	121.0
182	500.71943603708735	322.0688584470113	273.07903610714675	991.3423245987418	313.846124474788	1.0
240	91.59803981757692	14.07557444432009	7.6380321971606016	672.3772588362053	6.7893452662922265	196.0
565	70.72331136674033	29.775918204128597	17.890968843338225	829.5037986097395	11.116370938107467	225.0
128	460.8138724831662	328.5040797262684	252.34847881774039	902.669497826845	314.34058489029724	0.0
534	147.53218023440914	55.06336461240927	25.376880691340453	664.0497773975019	20.145712537179545	169.0
233	120.5235058181146	67.0092462718537	32.026089977148224	669.864406214978	53.888111950642205	144.0
450	53.60070146493842	11.909910120004477	0	627.8556142247916	4.0	324.0
441	506.20365876780534	324.533888892548	251.84021010996676	1035.23070071551	315.68913061707866	9.0
32	447.45114690448645	298.8128893520658	238.20257358080855	1073.8249564202458	281.7029301838744	121.0
537	54.75398630000752	32.96909092260578	0	632.596890233073	12.842911928678202	324.0
160	449.2537708585663	317.95028439894855	250.99478288743546	1062.3596311876652	307.99054006023624	49.0
200	463.6205113606533	318.4402679619437	271.8095125932479	1035.8109251333226	316.98693036775825	16.0
395	147.75234956301156	58.949683906146866	22.949092660352683	689.9022957723245	34.86506727324445	144.0
163	116.09066625435358	36.37680245228083	1.8041315309258552	876.6459447990737	8.226279087720485	225.0
305	453.10495730666497	318.7561796676007	262.453333072641	1030.871319697511	310.45847258880644	16.0
541	88.6366987719126	27.011457675866048	9.664066640538694	755.7405351620856	9.174232238321029	256.0
13	508.8671391626197	324.8926548536152	267.5835442624633	1048.5763337042897	325.5804420328843	9.0
299	459.1834795813676	314.6112544305384	264.3286675991398	1038.1259996443073	309.9031903148224	16.0
162	422.16798692081323	301.6100065160172	230.5750364896572	1016.0908160368188	283.91720218723015	81.0
106	448.10324719642404	310.13538602968464	250.54426448008834	935.5557467158767	307.45784165756135	1.0
51	479.87101170687464	332.76018855704723	275.0922669699859	932.6973540682463	314.0510592829618	0.0
161	48.997586561704395	19.74087477636568	0.4814804964539008	710.7265351206026	11.546666666666667	256.0
244	141.31732222476563	64.38965525582607	25.213389343413507	740.0935697813136	34.86395437350943	121.0
415	121.9208023361294	66.33175043002235	26.908532256424728	728.0788026333483	44.13670285697193	121.0
502	88.41222237661471	31.305448175422196	5.912646598811827	669.7329463832544	21.72053366606871	196.0
493	106.7945021058607	30.291697342768497	16.24580895819879	777.5891752116904	9.39616835046644	256.0
277	117.9919209441519	43.630714300248854	22.388492688907565	704.1612182874017	18.736858095314606	196.0
447	136.64797490167862	51.63660701640117	26.854780410378467	896.5248108516519	19.060601439419628	225.0
222	500.4519209293717	315.85614881953916	269.47794477230093	1012.5533436949194	306.116614963915	4.0
52	102.35644135883595	26.628141964787773	16.33500479664181	687.7585483190588	8.787810806225457	196.0
464	507.7466646904983	324.53206787722877	268.64689207185455	1146.8323428365436	310.5851566812445	25.0
588	479.8862467234831	305.76730379635455	261.23646335571084	1126.4363305088455	302.9452012819524	25.0
599	142.19011920371366	48.22115438386265	22.58799901116717	754.4339880122666	23.781923635574167	121.0
623	466.195082075268	311.2533349213422	263.8527927954872	1041.673486474352	310.45408585164495	64.0
59	448.64935015799864	294.9775071850022	247.6487775422044	1014.6468470831936	301.178453826996	64.0
620	54.250401888021926	37.963314595652236	8.252648424782123	723.8317577171977	8.800082445188226	256.0
476	458.56870490907676	314.9085993087238	242.895413989235	951.2031853924364	311.9431965980707	1.0
122	425.72033041835385	298.69025788886194	245.3791642431665	1020.168797061352	294.41262386921966	81.0
474	156.36944257495938	52.62230114714481	19.396635049212044	756.3981899799187	26.869648396346715	121.0
440	126.08079239969143	32.74278083746676	20.567583440431772	673.9963054464237	14.49343634728369	144.0
466	454.4115166676178	314.2013885700172	242.80183698977842	1029.2404559827103	312.8636011088667	16.0
211	428.10858606212366	289.53147666239823	247.934666588262	998.0507341499481	303.2882636967606	64.0
46	481.6274055148702	311.7070462948597	263.9507947834403	1055.264633996315	307.19863985977884	64.0
510	112.12511850785731	42.25820274214189	21.634426395529424	715.9566888173416	22.46290789297025	121.0
