InstanceID	N1	N2	N3	X	N4	N5	Class
477	704.5088505014307	597.3677717715796	842.2436064957866	2370.7289726451663	442.422435551966	222.84664579819602	70.0
421	462.74099524748203	319.73932973239295	562.358202309289	1820.3893154899133	178.7653942501709	42.07765407362859	170.0
178	559.95201858141	447.5658580605023	682.1341342200847	2267.162424559286	293.8015543236894	103.0416756645573	106.0
576	624.6887876381085	542.6396867622409	763.9497029238418	2277.2530733075537	361.3572169231559	160.1526958082799	94.0
387	654.2122403928411	525.0568102810253	774.8929607768695	2290.334501968068	375.9303751421515	167.51611509074735	90.0
183	663.6871380539641	504.2992807831971	791.5091056788208	2224.731356933838	380.114495856632	182.1830638562814	80.0
606	497.4598399206485	390.1090683135421	582.2389663676313	2132.9776565753364	220.08688994564514	51.7105612478052	130.0
212	522.1159965822313	394.1908222335032	653.3849439870569	2208.461146089917	236.28107867337124	67.85908750687403	108.0
617	482.7424133080717	393.6360435079132	564.2878541173828	1886.5761044861176	211.35019364384505	44.52756299839669	172.0
433	615.1495841817283	504.0277352878091	747.660753928584	2319.5795434593037	333.7725628266518	150.7226694162547	102.0
398	584.3921078878914	479.04880116241924	709.2313008573118	2302.7226011757366	284.5675213192748	108.42501315580098	112.0
145	457.71687088120586	336.8749761319656	524.6258030576314	1380.5798067608866	207.84135214333705	43.676321544058595	198.0
3	680.3434942452865	565.5472732762412	763.4224065772677	2335.1924137776678	362.9131671469511	164.01113314179102	94.0
316	676.3509698888172	569.2642107099119	813.6779886378357	2364.4747912065077	394.0679794617964	180.5324825502175	76.0
153	497.00918143318205	380.5698755967569	630.8165421687563	2247.0680812802834	222.99205966235363	56.609246742041044	122.0
616	613.587756102889	509.1581420143644	730.1746254000126	2325.503770500642	341.54956164529443	151.62041450404013	102.0
284	604.3686904236446	523.0382250195747	739.1025645836877	2339.588271369492	321.28011663034164	138.79629067302656	104.0
494	807.4142052414195	677.1346723952663	998.3069868203776	2563.195980524562	543.0268476068793	232.50561039391818	24.0
84	781.2808561621714	630.3361742322254	1026.0144758332087	2464.5456258657237	553.2162533976688	242.99906267489922	12.0
567	757.654374387977	580.7754205620885	1004.7537697645514	2257.0518096224723	555.9911666290845	238.08016010197076	2.0
79	745.7787391484136	646.6468739040383	953.4478501171197	2473.6377971635825	540.4088682407637	233.05502492686125	20.0
412	491.7314262506892	381.4447203869092	527.1171053904233	2015.1779159906605	155.1281859955077	21.98559372882753	146.0
121	471.5595457904413	356.851931134048	577.9386322331957	2123.7967092771005	216.15331636071082	63.73428215586468	100.0
431	681.8317241749692	558.4769796914267	860.191244462862	2343.6785074149216	434.0430098629723	206.27400850205117	38.0
330	456.30542017024527	325.3841329722842	550.5858613764595	1952.5038562487953	187.92319126956815	54.16659101461081	158.0
14	456.0577206675492	321.2085580099691	549.7775770082802	1989.7054213994459	184.0504583765808	38.2778136694	152.0
486	792.8298274788141	663.5899574290002	996.5710203676139	2530.825783656507	558.5273033362181	240.51591765953046	22.0
269	476.92894990140564	382.0600110554641	576.788592129521	2037.41521029013	184.4739514963447	42.80978527546094	162.0
0	482.030212874289	390.94315510865994	585.0199696456963	2227.573307687873	207.3131944325366	51.6393574605115	124.0
358	792.2934843789978	666.2807579878639	1008.1578431692502	2489.002342187722	544.471468775291	238.857407037274	16.0
220	487.4560447969737	400.90469905563265	608.7024868468054	2216.2121245256426	220.96724246280746	49.92754705079113	112.0
117	463.56585188602384	318.81203780517114	540.2093740217724	1542.8231105195612	188.60570311674246	39.84729770391988	190.0
184	463.5466651009532	332.7515983161792	596.992600962745	1713.6816113938485	200.99690579510755	37.54879626243568	188.0
586	521.4016551987792	456.34523027096594	642.2616141287152	2252.467358430433	241.46757064725446	70.25039752044661	128.0
